work_key	title	author_name	first_publish_year	canonical	work_id	ratings_count	text_reviews_count	ratings_5	ratings_4	ratings_3	ratings_2	ratings_1	rating_dist	genres	match_type	candidates
/works/OL33137284W	Lost among white Africans	David Ker	1886	0											NO_MATCH_AUTH	
/works/OL33141354W	Children's stories from many lands	Peggy Poe	1927	0											NO_MATCH_AUTH	
/works/OL3468640W	Mother Carey's chickens	Wiggin, Kate Douglas Smith	1911	0	869325	317	70	138	109	52	11	7	5:138|4:109|3:52|2:11|1:7|total:317	fiction|children|history, historical fiction, biography|young-adult|romance	UNIQUE	
/works/OL35558212W	Colorado	Raine, William MacLeod	1928	0											NO_MATCH_AUTH	
/works/OL3581342W	Tom Swift and his giant magnet	Victor Appleton	1932	0	161035	49	4	20	9	15	3	2	5:20|4:9|3:15|2:3|1:2|total:49	children|fiction|fantasy, paranormal|young-adult	RATINGS_MAX	
/works/OL36507454W	Windsor Castle	Ainsworth, William Harrison	1900	0	3141347	37	3	4	8	16	6	3	5:4|4:8|3:16|2:6|1:3|total:37	fiction|history, historical fiction, biography	YEAR_AUTH	
/works/OL36994959W	Old Haven	David Cornel DeJong	1938	0											NO_MATCH	
/works/OL38811917W	Quartet	W. Somerset Maugham	1949	0											NO_MATCH_AUTH	
/works/OL39228W	Buff: a collie	Albert Payson Terhune	1921	0	804656	202	9	95	62	43	1	1	5:95|4:62|3:43|2:1|1:1|total:202	non-fiction|children|history, historical fiction, biography|fiction|young-adult	UNIQUE	
/works/OL39854796W	Some Little Cooks and What They Did	Elisabeth Hoyt	1912	0											NO_MATCH	
/works/OL4072588W	The Bobbsey Twins in a Great City	Laura Lee Hope	1917	0	389037	262	12	87	71	87	14	3	5:87|4:71|3:87|2:14|1:3|total:262	mystery, thriller, crime|fiction|children|young-adult	UNIQUE	
/works/OL407432W	My lady of the island	Beatrice Ethel Grimshaw	1916	0											NO_MATCH_AUTH	
/works/OL4112814W	The mystery at number 31, New Inn	R. Austin Freeman	1913	0											NO_MATCH	3111729:Mystery at Saint-Hilaire:1968|2653556:Mystery at Keyhole Carniv:1977|2682357:Mystery at Witchend (Arma:1943
/works/OL42468974W	The four horsemen of the Apocalypse	Vicente Blasco Ibáñez	1918	0											NO_MATCH_AUTH	
/works/OL42601058W	Hard times	Charles Dickens	1898	0	6751955	43176	2196	7802	14311	14596	4835	1632	5:7802|4:14311|3:14596|2:4835|1:1632|total:43176	fiction|history, historical fiction, biography	YEAR_AUTH	
/works/OL43568269W	A patriot lad of old Philadelphia	Russell Gordon Carter	1927	0											NO_MATCH	
/works/OL43627554W	Search the Scriptures	Elizabeth Bacon	1938	0											NO_MATCH_AUTH	
/works/OL43767925W	"Toasted leaves, or ""tudoces fragrans"""	Owen A. Gill	1890	0											NO_MATCH	
/works/OL4416367W	Big freeze	Bellamy Partridge	1948	0	2276429	11	2	4	4	3	0	0	5:4|4:4|3:3|2:0|1:0|total:11		UNIQUE	
/works/OL4452211W	Benefits forgot	Honoré Morrow	1917	0											NO_MATCH	
/works/OL457782W	A Russian proprietor	Tolstoy, Leo	1887	0	4585078	13	2	7	2	3	1	0	5:7|4:2|3:3|2:1|1:0|total:13	fiction	RATINGS_MAX	
/works/OL4625736W	A tenderfoot bride	Clarice E. Richards	1920	0											NO_MATCH_AUTH	
/works/OL4693165W	Tessa ; The trader's wife	Louis Becke	1901	0											NO_MATCH_AUTH	
/works/OL471702W	One, Two, Buckle My Shoe	Agatha Christie	1940	0	519419	15498	672	3254	5949	5366	833	96	5:3254|4:5949|3:5366|2:833|1:96|total:15498	mystery, thriller, crime|fiction|history, historical fiction, biography	YEAR_AUTH	
/works/OL471898W	Death Comes as the End	Agatha Christie	1944	0	6886769	11791	641	3234	4390	3363	685	119	5:3234|4:4390|3:3363|2:685|1:119|total:11791	mystery, thriller, crime|fiction|history, historical fiction, biography|romance	UNIQUE	
/works/OL4777244W	Bottom dogs	Dahlberg, Edward	1929	0	2803225	19	3	6	3	7	3	0	5:6|4:3|3:7|2:3|1:0|total:19	history, historical fiction, biography	UNIQUE	
/works/OL478942W	Voice Out of Darkness	Ursula Curtiss	1948	0	1676222	16	2	5	4	5	2	0	5:5|4:4|3:5|2:2|1:0|total:16		UNIQUE	
/works/OL4991332W	Fernie brae	J. F. Hendry	1947	0											NO_MATCH	
/works/OL5029608W	Essays on modern novelists	William Lyon Phelps	1910	0											NO_MATCH	15247477:Essays on Education:1911|1034061:Essays on Russian Novelis:1911
/works/OL5043980W	Yellow butterflies	Mary Raymond Shipman Andrews	1922	0											NO_MATCH	
/works/OL5115506W	The madness of May	Nicholson, Meredith	1917	0	6837228	10	2	0	7	2	1	0	5:0|4:7|3:2|2:1|1:0|total:10		YEAR_AUTH	
/works/OL5178789W	The vanished empire	Waldo Hilary Dunn	1904	0											NO_MATCH_AUTH	
/works/OL5185415W	The black hood	Dixon, Thomas	1924	0											NO_MATCH	
/works/OL5359127W	The secret road	Bruce Lancaster	1940	0	611491	32	3	7	16	7	1	1	5:7|4:16|3:7|2:1|1:1|total:32	fiction|history, historical fiction, biography|romance	UNIQUE	
/works/OL5362129W	The strong city	Taylor Caldwell	1942	0											NO_MATCH	
/works/OL5625464W	Tradition and Hugh Walpole	Dane, Clemence.	1929	0											NO_MATCH_AUTH	
/works/OL5823123W	Outposts of vengeance	E. E. Halleran	1945	0											NO_MATCH_AUTH	
/works/OL5897312W	Mystery nature stories	Mary Adrian	1948	0											NO_MATCH	
/works/OL6043018W	Rip Van Winkle and Other Stories	Irving, Washington	1922	0	3394441	471	44	98	154	158	50	11	5:98|4:154|3:158|2:50|1:11|total:471	fiction|fantasy, paranormal|children|history, historical fiction, biography|young-adult	UNIQUE	
/works/OL6554603W	Captain Kidd	Norman Reilly Raine	1945	0											NO_MATCH_AUTH	
/works/OL6681201W	Stories of the South, old and new	Addison Hibbard	1931	0	4481593	71	4	14	22	26	8	1	5:14|4:22|3:26|2:8|1:1|total:71		YEAR_AUTH	
/works/OL67224W	A white heron, and other stories	Sarah Orne Jewett	1886	0	277153	908	76	198	307	306	83	14	5:198|4:307|3:306|2:83|1:14|total:908	fiction|young-adult|history, historical fiction, biography|children	UNIQUE	
/works/OL6739763W	Cressey & Poictiers	John G. Edgar	1906	0											NO_MATCH	
/works/OL6810305W	Poor people	I. K. Friedman	1900	0											NO_MATCH_AUTH	
/works/OL683087W	Black Sparta	Naomi Mitchison	1928	0											NO_MATCH_AUTH	
/works/OL6922119W	Sixty years ago	George Philip Krapp	1927	0											NO_MATCH_AUTH	
/works/OL7002541W	The trial of Helen McLeod	Alice Beal Parsons	1938	0											NO_MATCH_AUTH	
/works/OL7024373W	The little brick church	William C. Falkner	1882	0											NO_MATCH_AUTH	
/works/OL7109295W	Classical mythology and Arthurian romance	Charles Bertram Lewis	1932	0	1922639	881	18	377	270	161	53	20	5:377|4:270|3:161|2:53|1:20|total:881		RATINGS_MAX	
/works/OL7134835W	Defender of the faith	Frank James Mathew	1899	0											NO_MATCH_AUTH	
/works/OL7139050W	Nicodemus and the goose	Inez Hogan	1945	0											NO_MATCH	
/works/OL7359074W	Hell cat	Idabel Williams	1934	0											NO_MATCH	
/works/OL7412810W	Raeburn unafraid	Ivy May Bolton	1942	0											NO_MATCH	
/works/OL7421070W	The silent drum	Swanson, Neil H.	1940	0											NO_MATCH	
/works/OL7424249W	The sun trail	Merritt Parmelee Allen	1943	0											NO_MATCH	
/works/OL7433756W	Wrecked on Labrador	Winfrid Alden Stearns	1888	0											NO_MATCH	
/works/OL7447375W	Young woman of Europe	Ruth Feiner	1942	0											NO_MATCH_AUTH	
/works/OL7457312W	Air stewardess	Nellie Graf	1938	0											NO_MATCH	
/works/OL7498606W	Ramrod Jones, hunter and patriot	Clinton Giddings Brown	1905	0											NO_MATCH	
/works/OL7565921W	A Japanese grandmother	Lipppard, Emma Gerberding	1934	0											NO_MATCH_AUTH	
/works/OL7649913W	Susan Merton - nurse	Louise Logan	1941	0											NO_MATCH	
/works/OL7651075W	Lord Clive, the conqueror of India	Wolf H. Harness	1939	0											NO_MATCH	
/works/OL7652516W	Nicodemus	Dorothy Walworth Carman	1946	0											NO_MATCH	
/works/OL7661753W	The Emperor's nephew	Magoon, Marian Austin (Waite)	1942	0											NO_MATCH_AUTH	
/works/OL7707449W	Mahanomah	Bertha Anna Kelsey Breckenridge	1910	0											NO_MATCH	
/works/OL7713301W	Don Sagasto's daughter	Paul Harcourt Blades	1911	0											NO_MATCH	
/works/OL7714656W	Kaiuolani	I. William Adams	1912	0											NO_MATCH	
/works/OL7842635W	Lorna Carswell	Comer Leonard Peek	1903	0											NO_MATCH	
/works/OL7850813W	"""Lords of the soil"""	Lydia A. Jocelyn	1905	0											NO_MATCH_AUTH	
/works/OL7857526W	Mucca Scob, or, Threads of prehistoric and present history, concatenated	T. M. Kelly	1885	0											NO_MATCH	
/works/OL7867658W	Fun on the farm : in old Kentucky	Ollis Craveison	1909	0											NO_MATCH	
/works/OL7871334W	The Greek romances in Elizabethan prose fiction	Wolff, Samuel Lee	1912	0											NO_MATCH_AUTH	
/works/OL7887576W	Defence and foreign affairs	Lash, Zebulon Aiton	1917	0											NO_MATCH	
/works/OL8258406W	Pretty Polly Perkins	Ethel Calvert Phillips	1925	0											NO_MATCH_AUTH	
/works/OL8395530W	Modern parables	E. Gilmour Smith	1943	0											NO_MATCH	
/works/OL8718384W	Shavings	Lincoln, Joseph Crosby	1918	0											NO_MATCH	
/works/OL8852761W	The forging of the pikes	Anna May Wilson	1920	0											NO_MATCH_AUTH	
/works/OL99256W	Spencer Brade M.D.	Frank G. Slaughter	1942	0	3692624	14	2	0	4	7	3	0	5:0|4:4|3:7|2:3|1:0|total:14	fiction|history, historical fiction, biography	UNIQUE	
/works/OL10421504W	Winter's Day	Netta Muskett	1936	0											NO_MATCH_AUTH	
/works/OL1065767W	A millionaire's love story	Guy Newell Boothby	1901	0											NO_MATCH_AUTH	
/works/OL10699434W	Joyce Morrell's harvest	Emily Sarah Holt	1881	0											NO_MATCH	
/works/OL1099727W	Topsy-Turvy	Jules Verne	1890	0	1618398	4	2	2	2	0	0	0	5:2|4:2|3:0|2:0|1:0|total:4		YEAR_AUTH	
/works/OL11230505W	Catalogue of historical fiction in the Brookline Public Library	Brookline.  Public Library.	1897	0											NO_MATCH_AUTH	
/works/OL11449061W	1900, or, The last president	Ingersoll Lockwood	1896	0											NO_MATCH	
/works/OL120103W	Yokohama, California	Toshio Mori	1949	0	138376	97	11	28	41	24	4	0	5:28|4:41|3:24|2:4|1:0|total:97		UNIQUE	
/works/OL12040030W	The relation of Golagros and Gawane to the Old French Perceval	Paul John Ketrick	1931	0											NO_MATCH_AUTH	
/works/OL1208709W	Nachkrieg	Ludwig Renn	1930	0											NO_MATCH	
/works/OL1253563W	Hudson of Hudson's Bay	J. M. Scott	1950	0											NO_MATCH	
/works/OL1262018W	Gin and bitters	Jane Lane	1945	0											NO_MATCH	
/works/OL1336980W	Golf Without Tears	P. G. Wodehouse	1924	0											NO_MATCH	
/works/OL1337080W	Mr. Mulliner Speaking	P. G. Wodehouse	1929	0	883849	1431	47	557	481	270	53	70	5:557|4:481|3:270|2:53|1:70|total:1431	fiction|comics, graphic	UNIQUE	
/works/OL137385W	Long Live the King!	Mary Roberts Rinehart	1917	0	5374130	56	12	8	13	23	12	0	5:8|4:13|3:23|2:12|1:0|total:56	fiction|mystery, thriller, crime|history, historical fiction, biography|romance	YEAR_AUTH	
/works/OL14848561W	Homing	Grace Livingston Hill	1938	0	2715561	35	4	9	20	3	3	0	5:9|4:20|3:3|2:3|1:0|total:35		YEAR_AUTH	
/works/OL15011599W	King of Ranleigh	F. S. Brereton	1900	0	2727844	49	13	17	16	14	1	1	5:17|4:16|3:14|2:1|1:1|total:49		YEAR_AUTH	
/works/OL15155044W	Uncle Wiggily on the farm	Howard Roger Garis	1922	0	3451629	207	18	76	75	41	9	6	5:76|4:75|3:41|2:9|1:6|total:207	children|fiction|young-adult|non-fiction|mystery, thriller, crime	YEAR_AUTH	
/works/OL15220963W	Charles Dickens. The Writer and His Works	Charles Dickens	1948	0											NO_MATCH_AUTH	
/works/OL15352436W	Ten years a cowboy	Post, C. C.	1902	0	4864534	30	3	17	11	1	1	0	5:17|4:11|3:1|2:1|1:0|total:30		RATINGS_MAX	
/works/OL15396387W	Cherry Ames, Veterans' Nurse	Helen Wells	1946	0	498021	1854	128	627	594	525	85	23	5:627|4:594|3:525|2:85|1:23|total:1854	fiction|young-adult|mystery, thriller, crime|children|history, historical fiction, biography	RATINGS_MAX	
/works/OL15430392W	In the saddle	Optic, Oliver	1895	0											NO_MATCH	
/works/OL15549643W	Bright yellow gold	Horace W. Bennett	1935	0											NO_MATCH	
/works/OL15937405W	The vanishing comrade	Ethel Cook Eliot	1924	0											NO_MATCH_AUTH	
/works/OL16523484W	With the Black Prince	William Osborn Stoddard	1898	0											NO_MATCH_AUTH	
/works/OL16657207W	A girl of the Limberlost	Gene Stratton-Porter	1909	0	1194469	15961	1258	7003	5259	2827	635	237	5:7003|4:5259|3:2827|2:635|1:237|total:15961	young-adult|fiction|history, historical fiction, biography|children|romance	UNIQUE	
/works/OL16765887W	Northern diamonds	Frank Lillie Pollock	1917	0											NO_MATCH_AUTH	
/works/OL16874658W	Strong and steady, or, Paddle your own canoe	Horatio Alger	1900	0											NO_MATCH_AUTH	
/works/OL16890020W	Herbert Carter's legacy, or, The inventor's son	Horatio Alger	1900	0											NO_MATCH	
/works/OL1727745W	The clock	Alekseĭ Remizov	1924	0											NO_MATCH_AUTH	
/works/OL17308462W	The lamplighter	Maria S. Cummins	1892	0	584166	716	62	283	247	137	29	20	5:283|4:247|3:137|2:29|1:20|total:716	fiction|history, historical fiction, biography|romance|young-adult|children	YEAR_AUTH	
/works/OL17776924W	The upheaval in far Cathay	Hing-shang Ng	1904	0											NO_MATCH_AUTH	
/works/OL17789030W	Follow thou Me	Eleanor Beard Hatton	1916	0											NO_MATCH_AUTH	
/works/OL17955355W	The novel and the people. --	Ralph Fox	1937	0	2821467	6	1	1	0	3	2	0	5:1|4:0|3:3|2:2|1:0|total:6		YEAR_AUTH	
/works/OL17960500W	The heart of a hero	Morice Gerard	1913	0											NO_MATCH_AUTH	
/works/OL1796313W	The river fugitives	Edward Sylvester Ellis	1893	0											NO_MATCH	
/works/OL1801036W	The symbolist movement in literature	Symons, Arthur	1899	0											NO_MATCH_AUTH	
/works/OL1868665W	The booming of Acre Hill	John Kendrick Bangs	1900	0											NO_MATCH	
/works/OL19365343W	Li Lun : Lad of Courage	Carolyn Treffinger	1947	0											NO_MATCH	
/works/OL1948590W	The Mystery of the Invisible Thief	Enid Blyton	1950	0	2885446	2062	44	740	730	510	69	13	5:740|4:730|3:510|2:69|1:13|total:2062	mystery, thriller, crime|children|young-adult|fiction|comics, graphic	UNIQUE	
/works/OL1949477W	Smuggler Ben (Adventure)	Enid Blyton	1950	0	1599562	46	1	11	15	18	1	1	5:11|4:15|3:18|2:1|1:1|total:46	children|mystery, thriller, crime|fiction	UNIQUE	
/works/OL199994W	The judgment of Eve	May Sinclair	1907	0											NO_MATCH_AUTH	
/works/OL21172511W	Martin Luther	Carl August Wildenhahn	1882	0	1373837	41	5	4	12	14	9	2	5:4|4:12|3:14|2:9|1:2|total:41		RATINGS_MAX	
/works/OL22131405W	"Humorous tales from ""Blackwood."""		1933	0											NO_MATCH	
/works/OL2269514W	Johnny Got His Gun	Dalton Trumbo	1939	0	180461	27728	1836	12434	9360	4386	1071	477	5:12434|4:9360|3:4386|2:1071|1:477|total:27728	fiction|history, historical fiction, biography|non-fiction	UNIQUE	
/works/OL2342139W	A Puritan wooing	Frank Samuel Child	1898	0											NO_MATCH	
/works/OL24155638W	The Sweet Far Thing	Libba Bray	1900	0	3072872	57951	3637	21976	18785	12114	3777	1299	5:21976|4:18785|3:12114|2:3777|1:1299|total:57951	fantasy, paranormal|young-adult|fiction|history, historical fiction, biography|romance	UNIQUE	
/works/OL247056W	Stories For Boys	Davis, Richard Harding	1891	0											NO_MATCH_AUTH	
/works/OL2508117W	The false entry	C. W. Bardeen	1905	0											NO_MATCH	
/works/OL25854644W	Lamb's Creek	Don Miller	1914	0											NO_MATCH	
/works/OL262341W	Baum's American Fairy Tales	Baum, L. Frank	1901	0											NO_MATCH	
/works/OL262454W	The Hound of the Baskervilles	Doyle, Arthur Conan	1900	0	3311984	182828	5593	66715	73609	36075	5291	1138	5:66715|4:73609|3:36075|2:5291|1:1138|total:182828	mystery, thriller, crime|fiction|history, historical fiction, biography	RATINGS_MAX	
/works/OL28188566W	The Virginians	Thackeray, William Makepeace	1890	0	9238525	75	11	15	22	19	15	4	5:15|4:22|3:19|2:15|1:4|total:75	fiction|history, historical fiction, biography	UNIQUE	
/works/OL29270969W	Brideshead revisited	Evelyn Waugh	1944	0	2952196	77742	3511	28475	27740	15724	4226	1577	5:28475|4:27740|3:15724|2:4226|1:1577|total:77742	fiction|history, historical fiction, biography|romance	YEAR_AUTH	
/works/OL29277756W	The Four horsemen of the Apocalypse	Vicente Blasco Ibáñez	1918	0											NO_MATCH_AUTH	
/works/OL2965530W	Writing to sell	Scott Meredith	1950	0	2785335	73	13	17	27	23	5	1	5:17|4:27|3:23|2:5|1:1|total:73	non-fiction	UNIQUE	
/works/OL32022231W	Keith of the 78th (Ibrahim Agha) Egypt 1807	Martin B. Dickson	1949	0											NO_MATCH	
/works/OL32090591W	The young ditch rider	Whitson, John Harvey	1899	0											NO_MATCH	
/works/OL32092077W	Told after tea	M. Lee	1892	0											NO_MATCH_AUTH	
/works/OL32095517W	An old soldier's story and other stories	Pansy	1887	0	2272265	61	6	29	25	7	0	0	5:29|4:25|3:7|2:0|1:0|total:61		YEAR_AUTH	
/works/OL32098269W	Jack and Joe, or, The troublesome twins	E. Harcourt Burrage	1885	0											NO_MATCH_AUTH	
/works/OL32829840W	Little Red Riding Hood & the history of Tom Thumb	Rhys, Grace Little	1895	0											NO_MATCH_AUTH	
/works/OL32872974W	Bob Blunt, the traveller		1893	0											NO_MATCH	
/works/OL32873460W	Turnpike Dick, the star of the Road		1895	0											NO_MATCH	
/works/OL33162317W	"""A young vagabond"""	Zelotes R. Bennett	1882	0											NO_MATCH	
/works/OL33167130W	Tinkle the cat	Norah C. James	1932	0											NO_MATCH	
/works/OL33311854W	When the great apes came	Stuart Martin	1935	0											NO_MATCH_AUTH	
/works/OL33451434W	The Speer decimal index to science-fiction magazines	George Pubols	1949	0											NO_MATCH	
/works/OL3581432W	Tom Swift and His Giant Cannon	Victor Appleton	1913	0	3260138	52	5	15	17	15	3	2	5:15|4:17|3:15|2:3|1:2|total:52		UNIQUE	
/works/OL3750796W	The  great Pike's Peak rush	Sabin, Edwin L.	1917	0											NO_MATCH	
/works/OL39422253W	The voyage of the 'Sesame.'.	A. C. Curtis	1910	0	305509	116	17	26	58	29	2	1	5:26|4:58|3:29|2:2|1:1|total:116		RATINGS_MAX	
/works/OL398860W	The little Duke, or, Richard the Fearless	Yonge, Charlotte Mary	1910	0	1003518	292	35	104	103	69	11	5	5:104|4:103|3:69|2:11|1:5|total:292	fiction|history, historical fiction, biography|children	UNIQUE	
/works/OL4072603W	The Bobbsey Twins at Meadow Brook	Laura Lee Hope	1915	0											NO_MATCH	1089357:The Bobbsey Twins' Myster:1918|841595:The Bobbsey Twins in the :1907|1786054:Bobbsey Twins 16: Camping:1923|841597:The Bobbsey Twins on Blue:1917|841596:The Bobbsey Twins at Scho:1913|389031:The Bobbsey Twins at Snow:1913|2262009:The Bobbsey Twins and the:1922|841600:The Bobbsey Twins in Wash:1919|389033:The Bobbsey Twins' Myster:1915|389038:The Bobbsey Twins on a Ho:1915
/works/OL41007W	Tales (Cask of Amontillado / Descent Into the Maelstrom / Fall of the House of Usher / Gold Bug / Ligeia / Masque of the Red Death / Murders in the Rue Morgue / Pit and the Pendulum / Purloined Letter / William Wilson)	Poe, Edgar Allan	1930	0											NO_MATCH	
/works/OL42481664W	About Catherine de' Medici	Honoré de Balzac	1897	0											NO_MATCH	
/works/OL43546223W	Behind the scenes in a $5,000 prize novel contest	William Heyliger	1946	0	47266832	14	2	7	3	3	1	0	5:7|4:3|3:3|2:1|1:0|total:14		YEAR_AUTH	
/works/OL43679478W	To Antinous	Edmund De Unger	1950	0											NO_MATCH	
/works/OL43700579W	The boat club	Optic, Oliver	1926	0	10571608	8	2	1	2	3	2	0	5:1|4:2|3:3|2:2|1:0|total:8		UNIQUE	
/works/OL44451177W	The flight of the shadow	MacDonald, George	1891	0	1702480	97	13	34	40	21	2	0	5:34|4:40|3:21|2:2|1:0|total:97	fiction|fantasy, paranormal|children|mystery, thriller, crime|history, historical fiction, biography	YEAR_AUTH	
/works/OL4616534W	Cress Delahanty	Jessamyn West	1945	0	750686	221	27	75	68	63	11	4	5:75|4:68|3:63|2:11|1:4|total:221	young-adult|fiction|children|history, historical fiction, biography	UNIQUE	
/works/OL4640224W	Fish in the Air	Kurt Wiese	1948	0	2324558	76	15	1	16	34	22	3	5:1|4:16|3:34|2:22|1:3|total:76	children	UNIQUE	
/works/OL476819W	The Christopher Robin story book	A. A. Milne	1929	0	100312	35	10	13	13	9	0	0	5:13|4:13|3:9|2:0|1:0|total:35	children|poetry|young-adult|fiction	UNIQUE	
/works/OL4893699W	Frank Merriwell's foes	Burt L. Standish	1902	0	1962439	9	2	1	1	4	3	0	5:1|4:1|3:4|2:3|1:0|total:9	children|fiction	RATINGS_MAX	
/works/OL5096695W	Colin Lowrie	Norah Lofts	1939	0											NO_MATCH	
/works/OL51209W	Prater Violet	Isherwood, Christopher	1945	0	1521806	798	79	149	356	250	36	7	5:149|4:356|3:250|2:36|1:7|total:798	fiction|history, historical fiction, biography|non-fiction	UNIQUE	
/works/OL52153W	Babes in the darkling wood	H. G. Wells	1940	0	2954820	6	2	1	1	4	0	0	5:1|4:1|3:4|2:0|1:0|total:6	fiction	UNIQUE	
/works/OL5304273W	Half hours with representative novelist of the nineteenth century, being passages from their works with brief biographies and introductions and a critical essay	Mackenzie Bell	1927	0											NO_MATCH_AUTH	
/works/OL5459157W	Antonia	Jessie Perry Van Zile Belden	1901	0											NO_MATCH_AUTH	
/works/OL54887W	Beasley's Christmas Party	Booth Tarkington	1909	0	6573119	42	12	12	16	8	6	0	5:12|4:16|3:8|2:6|1:0|total:42	fiction	UNIQUE	
/works/OL5602907W	A fine and private place	Mary Fitt	1947	0											NO_MATCH_AUTH	
/works/OL5897300W	The firehouse mystery	Mary Adrian	1950	0	25121205	10	5	7	3	0	0	0	5:7|4:3|3:0|2:0|1:0|total:10		YEAR_AUTH	
/works/OL6289222W	Drums of destiny	Bruce Graeme	1947	0											NO_MATCH_AUTH	
/works/OL63065W	Green Hills of Africa	Ernest Hemingway	1935	0	961927	7494	465	1422	2608	2455	795	214	5:1422|4:2608|3:2455|2:795|1:214|total:7494	fiction|non-fiction|history, historical fiction, biography	UNIQUE	
/works/OL6336931W	The dark command	W. R. Burnett	1938	0											NO_MATCH	
/works/OL6406474W	Sturm auf Essen	Hans Marchwitza	1932	0											NO_MATCH	
/works/OL6491245W	The little blue man	Fanciulli, Giuseppe	1926	0											NO_MATCH_AUTH	
/works/OL6681368W	In Dixie land; stories of the Reconstruction era	Henrietta R. Palmer	1926	0											NO_MATCH	
/works/OL6689789W	Olga Romanoff	George Chetwynd Griffith	1894	0	2353454	7	1	0	3	3	1	0	5:0|4:3|3:3|2:1|1:0|total:7		YEAR_AUTH	
/works/OL6831765W	This is Mr. Fortune	H. C. Bailey	1938	0											NO_MATCH	
/works/OL6832196W	Yoke of stars	Frances Frost	1939	0											NO_MATCH	
/works/OL6916672W	Selected short stories	Claude Moore Fuess	1914	0											NO_MATCH_AUTH	
/works/OL7214228W	The White King	Samuel B. Harrison	1950	0											NO_MATCH_AUTH	
/works/OL7424960W	New road	Merle Estes Colby	1933	0											NO_MATCH	
/works/OL7425494W	French short stories	Elijah Clarence Hills	1900	0											NO_MATCH_AUTH	
/works/OL7445891W	Dr. Johnson's 'dear mistress'	Winifred Carter	1949	0											NO_MATCH_AUTH	
/works/OL7479661W	The bedside book of famous American stories	John Angus Burrell	1936	0											NO_MATCH_AUTH	
/works/OL7536162W	Poppy Ott and the galloping snail	Leo Edwards	1927	0											NO_MATCH	
/works/OL7543194W	Anton and Trini	Virginia Olcott	1930	0											NO_MATCH_AUTH	
/works/OL7556313W	Back to Buckeye	Esther Greenacre Hall	1934	0											NO_MATCH_AUTH	
/works/OL7704305W	"""As gold in the furnace"""	J. E. Copus	1910	0											NO_MATCH	
/works/OL7707305W	Gena of the Appalachians	Clarence Monroe Wallin	1910	0											NO_MATCH	
/works/OL7720443W	When dreams came true	William Hamilton Johnston	1911	0											NO_MATCH_AUTH	
/works/OL890430W	Kirsteen	Margaret Oliphant	1890	0											NO_MATCH	
/works/OL922049W	Brothers of peril	Goodridge Roberts, Theodore	1905	0											NO_MATCH_AUTH	
/works/OL10467856W	If winter comes	A. S. M. Hutchinson	1921	0											NO_MATCH_AUTH	
/works/OL1061651W	The face of the world	Bojer, Johan	1919	0											NO_MATCH	
/works/OL11190118W	Messenger to the pharaoh	Thames Ross Williamson	1937	0	221593	13	1	6	4	0	2	1	5:6|4:4|3:0|2:2|1:1|total:13		YEAR_AUTH	
/works/OL11244922W	The wood that came back	Clare Leighton	1935	0											NO_MATCH	
/works/OL112798W	The marrow of tradition	Charles Waddell Chesnutt	1901	1	824050	2002	127	593	740	488	150	31	5:593|4:740|3:488|2:150|1:31|total:2002	fiction|history, historical fiction, biography|non-fiction	UNIQUE	
/works/OL1130365W	The shepper-newfounder	Stewart Edward White	1931	0											NO_MATCH	
/works/OL1130393W	The mystery	Stewart Edward White	1907	0											NO_MATCH_AUTH	
/works/OL11656899W	Das Ubersinnliche im englischen Roman	Wilhelm Ad Paterna	1915	0											NO_MATCH	
/works/OL12266330W	Children of the moor	Laura Matilda Bernhardina Runsten Fitinghoff	1927	0	849848	88	3	25	32	20	5	6	5:25|4:32|3:20|2:5|1:6|total:88		YEAR_AUTH	
/works/OL12460671W	Spirit fire	Lereine Ballantyne	1932	0	6173473	50	2	14	22	9	4	1	5:14|4:22|3:9|2:4|1:1|total:50		UNIQUE	
/works/OL1283162W	Double cross purposes	Ronald Arbuthnott Knox	1937	0	1926903	18	6	4	6	6	2	0	5:4|4:6|3:6|2:2|1:0|total:18	mystery, thriller, crime|fiction	UNIQUE	
/works/OL13423775W	The cruise of the Gull-Flight	Sidney Corbett	1937	0	2778989	268	17	36	103	106	21	2	5:36|4:103|3:106|2:21|1:2|total:268		RATINGS_MAX	
/works/OL13707884W	Maria	Josephine H. Patton	1937	0											NO_MATCH_AUTH	
/works/OL1454270W	Botany bay	Nordhoff, Charles	1941	0	554632	42	6	15	13	12	2	0	5:15|4:13|3:12|2:2|1:0|total:42	fiction|history, historical fiction, biography|children	UNIQUE	
/works/OL14857775W	101 years' entertainment	Ellery QUEEN	1941	0	9657484	30	6	15	11	2	2	0	5:15|4:11|3:2|2:2|1:0|total:30	mystery, thriller, crime|fiction	UNIQUE	
/works/OL1492282W	Delilah of Harlem	Savage, Richard	1893	0											NO_MATCH	
/works/OL15239288W	Poems	Rubén Darío	1888	0	789392	93	17	13	25	27	22	6	5:13|4:25|3:27|2:22|1:6|total:93		YEAR_AUTH	
/works/OL15255767W	New Jersey	J. Walker McSpadden	1928	0											NO_MATCH_AUTH	
/works/OL1528061W	O'Byrne	Sadlier, J.	1898	0											NO_MATCH	
/works/OL15308960W	Works of H.G. Wells	H. G. Wells	1924	0	30395	449	23	159	198	82	9	1	5:159|4:198|3:82|2:9|1:1|total:449	fiction|fantasy, paranormal	UNIQUE	
/works/OL15723691W	Wampum and sixpence	Marjorie Hayes	1938	0											NO_MATCH	
