work_key	canonical	htid_count	pd_count	record_count	matched_oclc	oclc_tried	sample_htids
OL1267450W	0	1	0	1	2294320	1	mdp.39015012877281
OL1267508W	0	2	2	1	3475045	2	hvd.hn1e6y|nyp.33433076065147
OL12675964W	0	0	0	0		1	
OL12690629W	0	1	0	1	10718263	5	uc1.32106001965570
OL1269561W	0	2	0	1	8076981	1	mdp.39015033680904|uva.x000980295
OL1269953W	0	1	1	1	4025706	1	uc1.$b318463
OL12708123W	0	1	0	1	776074	4	mdp.39015030708054
OL1271048W	0	1	1	1	2902440	1	mdp.39015053680867
OL12710785W	0	1	1	1	1807515	4	mdp.39015039644995
OL12710918W	0	0	0	0		1	
OL12716340W	0	6	6	1	2175994	1	uc2.ark:/13960/t76t0j910|hvd.hn3gu7|hvd.hn3gu6
OL1271858W	0	1	0	1	1316985	2	mdp.39015006562261
OL1272812W	0	1	1	1	32244023	3	inu.39000003802449
OL12729687W	0	1	0	1	3983039	4	mdp.39015042013048
OL1272994W	0	1	0	1	1269617	5	mdp.39015008200464
OL1274149W	0	2	0	1	617734	1	mdp.39015010212846|uc1.$b622872
OL1274153W	0	0	0	0		1	
OL12750062W	0	2	2	1	2044615	3	hvd.32044020514972|nnc1.0036681504
OL1275376W	0	2	2	1	1314616	1	mdp.39015030078854|uc1.$b139901
OL1275381W	0	0	0	0		1	
OL1276171W	0	2	0	1	2110713	6	mdp.49015000757733|mdp.39015001539355
OL1276176W	0	2	2	1	14185630	7	mdp.39015005097897|uc1.b3827610
OL1277046W	0	1	0	1	38748688	6	mdp.39015039921146
OL1277047W	0	1	0	1	12068544	10	mdp.39015018618382
OL1278031W	0	1	0	1	6020466	1	mdp.39015008226675
OL1278041W	0	1	0	1	1870402	1	wu.89091082198
OL12781W	1	2	2	1	3395503	10	osu.32435017945072|uc1.32106005398463
OL12787W	0	0	0	0		1	
OL12789W	0	4	4	1	1428925	10	mdp.39015019187809|mdp.39015022203940|mdp.39015030728359
OL12793W	0	1	0	1	280656	4	mdp.39015006586633
OL12795W	0	0	0	0		10	
OL12798W	0	1	1	1	2634063	10	uva.x000166551
OL12799W	0	1	0	1	280666	7	mdp.39015003502468
OL1280135W	0	3	3	1	4525038	1	mdp.39015030223849|hvd.hnsu6n|coo1.ark:/13960/t2794r79q
OL1280139W	0	3	3	1	1088984	1	uc2.ark:/13960/t2k64c829|hvd.hnsu6m|uc1.$b318096
OL12807W	0	22	14	1	2679699	3	inu.32000002523050|uc1.b4099834|miun.acr9675.0001.001
OL1280986W	0	2	0	1	1034702	7	mdp.39015005891125|mdp.39015055048246
OL1281625W	0	2	0	1	9233929	2	coo.31924013512961|osu.32435012729778
OL1281850W	0	1	0	1	2534671	10	mdp.39015000538382
OL1281888W	0	2	0	1	1539914	10	mdp.39015066022776|mdp.39015006568383
OL1281927W	0	1	0	1	6884161	4	mdp.39015011299453
OL12820W	0	1	1	1	002436655	9	nyp.33433056708336
OL1282167W	0	0	0	0		3	
OL1282173W	0	0	0	0		1	
OL128228W	0	0	0	0		1	
OL12822W	0	2	0	1	11110557	10	mdp.39015005083400|mdp.39015008265236
OL12823W	0	1	0	1	1348765	10	mdp.39015008040464
OL12824W	0	0	0	0		10	
OL12826W	0	1	0	1	2016338	10	uva.x000272957
OL1282766W	0	0	0	0		1	
OL12827W	0	2	0	1	10568648	10	uc1.32106002095583|uva.x000462411
OL1282892W	0	1	0	1	1499328	6	uc1.b4498160
OL12830W	0	1	1	1	11478266	10	osu.32435081506073
OL1283162W	0	0	0	0		1	
OL1283178W	0	2	0	1	4889348	2	uc1.$b242711|mdp.39015000625056
OL12831W	0	2	2	1	1276227	10	hvd.32044036502136|coo1.ark:/13960/t8df79k1p
OL1283203W	0	1	0	1	2200934	5	mdp.39015000624885
OL1283622W	0	3	0	1	295393	5	mdp.39015066062632|mdp.39015003659441|uc1.$b75082
OL128369W	0	3	3	1	2226499	1	coo1.ark:/13960/t09w1174d|nyp.33433082520093|mdp.39015003939116
OL12838348W	0	0	0	0		1	
OL12844W	0	1	0	1	2360154	6	uc1.$b272751
OL128462W	0	2	2	1	1709867	2	uc1.$b236165|mdp.39015013533065
OL1284802W	0	1	1	1	21424010	2	uc1.$b313778
OL1285567W	0	3	3	1	3696346	3	uc2.ark:/13960/t11n7z639|coo1.ark:/13960/t5v70079t|mdp.39015030113404
OL1285581W	0	1	1	1	7290932	1	nyp.33433075861199
OL1285599W	0	1	0	1	1451661	10	mdp.39015037062018
OL1285602W	0	3	0	1	930435	1	uc1.b4538430|mdp.39015029504035|uva.x002418920
OL1285613W	0	1	1	1	1661670	5	uc1.aa0003747284
OL1285614W	0	1	1	1	4757317	2	uc2.ark:/13960/t8jd4qp46
OL1285618W	0	3	3	1	2559866	3	mdp.39015030113495|hvd.hnp8t3|nyp.33433075861694
OL1285623W	0	2	2	1	1920973	2	nyp.33433084128226|coo1.ark:/13960/t1hh7349x
OL1285626W	0	1	1	1	12763835	7	chi.087950901
OL1285628W	0	1	0	1	15155991	6	uc1.b4973016
OL1285630W	0	3	3	1	1509461	4	mdp.39015030113370|hvd.hwpamz|uc2.ark:/13960/t9q23x67v
OL1285632W	0	5	5	1	2022002	6	uc2.ark:/13960/t6057jv90|coo1.ark:/13960/t9s18k06q|uiuo.ark:/13960/s2xh35wvd2w
OL1285635W	0	2	2	1	1512496	10	coo1.ark:/13960/t4kk9v66c|uva.x030802125
OL1285678W	0	1	1	1	1830050	1	uva.x000461084
OL128568W	0	3	0	1	492918	3	mdp.39015008282322|inu.39000005917104|uc1.b4393703
OL1285871W	0	1	1	1	2572371	1	coo.31924014525301
OL12869242W	0	1	1	1	7342405	1	umn.31951001628227j
OL1287741W	0	0	0	0		2	
OL128787W	0	5	5	1	1927632	2	gri.ark:/13960/t8x94t13t|hvd.hn1uby|gri.ark:/13960/t18m35d3s
OL1287902W	0	0	0	0		1	
OL1287903W	0	2	0	1	19372299	10	uc1.32106008354760|mdp.39015028719659
OL1288331W	0	2	0	1	3880602	1	mdp.39015059897390|uc1.$b287486
OL1288340W	0	1	0	1	1373849	1	uva.x000472699
OL1288344W	0	1	0	1	1263115	1	uiuc.1128125
OL12886461W	0	1	1	1	8142067	3	wu.89005052071
OL12898690W	0	0	0	0		1	
OL1290783W	0	1	0	1	1629235	2	uc1.$b137477
OL1290910W	0	1	0	1	274830	6	mdp.39015014679669
OL1291027W	0	1	1	1	1925579	1	uva.x000435682
OL12918615W	0	0	0	0		1	
OL129267W	0	1	0	1	302157	5	umn.31951000783207f
OL129268W	0	1	0	1	224521	2	uva.x000578069
OL129280W	0	1	0	1	5694225	3	uc1.b4029299
OL1292984W	0	1	0	1	10589932	1	mdp.39015070471688
OL1293029W	0	0	0	0		1	
OL12930500W	0	0	0	0		4	
OL1294052W	0	2	0	1	2665879	2	mdp.39015030839933|uc1.$b112334
OL1294478W	0	2	0	1	322401	1	mdp.39015065133889|uc1.$b649728
OL1294513W	0	2	0	1	19158150	3	uc1.b4213557|mdp.39015008813134
OL129482W	0	3	3	1	3772891	1	nc01.ark:/13960/t4xg9mm01|uc2.ark:/13960/t8z89324x|nyp.33433076080567
OL129543W	0	0	0	0		2	
OL1295466W	0	1	1	1	1826443	1	umn.31951002297257t
OL1295622W	0	1	0	1	6032961	3	mdp.39015066666184
OL1297986W	0	4	4	1	3677489	1	mdp.39015032042080|uc2.ark:/13960/t2q52fw68|uc1.$b283585
OL12987W	0	1	0	1	45751658	8	mdp.39015051278300
OL1299740W	0	3	3	1	3157881	1	uc1.32106001615688|mdp.39015029752386|hvd.hxqcae
OL129994W	0	1	1	1	1035584	4	uc1.b4373617
OL13004789W	0	0	0	0		1	
OL1300579W	0	1	0	1	1506058	5	mdp.39015012269935
OL1301111W	0	0	0	0		1	
OL1301748W	0	1	0	1	1228364	1	uc1.$b311803
OL13018817W	0	1	1	1	13982242	1	hvd.hnp8tq
OL130483W	0	4	4	1	1660742	1	uc2.ark:/13960/t00z7149n|coo1.ark:/13960/t1mg85r89|mdp.39015063024742
OL1306768W	0	1	1	1	5918206	2	uc1.31175003635219
OL1306835W	0	1	0	1	1550557	2	mdp.39015014299682
OL1307492W	0	1	1	1	10632259	1	hvd.hnsri2
OL1307496W	0	2	2	1	4939296	1	mdp.39015030039658|hvd.hnsr49
OL1307513W	0	6	6	1	1128370	1	hvd.hnsp6a|hvd.hwww5r|hvd.hwww5t
OL1307514W	0	1	1	1	13256789	3	uc1.a0012745931
OL1308086W	0	1	0	1	2008531	3	wu.89010611101
OL1308207W	0	4	4	1	1099538898	3	uc2.ark:/13960/t6c24rh2v|hvd.32044021094990|hvd.32044087388617
OL1308577W	0	1	0	1	1450935	4	uc1.$b468509
OL13087059W	0	2	2	1	1474930	1	hvd.hn8gkg|mdp.39015059413198
OL1309031W	0	1	0	1	1155628	3	mdp.39015027927980
OL13092646W	0	2	2	1	7584593	1	hvd.32044080928625|hvd.hn1j93
OL13092978W	0	4	4	1	3376579	1	hvd.hw3jbp|umn.31951002312276j|nyp.33433081912861
OL1309308W	0	2	2	1	253391	4	uc1.$b439847|inu.32000002821728
OL13093125W	0	3	3	1	3214653	1	mdp.39015067139348|uc1.$b614952|hvd.32044102867629
OL13094166W	0	5	5	1	2097274	1	uc2.ark:/13960/t88g8gz91|hvd.hxdl5x|coo1.ark:/13960/t0ns19r9x
OL13094472W	0	1	1	1	2928589	1	hvd.hnnq2z
OL13094877W	0	1	1	1	5421846	2	mdp.39015012990555
OL13096721W	0	2	0	1	362649	1	mdp.39015011247809|mdp.39015014764669
OL13098029W	0	1	1	1	3347008	2	hvd.32044015546302
OL13098584W	0	4	4	1	3373159	1	hvd.32044024584757|coo1.ark:/13960/t18k7w610|ia.ark:/13960/t6h17qz48
OL13098723W	0	1	1	1	2744669	2	uva.x001689789
OL13099893W	0	1	1	1	8367046	1	mdp.39015033680961
OL1310018W	0	0	0	0		1	
OL1310022W	0	1	0	1	1055433	2	mdp.39015030863180
OL13101669W	0	1	1	1	3951054	1	chi.20726703
OL13102577W	0	5	5	1	3978777	1	nyp.33433082485586|uc2.ark:/13960/t13n20z0v|mdp.39015024220546
OL13102879W	0	0	0	0		1	
OL13102957W	0	1	1	1	2281358	4	mdp.39015047675379
OL13102959W	0	2	2	1	2859683	3	hvd.hwkn5q|coo1.ark:/13960/t3514k86j
OL13105684W	0	2	2	1	02201438	2	mdp.39015031311593|hvd.32044086867173
OL13106030W	0	5	5	1	2963085	2	uc2.ark:/13960/t7rn31m35|uc1.$b300141|chi.14462081
OL13107874W	0	3	3	1	6544318	4	nyp.33433074816905|uc1.b3548225|umn.31951002057462u
OL13108193W	0	2	2	1	14521822	1	uc2.ark:/13960/t6g15wm58|uc1.$b51330
OL13108303W	0	1	1	1	27333749	1	mdp.39015031501359
OL13110065W	0	1	1	1	575275	1	hvd.hwxp1s
OL13110884W	0	3	3	1	1931800	1	inu.30000121036986|hvd.32044009522962|hvd.hn1qzr
OL13110885W	0	4	4	1	1147163	2	uc2.ark:/13960/t2794114x|hvd.hn2gbz|uva.x030447107
OL13112015W	0	1	1	1	237179411	5	hvd.hn6q3s
OL1311202W	0	0	0	0		1	
OL13113267W	0	3	0	1	26060	1	uc1.b3470444|mdp.39015000612757|uc1.b3711122
OL1311434W	0	1	0	1	3032933	2	mdp.39015008008750
OL1311435W	0	1	0	1	55989626	4	uc1.32106017714301
OL13114901W	0	1	1	1	1097042	1	hvd.32044086757846
OL13115055W	0	1	1	1	1001096	5	uc2.ark:/13960/t8nc5wm88
OL13116280W	0	0	0	0		2	
OL13116894W	0	2	2	1	2762657	1	mdp.39015030764669|hvd.32044102847977
OL13118269W	0	2	2	1	1889505	1	hvd.hnnxem|nyp.33433074904933
OL13119843W	0	2	2	1	36228634	3	umn.31951d01448011m|coo1.ark:/13960/t57d3ff6q
OL13120285W	0	4	4	1	3734252	1	hvd.hn1ebg|hvd.hn5hug|hvd.hwsscy
OL13124928W	0	1	1	1	02951826	2	hvd.hn5iep
OL13124929W	0	0	0	0		2	
OL13126716W	0	2	2	1	13487946	2	hvd.hx4x3j|mdp.39015063923216
OL13127115W	0	2	2	1	2934343	1	coo1.ark:/13960/t4cn7p35j|uc2.ark:/13960/t3st7hg24
OL13127380W	0	1	1	1	21136523	1	hvd.32044102788452
OL13129664W	0	3	3	1	44721217	1	nyp.33433082530258|hvd.hn2phl|hvd.hn5hje
OL13130136W	0	1	1	1	4852648	1	hvd.hw1xeg
OL13130215W	0	3	3	1	1160274	1	uc2.ark:/13960/fk8pc2tr2m|inu.32000011197300|uc1.b4105441
OL13131739W	0	2	2	1	8455141	1	hvd.hn5yd8|nyp.33433000574040
OL13133993W	0	0	0	0		1	
OL13134021W	0	1	1	1	3987820	1	hvd.32044080263239
OL13136259W	0	5	5	1	173954	2	coo1.ark:/13960/t62525z3m|mdp.39015011951673|uc2.ark:/13960/t1jh3f22k
OL13139964W	0	0	0	0		1	
OL13144329W	0	2	2	1	20031878	2	hvd.hxdjmy|nyp.33433076063373
OL13144755W	1	2	2	1	9494130	1	hvd.hn1qtj|nyp.33433074801089
OL13144796W	0	3	3	1	2651695	1	hvd.hwpltp|uc2.ark:/13960/t8x92bn6s|uc1.b3864932
OL13144923W	0	4	4	1	22618211	1	uc2.ark:/13960/t84j0cd34|uc1.b3327305|nyp.33433076046154
OL13150029W	0	1	1	1	3045109	10	gri.ark:/13960/s2bkh7td4dw
OL1315149W	0	1	0	1	1697309	10	mdp.39015009042592
OL13155024W	0	5	5	1	8747548	1	uc2.ark:/13960/t6639mg9t|mdp.39015049694402|uc1.$b111733
OL13158617W	0	1	0	1	1054168	1	mdp.39015013787596
OL1315930W	0	4	4	1	10418049	10	miun.aca1754.0001.001|mdp.39015002170317|mdp.39015011022582
OL1315932W	0	0	0	0		6	
OL1315936W	0	1	0	1	1726287	1	inu.32000009192297
OL1315939W	0	0	0	0		2	
OL1316655W	0	1	1	1	1870502	4	mdp.39015030103827
OL1316663W	0	1	0	1	2966125	8	uc1.b3828189
OL1316674W	0	1	0	1	386074	3	uc1.b4404007
OL1316682W	0	0	0	0		1	
OL1316686W	0	0	0	0		1	
OL13167905W	0	3	0	1	284933	3	mdp.39015025036917|mdp.39015049779740|mdp.39015003920116
OL13169805W	0	1	1	1	4617027	2	uiug.30112072866764
OL13171961W	0	2	2	1	2619748	1	hvd.hn6pwj|uc2.ark:/13960/t6g15xc80
OL13173151W	0	1	1	1	2038925	7	mdp.39015020809144
OL13177818W	0	1	1	1	31188	1	uiug.30112014145798
OL13179260W	0	5	5	1	6925931	1	hvd.32044086828183|hvd.hwkafq|mdp.39015030182763
OL131857W	0	2	0	1	11577106	3	mdp.39015043590457|uc1.b4368221
OL13186284W	0	0	0	0		1	
OL1319398W	0	1	0	1	240818	4	inu.39000003761462
OL1320558W	0	1	0	1	310821	3	uc1.$b313837
OL1320578W	0	1	0	1	16580246	6	inu.39000004298761
OL1320579W	0	1	0	1	127084	8	inu.30000100855364
OL1320923W	0	1	1	1	2969540	2	uc2.ark:/13960/t03x8b330
OL13218W	0	0	0	0		4	
OL1322331W	0	1	0	1	1048952	3	mdp.39015012978188
OL1322566W	0	1	0	1	1709941	1	mdp.39015008916390
OL1323228W	0	1	1	1	1386239	1	uc1.$b252291
OL1325744W	0	1	0	1	15082130	7	inu.39000004578022
OL1325745W	0	2	0	1	244947	7	mdp.39015046452556|mdp.39015034652332
OL1325748W	0	1	0	1	15530054	5	umn.31951001421137x
OL13260823W	0	0	0	0		1	
OL1327439W	0	1	0	1	198028	3	mdp.39015008517693
OL13279089W	0	0	0	0		1	
OL1328849W	0	1	0	1	3603738	3	mdp.39015024564398
OL13290624W	0	1	1	1	10026209	1	mdp.39015011084236
OL13290905W	0	1	0	1	4686071	6	mdp.39015002674656
OL1329310W	0	1	1	1	787131	1	mdp.39015030717170
OL13294473W	0	0	0	0		1	
OL1329856W	0	1	0	1	31207121	1	mdp.39015034883762
OL1330246W	0	3	0	1	1194555	10	mdp.39015005293272|mdp.39015020639244|mdp.39015005309201
OL13306001W	0	0	0	0		1	
OL1330992W	0	2	0	1	28548301	1	uc1.$b243336|mdp.39015030746088
OL1331596W	0	2	2	1	865331	2	mdp.39015033395339|uc1.$b318464
OL1331599W	0	2	2	1	1263890	2	mdp.39015033391379|uc1.$b318469
OL1333815W	0	1	1	1	11637425	1	mdp.39015063963113
OL1333825W	0	0	0	0		1	
OL1333836W	0	1	0	1	2133742	1	mdp.39015008402052
OL13342888W	0	2	2	1	9239156	1	hvd.32044086815438|nyp.33433074926779
OL13342896W	0	3	3	1	00657115	2	hvd.32044020553889|hvd.hn1pxl|njp.32101064787706
OL13345163W	0	0	0	0		1	
OL13358417W	0	1	0	1	973255	4	uiug.30112041410009
OL13364287W	0	3	0	1	10846202	2	mdp.39015016434550|uga1.32108005773786|uc1.b3688160
OL1336767W	0	1	0	1	5309328	1	pst.000029835478
OL1336891W	0	0	0	0		10	
OL1336974W	0	0	0	0		1	
OL1336977W	0	1	1	1	1889440	2	uva.x000457830
OL1336980W	0	0	0	0		3	
OL1337002W	0	0	0	0		1	
OL1337018W	0	0	0	0		3	
OL1337041W	0	1	0	1	1728769	4	umn.31951d022430620
OL1337044W	0	0	0	0		4	
OL1337047W	0	0	0	0		1	
OL1337053W	0	0	0	0		3	
OL1337058W	0	1	0	1	3005331	5	mdp.39015012401835
OL1337060W	0	1	0	1	365226	3	inu.32000007745278
OL1337064W	0	0	0	0		4	
OL1337065W	0	0	0	0		8	
OL1337066W	0	1	0	1	2921209	2	mdp.39015012412741
OL1337068W	0	0	0	0		4	
OL1337069W	0	1	0	1	2342013	2	mdp.39015046831668
OL1337072W	0	1	0	1	1164297	5	uva.x000277289
OL1337075W	0	0	0	0		1	
OL1337077W	0	0	0	0		3	
OL1337078W	0	0	0	0		6	
OL1337079W	0	1	0	1	52008064	3	uc1.32106017198679
OL1337080W	0	1	0	1	60717740	4	uc1.32106018121548
OL1337084W	0	0	0	0		6	
OL1337086W	0	0	0	0		7	
OL1337087W	0	2	2	1	1196400	4	uva.x004041436|uva.x000205751
OL1337088W	0	0	0	0		4	
OL1337089W	0	1	1	1	3013847	4	uva.x000239240
OL1337090W	0	1	0	1	55042338	4	uc1.32106018273117
OL1337092W	0	0	0	0		4	
OL1337093W	0	0	0	0		4	
OL1337095W	0	1	0	1	368514	10	uc1.31822027086693
OL1337096W	0	0	0	0		5	
OL1337097W	0	1	1	1	1906718	6	ucbk.ark:/28722/h2mg7gc79
OL1337098W	0	1	0	1	53154262	5	uc1.32106016141167
OL1337100W	0	0	0	0		2	
OL1337101W	0	1	0	1	127382322	10	pst.000065190975
OL1337103W	0	2	0	1	1170686	7	uva.x002644002|uva.x000376225
OL1337104W	0	1	0	1	2920343	9	mdp.39015002219817
OL1337105W	0	1	1	1	872051	6	mdp.39015005680833
OL1337108W	0	0	0	0		10	
OL1337110W	0	1	1	1	1731877	3	uva.x000213255
OL1337112W	0	0	0	0		8	
OL1337113W	0	1	0	1	52097355	7	uc1.32106017198760
OL1337115W	0	1	0	1	50512815	6	ien.35556034163287
OL1337116W	0	2	2	1	2421151	3	mdp.39015062495349|hvd.32044024277360
OL1337118W	0	1	0	1	3135847	6	inu.32000007712070
OL1337119W	0	1	1	1	53051200	10	uc1.32106017089894
OL1337121W	0	1	0	1	3159602	5	mdp.39015002196221
OL1337122W	0	0	0	0		3	
OL1337126W	0	1	0	1	367793	10	uc1.32106002022280
OL1337128W	0	0	0	0		8	
OL1337129W	0	0	0	0		10	
OL1337132W	0	1	0	1	52151403	10	uc1.32106017198976
OL1338186W	0	1	0	1	1663501	8	uva.x000379929
OL1338602W	0	2	2	1	4199624	1	mdp.39015033584650|uc1.$b703681
OL13393608W	0	0	0	0		2	
OL13396052W	0	1	0	1	754395	3	uc1.$b399972
OL1339723W	0	4	0	1	14130723	4	uc1.b5099714|mdp.39015013237113|uc1.32106007837294
OL1339727W	0	2	0	1	1471669	9	mdp.39015031606729|mdp.39076006189018
OL1340502W	0	1	1	1	506192248	3	wu.89099771370
OL1340630W	0	1	0	1	10885405	1	uc1.$b63668
OL1340640W	0	1	0	1	3903899	1	mdp.39015063950201
OL1340643W	0	0	0	0		1	
OL1340645W	0	1	1	1	3701889	4	mdp.39015004987908
OL1340719W	0	1	0	1	2065601	1	uc1.$b105803
OL1340949W	0	1	0	1	1253016	6	uc1.32106001749362
OL1340965W	0	1	0	1	18932511	10	pst.000005706044
OL1341577W	0	2	2	1	1844643	1	uc2.ark:/13960/t7dr2wx90|uc1.$b582102
OL134175W	0	0	0	0		6	
OL13420880W	0	1	0	1	23356257	4	mdp.39015040991799
OL13423775W	0	1	1	1	1036256125	1	mdp.39015071593969
OL134268W	0	9	9	1	943353	2	wu.89100033547|loc.ark:/13960/t8x92q149|uc2.ark:/13960/t0sq8sc90
OL13448106W	0	1	0	1	1096867	6	mdp.39015010858424
OL1345096W	0	2	0	1	344392	7	mdp.39015038890037|uva.x000470383
OL134604W	0	1	0	1	8474508	2	mdp.39015005068435
OL13461027W	0	0	0	0		1	
OL134619W	0	0	0	0		10	
OL134642W	0	0	0	0		10	
OL13464795W	0	0	0	0		1	
OL1346485W	0	1	1	1	5632088	1	uc1.$b658355
OL1346837W	0	1	0	1	2068971	1	pst.000001249514
OL13471707W	0	1	0	1	9949185	1	uc1.$b601414
OL1347354W	0	1	1	1	1201435	5	uc1.$b244630
OL1347365W	0	2	0	1	1285718	3	inu.32000009922800|uc1.b4086719
OL1347384W	0	2	2	1	2574877	5	mdp.39015002753823|uc2.ark:/13960/t1fj2hd7b
OL1347389W	0	3	0	1	1697626	2	mdp.39015049691374|miua.1377721.0001.001|uc1.$b105046
OL1347392W	0	1	0	1	546100	1	uc1.$b73165
OL1347401W	0	3	3	1	1869596	2	mdp.39015002753120|uc2.ark:/13960/t73t9h33b|uc1.$b244587
OL1347407W	0	1	0	1	110267	7	inu.32000000884173
OL1347414W	0	2	2	1	339482	6	mdp.39015002752783|mdp.39015005897551
OL1347415W	0	1	0	1	190720	8	uc1.32106002011697
OL1348023W	0	1	0	1	1319518	2	uiug.30112051357322
OL1348028W	0	1	0	1	1535846	4	uva.x000326621
OL134806W	0	1	0	1	1461439	6	uc1.$b105403
OL13486176W	0	0	0	0		1	
OL134875W	0	0	0	0		10	
OL134878W	0	0	0	0		10	
OL1348868W	0	1	0	1	10877150	6	mdp.39015012276245
OL1349049W	0	2	0	1	1011303	2	uc1.$b101904|mdp.39015025097083
OL1349068W	0	1	0	1	4187785	1	uva.x000447871
OL1349160W	0	2	0	1	338858	1	mdp.39015066688683|uc1.$b472617
OL1349164W	0	1	0	1	690579	2	uva.x000296971
OL1349207W	0	0	0	0		3	
OL1349248W	0	1	0	1	730913	2	uc1.b4938220
OL1349259W	0	1	0	1	11841396	2	inu.32000001799875
OL1349261W	0	2	0	1	1281409	5	uc1.$b245308|mdp.39015066051536
OL1349265W	0	1	0	1	1866952	5	mdp.39015002984121
OL1349267W	0	2	0	1	1281420	4	mdp.39015005144897|mdp.39015005273563
OL134926W	0	0	0	0		2	
OL1349271W	0	1	1	1	1171210	8	mdp.39015011506139
OL1349821W	0	1	1	1	1705671	3	mdp.39015058363410
OL135045W	0	0	0	0		2	
OL1350708W	0	0	0	0		7	
OL1351342W	0	1	0	1	12965028	5	inu.30000100860687
OL1351372W	0	1	0	1	5187434	4	wu.89009637885
OL1351792W	0	2	2	1	935357	2	mdp.39015030946993|uc1.b3710876
OL1351795W	0	3	3	1	3334281	2	uc1.$b322851|mdp.39015030946860|uc1.b3710875
OL1351948W	0	1	0	1	1146041	5	uc1.b3527376
OL1352084W	0	0	0	0		2	
OL1352095W	0	3	3	1	1192505	8	hvd.32044011301827|coo1.ark:/13960/t49p3mx65|njp.32101067643559
OL1352097W	0	1	0	1	1022205	10	uc1.b4097850
OL1352107W	0	0	0	0		3	
OL135285W	0	1	0	1	40144295	3	mdp.39015041987176
OL1352986W	0	0	0	0		1	
OL13531169W	0	1	1	1	364345	1	mdp.39015027531816
OL1353279W	0	1	0	1	1726251	8	inu.39000005886176
OL13537898W	0	1	0	1	16681917	10	osu.32435083888669
OL1354321W	0	0	0	0		1	
OL1354322W	0	2	2	1	1836626	1	uc1.$b102396|mdp.39015028002908
OL1354326W	0	0	0	0		1	
OL13547366W	0	0	0	0		1	
OL1354947W	0	0	0	0		1	
OL1355095W	0	0	0	0		1	
OL1355544W	0	2	0	1	1436261	3	mdp.39015004026459|uc1.$b567181
OL13558243W	0	0	0	0		2	
OL1356110W	0	2	2	1	1362274	2	mdp.39015028696105|uc1.b4279178
OL13571999W	0	0	0	0		2	
OL1357663W	0	1	0	1	3719748	1	pst.000002331478
OL135778W	0	2	2	1	20761935	5	uc2.ark:/13960/t9z032x20|mdp.39015018029408
OL1358578W	0	1	0	1	1665446	2	uc1.$b167978
OL1358966W	0	1	0	1	2989815	3	inu.30000005017672
OL1358969W	0	1	0	1	1722065	10	umn.31951001996644m
OL13593095W	0	0	0	0		1	
OL1360170W	0	1	1	1	4849282	1	uva.x002078147
OL1360177W	0	1	1	1	3024841	2	osu.32435002719003
OL1360266W	0	2	0	1	743612	2	mdp.39015003661934|mdp.39015027808636
OL1360269W	0	1	1	1	1919697	1	uc1.c049760543
OL1360334W	0	3	0	1	325381	7	uc1.b4357916|mdp.39015024566393|mdp.39015024824008
OL1360337W	0	3	3	1	2340713	1	ia.ark:/13960/s27gzh5ht64|mdp.39015024566401|dul1.ark:/13960/s2xthmgs0wm
OL1360393W	0	1	0	1	97997	1	mdp.39015004973940
OL1360402W	0	4	0	1	313121	1	uc1.32106001615472|uva.x030225111|uc1.$b662370
OL1360411W	0	2	2	1	1680084	1	mcg.ark:/13960/t1bk57n9p|mdp.39015024566492
OL1360414W	0	1	0	1	1386825	2	uc1.b4368242
OL1360416W	0	1	0	1	1978540	2	mdp.39015024566419
OL1360425W	0	4	0	1	177249	2	uva.x000497538|uc1.b4368241|mdp.39015005743250
OL1360429W	0	4	0	1	734794	2	uc1.b4368245|uva.x000988569|mdp.39015010301193
OL136128W	0	0	0	0		1	
OL136324W	0	0	0	0		2	
OL1363267W	0	2	0	1	1495797	1	mdp.39015030114725|uc1.$b477351
OL1363270W	0	2	0	1	2485782	1	mdp.39015012894674|uc1.$b477352
OL136331W	0	1	1	1	11225535	9	uc1.g0001338052
OL1364376W	0	1	0	1	220610	10	uc1.32106018298908
OL1364462W	0	1	0	1	21294491	10	mdp.39015019669442
OL1364481W	0	1	0	1	1061686	2	pst.000053741493
OL1364483W	0	1	0	1	2379390	2	mdp.39076005261305
OL1364484W	0	1	0	1	12231464	4	mdp.39015005735066
OL1364486W	0	1	0	1	322035	5	mdp.39015005735074
OL136553W	0	1	0	1	1859859	7	mdp.39015011910463
OL136587W	0	1	1	1	1847253	3	uc1.$b183565
OL136607W	0	1	0	1	15188149	3	uc1.$b253524
OL136608W	0	3	3	1	761501	4	hvd.32044087057311|hvd.32044102861770|hvd.hnsxym
OL136609W	0	4	4	1	10816701	4	uc2.ark:/13960/t2k64fq5d|uc1.$b317827|coo1.ark:/13960/t3029dw67
OL136611W	0	1	0	1	13332191	10	uc1.32106010180393
OL136613W	0	1	0	1	1372614	10	wu.89104419122
OL136626W	0	1	0	1	169387	1	uc1.b4087987
OL136627W	0	0	0	0		1	
OL136628W	0	1	0	1	1134327	1	uc1.b4088001
OL13682533W	0	1	1	1	1267510	1	uc1.b3796904
OL13682671W	0	1	1	1	1369703	2	uva.x000303618
OL13683062W	0	0	0	0		1	
OL13683562W	0	0	0	0		1	
OL13684920W	0	1	0	1	1828630	2	mdp.39076002197551
OL13685106W	0	0	0	0		1	
OL13693263W	0	1	1	1	2853593	2	pur1.32754060450198
