work_key	title	author_keys	subject_keys_str	first_publish_year	canonical	author_name	scope_flag	goodreads_resolution_status	goodreads_candidate_count	goodreads_strongest_title_evidence	selected_goodreads_work_id	selected_title_match_type	selected_author_match_quality	selected_goodreads_author	selected_gr_original_title	selected_gr_original_publication_year	review_needed
/works/OL4755152W	A plea for old Cap Collier	/authors/OL993945A	dime_novels;readers	1921	0	Irvin S. Cobb	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL485423W	The Desert of Wheat	/authors/OL30350A	fiction;fiction_general;fiction_war_military;fiction_westerns;large_type_books;northwest_pacific_fiction;open_library_staff_picks;world_war_1914_1918;world_war_1914_1918_fiction	1919	0	Zane Grey	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL4882841W	The clue of the poor man's shilling	/authors/OL1041773A	fiction;fish_trade;selectmen	1936	0	Kathleen Moore Knight	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL4912539W	The selective traveller in Portugal	/authors/OL1053294A;/authors/OL3538090A	american_short_stories;fiction;guidebooks;social_life_and_customs	1949	0	Ann Bridge	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL5208909W	At close of eve	/authors/OL1165608A	short_stories	1947	0	Kay Dick	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL5306187W	Mrs. Wiggs of the cabbage patch	/authors/OL1206709A	children;children_s_fiction;death;desertion_and_non_support;family;fatherless_families;female_friendship;fiction;juvenile_fiction;kentucky_fiction;poor_families;poor_women;poverty;runaway_husbands;rural_families;single_mothers;urban_poor;widows;women_benefactors	1901	0	Alice Caldwell Hegan Rice	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	1061723	WORK_FULL	GIVEN_NAME_COMPATIBLE	Alice Hegan Rice	Mrs. Wiggs of the Cabbage Patch	1901	0
/works/OL5693662W	A little traitor to the South	/authors/OL1386096A	fiction;history;united_states_civil_war_1861_1865	1903	0	Brady, Cyrus Townsend	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL5871482W	Perez the Mouse	/authors/OL1445375A	fiction;mice	1914	0	Luis Coloma	in_scope	AUTO_MATCH_HIGH	1	BOOK_FULL	8179430	BOOK_FULL	EXACT_NAME	Luis Coloma	Raton Perez	1918	0
/works/OL59723W	Red Planet	/authors/OL28641A	american_science_fiction;boys;fiction;fiction_science_fiction_general;human_alien_encounters;juvenile_fiction;life_on_other_planets;mars_planet;martians;science_fiction;space_colonies	1949	0	Robert A. Heinlein	in_scope	AUTO_MATCH_HIGH	2	WORK_FULL	1583990	WORK_FULL	EXACT_NAME	Robert A. Heinlein	Red Planet	1949	0
/works/OL6034184W	The Chinese room	/authors/OL1516914A	bankers;england_fiction;fiction;fiction_psychological;married_people;married_people_fiction	1942	0	Vivian Connell	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	195366	WORK_FULL	EXACT_NAME	Vivian Connell	The Chinese Room	1942	0
/works/OL623479W	The Queen of Spades	/authors/OL47908A	continental_european_fiction_fictional_works_by_one_author;fiction;fiction_fantasy_historical;fiction_short_stories_single_author;open_syllabus_project;social_life_and_customs;translations_into_english	1928	0	Aleksandr Sergeevich Pushkin	in_scope	AUTO_MATCH_HIGH	1	BOOK_FULL	42673982	BOOK_FULL	EXACT_NAME	Aleksandr Sergeevich Pushkin	Pikovaia dama	1834	0
/works/OL647105W	Final edition	/authors/OL50109A	authors;biography;correspondence;english_authors;english_novelists;fiction_general	1940	0	E. F. Benson	in_scope	AUTO_MATCH_HIGH	2	WORK_FULL	1615484	BOOK_FULL	EXACT_NAME	E.F. Benson	Final Edition: Informal Autobiography	1973	0
/works/OL6671120W	The Archbishop's unguarded moment and other stories	/authors/OL1802869A	bishops;fiction	1899	0	Adams, Oscar Fay	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL6725027W	Edna, his wife	/authors/OL1820826A	families;fiction;friendship;man_woman_relationships	1935	0	Margaret Ayer Barnes	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL6729470W	The Best Psychic Stories	/authors/OL1822462A	fiction;ghost_stories;panthers;paranormal_fiction;short_stories;spirit_possession;werepanthers	1920	0	Joseph Lewis French	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL6809266W	Children of Hollywood	/authors/OL1863024A	fiction	1929	0	Phyllis Gordon Demarest	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL69029W	The Quality of Mercy	/authors/OL23681A	american_fiction;embezzlement;fiction	1891	0	William Dean Howells	in_scope	NO_AUTHOR_SUPPORT	10	WORK_FULL							1
/works/OL69626W	Sara Crewe	/authors/OL23767A	american_literature;boarding_schools;children_s_fiction;conduct_of_life;continental_european_fiction_fictional_works_by_one_author;fiction;fiction_general;girls;girls_fiction;juvenile_fiction;orphans;parent_and_child;schools	1888	0	Frances Hodgson Burnett	in_scope	AUTO_MATCH_HIGH	1	BOOK_FULL	19166853	BOOK_FULL	EXACT_NAME	Frances Hodgson Burnett	Sara Crewe, Or What Happened At Miss Minchin's	1888	0
/works/OL7015384W	Abie's Irish Rose	/authors/OL1963559A	fiction;jews	1927	0	Anne Nichols	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7255279W	The sheriff of Chispa Loma	/authors/OL2111518A	fiction	1931	0	Snow, Charles H.	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7373455W	Uncle Sam's family	/authors/OL2197097A	african_americans;children;fiction	1924	0	Dorothy Frances McConnell	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7412781W	Tropical tales	/authors/OL2235461A	fiction	1929	0	Edith Roberts	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7423393W	Sicilian street	/authors/OL2241346A	fiction	1949	0	John Kafka	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7433633W	The golden woman	/authors/OL2245690A	fiction;mining_camps	1900	0	Ridgwell Cullum	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7452275W	Tales for a tenderfoot	/authors/OL2254732A	fiction;history	1950	0	Bernadine Creswell Kelly	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7472738W	Fisherman's Pier	/authors/OL2265464A	fiction;fishers;fishing_stories	1948	0	James Clifford Safley	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7480602W	The Bloody Moonlight	/authors/OL2269483A	am_hunter_fictitious_character;ed_hunter_fictitious_character;fiction;mathematics;private_investigators	1949	0	Fredric Brown	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	868195	WORK_FULL	EXACT_NAME	Fredric Brown	The Bloody Moonlight	1949	0
/works/OL749600W	The great valley	/authors/OL61090A	fiction;history	1926	0	Johnston, Mary	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7540232W	Diana's rosebush	/authors/OL2306527A	friendship;juvenile_fiction;romans_nouvelles_etc_pour_la_jeunesse;roses;stories	1927	0	Eliza Orne White	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7584131W	Priscillien et l'Espagne chretienne a la fin du IVe siecle	/authors/OL2324537A	church_history;english_fiction	1936	0	Adhémar d' Alès	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7606845W	Ezekiel travels	/authors/OL2335441A	african_americans;children_s_archives;families;family;fiction	1938	0	Elvira Garner	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7645317W	Tinbadge	/authors/OL2348473A	fiction;kidnapping;sheriffs	1941	0	Drake C. Denver	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7671475W	Banjo the crow	/authors/OL2180559A	crows;fiction	1943	0	Theodora Du Bois	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7686815W	Two lands for Ming	/authors/OL2372019A	children;chinese_americans;juvenile_fiction	1945	0	Stanley Hong Chin	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7687078W	The western gateway	/authors/OL2372197A	fiction;history	1944	0	Ray D. Herrington	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7710239W	The Golf Course Mystery	/authors/OL2385394A	fiction;games;golf_courses;golf_courses_in_fiction;mystery;salaries;teachers	1919	0	Chester K. Steele	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7717320W	He that eateth bread with me	/authors/OL2388104A	divorce;fiction	1904	0	H. A. Mitchell Keays	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7727362W	For love of Mary Ellen	/authors/OL2392247A	children;friendship;juvenile_fiction;poor	1912	0	Brainerd, Eleanor Hoyt	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7789689W	Shanghai nights	/authors/OL2455288A	fiction	1929	0	Alan Palamountain	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL7837359W	Barbara	/authors/OL2497484A	fiction;history;united_states_war_of_1812	1901	0	Frank Clinton Culley	in_scope	NO_AUTHOR_SUPPORT	7	WORK_FULL							1
/works/OL7877202W	Finding list of English prose fiction	/authors/OL2554547A	bibliography;english_fiction	1903	0	Seattle (Washington). Public library.	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL788142W	The doves' nest	/authors/OL65682A	fiction;new_zealand_short_stories;short_stories;social_life_and_customs;women_authors;women_s_fiction_new_zealand	1923	0	Mansfield, Katherine	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL80356W	Journal d'un curé de campagne	/authors/OL28989A	catholic_church;catholics;clergy;clergy_fiction;continental_european_fiction_fictional_works_by_one_author;fiction;french_literature;priests;romance_literature	1936	0	Bernanos, Georges	out_lang	AUTO_MATCH_HIGH	1	WORK_FULL	1174195	WORK_FULL	EXACT_NAME	Georges Bernanos	Journal d'un cure de campagne	1936	0
/works/OL8249884W	The Fifth String	/authors/OL2745734A	classic_literature;fiction;violinists	1902	0	Sousa, John Philip	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	2284359	WORK_FULL	EXACT_NAME	John Philip Sousa	The Fifth String	1902	0
/works/OL83244W	Malade imaginaire	/authors/OL6899222A	adaptations;drama;drama_dramatic_works_by_one_author;fiction;french_drama;medical_drama;translations_into_english	1911	0	Molière	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL85885W	Under the Sunset	/authors/OL31727A	british_and_irish_fiction_fictional_works_by_one_author;children_s_fiction;children_s_stories_english;english_fantasy_fiction;english_horror_tales;fiction_science_fiction_general;horror_stories;large_type_books;short_stories	1882	0	Bram Stoker	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	768567	WORK_FULL	EXACT_NAME	Bram Stoker	Under the Sunset	1881	0
/works/OL9202802W	The beginnings of naturalism in American fiction	/authors/OL1803178A	american_fiction;naturalism_in_literature	1950	0	Lars Åhnebrink	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL93689W	The collected novels and stories of Guy de Maupassant	/authors/OL29388A	fiction;social_life_and_customs;translations_into_english	1922	0	Guy de Maupassant	in_scope	AUTO_MATCH_HIGH	1	BOOK_FULL	27181426	BOOK_FULL	EXACT_NAME	Guy de Maupassant		1980	0
/works/OL96060W	Drowsy	/authors/OL1181471A	science_fiction	1917	0	John Ames Mitchell	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL963639W	Banco	/authors/OL2623912A	biographies;biography;criminals_south_america;fiction;fiction_general;language_readers;literatura;non_fiction;personal_narratives;prisoners;prisonniers;r_cits_personnels	1900	0	Henri Charrie  re	in_scope	NO_AUTHOR_SUPPORT	2	WORK_FULL							1
/works/OL98519W	The spark	/authors/OL20188A	fiction;social_conditions	1924	0	Edith Wharton	in_scope	AUTO_MATCH_HIGH	9	BOOK_FULL	9787760	BOOK_FULL	EXACT_NAME	Edith Wharton	The Spark (The 'Sixties)	1924	0
/works/OL10324222W	The joyous friar; the story of Fra Filippo Lippi	/authors/OL4272793A	fiction	1927	0	Arthur James Anderson	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL10340782W	Gargantua et Pantagruel	/authors/OL4280600A	continental_european_fiction_fictional_works_by_one_author;fiction;french_fantasy_fiction;french_fiction;french_literature;g_ants;gargantua_legendary_character;gargantua_personnage_l_gendaire;giants;humanistic_education;juvenile_fiction;rabelais_fran_ois_ca_1490_1553_translations_into_english;renaissance;romans_nouvelles_etc_pour_la_jeunesse;satire;sex;translations_into_english	1900	0	François Rabelais	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1089857W	Eudocia, a comedy royal	/authors/OL112970A	drama;fiction	1921	0	Phillpotts, Eden	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL109226W	Tales of the Five Towns	/authors/OL29586A	british_and_irish_fiction_fictional_works_by_one_author;city_and_town_life;england_fiction;fiction;fiction_general;pottery_industry	1905	0	Bennett, Arnold	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	6794489	WORK_FULL	EXACT_NAME	Arnold Bennett	Tales of the Five Towns	1905	0
/works/OL1103993W	The Painted Desert	/authors/OL113854A	description_and_travel;fiction;hopi_indians	1897	0	Munroe, Kirk	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1112037W	The Star Dreamer	/authors/OL114311A;/authors/OL317325A	great_britain_history_george_iv;great_britain_history_george_iv_1820_1830_fiction;love_stories;widows_fiction	1903	0	Agnes Castle	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1131826W	Ten modern stories	/authors/OL115505A	short_stories	1931	0	John Hampden	in_scope	AUTO_MATCH_HIGH	1	BOOK_FULL	25000028	BOOK_FULL	EXACT_NAME	John Hampden		1931	0
/works/OL116115W	A little maid of Fort Pitt	/authors/OL29754A	fiction;history	1931	0	Alice Turner Curtis	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1184760W	Young lady of Paris	/authors/OL119715A	fiction	1931	0	Sidonie-Gabrielle Colette	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1202093W	A chain of evidence	/authors/OL121323A	bachelors;brothers_and_sisters;fiction;fiction_mystery_detective_general;lawyers;legal_stories	1912	0	Carolyn Wells	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	6798923	WORK_FULL	EXACT_NAME	Carolyn Wells	A Chain of Evidence	1912	0
/works/OL12201439W	The splendid outcast	/authors/OL578569A;/authors/OL230855A	africa_fiction;fiction;short_stories_african_english;social_life_and_customs	1920	0	Beryl Markham	in_scope	REVIEW_BASE	2	BOOK_FULL	1769732	BOOK_BASE	EXACT_NAME	Beryl Markham	Splendid Outcast: Beryl Markham's African Stories	1987	1
/works/OL1229491W	A lover's revolt	/authors/OL124072A	fiction;history	1898	0	John William De Forest	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1242810W	Le cercle des Mahé	/authors/OL125391A	fiction;fiction_general;physicians;vacations	1946	0	Georges Simenon	out_lang	AUTO_MATCH_HIGH	1	WORK_FULL	14582331	WORK_FULL	EXACT_NAME	Georges Simenon	Le cercle des Mahe	1946	0
/works/OL13324016W	Devil's portage	/authors/OL6220958A	fiction;royal_canadian_mounted_police	1942	0	Charles Stanley Strong	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1333836W	Doctor Philligo	/authors/OL136037A	fiction;history	1944	0	C. E. Vulliamy	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL136609W	Madame Chrysantheme	/authors/OL44391A	classic_literature;fiction;manners_and_customs;sailors;social_life_and_customs;women	1893	0	Pierre Loti	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	1310225	WORK_FULL	EXACT_NAME	Pierre Loti	Madame Chrysantheme	1887	0
/works/OL1447042W	Kleew	/authors/OL151850A	birds;children_s_fiction;fiction;gulls;juvenile_fiction	1947	0	Tinbergen, Niko	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1501449W	American boys afloat	/authors/OL160059A	juvenile_fiction;voyages_and_travels	1893	0	Optic, Oliver	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1512951W	Pine Knot; a story of Kentucky life	/authors/OL160737A	fiction;history;kentucky_civil_war_1861_1865	1900	0	William Eleazar Barton	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL1515443W	Mirabeau	/authors/OL160968A	fiction	1934	0	Pierre Nezelof	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1
/works/OL1526677W	Gitana	/authors/OL162057A	fiction;mexican_war_1846_1848	1931	0	Chambers, Robert W.	in_scope	NO_AUTHOR_SUPPORT	2	WORK_FULL							1
/works/OL1528711W	A princess of Paris	/authors/OL162248A	fiction	1894	0	Archibald Clavering Gunter	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL15301657W	The Little Lady of the Big House	/authors/OL44633A	american_fiction_fictional_works_by_one_author;fiction;fiction_general;publishers_advertisements;triangles_interpersonal_relations	1916	0	Jack London	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	6528282	WORK_FULL	EXACT_NAME	Jack London	The Little Lady of the Big House	1916	0
/works/OL15712933W	The silver teapot	/authors/OL2248535A	bennington_battle_of_n_y_1777;fiction	1948	0	Josephine Sanger Lau	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL15814521W	In the days of the Han	/authors/OL1764750A	juvenile_fiction;tales	1936	0	M. A. Jagendorf	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL16137760W	Master J. Spraggles, his version of Robinson Crusoe as narrated & depicted to his school fellows at Dr. Tickeltoby's Academy	/authors/OL18283A	castaways;islands;juvenile_fiction;shipwreck_survival	1880	0	Daniel Defoe	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL16304117W	Stories of the army	/authors/OL115550A	fiction;social_life_and_customs;soldiers	1893	0	Matthews, Brander	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL16333632W	Too many women	/authors/OL2529689A	bachelors;fiction	1910	0	Duncan Schwann	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1
/works/OL16678471W	Cock's feather	/authors/OL2098672A	fiction;man_woman_relationships	1928	0	Katharine Newlin Burt	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL16782011W	The southerner	/authors/OL10822423A	fiction	1913	0	Thomas Dixon	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL17818235W	The forerunner	/authors/OL70227A	fiction	1926	0	Dmitry Sergeyevich Merezhkovsky	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1
/works/OL17948220W	A splendid hazard	/authors/OL317339A	fiction_general	1910	0	Harold MacGrath	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL18077767W	A First Fleet Family: A Hitherto Unpublished Narrative of Certain Remarkable Adventures Compiled ...	/authors/OL6020842A;/authors/OL6076260A	fiction;fleet	1896	0	Louis Becke	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL18136445W	The old Peabody pew	/authors/OL578113A	christmas_stories;church_buildings;country_life;fiction;protestant_church_buildings	1907	0	Wiggin, Kate Douglas Smith	in_scope	AUTO_MATCH_HIGH	1	BOOK_FULL	2592698	BOOK_FULL	GIVEN_NAME_COMPATIBLE	Kate Douglas Wiggin	The Old Peabody Pew: A Christmas Romance of a Country Church	1907	0
/works/OL18442176W	James and Joan	/authors/OL1858363A	fiction	1948	0	Anne Jackson Fremantle	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL20683W	Gulliver in Lilliput	/authors/OL24522A	basic_english;english_language;fiction;lemuel_gulliver_fictitious_character;textbooks_for_foreign_speakers;texts	1934	0	Swift, Jonathan	in_scope	AUTO_MATCH_HIGH	1	BOOK_FULL	133901	BOOK_FULL	EXACT_NAME	Jonathan Swift		1995	0
/works/OL214744W	Representative short stories	/authors/OL2432037A	short_stories	1917	0	Nina Hart	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL2156802W	Longus, literally and completely translated from the Greek	/authors/OL271570A	fiction	1896	0	Longus.	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL22072304W	On the art of writing fiction		fiction	1894	0		in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL22123966W	A paramount right	/authors/OL2440817A	fiction;history	1926	0	Emma Mersereau Newton	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL22149575W	Kentucky cargo	/authors/OL2102394A	fiction;politics_and_government	1939	0	Allan Dwight	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL22232323W	Mike Maroney, raider	/authors/OL24044A	chattanooga_railroad_expedition_1862;fiction	1945	0	David Sievert Lavender	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL22262834W	Whistle, daughter, whistle	/authors/OL2123311A	fiction;history	1947	0	Herbert Best	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL2291754W	Miss Marvel	/authors/OL301491A	conduct_of_life;families;fiction;women	1935	0	Esther Forbes	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL2341606W	Tony, the hero	/authors/OL316972A	criminals;fiction;identity;inheritance_and_succession;tramps	1900	0	Horatio Alger	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL2345013W	Francezka	/authors/OL317396A	fiction_general	1902	0	Molly Elliot Seawell	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL237749W	Coffee and a love affair	/authors/OL2523795A	fiction;plantation_life	1908	0	Mary Boardman Sheldon	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL2395290W	Myths and legends [of] the British race	/authors/OL328043A	british_mythology;folklore;heroes;legends;mythology_british;romances	1900	0	Ebbutt, M. I.	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL24059051W	The wonderful story of Kandura	/authors/OL2393064A	baptists;juvenile_fiction;missions	1892	0	Sophie Bronson Titterington	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL24782510W	Rick and Ruddy Out West	/authors/OL160777A	adventure_and_adventurers;fiction	1923	0	Howard Roger Garis	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL24959170W	In rank and file (What it cost; or, Debtor and creditor)	/authors/OL7383155A	fiction;history	1895	0	F. Sullivan	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL24961282W	Kwaidan	/authors/OL5991559A	fiction;social_life_and_customs	1911	0	Hearn, Lafcadio	in_scope	AUTO_MATCH_HIGH	2	WORK_FULL	2562781	BOOK_FULL	EXACT_NAME	Lafcadio Hearn	Kwaidan: Stories and Studies of Strange Things	1903	0
/works/OL250518W	The American Short Story	/authors/OL2582274A;/authors/OL1803830A;/authors/OL2548172A;/authors/OL6028715A	american_fiction;american_short_stories;history_and_criticism;local_color_in_literature;short_stories;short_story	1912	0	Elias Lieberman	in_scope	NO_AUTHOR_SUPPORT	2	BOOK_FULL							1
/works/OL2527349W	McLean	/authors/OL356866A	fiction;history	1904	0	Beatty, John	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL2751661W	The Marvelous Inventions of Alvin Fernald	/authors/OL403766A	fiction;inventions;inventions_in_fiction;mystery_and_detective_stories	1900	0	Clifford B. Hicks	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	1025614	WORK_FULL	EXACT_NAME	Clifford B. Hicks	The Marvelous Inventions of Alvin Fernald	1962	0
/works/OL28523W	Mule bone	/authors/OL26459A;/authors/OL226273A	african_american_authors;african_americans;african_americans_fiction;american_drama;american_drama_dramatic_works_by_one_author;american_fiction_fictional_works_by_one_author;american_literature;drama;drama_dramatic_works_by_one_author;fiction_general;women_authors	1931	0	Langston Hughes	in_scope	AUTO_MATCH_HIGH	1	BOOK_FULL	415811	BOOK_FULL	EXACT_NAME	Langston Hughes	Mule Bone: A Comedy of Negro Life in Three Acts	1930	0
/works/OL2885592W	Le petit Jehan de Sintré	/authors/OL437371A	fiction;fiction_biographical;romans_nouvelles	1910	0	Antoine de La Sale	out_lang	NO_TITLE_CANDIDATE	0								0
/works/OL288732W	Book of Short Stories 1	/authors/OL117A	fiction;russian_literature;russian_literature_history_and_criticism;short_stories;social_life_and_customs;translations_into_english	1939	0	Maksim Gorky	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL2936443W	The doll who came alive	/authors/OL447689A	dolls;fantasy;fiction;juvenile_fiction	1942	0	Enys Tregarthen	in_scope	AUTO_MATCH_HIGH	1	WORK_FULL	1955338	WORK_FULL	EXACT_NAME	Enys Tregarthen	The Doll Who Came Alive	1942	0
/works/OL3021695W	Winter in Moscow	/authors/OL3417251A	description_and_travel;fiction;fiction_general;history;soviet_union_fiction	1934	0	Malcolm Muggeridge	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL318889W	Secrets of the heart	/authors/OL2890A	arabic_poetry;fiction_general;literary_collections;mysticism;translations_into_english	1947	0	Gibran, Kahlil	in_scope	AUTO_MATCH_HIGH	15	WORK_FULL	21588	BOOK_FULL	EXACT_NAME	Kahlil Gibran	Secrets of the Hearts	1947	0
/works/OL32091878W	The wild marsh-marigolds	/authors/OL2391218A	accidents;boys;brothers;conduct_of_life;country_life;families;honesty;juvenile_fiction;obedience	1887	0	Darley Dale	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL32096271W	Hatto's tower	/authors/OL2460887A	children;children_s_stories;christian_life;conduct_of_life;good_and_evil;juvenile_fiction	1892	0	Mary C. Rowsell	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL32099717W	An heir of dreams	/authors/OL11644728A	brothers_and_sisters;conduct_of_life;dreams;fairies;juvenile_fiction;laziness;parent_and_child;priests;smallpox;youth;youth_and_death	1897	0	O'Malley, Sallie Margaret	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL33134206W	Grandpa's little girls	/authors/OL29754A	farm_life;fiction	1928	0	Alice Turner Curtis	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL33139317W	Sophy and Prince, and other stories for the young	/authors/OL177692A	christian_life;fiction;poetry;short_stories	1881	0	Arthur, T. S.	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL33419159W	O as in omen	/authors/OL406798A	fiction;mystery;science_fiction	1943	0	Treat, Lawrence	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL3404263W	Regierung	/authors/OL558099A	civics;fiction;fiction_general;german_fiction;political_corruption;political_science;villages	1931	0	B. Traven	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL34379796W	Expendable	/authors/OL7689486A	fiction_general;fiction_thrillers_suspense	1923	0	Sahar Abdulaziz	in_scope	NO_AUTHOR_SUPPORT	7	WORK_FULL							1
/works/OL34561372W	The Great Book of Thrillers	/authors/OL3657304A	adventure_fiction;anthology;crime_fiction;detective_and_mystery_stories;detective_fiction;horror_supernatural_fiction;mystery_fiction;short_stories	1935	0	H. Douglas Thomson	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1
/works/OL3571986W	His Majesty's Yankees	/authors/OL602587A	fiction;histoire;history;nova_scotia;revolution_1775_1783;romans;romans_nouvelles	1942	0	Thomas Head Raddall	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL36879117W	Peggy O'Neal	/authors/OL5812902A;/authors/OL6072800A	fiction	1903	0	Alfred Henry Lewis	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL36891800W	In enemy country	/authors/OL384678A	fiction;indians_of_north_america	1928	0	James Willard Schultz	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL37110W	His monkey wife, or, Married to a chimp	/authors/OL34101A	chimpanzees;fiction;fiction_general;human_animal_relationships	1930	0	Collier, John	in_scope	NO_TITLE_CANDIDATE	0								0
/works/OL37208W	Autobiography of an Ex-Colored Man	/authors/OL34125A	african_american_authors;african_american_men;african_americans;african_americans_fiction;afro_american_men;american_literature;biographies;biographies_amp_autobiographies;blacks;classic_literature;dans_la_litte_rature;english_fiction;ethnic_relations;fiction;fiction_action_adventure;fiction_biographical;fiction_general;fiction_historical_general;general;history;human_skin_color;mulattoes;noirs_ame_ricains;passing_identity;ps3519_o2625_a95_1995;race_identity;race_relations;racially_mixed_people;racism;racism_and_the_arts;social_conditions	1900	0	James Weldon Johnson	in_scope	NO_TITLE_CANDIDATE	0								0
