work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids	wk_norm	match_method	match_score
OL1100449W	3	1	Father Abraham	1909	0.54	0.997	mdp.39015059502586|uc2.ark+=13960=fk3cz32c35|uiuo.ark+=13960=t06w9d20w	/works/OL1100449W	oclc	
OL1100457W	3	1	The rising of the tide;	1919	0.87	1.0	mdp.39015039414852|nyp.33433082484431|uc2.ark+=13960=t5bc3v575	/works/OL1100457W	oclc	
OL1100465W	11	4	He knew Lincoln	1909	0.82	1.0	loc.ark+=13960=t6d222483|mdp.39015059502404|loc.ark+=13960=t2x34x21t|loc.ark+=13960=t8bg2t19d|uc2.ark+=13960=fk3dz0389c|uc2.ark+=13960=t2z31sg07|loc.ark+=13960=t3gx4f747|loc.ark+=13960=t6n018d1w|nyp.33433082348545|uiuo.ark+=13960=t4th8cv47|yale.39002002934264	/works/OL1100465W	oclc	
OL1100758W	1	1	At the sign of the guillotine	1895	0.88	0.998	nyp.33433075752265	/works/OL1100758W	oclc	
OL1101306W	1	1	The Nugents of Carriconna	1891	0.83	1.0	mdp.39015063923570	/works/OL1101306W	oclc	
OL1101429W	3	1	Omega: the last days of the world	1894	0.89	1.0	nyp.33433075827018|uc1.b3755125|uc2.ark+=13960=t5m902w1t	/works/OL1101429W	oclc	
OL1101503W	1	1	The column of dust	1909	0.86	1.0	uc2.ark+=13960=t6rx9645p	/works/OL1101503W	oclc	
OL1102112W	4	1	Forgotten tales of long ago	1906	0.83	1.0	mdp.39015066694392|nc01.ark+=13960=t8gf1wm4z|uc1.b3331940|uc2.ark+=13960=t4pk0gp6m	/works/OL1102112W	oclc	
OL1102191W	3	1	Over Bemerton's	1908	0.67	1.0	mdp.39015031241394|nyp.33433074878913|uc2.ark+=13960=t48p5xv6f	/works/OL1102191W	oclc	
OL1102678W	1	1	Two American boys in Hawaii	1899	0.58	0.999	nyp.33433082300868	/works/OL1102678W	oclc	
OL1103596W	5	3	Multitude and solitude	1916	0.9	1.0	mdp.39015014498516|nyp.33433074893367|uc2.ark+=13960=t6j108p1h|uc2.ark+=13960=t6rx9884t|uc2.ark+=13960=t28914k9x	/works/OL1103596W	oclc	
OL1103743W	2	2	Martin Hyde, the duke's messenger	1910	0.89	1.0	uc2.ark+=13960=t0gt5hs8p|uc2.ark+=13960=t7tm74b43	/works/OL1103743W	oclc	
OL1103755W	2	2	A book of discoveries	1910	0.87	0.999	uc2.ark+=13960=t0bv7cx38|njp.32101068600954	/works/OL1103755W	oclc	
OL1103769W	2	1	A tarpaulin muster	1919	0.83	1.0	mdp.39015030705977|uc2.ark+=13960=t5z60f76b	/works/OL1103769W	oclc	
OL1103779W	2	2	Captain Margaret;	1908	0.9	1.0	nyp.33433074893326|uc2.ark+=13960=t13n21z3q	/works/OL1103779W	oclc	
OL1103793W	3	1	Jim Davis	1912	0.89	1.0	mdp.39015011905224|nyp.33433074893466|uc2.ark+=13960=t1qf8mz1k	/works/OL1103793W	oclc	
OL1103990W	1	1	In pirate waters;	1898	0.88	1.0	nyp.33433074910930	/works/OL1103990W	oclc	
OL1104000W	2	2	At war with Pontiac;	1895	0.85	1.0	uva.x030826110|uc2.ark+=13960=t3fx75s3f	/works/OL1104000W	oclc	
OL1104006W	1	1	For the mikado;	1905	0.73	0.999	nyp.33433076060957	/works/OL1104006W	oclc	
OL1104008W	2	1	Raftmates	1921	0.89	1.0	uc1.b3326476|uc2.ark+=13960=t9k35nx3w	/works/OL1104008W	oclc	
OL1104012W	1	1	The belt of seven totems;	1902	0.88	1.0	uc2.ark+=13960=t3513w069	/works/OL1104012W	oclc	
OL1104013W	2	1	Derrick Sterling;	1888	0.89	1.0	uc1.b308305|uc2.ark+=13960=t73t9jb0f	/works/OL1104013W	oclc	
OL1104062W	1	1	Fishpingle;	1917	0.88	1.0	nyp.33433075762124	/works/OL1104062W	oclc	
OL1104064W	1	1	Her son	1907	0.89	1.0	uc2.ark+=13960=t74t6gt1j	/works/OL1104064W	oclc	
OL1104079W	2	1	Quinneys'	1914	0.83	1.0	uc1.b3326059|uc2.ark+=13960=t4kk9d07s	/works/OL1104079W	oclc	
OL1104247W	4	2	Love's legend	1914	0.87	1.0	uc1.b3548189|uc2.ark+=13960=t6833x99n|nyp.33433075727325|uc2.ark+=13960=t2988523b	/works/OL1104247W	oclc	
OL1104248W	1	1	One immortality	1909	0.88	1.0	uc2.ark+=13960=t6pz53m4f	/works/OL1104248W	oclc	
OL1105155W	1	1	Carmen	1896	0.87	0.997	mdp.39015008145461	/works/OL1105155W	oclc	
OL1105276W	2	1	Karma	1917	0.63	1.0	uc1.b3937928|uc2.ark+=13960=t2r49s592	/works/OL1105276W	oclc	
OL1105525W	2	1	The convictions of Christopher Sterling;	1919	0.81	1.0	nyp.33433074927173|nyp.33433082486006	/works/OL1105525W	oclc	
OL1106261W	3	2	Alice and a family	1915	0.89	1.0	mdp.39015059418312|uc1.b3346887|wu.89099924656	/works/OL1106261W	oclc	
OL1106367W	1	1	The three adventurers	1911	0.84	1.0	nyp.33433079897520	/works/OL1106367W	oclc	
OL11068500W	2	1	Marie de France;	1901	0.62	1.0	mdp.39015008394358|uc2.ark+=13960=t39z9d56k	/works/OL11068500W	oclc	
OL1106859W	1	1	Naval occasions and some traits of the sailor-man	1915	0.81	0.999	uc2.ark+=13960=t9z032670	/works/OL1106859W	oclc	
OL1106861W	3	2	The navy eternal	1918	0.67	1.0	mdp.39015063955556|uc2.ark+=13960=t0tq5tr7j|uc2.ark+=13960=t38059v3c	/works/OL1106861W	oclc	
OL1107314W	2	2	Cuentos ticos	1908	0.63	1.0	uc2.ark+=13960=t9k35v146|mdp.39015060459438	/works/OL1107314W	oclc	
OL1107398W	1	1	The land of pluck;	1894	0.65	0.999	uva.x000414637	/works/OL1107398W	oclc	
OL1107400W	2	2	Donald and Dorothy	1883	0.89	1.0	nyp.33433082531587|mdp.39015063512258	/works/OL1107400W	oclc	
OL1107603W	6	1	Authors digest;	1908	0.83	1.0	uc2.ark+=13960=t0gt5kc65|uc2.ark+=13960=t1bk1bp9v|uc2.ark+=13960=t4fn16c27|uc2.ark+=13960=t5k935g7d|uc2.ark+=13960=t70v8fv7b|uc2.ark+=13960=t76t0nc0n	/works/OL1107603W	oclc	
OL1107956W	3	1	A Japanese romance	1904	0.84	1.0	mdp.39015063514148|uc1.b3322406|uc2.ark+=13960=t8mc9154c	/works/OL1107956W	oclc	
OL1109044W	7	2	Over the teacups	1891	0.89	1.0	mdp.39015024470943|mdp.39015030745312|mdp.39015063931441|uc1.b156079|uc1.b3293434|uc1.b3293435|uva.x001850702	/works/OL1109044W	oclc	
OL1109137W	1	1	The little gold miners of the Sierras	1886	0.82	0.999	uc2.ark+=13960=t4vh5dc32	/works/OL1109137W	oclc	
OL1109156W	2	1	'49, the gold-seeker of the Sierras	1884	0.79	1.0	mdp.39015000614845|uc2.ark+=13960=t4cn6z89n	/works/OL1109156W	oclc	
OL1109747W	1	1	The conscript	1903	0.83	1.0	mdp.39015030866001	/works/OL1109747W	oclc	
OL1112026W	3	1	The Bath comedy;	1900	0.89	1.0	mdp.39015063524949|nyp.33433074941836|nyp.33433074942255	/works/OL1112026W	oclc	
OL1112037W	1	1	The star dreamer;	1903	0.88	1.0	nyp.33433074941943	/works/OL1112037W	oclc	
OL1112049W	1	1	Panther's cub	1911	0.89	1.0	uc2.ark+=13960=t4fn12p52	/works/OL1112049W	oclc	
OL1112052W	2	1	"""My merry Rockhurst"""	1907	0.83	1.0	uc2.ark+=13960=t6n01475x|uva.x030765276	/works/OL1112052W	oclc	
OL1112055W	5	3	The pride of Jennico	1914	0.89	1.0	njp.32101063605313|uc1.b323551|uc2.ark+=13960=t4bp01948|mdp.39015063524840|uc2.ark+=13960=t1pg1nr25	/works/OL1112055W	oclc	
OL1112725W	1	1	The autobiography & deliverance of Mark Rutherford	1899	0.66	1.0	njp.32101065598821	/works/OL1112725W	oclc	
OL1112728W	2	2	Clara Hopgood	1896	0.89	1.0	uc2.ark+=13960=t4xg9tm3z|njp.32101065599001	/works/OL1112728W	oclc	
OL1112739W	3	1	More pages from a journal	1910	0.53	1.0	mdp.39015064415071|uc1.b4107684|uc2.ark+=13960=t54f1s47z	/works/OL1112739W	oclc	
OL1113675W	2	1	Forbes of Harvard	1894	0.9	1.0	nyp.33433076084163|uc2.ark+=13960=t0pr7mx0s	/works/OL1113675W	oclc	
OL1113688W	3	2	Time and chance;	1921	0.84	1.0	umn.31951002184465e|mdp.39015063932092|uc2.ark+=13960=t9z02zx2c	/works/OL1113688W	oclc	
OL1113743W	2	1	Hugh Wynne, free Quaker	1905	0.89	1.0	mdp.39015013935278|uc2.ark+=13960=t23b5wh9f	/works/OL1113743W	oclc	
OL1113776W	5	2	In war time	1905	0.9	1.0	mdp.39015029764308|mdp.39015030709664|uc2.ark+=13960=t05x26561|nc01.ark+=13960=t0ft9646p|uc1.b4103031	/works/OL1113776W	oclc	
OL1113778W	1	1	A venture in 1777	1908	0.81	1.0	uc1.b3327347	/works/OL1113778W	oclc	
OL1113783W	3	1	Little stories	1903	0.84	0.999	mdp.39015019148439|nyp.33433076046089|uc2.ark+=13960=t8gf0pb2j	/works/OL1113783W	oclc	
OL1113785W	4	3	The adventures of François	1905	0.89	1.0	mdp.39015031297552|uc2.ark+=13960=t41r6p353|uc2.ark+=13960=t0rr1pp38|uc2.ark+=13960=t5n873g5d	/works/OL1113785W	oclc	
OL1113786W	2	1	The autobiography of a quack	1900	0.77	0.999	uc2.ark+=13960=t3804z84q|uc2.ark+=13960=t9j38m53f	/works/OL1113786W	oclc	
OL1113789W	3	2	Mr. Kris Kringle;	1904	0.84	0.999	mdp.39015059412562|uc2.ark+=13960=t4jm23r4v|uc1.b3331947	/works/OL1113789W	oclc	
OL1113790W	3	1	The Red city;	1908	0.89	1.0	mdp.39015030709623|nyp.33433076046063|uc2.ark+=13960=fk7rn30m6t	/works/OL1113790W	oclc	
OL1113796W	6	3	Hugh Wynne, free Quaker	1900	0.9	1.0	mdp.39015030709680|uc1.32106015697896|uc1.32106019583837|uc1.b3327353|uc1.b3327354|uva.x004529780	/works/OL1113796W	oclc	
OL1113882W	1	1	The call of the soil	1919	0.61	0.999	nyp.33433075806939	/works/OL1113882W	oclc	
OL1115054W	1	1	Peter Trawl	1882	0.89	0.999	uc2.ark+=13960=t4pk08w98	/works/OL1115054W	oclc	
OL1115112W	2	2	The three midshipmen;	1906	0.89	1.0	mdp.39015063891322|nyp.33433082345939	/works/OL1115112W	oclc	
OL1117816W	2	1	As others saw Him;	1895	0.88	1.0	uc2.ark+=13960=t86h4fq29|yale.39002043864439	/works/OL1117816W	oclc	
OL1117819W	1	1	Europa's fairy book	1916	0.71	0.999	mdp.39015031991063	/works/OL1117819W	oclc	
OL1117831W	1	1	The book of wonder voyages;	1919	0.71	1.0	uc2.ark+=13960=t6639mk95	/works/OL1117831W	oclc	
OL1117832W	2	1	More Celtic fairy tales;	1894	0.79	1.0	nyp.33433068197999|wu.89017100926	/works/OL1117832W	oclc	
OL1117853W	2	1	Sussex gorse	1916	0.9	1.0	mdp.39015063976503|uc2.ark+=13960=t7kp7xj8r	/works/OL1117853W	oclc	
OL1117880W	3	2	The tramping Methodist	1922	0.89	1.0	mdp.39015059419104|nyp.33433074871389|uc2.ark+=13960=t11n8116q	/works/OL1117880W	oclc	
OL1117901W	2	1	Joanna Godden	1922	0.83	1.0	nyp.33433074871363|uc2.ark+=13960=t6zw1hc70	/works/OL1117901W	oclc	
OL1118216W	1	1	Under the yoke;	1912	0.88	1.0	uc2.ark+=13960=t4pk0d46m	/works/OL1118216W	oclc	
OL11185862W	1	1	Silas Jackson's wrongs	1889	0.88	1.0	njp.32101065857086	/works/OL11185862W	oclc	
OL1120518W	3	1	Under fire;	1917	0.67	1.0	nyp.33433082478599|uc1.b4065392|uc2.ark+=13960=t1dj59149	/works/OL1120518W	oclc	
OL1123497W	2	1	His people	1906	0.67	1.0	uc2.ark+=13960=t07w6906t|uva.x030740387	/works/OL1123497W	oclc	
OL1123502W	2	1	Scottish stories	1914	0.74	1.0	mdp.39015030746484|uc1.b3322562	/works/OL1123502W	oclc	
OL1124023W	3	2	Tales from Maria Edgeworth;	1908	0.88	1.0	uc2.ark+=13960=t3125sm7g|mdp.39015065528765|nc01.ark+=13960=t7fr0xw5k	/works/OL1124023W	oclc	
OL1124031W	4	2	Castle Rackrent, and The absentee	1917	0.87	1.0	mdp.39015063919495|mdp.39076005004929|uc1.b4105174|uc2.ark+=13960=t4vh5gf5r	/works/OL1124031W	oclc	
OL11251651W	2	1	Bourru, soldier of France	1919	0.74	1.0	uc1.$b582102|uc2.ark+=13960=t7dr2wx90	/works/OL11251651W	oclc	
OL1127790W	1	1	A protégée of Jack Hamlin's, and other stories	1894	0.83	1.0	nyp.33433076076706	/works/OL1127790W	oclc	
OL1127858W	2	1	Barker's luck	1896	0.83	1.0	njp.32101018263028|uc2.ark+=13960=t04x54q47	/works/OL1127858W	oclc	
OL112788W	2	2	The colonel's dream	1905	0.89	1.0	mdp.39015066920219|nc01.ark+=13960=t50g4wj3w	/works/OL112788W	oclc	
OL1127910W	3	1	A Sappho of Green springs	1891	0.89	1.0	njp.32101071961732|uc1.b4545569|uc2.ark+=13960=t0gt5fx37	/works/OL1127910W	oclc	
OL1127966W	3	2	Barker's luck	1896	0.83	1.0	njp.32101018263028|uc2.ark+=13960=t04x54q47|uc2.ark+=13960=t7hq3t22j	/works/OL1127966W	oclc	
OL112796W	3	2	The conjure woman	1900	0.89	0.953	inu.30000105000149|nc01.ark+=13960=t5j965w64|nc01.ark+=13960=t89g6f86r	/works/OL112796W	oclc	
OL1127973W	1	1	Trent's trust, and other stories	1903	0.89	1.0	mdp.39015063921087	/works/OL1127973W	oclc	
OL1127977W	3	2	The heritage of Dedlow Marsh	1889	0.89	1.0	uc1.b251151|uc1.b251152|nyp.33433076071491	/works/OL1127977W	oclc	
OL112797W	3	2	The house behind the cedars	1901	0.89	1.0	nc01.ark+=13960=t7hq4034d|uc2.ark+=13960=t5x63bg3m|nc01.ark+=13960=t7cr7221k	/works/OL112797W	oclc	
OL1127983W	2	2	Susy;	1900	0.9	1.0	uc2.ark+=13960=t6qz23210|uc2.ark+=13960=t6n010v1d	/works/OL1127983W	oclc	
OL1127987W	3	2	Colonel Starbottle's client	1892	0.89	1.0	nyp.33433076088172|uc2.ark+=13960=t70v8b67k|uc2.ark+=13960=t84j0c45h	/works/OL1127987W	oclc	
OL1127988W	3	2	In the Carquinez woods	1883	0.89	1.0	nyp.33433076071475|uc1.b251155|uc2.ark+=13960=t3610wt9p	/works/OL1127988W	oclc	
OL1127994W	3	2	A first family of Tasajara	1892	0.89	1.0	nyp.33433076071533|uc2.ark+=13960=t3qv3cb2w|uc2.ark+=13960=t02z15s38	/works/OL1127994W	oclc	
OL1127996W	5	3	Mr. Jack Hamlin's mediation, and other stories	1899	0.89	1.0	nyp.33433074857883|uc2.ark+=13960=t18k75t6s|mdp.39015028970401|nyp.33433074858170|uc2.ark+=13960=t88g8gp1k	/works/OL1127996W	oclc	
OL1127999W	2	1	Frontier stories	1887	0.89	1.0	loc.ark+=13960=t90874q4p|mdp.39015014554532	/works/OL1127999W	oclc	
OL1128001W	1	1	In a hollow of the hills	1895	0.89	1.0	uc2.ark+=13960=t7mp4ws94	/works/OL1128001W	oclc	
OL1128002W	2	2	The queen of the Pirate Isle	1886	0.83	0.998	uc2.ark+=13960=t57d2rd92|uc2.ark+=13960=t3nv9b48b	/works/OL1128002W	oclc	
OL1128004W	1	1	Under the redwoods	1901	0.84	1.0	uc2.ark+=13960=t58c9sc1s	/works/OL1128004W	oclc	
OL1128005W	1	1	Openings in the old trail	1902	0.88	0.998	uc2.ark+=13960=t03x84h2d	/works/OL1128005W	oclc	
OL1128007W	1	1	Tales of trail and town	1898	0.8	1.0	uc2.ark+=13960=t8ff3n574	/works/OL1128007W	oclc	
OL1128009W	2	2	The crusade of the Excelsior	1887	0.83	1.0	uc2.ark+=13960=t0000076t|uc2.ark+=13960=t2c825194	/works/OL1128009W	oclc	
OL1128010W	2	2	A Phyllis of the Sierras ; and, A drift from Redwood camp	1888	0.89	1.0	mdp.39015030141470|uc2.ark+=13960=t6833nv7j	/works/OL1128010W	oclc	
OL1128012W	4	2	A ward of the Golden Gate	1890	0.89	1.0	uc2.ark+=13960=t93776p4n|mdp.39015063921111|nyp.33433076076342|uc1.b3578759	/works/OL1128012W	oclc	
OL1128013W	1	1	Maruja	1885	0.89	1.0	uc2.ark+=13960=t1ng4h41s	/works/OL1128013W	oclc	
OL1128014W	2	1	On the frontier	1884	0.89	1.0	uc2.ark+=13960=t6tx35v32|uva.x000990761	/works/OL1128014W	oclc	
OL1128015W	5	2	A waif of the plains	1890	0.82	1.0	mdp.39015024521489|nyp.33433076076722|uc2.ark+=13960=t84j0bs5m|njp.32101068599081|uc2.ark+=13960=t75t3h434	/works/OL1128015W	oclc	
OL1128016W	1	1	The bell-ringer of Angel's, and other stories	1894	0.89	0.999	uc2.ark+=13960=t3nv99p64	/works/OL1128016W	oclc	
OL1128017W	3	1	Clarence	1895	0.9	1.0	nc01.ark+=13960=t39z9z57p|nyp.33433076088198|uc1.b251180	/works/OL1128017W	oclc	
OL1128020W	2	2	By shore and sedge	1885	0.89	1.0	uc2.ark+=13960=t72v2dd7f|uc2.ark+=13960=t8pc2v34c	/works/OL1128020W	oclc	
OL1128022W	5	3	Three partners;	1897	0.9	1.0	uc2.ark+=13960=t49p2wp02|uc1.b3322626|mdp.39015063921079|nyp.33433076076359|uc2.ark+=13960=t1qf8jr7z	/works/OL1128022W	oclc	
OL1128024W	3	2	Cressy	1889	0.9	1.0	uc1.b251181|mdp.49015002241561|uc2.ark+=13960=t79s1mp7m	/works/OL1128024W	oclc	
OL1128026W	2	2	Sally Dows	1893	0.89	1.0	uc2.ark+=13960=t02z13c2k|uc2.ark+=13960=t46q1sz5v	/works/OL1128026W	oclc	
OL1128849W	1	1	The fugitives	1900	0.89	1.0	njp.32101066105261	/works/OL1128849W	oclc	
OL1128859W	2	1	Painted Rock;	1907	0.83	1.0	uc1.b3327174|uc2.ark+=13960=t7np25c5p	/works/OL1128859W	oclc	
OL1129279W	1	1	Johnny Blossom	1912	0.87	1.0	uc2.ark+=13960=t0tq5rq8r	/works/OL1129279W	oclc	
OL1129546W	1	1	In the village of Viger	1896	0.77	1.0	uc2.ark+=13960=t9r21052c	/works/OL1129546W	oclc	
OL1130391W	5	2	Blazed trail stories, and Stories of the wild life	1904	0.89	1.0	mdp.39015050981805|nyp.33433076046337|nyp.33433076046360|mdp.39015063974276|uc2.ark+=13960=t04x57023	/works/OL1130391W	oclc	
OL1130392W	2	2	Gold	1913	0.84	1.0	uc2.ark+=13960=t4pk0c14w|nyp.33433076062045	/works/OL1130392W	oclc	
OL1130393W	3	1	The mystery	1907	0.83	1.0	mdp.39015030857968|nyp.33433076061989|uc2.ark+=13960=t6542km83	/works/OL1130393W	oclc	
OL1130401W	2	1	The gray dawn	1915	0.89	1.0	uc1.b4083049|uc2.ark+=13960=t6rx94p13	/works/OL1130401W	oclc	
OL1130402W	1	1	The leopard woman	1916	0.88	1.0	nyp.33433076062029	/works/OL1130402W	oclc	
OL1130406W	2	1	The sign at six	1912	0.89	0.999	mdp.39015063974680|nyp.33433076061930	/works/OL1130406W	oclc	
OL1130411W	4	2	Arizona nights	1907	0.88	1.0	mdp.39015063974284|nyp.33433076038797|uc1.b3727412|uc2.ark+=13960=t5bc3v518	/works/OL1130411W	oclc	
OL1130412W	3	3	The blazed trail	1902	0.89	1.0	uc1.b3727413|nyp.33433076046345|mdp.39015058344485	/works/OL1130412W	oclc	
OL1131730W	4	1	The collectors;	1912	0.85	1.0	loc.ark+=13960=t84j1c27z|mdp.39015059371438|uc2.ark+=13960=t8mc8sx8w|wu.89056202898	/works/OL1131730W	oclc	
OL1132243W	1	1	The royal marine;	1894	0.82	1.0	mdp.39015063938099	/works/OL1132243W	oclc	
OL1132258W	3	1	The story of a story	1893	0.88	1.0	mdp.39015063937927|uc1.b4380147|uc2.ark+=13960=t7np1x941	/works/OL1132258W	oclc	
OL1132260W	1	1	With my friends;	1891	0.62	1.0	uc2.ark+=13960=t1xd0r31h	/works/OL1132260W	oclc	
OL1132269W	1	1	Vignettes of Manhattan	1894	0.89	0.999	uc1.b156386	/works/OL1132269W	oclc	
OL1132282W	3	1	Vistas of New York	1912	0.88	1.0	mdp.39015063938214|nyp.33433076052129|uc2.ark+=13960=t3rv0dk6j	/works/OL1132282W	oclc	
OL1132287W	2	2	Tom Paulding ;	1842	0.89	1.0	mdp.39015063937919|uc1.b3550027	/works/OL1132287W	oclc	
OL1132769W	4	1	The transmigrations of the Mandarin Fum-Hoam (Chinese tales)	1894	0.82	1.0	inu.30000118589179|mdp.39015065818364|uc1.b183882|uc2.ark+=13960=t4mk67r3t	/works/OL1132769W	oclc	
OL1132773W	7	2	The Thousand and one quarters of an hour	1893	0.89	1.0	inu.30000115249751|inu.32000007744883|nyp.33433075821938|uc1.b74498|uc2.ark+=13960=t3222w49k|uc2.ark+=13960=t9571h68c|uva.x004992063	/works/OL1132773W	oclc	
OL1132870W	44	2	The lock and key library: classic mystery and detective stories;	1909	0.85	1.0	coo.31924088479757|coo.31924088479765|coo.31924088479773|coo.31924088479781|coo.31924088479799|coo.31924088479807|coo.31924088479815|mdp.39015030375987|mdp.39015030375995|mdp.39015030376001|mdp.39015030376019|mdp.39015030376027|mdp.39015030376035|mdp.39015030376043|mdp.39015030376050|mdp.39015030376068|uc1.$b449068|uc1.32106015162644|uc1.b3123611|uc1.b3123612|uc1.b3123613|uc1.b3123614|uc1.b3123615|uc1.b3123616|uc1.b3123617|uc1.b3123618|uc2.ark+=13960=t0pr7n71q|uc2.ark+=13960=t2w37mf1v|uc2.ark+=13960=t3hx16c1v|uc2.ark+=13960=t4pk07q5p|uc2.ark+=13960=t5k931x9j|uc2.ark+=13960=t5r786d47|uc2.ark+=13960=t77s7jp7f|uc2.ark+=13960=t8jd4qn2s|uc2.ark+=13960=t8v980p39|umn.31951d00537512c|umn.31951d00537513a|umn.31951d005375148|nyp.33433082520127|nyp.33433082520135|nyp.33433082520150|nyp.33433082520168|nyp.33433082520176|nyp.33433082520184	/works/OL1132870W	oclc	
OL1132871W	3	1	Love is a spirit;	1896	0.89	1.0	mdp.39015059377922|mdp.39015063024940|uc2.ark+=13960=t8jd4qt5g	/works/OL1132871W	oclc	
OL1132877W	2	1	Six cent Sam's	1893	0.83	1.0	nyp.33433076087802|uc2.ark+=13960=t00000234	/works/OL1132877W	oclc	
OL1132884W	2	1	Love - or a name ;	1885	0.8	1.0	nyp.33433076087828|uc1.b3124670	/works/OL1132884W	oclc	
OL1133478W	3	1	Bevis	1882	0.84	1.0	uiuo.ark+=13960=t0wq0gd7n|uiuo.ark+=13960=t7tm7qq42|uiuo.ark+=13960=t9h427g45	/works/OL1133478W	oclc	
OL11369991W	1	1	Chico	1922	0.8	0.934	umn.31951002320121g	/works/OL11369991W	oclc	
OL1137433W	2	2	General Bramble	1922	0.82	1.0	nyp.33433082485305|uc2.ark+=13960=t48p60h65	/works/OL1137433W	oclc	
OL113754W	2	1	She blowsl and sparm at that !	1922	0.79	1.0	nyp.33433076064231|uc2.ark+=13960=t7pn92073	/works/OL113754W	oclc	
OL1137667W	1	1	Civilisation, 1914-1918	1919	0.88	1.0	uc2.ark+=13960=t8ff3pq7q	/works/OL1137667W	oclc	
OL1137668W	2	1	Civilization, 1914-1917	1919	0.83	1.0	mdp.39015029766204|nyp.33433070300219	/works/OL1137668W	oclc	
OL11382740W	3	1	Scarlet and hyssop;	1902	0.89	1.0	mdp.39015041449144|nyp.33433074926993|uc1.$b792395	/works/OL11382740W	oclc	
OL11388591W	2	1	The book of the short story	1920	0.52	1.0	mdp.39015030995628|uc2.ark+=13960=t9f47kw1h	/works/OL11388591W	oclc	
OL1139067W	1	1	The precipice	1916	0.89	1.0	uc2.ark+=13960=t9h41xr35	/works/OL1139067W	oclc	
OL1140929W	1	1	The picture of Las Cruces	1896	0.83	1.0	uva.x002579481	/works/OL1140929W	oclc	
OL1140935W	1	1	The land of the sun;	1894	0.61	0.999	nyp.33433076086259	/works/OL1140935W	oclc	
OL1142308W	1	1	Two alike	1918	0.88	0.999	nyp.33433074811377	/works/OL1142308W	oclc	
OL1142424W	1	1	The appeal to the serpent ; or, Life in an ancient Buddhist city	1889	0.88	1.0	uc2.ark+=13960=t0ft8sk7n	/works/OL1142424W	oclc	
OL1145604W	1	1	Queer stories for boys and girls	1884	0.8	1.0	mdp.39015031228821	/works/OL1145604W	oclc	
OL1145608W	1	1	The faith doctor;	1891	0.8	1.0	uc1.b4103981	/works/OL1145608W	oclc	
OL1145615W	6	3	The Graysons: a story of Illinois	1888	0.89	1.0	uc1.b4103979|uc2.ark+=13960=t7dr2pz4j|mdp.39015031228839|nc01.ark+=13960=t42r4fd3t|uc2.ark+=13960=t6ww77h8m|uiuo.ark+=13960=t7hq40657	/works/OL1145615W	oclc	
OL1145618W	2	2	The Hoosier School-boy	1883	0.89	1.0	uc2.ark+=13960=t0ns0mq2f|nc01.ark+=13960=t3nw0hr4g	/works/OL1145618W	oclc	
OL1146636W	2	1	The vanguard	1904	0.82	1.0	mdp.39015063917044|uc2.ark+=13960=t9v11x79d	/works/OL1146636W	oclc	
OL1148248W	3	2	Love's cross-currents	1905	0.87	1.0	mdp.39015057200985|uc2.ark+=13960=t2q52hb7d|uc2.ark+=13960=t9v11zr3n	/works/OL1148248W	oclc	
OL114913W	1	1	The mysteries of Marseilles	1895	0.9	1.0	uc2.ark+=13960=t7vm45z0t	/works/OL114913W	oclc	
OL1149227W	3	2	The Duchess of Wrexe, her decline and death;	1914	0.9	1.0	uva.x000896263|mdp.39015063959657|uc2.ark+=13960=t9g44mj04	/works/OL1149227W	oclc	
OL1149229W	3	2	Fortitude;	1913	0.9	1.0	uc2.ark+=13960=t6nz83s7z|mdp.39015013138352|nyp.33433075764005	/works/OL1149229W	oclc	
OL1149257W	5	2	The captives	1920	0.9	1.0	mdp.39015063959640|nyp.33433075755193|uc1.b3295276|uc2.ark+=13960=t9g44n18p|uc2.ark+=13960=t9377c977	/works/OL1149257W	oclc	
OL1149270W	2	1	Jeremy	1919	0.89	1.0	mdp.39015063973229|uc2.ark+=13960=t23b6282c	/works/OL1149270W	oclc	
OL1149271W	3	3	The prelude to adventure	1912	0.89	1.0	uc2.ark+=13960=t7pn9180w|mdp.39015018647829|uc2.ark+=13960=t9474b398	/works/OL1149271W	oclc	
OL1149273W	3	2	The wooden horse	1914	0.89	1.0	uc2.ark+=13960=t92808c97|mdp.39015006567971|uc2.ark+=13960=t5t72dk7r	/works/OL1149273W	oclc	
OL1149276W	3	1	The dark forest	1916	0.84	0.997	mdp.39015004829753|nyp.33433082484381|uc2.ark+=13960=t4cn71z6c	/works/OL1149276W	oclc	
OL114970W	3	1	Love's pilgrimage	1911	0.89	1.0	nyp.33433076039779|uc1.b4088972|uc2.ark+=13960=fk0ks6j264	/works/OL114970W	oclc	
OL115004W	2	2	The journal of Arthur Stirling	1903	0.58	1.0	nnc1.cu58379797|nyp.33433076039738	/works/OL115004W	oclc	
OL115020W	3	2	They call me Carpenter;	1922	0.83	1.0	uc1.b4088967|uc2.ark+=13960=t02z13b24|mdp.39015030711827	/works/OL115020W	oclc	
OL115046W	3	2	Damaged goods;	1913	0.87	1.0	nyp.33433076039746|uc2.ark+=13960=t0gt5fm93|mdp.39015010682808	/works/OL115046W	oclc	
OL115051W	1	1	A captain of industry	1906	0.87	1.0	nyp.33433076039753	/works/OL115051W	oclc	
