work_key	title	author_keys	subject_keys_str	first_publish_year	canonical	author_name	scope_flag	goodreads_resolution_status	goodreads_candidate_count	goodreads_strongest_title_evidence	selected_goodreads_work_id	selected_title_match_type	selected_author_match_quality	selected_goodreads_author	selected_gr_original_title	selected_gr_original_publication_year	review_needed	ol_title	ol_author_name	ol_first_publish_year	goodreads_work_id	title_match_type	gr_original_title	gr_original_publication_year	matched_book_titles	goodreads_contributors	source_batch	ol_year_num	gr_year_num	signed_year_diff	temporal_triage
/works/OL8932981W	The History of Sir Richard Calmady	/authors/OL3088322A	cousins;fiction;lesbians;mothers_and_sons;people_with_disabilities;triangles_interpersonal_relations	1930	0	T Schaffer	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The History of Sir Richard Calmady	T Schaffer	1930	2166224	WORK_FULL	The History Of Sir Richard Calmady	1930	"[""The History of Sir Richard Calmady""]"	Lucas Malet [<EMPTY>] | Mary St. Leger Kingsley [<EMPTY>]	old_1122	1930	1930.0	0.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL2212255W	Buried Caesars	/authors/OL283368A	american_fiction;american_novelists;english_fiction;english_novelists;history_and_criticism	1923	0	Vincent Starrett	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Buried Caesars	Vincent Starrett	1923	673273	WORK_FULL	Buried Caesars	1989	"[""Buried Caesars""]"	Stuart M. Kaminsky [<EMPTY>]	old_1122	1923	1989.0	66.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL5202771W	The crystal tree	/authors/OL1163142A	fiction;shared_housing	1935	0	Louise Platt Hauck	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The crystal tree	Louise Platt Hauck	1935	1068047	WORK_FULL	The Crystal Tree	1966	"[""The Crystal Tree""]"	Jennie D. Lindquist [<EMPTY>]	old_1122	1935	1966.0	31.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL7573352W	Editor's choice	/authors/OL2319600A	short_stories;short_story	1934	0	Alfred Dashiell	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Editor's choice	Alfred Dashiell	1934	45854678	WORK_FULL	Editor's Choice	2009	"[""Editor's Choice""]"	kumaar ketkr [Kumar Ketkar] [<EMPTY>]	old_1122	1934	2009.0	75.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL19601011W	Tales of the Klondyke	/authors/OL6013060A;/authors/OL6084360A	fiction;gold_discoveries	1898	0	Ellis	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Tales of the Klondyke	Ellis	1898	4631217	BOOK_FULL	The God of His Fathers: Tales of the Klondyke	1901	"[""Tales Of The Klondyke"", ""Tales of the Klondyke""]"	Jack London [<EMPTY>]	old_1122	1898	1901.0	3.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL32048826W	A silent witness	/authors/OL11626027A	fiction;history	1905	0	Frederic Jackson Page	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	A silent witness	Frederic Jackson Page	1905	344854	WORK_FULL	A Silent Witness	1914	"[""A Silent Witness""]"	R. Austin Freeman [<EMPTY>]	old_1122	1905	1914.0	9.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL32254753W	The three rings	/authors/OL161790A	american_fiction;jews_in_literature	1947	0	Margaret K. Soifer	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The three rings	Margaret K. Soifer	1947	42330144	BOOK_FULL		2014	"[""The Three Rings""]"	John R. Erickson [<EMPTY>]	old_1122	1947	2014.0	67.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL716365W	The red hills	/authors/OL57365A	fiction	1932	0	Davies, Rhys	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The red hills	Davies, Rhys	1932	27472231	BOOK_FULL		2012	"[""The Red Hills""]"	James W. Marvin [<EMPTY>] | Mike Stotter [Editor] | Piccadilly Publishing [Editor]	old_1122	1932	2012.0	80.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL734336W	The unknown guest	/authors/OL4334838A	classic_literature;fiction;parapsychology;psychical_research;research	1914	0	Maurice Maeterlinck	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The unknown guest	Maurice Maeterlinck	1914	29965649	WORK_FULL	The Unknown Guest	2011	[]	Christopher Stasheff [<EMPTY>]	old_1122	1914	2011.0	97.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL7413475W	White Boots	/authors/OL2235922A	boston_terrier;boston_terrier;juvenile_fiction;romans_nouvelles_etc_pour_la_jeunesse	1948	0	Helen Orr Watson	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	White Boots	Helen Orr Watson	1948	1129150	WORK_FULL	White Boots	1951	"[""White Boots""]"	Milein Cosman [Illustrator] | Noel Streatfeild [<EMPTY>]	old_1122	1948	1951.0	3.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL16537908W	He knew Lincoln	/authors/OL7089132A	anecdotes;assassination;fiction	1935	0	William Wasson	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	He knew Lincoln	William Wasson	1935	1074808	WORK_FULL	He Knew Lincoln	1907	"[""He Knew Lincoln""]"	Ida Minerva Tarbell [<EMPTY>]	old_1122	1935	1907.0	-28.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL2343738W	The orchid	/authors/OL317257A	fiction;social_problems;social_problems_in_fiction	1905	0	Grant, Robert	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The orchid	Grant, Robert	1905	55687915	BOOK_FULL			"[""The Orchid""]"	Sahar Ayachi [<EMPTY>]	old_1122	1905			YEAR_MISSING
/works/OL6831744W	The merchant prince	/authors/OL1872302A	fiction;history	1927	0	H. C. Bailey	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The merchant prince	H. C. Bailey	1927	2445943	WORK_FULL	The Merchant Prince	2000	"[""The Merchant Prince""]"	Armin Shimerman [<EMPTY>] | Michael Scott [<EMPTY>]	old_1122	1927	2000.0	73.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL716355W	The things men do	/authors/OL57365A	fiction;social_life_and_customs	1936	0	Davies, Rhys	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The things men do	Davies, Rhys	1936	1837762	WORK_FULL	The Things Men Do	1953	"[""The Things Men Do""]"	James Hadley Chase [<EMPTY>]	old_1122	1936	1953.0	17.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL7306627W	Jerusalem the golden	/authors/OL2144585A	fiction;history	1926	0	St. John, Robert P.	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Jerusalem the golden	St. John, Robert P.	1926	2518725	WORK_FULL	Jerusalem the Golden	1967	"[""Jerusalem the Golden""]"	Lisa Allardice [Introduction] | Margaret Drabble [<EMPTY>]	old_1122	1926	1967.0	41.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL7757098W	Murder in Manhattan	/authors/OL2423972A	fiction;investigation;murder	1930	0	Arthur Wyman Procter	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Murder in Manhattan	Arthur Wyman Procter	1930	4010523	WORK_FULL	Murder in Manhattan	1986	"[""Murder in Manhattan""]"	Dorothy Salisbury Davis [<EMPTY>] | Mary Higgins Clark [<EMPTY>] | Thomas Chastain [<EMPTY>] | Whitley Strieber [<EMPTY>]	old_1122	1930	1986.0	56.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL12484288W	The golden queen	/authors/OL5521768A	fiction;folklore;indians_of_north_america	1882	0	Edward A. Sloane	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The golden queen	Edward A. Sloane	1882	325549	WORK_FULL	The Golden Queen	1994	[]	Dave Wolverton [<EMPTY>] | David Farland [<EMPTY>]	old_1122	1882	1994.0	112.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL2459758W	Bimbo	/authors/OL341872A	fiction;fiction_general;fiction_humorous;fiction_humorous_general;ghostwriters;models_persons;socialites	1900	0	Waterhouse, Keith.	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Bimbo	Waterhouse, Keith.	1900	43500690	BOOK_FULL		2015	"[""Bimbo""]"	Rin Ahmad [<EMPTY>]	old_1122	1900	2015.0	115.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL4881179W	The treasure house	/authors/OL1041194A	fiction;history	1930	0	Knipe, Emilie Benson	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The treasure house	Knipe, Emilie Benson	1930	19354141	BOOK_FULL		2012	"[""The Treasure House""]"	Linda Newbery [<EMPTY>]	old_1122	1930	2012.0	82.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL5117008W	Male and Female	/authors/OL1127665A	fiction;lesbians;man_woman_relationships;married_people;triangles_interpersonal_relations	1935	0	Jack Woodford	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Male and Female	Jack Woodford	1935	107266	WORK_FULL	Male and Female	1949	"[""Male and Female""]"	Margaret Mead [<EMPTY>]	old_1122	1935	1949.0	14.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL7021212W	The royal road	/authors/OL1965974A	fiction;portol_s_expedition_calif_1769_1770;portola_s_expedition_1769_1779	1948	0	Charlie May (Hogue) Simon	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The royal road	Charlie May (Hogue) Simon	1948	23585582	BOOK_FULL		2013	"[""The Royal Road""]"	Robin Saxon [<EMPTY>]	old_1122	1948	2013.0	65.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL17963770W	Son of the hawk	/authors/OL7426206A	fiction;history	1950	0	Thomas H. Raddall	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Son of the hawk	Thomas H. Raddall	1950	6344110	WORK_FULL	Son of the Hawk	2001	"[""Son of the Hawk""]"	Charles G. West [<EMPTY>]	old_1122	1950	2001.0	51.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL32093736W	Grimm's household stories	/authors/OL11642466A	children;children_s_stories;conduct_of_life;juvenile_fiction	1896	0	Edward Henry Wehnert	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Grimm's household stories	Edward Henry Wehnert	1896	52836970	BOOK_FULL		2010	"[""Grimm's Household Stories""]"	Jacob Grimm [<EMPTY>] | Lucy Crane [<EMPTY>] | Lucy Crane [Editor] | Lucy Crane [Translator] | Walter Crane [Illustrator] | Wilhelm Grimm [<EMPTY>]	old_1122	1896	2010.0	114.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL43576681W	Ingo	/authors/OL150292A	fiction;history	1900	0	Freytag, Gustav	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Ingo	Freytag, Gustav	1900	1008784	WORK_FULL	Ingo	2005	[]	Helen Dunmore [<EMPTY>] | Knut Kruger [Translator] | Rosemary Kesauly [Translator]	old_1122	1900	2005.0	105.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL121037W	Money for love	/authors/OL19126A	fiction;social_life_and_customs	1929	0	Herbst, Josephine	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Money for love	Herbst, Josephine	1929	48998333	BOOK_FULL			"[""Money for Love""]"	Peter S. Berman [<EMPTY>]	old_1122	1929			YEAR_MISSING
/works/OL15160671W	Greatest short stories.	/authors/OL13593160A;/authors/OL3029789A	short_stories	1915	0	P.F. COLLIER & SON CORPORATION	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Greatest short stories.	P.F. COLLIER & SON CORPORATION	1915	40479612	BOOK_FULL		2013	"[""Greatest Short Stories""]"	Mulk Raj Anand [<EMPTY>]	old_1122	1915	2013.0	98.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL212622W	Jungle tales	/authors/OL2425633A	fiction;social_life_and_customs	1922	0	Howard Anderson Musser	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Jungle tales	Howard Anderson Musser	1922	1182383	BOOK_FULL	Cuentos de la selva para los ninos	1905	"[""Jungle Tales""]"	Arthur Livingston [Translation] | Horacio Quiroga [<EMPTY>] | Jelena Ristitsh [Illustrator] | Rui Lagartinho [Translator] | Sofia Castro Rodrigues [Translator]	old_1122	1922	1905.0	-17.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL2758691W	Home Port	/authors/OL405101A	brothers;fiction;inferiority_complex;sibling_rivalry	1947	0	Olive Higgins Prouty	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Home Port	Olive Higgins Prouty	1947	18673482	BOOK_FULL		2012	"[""Home Port""]"	Colleen Coover [<EMPTY>]	old_1122	1947	2012.0	65.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL2986869W	The rock and the river	/authors/OL457425A	canada_in_fiction;fiction;history;united_states_in_fiction;united_states_war_of_1812;war_of_1812	1931	0	Ralph Connor	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The rock and the river	Ralph Connor	1931	5783432	WORK_FULL	The Rock and the River	2009	"[""The Rock and the River""]"	Dion Graham [<EMPTY>] | Kekla Magoon [<EMPTY>]	old_1122	1931	2009.0	78.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL3774994W	Tales from the Vienna woods	/authors/OL666077A	fiction;juvenile_fiction;juvenile_literature	1944	0	David Ewen	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Tales from the Vienna woods	David Ewen	1944	1017078	BOOK_FULL	Geschichten aus dem Wiener Wald	1931	"[""Tales From The Vienna Woods""]"	Odon von Horvath [<EMPTY>]	old_1122	1944	1931.0	-13.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL4869431W	Flight surgeon	/authors/OL1036779A	fiction;surgeons	1940	0	Cameron Rogers	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Flight surgeon	Cameron Rogers	1940	22216646	BOOK_FULL		2012	"[""Flight Surgeon""]"	Michael Robert Jennings [<EMPTY>]	old_1122	1940	2012.0	72.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL5299026W	Ladies in hades	/authors/OL1203618A	fiction;hell	1928	0	Frederic Arnold Kummer	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Ladies in hades	Frederic Arnold Kummer	1928	1894709	BOOK_FULL	Ladies in Hades: A Story of Hell's Smart Set & Gentlemen in Hades: The Story of a Damned Debutante	1928	"[""Ladies in Hades"", ""Ladies in Hades: A Story of Hell's Smart Set & Gentlemen in Hades: The Story of a Damned Debutante""]"	Frederic Arnold Kummer Jr. [<EMPTY>]	old_1122	1928	1928.0	0.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL6059887W	Land of women	/authors/OL1530612A	fiction	1935	0	Käthe Olshausen-Schönberger	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Land of women	Käthe Olshausen-Schönberger	1935	1363120	BOOK_FULL	Land of Women: Tales of Sex and Gender from Early Ireland	1996	"[""Land of Women""]"	Lisa M. Bitel [<EMPTY>]	old_1122	1935	1996.0	61.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL208822W	The black circle	/authors/OL2416901A	detective_and_mystery_stories	1928	0	Mansfield Scott	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The black circle	Mansfield Scott	1928	6438210	WORK_FULL	The Black Circle	2009	[]	Acsai Roland [translator] | Patrick Carman [<EMPTY>] | sydmyn Hsynywn [mtrjm]	old_1122	1928	2009.0	81.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL22135156W	Thou art the man	/authors/OL2035309A	fiction	1937	0	Richard Blaker	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Thou art the man	Richard Blaker	1937	14651175	WORK_FULL	"""Thou Art the Man!"""	1844	"[""Thou Art the Man""]"	Edgar Allan Poe [<EMPTY>]	old_1122	1937	1844.0	-93.0	POSSIBLE_OLDER_WORK_MANIFESTATION
/works/OL739838W	The Mayflower	/authors/OL7123339A	fiction;sea_stories;social_life_and_customs;spanish_fiction;translations_into_english	1921	0	Vicente Blasco Ibáñez	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The Mayflower	Vicente Blasco Ibáñez	1921	25608189	BOOK_FULL		2014	"[""The Mayflower""]"	Mark Greenwood [<EMPTY>]	old_1122	1921	2014.0	93.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL1294478W	Young hearts	/authors/OL5550061A	collective_settlements;fiction;history	1950	0	David Malets	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Young hearts	David Malets	1950	41255752	BOOK_FULL			"[""Young Hearts""]"	Nick  Sweet [<EMPTY>]	old_1122	1950			YEAR_MISSING
/works/OL22105981W	The last ditch	/authors/OL2422626A	fiction;history	1923	0	Belle Willey Gue	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The last ditch	Belle Willey Gue	1923	17002528	BOOK_FULL		2012	"[""The Last Ditch""]"	Sandy Mitchell [<EMPTY>]	old_1122	1923	2012.0	89.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL33135715W	Silver saddles	/authors/OL2008364A	fiction;horses	1943	0	Covelle Newcomb	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Silver saddles	Covelle Newcomb	1943	4558657	BOOK_FULL	Silver Saddles (The Dakota Series)	1993	"[""Silver Saddles""]"	Cap Iverson [<EMPTY>]	old_1122	1943	1993.0	50.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL4754296W	The masked rider	/authors/OL993547A	juvenile_fiction;kidnapping;outlaws;ranches	1928	0	Hoffman Birney	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The masked rider	Hoffman Birney	1928	1279659	BOOK_FULL	The Masked Rider: Cycling in West Africa	1998	"[""The Masked Rider"", ""The Masked Rider: Cycling in West Africa""]"	Neil Peart [<EMPTY>]	old_1122	1928	1998.0	70.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL1197099W	Bachelor-of arts	/authors/OL120838A	college_students;columbia_university;fiction;social_life_and_customs	1934	0	Erskine, John	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Bachelor-of arts	Erskine, John	1934	1423842	WORK_FULL	Bachelor of Arts	1937	[]	Graham Greene [Introduction] | Graham Greene [Introduction by] | R.K. Narayan [<EMPTY>]	old_1122	1934	1937.0	3.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL449559W	The doctor takes a wife	/authors/OL25305A	family_relationships;fiction;fiction_in_english;fiction_romance_general;large_type_books;physicians;physicians_spouses;romance	1940	0	Elizabeth Seifert	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The doctor takes a wife	Elizabeth Seifert	1940	13588965	WORK_FULL	The Doctor Takes a Wife	2010	[]	Laurie Kingery [<EMPTY>]	old_1122	1940	2010.0	70.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL1131838W	Great English short stories	/authors/OL115505A	american_short_stories;english_short_stories;short_stories	1939	0	John Hampden	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Great English short stories	John Hampden	1939	358505	WORK_FULL	Great English Short Stories	1957	"[""Great English Short Stories""]"	Christopher Isherwood [Editor]	old_1122	1939	1957.0	18.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL1796847W	The road to Paris	/authors/OL215816A	fiction;histoire;history;romans	1898	0	Robert Neilson Stephens	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The road to Paris	Robert Neilson Stephens	1898	44749	WORK_FULL	The Road to Paris	2006	"[""The Road to Paris""]"	Myra Lucretia Taylor [<EMPTY>] | Nikki Grimes [<EMPTY>]	old_1122	1898	2006.0	108.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL473142W	Second ending	/authors/OL22256A	drug_addicts;fiction;friendship	1901	0	Ed McBain	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Second ending	Ed McBain	1901	26178900	BOOK_FULL		1961	"[""Second Ending""]"	Bianca Russo [Translator] | James White [<EMPTY>]	old_1122	1901	1961.0	60.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL6804085W	Fathom five	/authors/OL1861016A	fiction;history	1939	0	Nora Benjamin Kubie	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Fathom five	Nora Benjamin Kubie	1939	1867450	WORK_FULL	Fathom Five	2007	[]	James Bow [<EMPTY>]	old_1122	1939	2007.0	68.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL811081W	The Great Mogul	/authors/OL68342A	fiction	1905	0	Tracy, Louis	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	The Great Mogul	Tracy, Louis	1905	40084494	BOOK_FULL		2013	"[""The Great Mogul""]"	Rajeev Jacob [<EMPTY>]	old_1122	1905	2013.0	108.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL1064049W	Notre-Dame	/authors/OL107571A	fiction;history	1888	0	Victor Hugo	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Notre-Dame	Victor Hugo	1888	46055768	BOOK_FULL			"[""Notre Dame""]"	Jean Bastide [<EMPTY>] | Robin Recht [<EMPTY>] | Robin Recht, Jean Bastide [<EMPTY>]	old_1122	1888			YEAR_MISSING
/works/OL6327626W	Twelve o'clock high!	/authors/OL1654215A;/authors/OL2691439A;/authors/OL2691440A	fiction;large_type_books;world_war_1939_1945	1948	0	Beirne Lay	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Twelve o'clock high!	Beirne Lay	1948	820246	WORK_FULL	Twelve O'Clock High	1948	"[""Twelve O'Clock High!""]"	Beirne Lay Jr. [<EMPTY>] | Sy Bartlett [<EMPTY>]	old_1122	1948	1948.0	0.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL6922389W	The little brother	/authors/OL1917207A	fiction;social_problems;tramps	1902	0	Josiah Flynt	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The little brother	Josiah Flynt	1902	42819537	WORK_FULL	The Little Brother	2015	"[""The Little Brother""]"	Victoria Patterson [<EMPTY>]	old_1122	1902	2015.0	113.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL7629522W	Writing your novel	/authors/OL2339571A	authorship;fiction;technique	1938	0	Garland Ethel	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Writing your novel	Garland Ethel	1938	14224382	BOOK_FULL		2008	"[""WRITING YOUR NOVEL: From Idea to Outline, to Plotting Your Way Through the 3-Act Structure + Xtras (From Amateur to Pro Book 1)"", ""Writing Your Novel""]"	Brenda  Hill [<EMPTY>]	old_1122	1938	2008.0	70.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL7893858W	The King's Highway	/authors/OL2591191A	fiction;franciscans	1913	0	Madeline Deaderick Willard	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The King's Highway	Madeline Deaderick Willard	1913	2207709	WORK_FULL	The King's Highway	2006	"[""The King's Highway""]"	Howard Fullmer [<EMPTY>]	old_1122	1913	2006.0	93.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL32093680W	Golden wings	/authors/OL2394619A	angels;aunts;brothers_and_sisters;charity;children;christmas_stories;conduct_of_life;dolls;dreams;gifts;joy;juvenile_fiction;mothers_and_daughters;poverty;quarreling;social_life_and_customs	1888	0	Florence Scannell	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Golden wings	Florence Scannell	1888	863378	BOOK_FULL	Golden Wings: A Pictorial History of the United States Navy and Marine Corps in the Air (Literature and History of Aviation)		"[""Golden Wings""]"	Martin Caidin [<EMPTY>]	old_1122	1888			YEAR_MISSING
/works/OL7652516W	Nicodemus	/authors/OL2352241A	bibliography;city_churches;english_literature;fiction;history_and_criticism	1946	0	Dorothy Walworth Carman	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Nicodemus	Dorothy Walworth Carman	1946	18171376	BOOK_FULL		2011	"[""Nicodemus""]"	Joy Buchanan [<EMPTY>]	old_1122	1946	2011.0	65.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL1262018W	Gin and bitters	/authors/OL127437A	fiction;history	1945	0	Jane Lane	in_scope	NO_AUTHOR_SUPPORT	1	BOOK_FULL							1	Gin and bitters	Jane Lane	1945	55470017	BOOK_FULL			"[""Gin and Bitters""]"	John Gray [<EMPTY>]	old_1122	1945			YEAR_MISSING
/works/OL199994W	The judgment of Eve	/authors/OL2399792A	english_fiction;fiction;motherhood;women	1907	0	May Sinclair	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The judgment of Eve	May Sinclair	1907	2920981	WORK_FULL	The Judgment of Eve	1966	"[""The Judgment of Eve""]"	Edgar Pangborn [<EMPTY>]	old_1122	1907	1966.0	59.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL12460671W	Spirit fire	/authors/OL3783377A	fiction;indians_of_north_america	1932	0	Lereine Ballantyne	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Spirit fire	Lereine Ballantyne	1932	6173473	WORK_FULL	Spirit Fire	2005	[]	Glen R. Stott [<EMPTY>]	old_1122	1932	2005.0	73.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL716366W	Rings on her fingers	/authors/OL57365A	fiction	1930	0	Davies, Rhys	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Rings on her fingers	Davies, Rhys	1930	41407506	WORK_FULL	Rings On Her Fingers	2014	[]	ReGina Welling [<EMPTY>]	old_1122	1930	2014.0	84.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL7212612W	The land of little rain	/authors/OL2073226A	fiction;hopi_indians	1936	0	Muriel H. Fellows	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The land of little rain	Muriel H. Fellows	1936	88473	WORK_FULL	The Land of Little Rain	1903	"[""The Land of Little Rain""]"	E. Boyd Smith [Illustrator] | Edward Abbey [Introduction] | Mary Austin [<EMPTY>] | T.M. Pearce [Introduction] | Terry Tempest Williams [Introduction]	old_1122	1936	1903.0	-33.0	TEMPORALLY_PLAUSIBLE_UNRESOLVED
/works/OL1526742W	The Common Law	/authors/OL162057A	fiction_general	1911	0	Chambers, Robert W.	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	The Common Law	Chambers, Robert W.	1911	816001	WORK_FULL	The Common Law	1963	"[""The Common Law""]"	Oliver Wendell Holmes Jr. [<EMPTY>] | Robert Morris [Contributor] | Sheldon M. Novick [Introduction]	old_1122	1911	1963.0	52.0	TEMPORAL_CONFLICT_GR_MUCH_NEWER
/works/OL32092059W	Aladdin, or, The wonderful lamp	/authors/OL1565380A	adventure_stories;children;conduct_of_life;jinn;juvenile_fiction;lamps;magic;magicians;mothers_and_sons;theft	1895	0	Sidney Heath	in_scope	NO_AUTHOR_SUPPORT	1	WORK_FULL							1	Aladdin, or, The wonderful lamp	Sidney Heath	1895	6671801	WORK_FULL	Aladdin; or, The Wonderful Lamp	1805	[]	Adam Oehlenschlager [<EMPTY>]	old_1122	1895	1805.0	-90.0	POSSIBLE_OLDER_WORK_MANIFESTATION
