ol_work_key	ol_title	ol_author_name	ol_first_publish_year	canonical	goodreads_work_id	gr_original_title	gr_original_publication_year	title_match_type	title_match_types	matched_book_ids	matched_book_titles	ratings_count	text_reviews_count	match_status	author_match_quality	matched_goodreads_author	goodreads_cluster_size	conceptual_cluster_candidate
/works/OL262352W	The Scarecrow of Oz	Baum, L. Frank	1915	0	3004895	The Scarecrow of Oz	1915	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1206567"", ""3022246"", ""11042077""]"	"[""The Scarecrow of Oz""]"	4515	192	AUTO_MATCH_HIGH	EXACT_NAME	L. Frank Baum	1	0
/works/OL262360W	The Magical Monarch of Mo	Baum, L. Frank	1903	0	1177968	The Surprising Adventures of the Magical Monarch of Mo and His People	1903	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""1189944"", ""3334068"", ""26838741""]"	"[""The Magical Monarch Of Mo: Illustrated Edition"", ""The Magical Monarch of Mo""]"	370	32	AUTO_MATCH_HIGH	EXACT_NAME	L. Frank Baum	1	0
/works/OL262376W	Rinkitink in Oz	Baum, L. Frank	1916	0	1785448	Rinkitink in Oz	1916	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1052081"", ""10376431"", ""11690231"", ""15896300""]"	"[""Rinkitink in Oz""]"	4609	177	AUTO_MATCH_HIGH	EXACT_NAME	L. Frank Baum	1	0
/works/OL262380W	The Magic of Oz	Baum, L. Frank	1919	0	1177936	The Magic of Oz: Books Eleven Through Fifteen of the Oz Series	1919	BOOK_FULL	BOOK_FULL|WORK_BASE|BOOK_BASE	"[""8146207"", ""10376402"", ""12474554""]"	"[""The Magic of Oz""]"	4490	132	AUTO_MATCH_HIGH	EXACT_NAME	L. Frank Baum	1	0
/works/OL262381W	The Tin Woodman of Oz	Baum, L. Frank	1918	0	3004963	The Tin Woodman of Oz	1918	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""87320"", ""10426643""]"	"[""The Tin Woodman of Oz""]"	3952	133	AUTO_MATCH_HIGH	EXACT_NAME	L. Frank Baum	1	0
/works/OL262383W	The Master Key	Baum, L. Frank	1901	0	1541926	The Master Key	1850	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1294222""]"	"[""The Master Key""]"	197	20	AUTO_MATCH_HIGH	EXACT_NAME	L. Frank Baum	1	0
/works/OL262384W	The Sea Fairies	Baum, L. Frank	1911	0	3175715	The Sea Fairies	1911	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""358488"", ""1291904"", ""6504390"", ""6900559"", ""18919479"", ""31544230""]"	"[""The Sea Fairies""]"	827	68	AUTO_MATCH_HIGH	EXACT_NAME	L. Frank Baum	1	0
/works/OL262385W	Sky Island	Baum, L. Frank	1912	0	1621302	Sky Island	1912	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""765306""]"	"[""Sky Island""]"	502	28	AUTO_MATCH_HIGH	EXACT_NAME	L. Frank Baum	1	0
/works/OL262388W	The Enchanted Island of Yew	Baum, L. Frank	1903	0	3126257	The Enchanted Island of Yew	1903	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""2240781"", ""18462078""]"	"[""The Enchanted Island of Yew""]"	283	21	AUTO_MATCH_HIGH	EXACT_NAME	L. Frank Baum	1	0
/works/OL262390W	The Road to Oz	Baum, L. Frank	1909	0	1038552	The Road to Oz	1909	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1052080"", ""1239477"", ""2453734"", ""3320353"", ""3918388"", ""8132324"", ""17689678"", ""21862923""]"	"[""The Road To Oz"", ""The Road to Oz""]"	9034	397	AUTO_MATCH_HIGH	EXACT_NAME	L. Frank Baum	2	1
/works/OL262391W	Glinda of Oz	Baum, L. Frank	1920	0	1038511	Glinda of Oz	1920	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	4977	156	AUTO_MATCH_HIGH	EXACT_NAME	L. Frank Baum	1	0
/works/OL262426W	The Case-Book of Sherlock Holmes	Doyle, Arthur Conan	1927	0	26578013	The Case-Book of Sherlock Holmes	1927	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""162823"", ""354512"", ""455707"", ""1474860"", ""1740637"", ""7700245"", ""8129697"", ""9704744"", ""11727002"", ""11777502"", ""17401074"", ""21330085""]"	"[""The Case Book of Sherlock Holmes"", ""The Case-Book Of Sherlock Holmes"", ""The Case-Book of Sherlock Holmes""]"	14981	599	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	2	1
/works/OL262452W	His Last Bow [8 stories]	Doyle, Arthur Conan	1917	0	10479789	His Last Bow: Some Reminiscences of Sherlock Holmes	1917	BOOK_FULL	BOOK_FULL	"[""754713""]"	"[""His Last Bow: 8 Stories""]"	23804	490	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262455W	Rodney Stone	Doyle, Arthur Conan	1896	0	2527543	Rodney Stone	1896	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	117	11	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262458W	The Last Galley	Doyle, Arthur Conan	1910	0	1060678	The Last Galley	1911	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""5967937""]"	"[""The Last Galley""]"	29	2	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262460W	The Lost World	Doyle, Arthur Conan	1900	0	1098725	The Lost World	1912	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""8660"", ""752642"", ""1111749"", ""1111750"", ""1159028"", ""1272814"", ""2253305"", ""2890598"", ""5400336"", ""7033243"", ""7136848"", ""7880451"", ""9834488"", ""10879653"", ""11052224"", ""12112720"", ""13005851"", ""13581429"", ""15810305"", ""15985896"", ""16370554"", ""17411121"", ""18336423"", ""18843209"", ""20442255"", ""23665313"", ""28767859"", ""29771238"", ""30161232"", ""31235140""]"	"[""The Lost World"", ""The Lost World: Being an Account of the Recent Amazing Adventures of Professor E. Challenger"", ""The Lost World: Being an Account of the Recent Amazing Adventures of Professor E. Challenger, Lord John Roxton, Professor Summerlee and Mr Ed Malone of the Daily Gazette"", ""The Lost World: By Sir Arthur Conan Doyle - Illustrated""]"	45430	1487	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262473W	The Mystery of Cloomber	Doyle, Arthur Conan	1895	1	2251562	The Mystery of Cloomber	1888	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""76122"", ""7101410"", ""8465062"", ""10923409""]"	"[""The Mystery of Cloomber""]"	377	43	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262501W	The Tragedy of the Korosko	Doyle, Arthur Conan	1898	0	2971852	The Tragedy of the Korosko	1898	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""8659"", ""611263"", ""13225742""]"	"[""The Tragedy of the Korosko""]"	247	39	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	2	1
/works/OL262502W	Uncle Bernac	Doyle, Arthur Conan	1897	0	73634	Uncle Bernac: A Memory of the Empire	1897	BOOK_FULL	BOOK_FULL|WORK_BASE|BOOK_BASE	"[""8036032""]"	"[""Uncle Bernac""]"	79	16	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	2	1
/works/OL262505W	The Valley of Fear	Doyle, Arthur Conan	1914	0	24665786	The Valley of Fear	1914	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""736131"", ""921061"", ""1474870"", ""4902341"", ""6552051"", ""6690558"", ""7718604"", ""7761341"", ""8137349"", ""8602501"", ""11384038"", ""13578700"", ""15786321"", ""16158649"", ""16370475"", ""17283883"", ""17364796"", ""18062234"", ""18062235"", ""18934742"", ""20553330"", ""20999222"", ""22631335"", ""23361156"", ""23912392"", ""24192995"", ""25468028"", ""25625373"", ""26790351"", ""33887579""]"	"[""The Valley Of Fear"", ""The Valley of Fear"", ""The Valley of Fear: A Sherlock Holmes Mystery"", ""The Valley of Fear: A Sherlock Holmes Novel"", ""The Valley of Fear: A Sherlock Holmes Novel (Sherlock Holmes, No.8)"", ""The Valley of Fear: Lembah Ketakutan""]"	22214	1172	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262523W	The Maracot Deep	Doyle, Arthur Conan	1934	0	2975401	The Maracot Deep	1929	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""2945955"", ""11006530"", ""12792414""]"	"[""The Maracot Deep""]"	308	34	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL2625350W	The cuckoo's child	Suzanne Freeman	1924	0	2769144	The Cuckoo's Child	1996	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""688210"", ""2490138""]"	"[""The Cuckoo's Child""]"	70	14	AUTO_MATCH_HIGH	EXACT_NAME	Suzanne Freeman	1	0
/works/OL262546W	Round the Red Lamp	Doyle, Arthur Conan	1894	0	18034949		1894	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""12881764"", ""17943217""]"	"[""Round the Red Lamp""]"	113	12	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262551W	The land of mist	Doyle, Arthur Conan	1926	0	73629	The Land of Mist	1926	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""6737998"", ""10346722"", ""18342137"", ""21026336"", ""28149300""]"	"[""The Land of Mist""]"	392	50	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262553W	The White Company	Doyle, Arthur Conan	1890	0	785960	The White Company	1891	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""93062"", ""93063"", ""314752"", ""1667439"", ""18013861"", ""21848120""]"	"[""The White Company""]"	3089	182	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	3	1
/works/OL262557W	The Captain of the Polestar and Other Tales	Doyle, Arthur Conan	1890	0	6608469	The Captain of the Polestar	1883	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""956146"", ""7575460""]"	"[""The Captain of the Polestar and Other Tales""]"	113	8	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	2	1
/works/OL262564W	The Parasite	Doyle, Arthur Conan	1894	0	4634298	The Parasite A Story: (EasyRead Comfort Edition)	1894	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""6097035"", ""8354620"", ""17455233""]"	"[""The Parasite"", ""The Parasite: A Story""]"	342	30	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262566W	The Vital Message	Doyle, Arthur Conan	1919	0	4487975	The Vital Message	1919	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1844046"", ""11015768""]"	"[""The Vital Message"", ""The vital message""]"	40	5	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262572W	Through the Magic Door	Doyle, Arthur Conan	1907	0	1495045	Through the Magic Door	1907	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1503577"", ""8138627"", ""11398235""]"	"[""Through The Magic Door""]"	129	26	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262573W	The Firm of Girdlestone	Doyle, Arthur Conan	1889	0	1513354	The Firm of Girdlestone	1890	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""2806837"", ""17383379""]"	"[""The Firm of Girdlestone""]"	86	12	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262574W	The Stark Munro Letters	Doyle, Arthur Conan	1895	0	3078099	The Stark Munro Letters	1895	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""3081070""]"	"[""The Stark Munro Letters""]"	52	6	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262576W	The Great Boer War	Doyle, Arthur Conan	1900	0	4647320	The Great Boer War	1900	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""3983882"", ""4597651"", ""24308452""]"	"[""The Great Boer War""]"	178	11	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262579W	Beyond the City	Doyle, Arthur Conan	1900	0	6275396	Beyond the City	1892	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1740624"", ""1740625""]"	"[""Beyond the City"", ""Beyond the City: The Idyll of a Suburb""]"	131	23	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262581W	The Exploits of Brigadier Gerard	Doyle, Arthur Conan	1896	0	52499409		1896	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""52675"", ""7928819"", ""7996726"", ""8117047"", ""24183078"", ""28277673"", ""36421870""]"	"[""The Exploits of Brigadier Gerard"", ""The Exploits of Brigadier Gerard: Annotated""]"	285	36	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262583W	Sir Nigel	Doyle, Arthur Conan	1906	0	51375	Sir Nigel	1906	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""52674"", ""1628137"", ""6349313"", ""18873519""]"	"[""Sir Nigel"", ""Sir Nigel: A Novel of the Hundred Years' War""]"	617	47	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262588W	Micah Clarke	Doyle, Arthur Conan	1889	0	73631	Micah Clarke: His Statement as made to his three grandchildren Joseph, Gervas and Reuben During the Hard Winter of 1734	1889	BOOK_FULL	BOOK_FULL|WORK_BASE|BOOK_BASE	"[""8939568"", ""22527600""]"	"[""Micah Clarke"", ""Micah Clarke: A Tale of the Monmouth Rebellion""]"	55	14	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	2	1
/works/OL262595W	The Adventures of Gerard	Doyle, Arthur Conan	1902	0	10476142	The Adventures of Gerard	1903	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""10471757"", ""18687823"", ""22631660""]"	"[""The Adventures of Gerard""]"	166	25	AUTO_MATCH_HIGH	EXACT_NAME	Arthur Conan Doyle	1	0
/works/OL262622W	A Traveller in Time	Uttley, Alison	1939	0	1412576	A Traveller in Time	1939	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1422149"", ""2531815"", ""9476028"", ""18468166"", ""27392395"", ""27425583""]"	"[""A Traveller In Time"", ""A Traveller in Time""]"	1822	113	AUTO_MATCH_HIGH	EXACT_NAME	Alison Uttley	1	0
/works/OL262624W	The country child	Uttley, Alison	1931	0	1781627	The Country Child	1931	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1782775""]"	"[""The Country Child""]"	109	20	AUTO_MATCH_HIGH	EXACT_NAME	Alison Uttley	1	0
/works/OL26319906W	Cluny Brown	Margery Sharp	1944	0	704437	Cluny Brown	1944	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""718187"", ""25231515"", ""29335278"", ""29893549""]"	"[""Cluny Brown""]"	638	113	AUTO_MATCH_HIGH	EXACT_NAME	Margery Sharp	2	1
/works/OL263256W	The Bad Place	Dean R. Koontz	1901	0	260358	The Bad Place	1989	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""21359"", ""32430"", ""354967"", ""378304"", ""959381"", ""1391000"", ""1391001"", ""1391009"", ""6241636"", ""7012917"", ""10895939"", ""11948395"", ""16055762"", ""20918529""]"	"[""The Bad Place"", ""The Bad Place: A gripping novel of spine-chilling suspense""]"	28612	581	AUTO_MATCH_HIGH	GIVEN_NAME_COMPATIBLE	Dean Koontz	1	0
/works/OL2634862W	The wrong set, and other stories	Wilson, Angus	1949	0	2095313	The Wrong Set and other stories	1949	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""2089983""]"	"[""The Wrong Set and other stories""]"	29	6	AUTO_MATCH_HIGH	EXACT_NAME	Angus Wilson	1	0
/works/OL2635362W	The voyagers:Being Legends and Romances of Atlantic Discovery	Padraic Colum	1925	0	647363	The Voyagers: Being Legends and Romances of Atlantic Discovery	1925	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""661289""]"	"[""The Voyagers: Being Legends And Romances Of Atlantic Discovery""]"	23	8	AUTO_MATCH_HIGH	EXACT_NAME	Padraic Colum	1	0
/works/OL2635379W	The King of Ireland's Son	Padraic Colum	1916	0	2904543	The King of Ireland's Son	1916	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""1052599"", ""6594546""]"	"[""The King of Ireland's Son""]"	194	15	AUTO_MATCH_HIGH	EXACT_NAME	Padraic Colum	1	0
/works/OL2639877W	The war-trail fort	James Willard Schultz	1921	0	14093241		1999	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""22892626""]"	"[""The War-Trail Fort""]"	7	2	AUTO_MATCH_HIGH	EXACT_NAME	James Willard Schultz	1	0
/works/OL2639896W	With the Indians in the Rockies	James Willard Schultz	1912	0	2302893	With the Indians in the Rockies	1985	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""2296584""]"	"[""With the Indians in the Rockies""]"	53	7	AUTO_MATCH_HIGH	EXACT_NAME	James Willard Schultz	2	1
/works/OL26416698W	Winesburg, Ohio	Sherwood Anderson	1919	0	191520	Winesburg, Ohio: A Group of Tales of Ohio Small-Town Life	1919	BOOK_FULL	BOOK_FULL|WORK_BASE|BOOK_BASE	"[""80174"", ""80175"", ""80176"", ""80177"", ""80178"", ""405006"", ""470727"", ""537679"", ""588232"", ""657416"", ""870980"", ""910456"", ""968666"", ""1379747"", ""1389906"", ""1397029"", ""1397034"", ""1397041"", ""1397043"", ""1397044"", ""1397048"", ""1598701"", ""3245889"", ""3329813"", ""5989073"", ""7140793"", ""8140310"", ""8882456"", ""9813860"", ""9987987"", ""10364149"", ""12489570"", ""13000688"", ""13354324"", ""13450707"", ""13618709"", ""15750177"", ""17999202"", ""18367862"", ""18883457"", ""20327087"", ""22042727"", ""22635866"", ""23231831"", ""23838169"", ""26137386"", ""26484070"", ""29077138""]"	"[""Winesburg, Ohio"", ""Winesburg, Ohio: A Group of Tales of Ohio Small Town Life"", ""Winesburg, Ohio: Color Illustrated, Formatted for E-Readers"", ""Winesburg, Ohio; a group of tales of Ohio small town life""]"	25291	1830	AUTO_MATCH_HIGH	EXACT_NAME	Sherwood Anderson	5	1
/works/OL2645473W	Quicksand	Nella Larsen	1928	0	27633	Quicksand	1928	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""26968"", ""78257"", ""980773"", ""7974295"", ""8891303"", ""9958457"", ""11517503"", ""25285151"", ""28287135""]"	"[""QUICKSAND"", ""Quicksand"", ""Quicksand: With Linked Table of Contents""]"	3120	235	AUTO_MATCH_HIGH	EXACT_NAME	Nella Larsen	1	0
/works/OL2645476W	Passing	Nella Larsen	1929	0	2369306	Passing	1929	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""12408"", ""349929"", ""500515"", ""537269"", ""961234"", ""994065"", ""2578929"", ""7068435"", ""7980392"", ""8855588"", ""10834065"", ""11020843"", ""17381400"", ""17897045"", ""18941617"", ""19257413"", ""20967222"", ""21987467"", ""23254765"", ""25922168""]"	"[""Passing""]"	12843	906	AUTO_MATCH_HIGH	EXACT_NAME	Nella Larsen	1	0
/works/OL2646754W	The girls	Edna Ferber	1921	0	6671290	The Girls	1921	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""6480061""]"	"[""The Girls""]"	27	3	AUTO_MATCH_HIGH	EXACT_NAME	Edna Ferber	2	1
/works/OL2646755W	Saratoga Trunk	Edna Ferber	1941	0	143947	Saratoga Trunk (Perennial Classics)	1941	BOOK_FULL	BOOK_FULL|BOOK_BASE	"[""149146""]"	"[""Saratoga Trunk""]"	413	42	AUTO_MATCH_HIGH	EXACT_NAME	Edna Ferber	1	0
/works/OL2646756W	American Beauty	Edna Ferber	1931	0	1263065	American Beauty	1931	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""257438"", ""2055202""]"	"[""American Beauty""]"	67	11	AUTO_MATCH_HIGH	EXACT_NAME	Edna Ferber	1	0
/works/OL2646758W	Ice Palace	Edna Ferber	1920	0	2499432	Ice Palace	1958	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""149145""]"	"[""Ice Palace""]"	213	24	AUTO_MATCH_HIGH	EXACT_NAME	Edna Ferber	1	0
/works/OL2646759W	Dawn O'Hara, the Girl Who Laughed	Edna Ferber	1911	0	1263079	Dawn O'Hara, the Girl Who Laughed	1911	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""17933495""]"	"[""Dawn O'Hara, the Girl Who Laughed""]"	129	19	AUTO_MATCH_HIGH	EXACT_NAME	Edna Ferber	1	0
/works/OL2646760W	Half Portions	Edna Ferber	1900	0	1263083	Half Portions	1920	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""9638695""]"	"[""Half Portions""]"	48	8	AUTO_MATCH_HIGH	EXACT_NAME	Edna Ferber	1	0
/works/OL2646763W	Personality Plus	Edna Ferber	1910	0	21839106	Personality Plus	1914	WORK_FULL	WORK_FULL|WORK_BASE|BOOK_BASE	"[""534351""]"	"[""Personality Plus: Some Experiences of Emma McChesney and Her Son, Jack""]"	52	7	AUTO_MATCH_HIGH	EXACT_NAME	Edna Ferber	1	0
/works/OL2646764W	Gigolo	Edna Ferber	1922	0	249502	Gigolo	1922	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""2827798"", ""24179804"", ""25951425""]"	"[""Gigolo""]"	52	12	AUTO_MATCH_HIGH	EXACT_NAME	Edna Ferber	1	0
/works/OL2646765W	Fanny Herself	Edna Ferber	1917	0	519452	Fanny Herself	1917	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""967432""]"	"[""Fanny Herself""]"	270	37	AUTO_MATCH_HIGH	EXACT_NAME	Edna Ferber	1	0
/works/OL2646769W	So Big	Edna Ferber	1920	0	249505	So Big	1924	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""149149"", ""257443"", ""3441391"", ""3667342"", ""6593068"", ""18080935"", ""18824522"", ""23275074"", ""29368060""]"	"[""So Big""]"	6753	626	AUTO_MATCH_HIGH	EXACT_NAME	Edna Ferber	1	0
/works/OL2646770W	Show boat	Edna Ferber	1926	0	2937970	Show Boat	1926	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""328590""]"	"[""Show Boat""]"	599	71	AUTO_MATCH_HIGH	EXACT_NAME	Edna Ferber	2	1
/works/OL2646771W	Buttered Side Down	Edna Ferber	1912	0	1263080	Buttered Side Down: Stories	1912	BOOK_FULL	BOOK_FULL|WORK_BASE|BOOK_BASE	"[""5619377"", ""34888514""]"	"[""Buttered Side Down"", ""Buttered Side Down: Short Stories""]"	149	21	AUTO_MATCH_HIGH	EXACT_NAME	Edna Ferber	1	0
/works/OL2646773W	One basket	Edna Ferber	1947	0	1469917	One Basket	1947	WORK_FULL	WORK_FULL|WORK_BASE|BOOK_BASE	"[""21473693""]"	"[""One Basket: Thirty-One Short Stories by Edna Ferber (Peoples Book Club Special Edition)""]"	76	9	AUTO_MATCH_HIGH	EXACT_NAME	Edna Ferber	1	0
/works/OL2647267W	None but the lonely heart	Llewellyn, Richard.	1943	0	618383	None but the Lonely Heart	1967	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""632077""]"	"[""None But The Lonely Heart""]"	23	3	AUTO_MATCH_HIGH	EXACT_NAME	Richard Llewellyn	1	0
/works/OL2647269W	How Green Was My Valley	Llewellyn, Richard.	1939	0	2329482	How Green Was My Valley	1939	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""40496"", ""1226164"", ""2065885"", ""2079216"", ""2287906"", ""2602042"", ""6566712"", ""9744976"", ""11357700"", ""11549278"", ""18743447"", ""23362275""]"	"[""HOW GREEN WAS MY VALLEY"", ""How Green Was My Valley""]"	12012	1089	AUTO_MATCH_HIGH	EXACT_NAME	Richard Llewellyn	2	1
/works/OL26487749W	H. M. Pulham, Esquire	John P. Marquand	1941	0	398942	H.M. Pulham, Esquire	1942	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	86	16	AUTO_MATCH_HIGH	EXACT_NAME	John P. Marquand	2	1
/works/OL265819W	Das Totenschiff	B. Traven	1926	0	2110103	Das Totenschiff	1926	WORK_FULL	WORK_FULL|WORK_BASE	[]	[]	841	118	AUTO_MATCH_HIGH	EXACT_NAME	B. Traven	1	0
/works/OL265984W	Caddie Woodlawn	Carol Ryrie Brink	1935	0	1231594	Caddie Woodlawn	1935	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""369069"", ""922733"", ""1092901"", ""1092902"", ""1092904"", ""1242900"", ""1294308"", ""3363609"", ""5427799"", ""13573544""]"	"[""Caddie Woodlawn""]"	39587	1195	AUTO_MATCH_HIGH	EXACT_NAME	Carol Ryrie Brink	1	0
/works/OL266031W	The trumpeter of Krakow	Eric Philbrook Kelly	1928	0	813437	The Trumpeter of Krakow	1928	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""825546"", ""827714"", ""827717"", ""827718"", ""6979912"", ""13546703""]"	"[""The Trumpeter of Krakow""]"	5798	297	AUTO_MATCH_HIGH	GIVEN_NAME_COMPATIBLE	Eric P. Kelly	2	1
/works/OL26642W	Texas sheriff	Eugene Cunningham	1934	0	3549412	Texas Sheriff	1993	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""11359857""]"	"[""Texas Sheriff""]"	3	2	AUTO_MATCH_HIGH	EXACT_NAME	Eugene Cunningham	1	0
/works/OL2664914W	The Chancellor Manuscript	Robert Ludlum	1920	0	260765	The Chancellor Manuscript	1977	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""268998"", ""819487"", ""2331698"", ""2418993"", ""2418994"", ""15062619"", ""18893580""]"	"[""The Chancellor Manuscript""]"	5043	111	AUTO_MATCH_HIGH	EXACT_NAME	Robert Ludlum	1	0
/works/OL2665473W	Wagon Train 911	Jamie Gilson	1924	0	2419803	Wagon Train 911	1998	WORK_FULL	WORK_FULL|BOOK_FULL|WORK_BASE|BOOK_BASE	"[""2412623""]"	"[""Wagon Train 911""]"	22	4	AUTO_MATCH_HIGH	EXACT_NAME	Jamie Gilson	1	0
