ol_work_key	ol_title	ol_author_name	goodreads_work_id	gr_primary_contributors	ol_author_key	combined_identity_status	cross_source_corroborated	newly_resolved_by_wikidata	resolved_person_qid	resolved_gr_name	resolved_ol_name	identity_status	matched_gr_name	matched_ol_name_raw	ol_evidence_type	wikidata_identity_status	gr_wikidata_candidate_qid_count	corroborated_qid_count	corroborated_qids	matched_qid	matched_gr_target_names	matched_ol_name	matched_ol_name_source	matched_wikidata_name	matched_wikidata_name_source	wikidata_label	wikidata_description	wikidata_occupation_qids	wikidata_birth	wikidata_death	enwiki_title
/works/OL33323886W	The greatest adventure	John Taine	6002828	Eric Temple Bell	/authors/OL12070346A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL33373594W	The Brave in Heart	Cook, Ida	2724628	Mary Burchell	/authors/OL892147A	SAME_PERSON_OL_DIRECT	True	False	Q327958	Mary Burchell	Mary Burchell	DIRECT_NAME_MATCH	Mary Burchell	Mary Burchell	OL_NAME_OR_PERSONAL_NAME	SAME_PERSON_WIKIDATA	1	1	Q327958	Q327958	Mary Burchell	Ida Cook	alternate_names	Ida Cook	label_mul	Mary Burchell	British novelist who worked help Jews escape Nazi Germany (1904–1986)	Q36180|Q6625963|Q13382519	+1902-00-00T00:00:00Z|+1904-08-24T00:00:00Z	+1986-12-22T00:00:00Z	Mary Burchell
/works/OL33421043W	A summer siege	Lucy T. Poor	21572106	Samantha Holt	/authors/OL12110865A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL3361670W	The iron mountain	Phil Stong	7150596	Robert Isenberg	/authors/OL546333A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3361684W	The prince and the porker	Phil Stong	43272157	Peter Bently	/authors/OL546333A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL33678351W	Situation Vacant	Cecil John Charles Street	24081016	Tim Songhurst	/authors/OL6001513A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL3370575W	Don Quixote of the Mancha	Parry, Edward Abbott	121842	Arvid Paulson | Clayton Edwards | Edith Grossman | Guy Kellal | John Ormsby | John Rutherford | Migel de Servantes | Migkel Nte Therbantes | Miguel de Cervantes Saavedra | Tobias Smollett | myjyl dy syrfnts	/authors/OL548748A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	38	0													
/works/OL3412333W	A Comedy of Terrors	Michael Innes	21369050	Graeme   Smith		AMBIGUOUS_OL_AUTHOR_KEY	False	False				OL_AUTHOR_KEY_AMBIGUOUS				WD_CANDIDATES_NO_CORROBORATION	24	0													
/works/OL3412380W	The Weight of Evidence	Michael Innes	17069912	Roger Ormerod		AMBIGUOUS_OL_AUTHOR_KEY	False	False				OL_AUTHOR_KEY_AMBIGUOUS				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL34561372W	The Great Book of Thrillers	H. Douglas Thomson	620816	Daniel Defoe | H.G. Wells | Oscar Wilde | Walter de la Mare | Wilkie Collins	/authors/OL3657304A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL3462385W	The wind from nowhere	Micheaux, Oscar	254310	J.G. Ballard	/authors/OL576867A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3465109W	Mr. and Mrs. North	Richard Lockridge	54813190	Carla Buchanan	/authors/OL577477A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3466555W	The House Without a Door	Elizabeth Daly	16059098	Thomas Sterling	/authors/OL577783A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	4	0													
/works/OL3468579W	Creeping Jenny	Wiggin, Kate Douglas Smith	1463049	John Sherwood	/authors/OL578113A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	11	0													
/works/OL3472214W	The plunderers	Edwin Lefevre	6917519	Jonathan Black	/authors/OL578783A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	11	0													
/works/OL3474306W	Hope's highway	Sarah Lee Brown Fleming	2777466	Dorothy Garlock	/authors/OL579181A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3484364W	The Silent Isle	Arthur Christopher Benson	40158594	Nicholas  Anderson	/authors/OL581406A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	10	0													
/works/OL3496522W	The living is easy	Mary Christopher	152851	Dorothy West	/authors/OL1433548A	SAME_PERSON_OL_ALIAS	False	False		Dorothy West	Dorothy West	OL_ALIAS_MATCH	Dorothy West	Dorothy West	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL3538197W	Sparks fly upward	Oliver La Farge	3934093	Stewart Granger	/authors/OL593898A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL35554055W	Aces up	Covington Clarke	7916913	Lauren Barnholdt	/authors/OL2435524A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3569964W	The mind reader	Roberts, Walter Adolphe	170687	R.L. Stine	/authors/OL601993A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3569969W	Royal Street	Roberts, Walter Adolphe	16974328	Suzanne  Johnson	/authors/OL601993A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3571981W	Son of the Hawk	Thomas Head Raddall	6344110	Charles G. West	/authors/OL602587A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL3581439W	Tom Swift and His Airship	Howard Roger Garis	256692	Victor Appleton	/authors/OL160777A	SAME_PERSON_OL_ALIAS	False	False		Victor Appleton	Victor Appleton	OL_ALIAS_MATCH	Victor Appleton	Victor Appleton	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL3593545W	Xi you ji	Wu, Cheng'en	6162952	You Gan Gui	/authors/OL608235A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL36605W	The progress of Julius	Du Maurier, Daphne	546754	Daphne du Maurier	/authors/OL34047A	SAME_PERSON_OL_DIRECT	False	False		Daphne du Maurier	Daphne du Maurier	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL36613W	I'll never be young again	Du Maurier, Daphne	49093	Daphne du Maurier	/authors/OL34047A	SAME_PERSON_OL_DIRECT	False	False		Daphne du Maurier	Daphne du Maurier	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL36629W	The parasites	Du Maurier, Daphne	2728005	Daphne du Maurier	/authors/OL34047A	SAME_PERSON_OL_DIRECT	False	False		Daphne du Maurier	Daphne du Maurier	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL36632W	Jamaica Inn	Du Maurier, Daphne	430524	Dafna diu Mor'e | Daphne du Maurier | Tony Britton	/authors/OL34047A	SAME_PERSON_OL_DIRECT	False	False		Daphne du Maurier	Daphne du Maurier	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL36716W	Strange life of Ivan Osokin	Uspenskiĭ Petr Demʹi͡anovich	518525	P.D. Ouspensky	/authors/OL2263413A	SAME_PERSON_OL_ALIAS	False	False		P.D. Ouspensky	P.D. Ouspensky | P. D Ouspensky | P. D. Ouspensky | P. d Ouspensky | P D. Ouspensky | P. D. OUSPENSKY | P.D Ouspensky | P D Ouspensky | P. D. (Peter Demianovich) Ouspensky	OL_ALIAS_MATCH	P.D. Ouspensky	P.D. Ouspensky | P. D Ouspensky | P. D. Ouspensky | P. d Ouspensky | P D. Ouspensky | P. D. OUSPENSKY | P.D Ouspensky | P D Ouspensky | P. D. (Peter Demianovich) Ouspensky	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL36769716W	The joy of life	Emile Zola	26574593	Mary Beth Smith	/authors/OL32772A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL36881W	The light heart	Hewlett, Maurice Henry	343514	Elswyth Thane	/authors/OL18237A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL37021076W	Brigands of the moon	Campbell, John	3046327	Ray Cummings	/authors/OL923239A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL37139955W	The eighth wonder	William Wallace Cook	19927501	Kimberly S. Young	/authors/OL1181672A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL37142662W	Invaders from Mars	Barré Lyndon	1357500	Ray Garton	/authors/OL161753A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL37149828W	Fission	Rand Le Page	18022089	Tom Weston	/authors/OL2860222A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	3	0													
/works/OL3750810W	Rio Bravo	Sabin, Edwin L.	13927551	Gordon D. Shirreffs	/authors/OL2980635A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3774994W	Tales from the Vienna woods	David Ewen	1017078	Odon von Horvath	/authors/OL666077A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL37923069W	Red Lily	Anatole France	1612557	Nora Roberts	/authors/OL10729134A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3837737W	Proof of the pudding	Phoebe Atwood Taylor	2767874	Phil Vickery	/authors/OL685619A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL38578463W	The forerunner	Dmitry Sergeyevich Merezhkovsky	2465459	Kahlil Gibran	/authors/OL13256773A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL38585255W	The marvellous boy	Ernst Penzoldt	3435851	Peter Corris	/authors/OL154475A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL38595131W	From day to day	Ferdynand Goetel	14989063	Odd Nansen	/authors/OL50320A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3859848W	No ordinary summer	Konstantin Fedin	364326	Linda Barrett	/authors/OL693025A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3863778W	The house by the river	Herbert, A. P.	6788781	Lena Manta	/authors/OL694301A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3863975W	The ship of stars	Quiller-Couch, Arthur Thomas	6855040	Arthur Quiller-Couch	/authors/OL694360A	SAME_PERSON_OL_DIRECT	False	False		Arthur Quiller-Couch	Arthur Quiller-Couch	DIRECT_NAME_MATCH	Arthur Quiller-Couch	Arthur Quiller-Couch	OL_NAME_OR_PERSONAL_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL3863979W	Noughts and crosses	Quiller-Couch, Arthur Thomas	43762322	Malorie Blackman	/authors/OL694360A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3863982W	Sir John Constantine	Quiller-Couch, Arthur Thomas	5309770	Arthur Quiller-Couch	/authors/OL694360A	SAME_PERSON_OL_DIRECT	False	False		Arthur Quiller-Couch	Arthur Quiller-Couch	DIRECT_NAME_MATCH	Arthur Quiller-Couch	Arthur Quiller-Couch	OL_NAME_OR_PERSONAL_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL38732878W	The standard bearer	S. R. Crockett	1848942	Edilberto K. Tiempo	/authors/OL5580111A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL38754409W	The fall of Constantinople	J. M. Neale	4981853	Bernardine Kielty | Mostafa Mogharrabi | brnrdyn khylty	/authors/OL11610002A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL38756795W	River out of Eden	Shirley Seifert	1121858	Richard Dawkins	/authors/OL11685106A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	7	0													
/works/OL3876278W	Fairfax	Carl Sternheim	3810757	John  Wilson	/authors/OL697949A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL38770068W	Westward the tide	Harold Sinclair	3307805	Louis L'Amour	/authors/OL949992A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL3892384W	The Mightiest Machine	W. John Campbell	3231993	John W. Campbell Jr.	/authors/OL2676111A	SAME_PERSON_OL_ALIAS	False	False		John W. Campbell Jr.	John W. Campbell Jr. | John W. Campbell, Jr.	OL_ALIAS_MATCH	John W. Campbell Jr.	John W. Campbell Jr. | John W. Campbell, Jr.	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL38993755W	The last incarnation	Éliphas Lévi	1953457	J.A. Giunta	/authors/OL8582571A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL38998263W	The custom of the country	Fraser, Hugh	2536975	Cynthia Griffin Wolff | Edith Wharton | Lorna Raver	/authors/OL11624419A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL39001540W	The golden horseshoe	Stephen Bonsal	6324232	Elizabeth Coatsworth	/authors/OL14010219A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL39014547W	The clansman	Dixon, Thomas	1357600	Thomas Dixon Jr.		AMBIGUOUS_OL_AUTHOR_KEY	False	False				OL_AUTHOR_KEY_AMBIGUOUS				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL39015289W	Sea-gift	Edwin W. Fuller	1610055	John  Ashby	/authors/OL14014596A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	8	0													
/works/OL3910404W	Death of a man	Boyle, Kay	1555901	Lael Tucker Wertenbaker	/authors/OL711625A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL3919689W	Carcajou	Montgomery, Rutherford George	4085029	Richard Holst	/authors/OL713801A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3920691W	Little Bo	Russell Herman Conwell	1233903	Julie Andrews Edwards	/authors/OL714046A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL3920800W	Texas men	Paul Evan Lehman	5346421	Delilah Devlin	/authors/OL714061A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL39260W	The heart of a dog	Albert Payson Terhune	2470656	Mikhail Bulgakov | mykhy'yl bwlGkwf	/authors/OL19447A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	3	0													
/works/OL3928282W	Yolanda	Charles Major	25257180	J.T. Lewis | K.R. Jordan	/authors/OL715648A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3931447W	Snare of Serpents	Eleanor Alice Burford Hibbert	1956417	Victoria Holt	/authors/OL442995A	SAME_PERSON_OL_ALIAS	False	False		Victoria Holt	Victoria Holt (pseud.) | victoria holt | Victoria Holt	OL_ALIAS_MATCH	Victoria Holt	Victoria Holt (pseud.) | victoria holt | Victoria Holt	OL_EXPLICIT_PSEUDONYM_ALIAS	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL39415324W	Prince of thieves	Dumas, Alexandre	1281590	Chuck Hogan	/authors/OL18236A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL39420873W	The white trail	Alexander Macdonald	16494757	Fflur Dafydd	/authors/OL14160560A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL39429907W	The prairie wife	Arthur Stringer	55167230	Curtis Sittenfeld	/authors/OL1163465A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL39436866W	Solomon's quest	H. Bedford-Jones	47977517	Serenity King	/authors/OL2234482A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL39451190W	The daughter of an empress	Louisa Mülbach	6437728	Luise Muhlbach	/authors/OL14170508A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL39453807W	The course of true love never did run smooth	Reade, Charles	919890	Marilyn Singer	/authors/OL1126033A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL39632094W	Ancient Law	Ellen Glasgow	1981039	Henry Sumner Maine	/authors/OL2826467A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3979205W	Grania	Emily Lawless	292055	Morgan Llywelyn	/authors/OL729088A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL3999051W	Country Christmas	Paul Hoffman	53321792	Savanna Grey	/authors/OL736277A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL4045577W	Blue voyage	Conrad Aiken	44223058	Diana  Renn	/authors/OL752234A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL406554W	Mars' butterfly	Pleasants, Henry	45790262	Henry Pleasants Jr.	/authors/OL17968A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL40665192W	Grif	B. Farjeon	24811980	Bianca D'Arc	/authors/OL14376744A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL4080114W	The spinster's secret	Anthony Gilbert	24194880	Emily Larkin	/authors/OL763964A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL4087236W	Dakota marshal	Lynn Westland	16940497	Jenna Ryan	/authors/OL765561A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL4091074W	Seven Slayers	George Sims	2256649	Paul Cain	/authors/OL766271A	SAME_PERSON_OL_ALIAS	False	False		Paul Cain	Paul Cain	OL_ALIAS_MATCH	Paul Cain	Paul Cain	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL41061144W	Call of the Blood	Robert Smythe Hichens	41085053	Shyla Colt	/authors/OL126467A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL4128518W	The third murderer	Carroll John Daly	23900163	Jack  Flanagan	/authors/OL775359A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	6	0													
/works/OL4134663W	Night at the Mocking Widow	John Dickson Carr	1778158	Carter Dickson	/authors/OL465130A	SAME_PERSON_OL_ALIAS	True	False	Q365664	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME	SAME_PERSON_WIKIDATA	1	1	Q365664	Q365664	Carter Dickson	Carter Dickson	alternate_names	Carter Dickson	aliases_en	John Dickson Carr	American writer (1906–1977)	Q36180|Q28389|Q6625963|Q18844224|Q1930187	+1906-11-30T00:00:00Z	+1977-02-27T00:00:00Z	John Dickson Carr
/works/OL4134664W	Nine and Death Makes Ten	John Dickson Carr	2050964	Carter Dickson	/authors/OL465130A	SAME_PERSON_OL_ALIAS	True	False	Q365664	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME	SAME_PERSON_WIKIDATA	1	1	Q365664	Q365664	Carter Dickson	Carter Dickson	alternate_names	Carter Dickson	aliases_en	John Dickson Carr	American writer (1906–1977)	Q36180|Q28389|Q6625963|Q18844224|Q1930187	+1906-11-30T00:00:00Z	+1977-02-27T00:00:00Z	John Dickson Carr
/works/OL4134666W	The peacock feather murders	John Dickson Carr	533042	Carter Dickson	/authors/OL465130A	SAME_PERSON_OL_ALIAS	True	False	Q365664	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME	SAME_PERSON_WIKIDATA	1	1	Q365664	Q365664	Carter Dickson	Carter Dickson	alternate_names	Carter Dickson	aliases_en	John Dickson Carr	American writer (1906–1977)	Q36180|Q28389|Q6625963|Q18844224|Q1930187	+1906-11-30T00:00:00Z	+1977-02-27T00:00:00Z	John Dickson Carr
/works/OL4134674W	My late wives	John Dickson Carr	1881067	Carter Dickson	/authors/OL465130A	SAME_PERSON_OL_ALIAS	True	False	Q365664	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME	SAME_PERSON_WIKIDATA	1	1	Q365664	Q365664	Carter Dickson	Carter Dickson	alternate_names	Carter Dickson	aliases_en	John Dickson Carr	American writer (1906–1977)	Q36180|Q28389|Q6625963|Q18844224|Q1930187	+1906-11-30T00:00:00Z	+1977-02-27T00:00:00Z	John Dickson Carr
/works/OL4134680W	The reader is warned	John Dickson Carr	1796498	Carter Dickson	/authors/OL465130A	SAME_PERSON_OL_ALIAS	True	False	Q365664	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME	SAME_PERSON_WIKIDATA	1	1	Q365664	Q365664	Carter Dickson	Carter Dickson	alternate_names	Carter Dickson	aliases_en	John Dickson Carr	American writer (1906–1977)	Q36180|Q28389|Q6625963|Q18844224|Q1930187	+1906-11-30T00:00:00Z	+1977-02-27T00:00:00Z	John Dickson Carr
/works/OL4134683W	Death in five boxes	John Dickson Carr	2353091	Carter Dickson	/authors/OL465130A	SAME_PERSON_OL_ALIAS	True	False	Q365664	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME	SAME_PERSON_WIKIDATA	1	1	Q365664	Q365664	Carter Dickson	Carter Dickson	alternate_names	Carter Dickson	aliases_en	John Dickson Carr	American writer (1906–1977)	Q36180|Q28389|Q6625963|Q18844224|Q1930187	+1906-11-30T00:00:00Z	+1977-02-27T00:00:00Z	John Dickson Carr
/works/OL4134686W	The skeleton in the clock	John Dickson Carr	1859619	Carter Dickson	/authors/OL465130A	SAME_PERSON_OL_ALIAS	True	False	Q365664	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME	SAME_PERSON_WIKIDATA	1	1	Q365664	Q365664	Carter Dickson	Carter Dickson	alternate_names	Carter Dickson	aliases_en	John Dickson Carr	American writer (1906–1977)	Q36180|Q28389|Q6625963|Q18844224|Q1930187	+1906-11-30T00:00:00Z	+1977-02-27T00:00:00Z	John Dickson Carr
/works/OL41363589W	Tales of the Fish Patrol	George Varian	1189992	Jack London	/authors/OL9267615A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL4215281W	The plum tree	Mary Ellen Chase	18541011	Ellen Marie Wiseman	/authors/OL804979A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL42324267W	The historical novel	Herbert Butterfield	6059515	George Saintsbury	/authors/OL8107671A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL42475519W	The masterpiece	Emile Zola	56444376	Bonnie Dee	/authors/OL32772A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL42504098W	Notre dame	Victor Hugo	46055768	Jean Bastide | Robin Recht | Robin Recht, Jean Bastide	/authors/OL107571A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	8	0													
/works/OL42572716W	Elsie's holidays at Roselands	Martha Finley	26073462	Finley Martha	/authors/OL215842A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL42637481W	The clansman	Thomas Dixon	1357600	Thomas Dixon Jr.	/authors/OL10822423A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL42845077W	A grain of wheat	Toyohiko Kagawa	822355	Ngugi wa Thiong'o	/authors/OL14009107A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL42951604W	The crystal cup	Gertrude Franklin Horn Atherton	17010434	Bram Stoker	/authors/OL13930516A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL4297470W	The world is a wedding	Delmore Schwartz	25429545	Wendy Jones	/authors/OL834609A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	9	0													
/works/OL43013655W	Billy Bunter of Greyfriars School	Charles Hamilton	504147	Frank Richards	/authors/OL9309686A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL43015973W	The city of refuge	Besant, Walter	4622147	Diana Wilder	/authors/OL158906A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL43019685W	The decoy	J. D. Beresford	1375949	Tony Strong	/authors/OL27775A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
