ol_work_key	ol_title	ol_author_name	goodreads_work_id	gr_primary_contributors	ol_author_key	ol_author_source_keys	redirect_applied	identity_status	matched_gr_name	matched_ol_name_raw	ol_evidence_type
/works/OL1992206W	Other Voices, Other Rooms	Truman Streckfus Persons	2222705	Truman Capote	/authors/OL239800A	/authors/OL239800A	0	DIRECT_NAME_MATCH	Truman Capote	Truman Capote	OL_NAME_OR_PERSONAL_NAME
/works/OL199994W	The judgment of Eve	May Sinclair	2920981	Edgar Pangborn	/authors/OL2399792A	/authors/OL2399792A	0	UNRESOLVED			
/works/OL20030246W	Death in the Tunnel	Cecil John Charles Street	46015103	Miles Burton	/authors/OL6001513A	/authors/OL6001513A	0	OL_ALIAS_MATCH	Miles Burton	Miles Burton | miles burton	OL_ALTERNATE_NAME
/works/OL200347W	God Save The King	Ronald MacDonald	21865632	Laura  Purcell	/authors/OL4383697A	/authors/OL4383697A	0	UNRESOLVED			
/works/OL20138W	Debits and credits	Kipling, Rudyard	34325363	Lyn Fraser	/authors/OL24461A	/authors/OL24461A	0	UNRESOLVED			
/works/OL202116W	The nurse's story	Adele Bleneau	1250733	Carol Gino	/authors/OL2403807A	/authors/OL2403807A	0	UNRESOLVED			
/works/OL2031303W	Hit or myth	Riddell, James.	539589	Robert Lynn Asprin	/authors/OL245573A	/authors/OL245573A	0	UNRESOLVED			
/works/OL2040928W	Happy Day	Ruth Krauss	417029	Pam Brown	/authors/OL247209A	/authors/OL247209A	0	UNRESOLVED			
/works/OL2041040W	Frosty the Snow Man	Annie North Bedford	1413359	Walt Disney Company	/authors/OL247215A	/authors/OL247215A	0	UNRESOLVED			
/works/OL20542159W	Rogue's March	Maristan Chapman	914108	Peter F. Stevens	/authors/OL2172573A	/authors/OL2172573A	0	UNRESOLVED			
/works/OL205866W	Hiwa	Dole, Edmund P.	55548949	Augustin Erba	/authors/OL2410897A	/authors/OL2410897A	0	UNRESOLVED			
/works/OL20658379W	Perfect Marriage	Dorothy Phoebe Ansle	1318101	Laurey Bright	/authors/OL2027719A	/authors/OL2027719A	0	UNRESOLVED			
/works/OL20660076W	Follow Your Star	Lyndon Snow	2758174	Lucy Walker	/authors/OL1781837A	/authors/OL1781837A	0	UNRESOLVED			
/works/OL20672490W	Moby Dick (adaptation)	Verne B. Brown	47854566	Herman Melville | Jan Needle	/authors/OL7621271A	/authors/OL7621271A	0	UNRESOLVED			
/works/OL20857673W	Bad Dad	David Walliams	26747238	Derek Munson	/authors/OL2623989A	/authors/OL2623989A	0	UNRESOLVED			
/works/OL20874047W	I'm travelling alone	Samuel Bjørk	26229987	Frode Sander Oien | Samiuel' B'ork | Samuel Bjork	/authors/OL7400495A	/authors/OL7400495A	0	UNRESOLVED			
/works/OL208822W	The black circle	Mansfield Scott	6438210	Patrick Carman	/authors/OL2416901A	/authors/OL2416901A	0	UNRESOLVED			
/works/OL20943831W	We gather together	Grace W. McGavran	1641335	Wendy Pfeffer	/authors/OL2179632A	/authors/OL2179632A	0	UNRESOLVED			
/works/OL20986096W	Home Place	Dorothy Thomas	842390	Crescent Dragonwagon	/authors/OL7563151A	/authors/OL7563151A	0	UNRESOLVED			
/works/OL210272W	Rescuing the Czar	James P. Smythe	593233	James P. Smyth	/authors/OL2419899A	/authors/OL2419899A	0	UNRESOLVED			
/works/OL211293W	The grinding	Clara Goodyear Boise Bush	26192647	Matt Dinniman	/authors/OL2422462A	/authors/OL2422462A	0	UNRESOLVED			
/works/OL21196068W	Killer's Choice	Louis Begley	1338801	Ed McBain	/authors/OL222674A	/authors/OL222674A	0	UNRESOLVED			
/works/OL212622W	Jungle tales	Howard Anderson Musser	1182383	Horacio Quiroga	/authors/OL2425633A	/authors/OL2425633A	0	UNRESOLVED			
/works/OL21624922W	Promising Young Women	Caroline O'Donoghue	21459247	Suzanne Scanlon	/authors/OL5946054A	/authors/OL5946054A	0	UNRESOLVED			
/works/OL217628W	Children of the fog	Carmel Haden Guest	15839770	Cheryl Kaye Tardif	/authors/OL2442761A	/authors/OL2442761A	0	UNRESOLVED			
/works/OL2181966W	Souls divided	Matilde Serao	40303190	Rachel Carrington	/authors/OL276644A	/authors/OL276644A	0	UNRESOLVED			
/works/OL220241W	The Life And Works Of Paul Laurence Dunbar	Lida Keck Wiggins	6460280	Paul Laurence Dunbar	/authors/OL2456890A	/authors/OL2456890A	0	UNRESOLVED			
/works/OL22067446W	Profit and loss	Mary Dwinell Chellis	16051465	Leontia Flynn	/authors/OL2515542A	/authors/OL2515542A	0	UNRESOLVED			
/works/OL22071219W	The she-devil	Montmorency Hill Le Burke	1118107	Robert E. Howard	/authors/OL8449041A	/authors/OL8449041A	0	UNRESOLVED			
/works/OL22086330W	The lay of Havelok the Dane	Walter W. Skeat	7060570	Unknown	/authors/OL1070041A	/authors/OL1070041A	0	UNRESOLVED			
/works/OL22105981W	The last ditch	Belle Willey Gue	17002528	Sandy Mitchell	/authors/OL2422626A	/authors/OL2422626A	0	UNRESOLVED			
/works/OL2212255W	Buried Caesars	Vincent Starrett	673273	Stuart M. Kaminsky	/authors/OL283368A	/authors/OL283368A	0	UNRESOLVED			
/works/OL2212257W	Fourteen Great Detective Stories	Vincent Starrett	14899428		/authors/OL283368A	/authors/OL283368A	0	UNRESOLVED			
/works/OL22124574W	Murder in the Maze	Alfred W Stewart	15735365	J.J. Connington	/authors/OL5634689A	/authors/OL5634689A	0	OL_ALIAS_MATCH	J.J. Connington	J J Connington | J J. Connington | J. J Connington | J. J. CONNINGTON | J. J. Connington | J.J Connington | J.J. Connington	OL_ALTERNATE_NAME
/works/OL22126243W	Rising wind	Moore, Virginia.	1776616	Cindy Holby	/authors/OL2437976A	/authors/OL2437976A	0	UNRESOLVED			
/works/OL22126502W	Moving waters	Noble, Edward.	21534896	Racelle Rosett	/authors/OL2410670A	/authors/OL2410670A	0	UNRESOLVED			
/works/OL22126646W	Dead men's shoes	Lee Thayer	42610748	Kate Chopin	/authors/OL2172651A	/authors/OL2172651A	0	UNRESOLVED			
/works/OL22127243W	Invitation to the dance	Madge Jenison	834155	Hilary Spurling	/authors/OL2235555A	/authors/OL2235555A	0	UNRESOLVED			
/works/OL22127275W	Kit and Kat	Lucy Fitch Perkins	179158	Tomie dePaola	/authors/OL2123401A	/authors/OL2123401A	0	UNRESOLVED			
/works/OL22127453W	Brooklyn Heights	William Cary Sanger	13400870	Miral al-Tahawy | myrl lTHwy	/authors/OL2407270A	/authors/OL2407270A	0	UNRESOLVED			
/works/OL22127488W	They tell no tales	Lee Thayer	5009516	Manning Coles	/authors/OL2172651A	/authors/OL2172651A	0	UNRESOLVED			
/works/OL22127878W	Sir Lancelot of the Lake	Lucy Allen Paton	700608	Desmond Dunkerley | Robert Ayton	/authors/OL6022857A	/authors/OL6022857A	0	UNRESOLVED			
/works/OL22127996W	My pets	Kipling, Rudyard	6239180	Igloo Books Ltd	/authors/OL24461A	/authors/OL24461A	0	UNRESOLVED			
/works/OL22128985W	Set a thief	Lee Thayer	1901213	Martin   Page	/authors/OL2172651A	/authors/OL2172651A	0	UNRESOLVED			
/works/OL22130396W	"""Blackwood"" tales from the outposts"	Leonard Arthur Bethell	46111302	Lt Colonel Bethel	/authors/OL2454952A	/authors/OL2454952A	0	UNRESOLVED			
/works/OL22133683W	The Milk-churn Murder	Cecil John Charles Street	25403167	Miles Burton	/authors/OL6001513A	/authors/OL6001513A	0	OL_ALIAS_MATCH	Miles Burton	Miles Burton | miles burton	OL_ALTERNATE_NAME
/works/OL22135156W	Thou art the man	Richard Blaker	14651175	Edgar Allan Poe	/authors/OL2035309A	/authors/OL2035309A	0	UNRESOLVED			
/works/OL22141136W	Phil the fiddler, or, The story of a young street musician	Horatio Alger	1111179	Horatio Alger Jr.	/authors/OL316972A	/authors/OL316972A	0	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL22152639W	River out of Eden	Shirley Seifert	1121858	Richard Dawkins	/authors/OL2101415A	/authors/OL2101415A	0	UNRESOLVED			
/works/OL22152755W	Husky	Frank Conibear	44599174	Justin Sayre	/authors/OL2236586A	/authors/OL2236586A	0	UNRESOLVED			
/works/OL22157721W	The keepers of the house	Harry Harrison Kroll	258855	Shirley Ann Grau	/authors/OL2100228A	/authors/OL2100228A	0	UNRESOLVED			
/works/OL22160192W	Persons unknown	Lee Thayer	12089530	Jake Adam York	/authors/OL2172651A	/authors/OL2172651A	0	UNRESOLVED			
/works/OL22202229W	Stablemates	Margaret S. Johnson	17534105	Linda Hines	/authors/OL2171067A	/authors/OL2171067A	0	UNRESOLVED			
/works/OL22202898W	The man from Texas	Jackson Gregory	3892696	Linda Style	/authors/OL1181925A	/authors/OL1181925A	0	UNRESOLVED			
/works/OL22210049W	The golden feather	Theda Kenyon	3235219	Amanda McCabe	/authors/OL2235936A	/authors/OL2235936A	0	UNRESOLVED			
/works/OL22233262W	A short wait between trains	McLaughlin, Robert	5067874	Robert Benard	/authors/OL2101584A	/authors/OL2101584A	0	UNRESOLVED			
/works/OL22243749W	Paganini	Lillian Day	23636774	Paolo d'Antonio	/authors/OL2229992A	/authors/OL2229992A	0	UNRESOLVED			
/works/OL2226869W	St. Jude's	Ian Maclaren	6768601	Gemma Sisia	/authors/OL286714A	/authors/OL286714A	0	UNRESOLVED			
/works/OL22291715W	The happy island	Darwin L. Teilhet	210164	Dawn Powell	/authors/OL2204640A	/authors/OL2204640A	0	UNRESOLVED			
/works/OL22316495W	The animal story book	Ernest Thompson Seton	2345215	Andrew Lang	/authors/OL39160A	/authors/OL39160A	0	UNRESOLVED			
/works/OL2254120W	The story of the other wise man	Van Dyke, Henry	2757985	Henry Van Dyke | Pamela Kennedy	/authors/OL292878A	/authors/OL292878A	0	DIRECT_NAME_MATCH	Henry Van Dyke	Henry van Dyke	OL_NAME_OR_PERSONAL_NAME
/works/OL226918W	Every inch a king	Josephine Caroline Sawyer	1995610	Harry Turtledove	/authors/OL2497244A	/authors/OL2497244A	0	UNRESOLVED			
/works/OL2279187W	The leper king	Zofia Kossak-Szczucka	7211236	Scott R. Rezer	/authors/OL2264825A	/authors/OL2264825A	0	UNRESOLVED			
/works/OL228725W	Hero Tales	Baldwin, James	234537	Dave Jackson | Neta Jackson	/authors/OL112971A	/authors/OL112971A	0	UNRESOLVED			
/works/OL2319961W	Lost In The Forest	Robert Michael Ballantyne	1414472	Sue Miller	/authors/OL2570949A	/authors/OL2570949A	0	UNRESOLVED			
/works/OL232591W	The buccaneers	Henry M. Hyde	1483593	Angela Mackworth-Young | Edith Wharton | Marion Mainwaring	/authors/OL2508365A	/authors/OL2508365A	0	UNRESOLVED			
/works/OL2337481W	The Frontiersmen	Charles Egbert Craddock	811344	Allan W. Eckert	/authors/OL316603A	/authors/OL316603A	0	UNRESOLVED			
/works/OL2338159W	A wounded name	King, Charles	19159297	Dot Hutchison	/authors/OL316680A	/authors/OL316680A	0	UNRESOLVED			
/works/OL2338292W	Navy blue	Willis Boyd Allen	48203911	Steve Meagher	/authors/OL316691A	/authors/OL316691A	0	UNRESOLVED			
/works/OL2338304W	Kelp	Willis Boyd Allen	1219834	Linda Aronson				OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL2338406W	Sometime	Herrick, Robert	16404109	Ted Stetson	/authors/OL316704A	/authors/OL316704A	0	UNRESOLVED			
/works/OL2339023W	The gray man	S. R. Crockett	6740331	Mark Greaney	/authors/OL5580111A	/authors/OL5580111A	0	UNRESOLVED			
/works/OL2339074W	The standard bearer	S. R. Crockett	1848942	Edilberto K. Tiempo	/authors/OL5580111A	/authors/OL5580111A	0	UNRESOLVED			
/works/OL2340467W	The Willoughbys	Brown, Alice	2119510	Lois Lowry	/authors/OL316873A	/authors/OL316873A	0	UNRESOLVED			
/works/OL2340471W	The court of love	Brown, Alice	482003	Denee Cody	/authors/OL316873A	/authors/OL316873A	0	UNRESOLVED			
/works/OL2340489W	The black drop	Brown, Alice	15846454	Jason Morningstar	/authors/OL316873A	/authors/OL316873A	0	UNRESOLVED			
/works/OL2341561W	Bound to rise, or, Up the ladder	Horatio Alger	3625489	Horatio Alger Jr.	/authors/OL316972A	/authors/OL316972A	0	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341588W	Ralph Raymond's heir	Horatio Alger	505026	Horatio Alger Jr.	/authors/OL316972A	/authors/OL316972A	0	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341609W	The young circus rider, or, The mystery of Robert Rudd	Horatio Alger	3612451	Horatio Alger Jr.	/authors/OL316972A	/authors/OL316972A	0	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341638W	Phil, the fiddler, or, The story of a young street musician	Horatio Alger	1111179	Horatio Alger Jr.	/authors/OL316972A	/authors/OL316972A	0	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341661W	Making his mark	Horatio Alger	23323418	Jennah Scott	/authors/OL316972A	/authors/OL316972A	0	UNRESOLVED			
/works/OL2341701W	Adrift in New York	Horatio Alger	9807615	Horatio Alger Jr.	/authors/OL316972A	/authors/OL316972A	0	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341702W	Brave and Bold	Horatio Alger	3569659	Horatio Alger Jr.	/authors/OL316972A	/authors/OL316972A	0	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341708W	The Cash Boy	Horatio Alger	709448	Horatio Alger Jr.	/authors/OL316972A	/authors/OL316972A	0	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341710W	Driven from Home	Horatio Alger	903432	Horatio Alger Jr.	/authors/OL316972A	/authors/OL316972A	0	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341853W	The Celebrity	Winston Churchill	633926	Robert Elmer	/authors/OL316976A	/authors/OL316976A	0	UNRESOLVED			
/works/OL2343166W	Raiding with Morgan	Byron A. Dunn	25656758	Jim R. Woolard	/authors/OL317192A	/authors/OL317192A	0	UNRESOLVED			
/works/OL2343277W	The super-barbarians	Carlton Dawe	6461100	John Brunner	/authors/OL317222A	/authors/OL317222A	0	UNRESOLVED			
/works/OL2343319W	The trail of the lonesome pine	Fox, John	2953130	John Fox Jr.	/authors/OL317224A	/authors/OL317224A	0	DIRECT_NAME_MATCH	John Fox Jr.	John Fox Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2343322W	The heart of the hills	Fox, John	3251326	John Fox Jr.	/authors/OL317224A	/authors/OL317224A	0	DIRECT_NAME_MATCH	John Fox Jr.	John Fox Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2343324W	The Kentuckians	Fox, John	1070675	Janice Holt Giles	/authors/OL317224A	/authors/OL317224A	0	UNRESOLVED			
/works/OL2343325W	The little shepherd of Kingdom Come	Fox, John	2517834	John Fox Jr.				OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL2343738W	The orchid	Grant, Robert	55687915	Sahar Ayachi	/authors/OL317257A	/authors/OL317257A	0	UNRESOLVED			
/works/OL2344146W	The lion's skin	John S. Wise	1155498	Rafael Sabatini	/authors/OL317319A	/authors/OL317319A	0	UNRESOLVED			
/works/OL2344772W	The three students	Macfall, Haldane	13137562	Arthur Conan Doyle | Cristina Ravizza | Patrizia Gorgerino	/authors/OL317368A	/authors/OL317368A	0	UNRESOLVED			
/works/OL2344904W	Indian child life	Therese O. Deming	13270337	Charles Alexander Eastman	/authors/OL317381A	/authors/OL317381A	0	UNRESOLVED			
/works/OL2344907W	Little Eagle	Therese O. Deming	1341683	Chen Jiang Hong	/authors/OL317381A	/authors/OL317381A	0	UNRESOLVED			
/works/OL2345244W	Children of the river	Dickson, Harris	231346	Linda Crew	/authors/OL317417A	/authors/OL317417A	0	UNRESOLVED			
/works/OL2345547W	Two prisoners	Page, Thomas Nelson	1874819	Lajos Ziahy | Lajos Zilahy	/authors/OL2852504A	/authors/OL2852504A	0	UNRESOLVED			
/works/OL2345668W	Marti	Annie Maria Barnes	27027404	Tonya Snow-Cook	/authors/OL317475A	/authors/OL317475A	0	UNRESOLVED			
/works/OL2345716W	The dragon painter	Sidney McCall	2042820		/authors/OL2399185A	/authors/OL2399185A	0	UNRESOLVED			
/works/OL235028W	On Common Ground	Sydney H. Preston	18462980	Tracy Kelleher	/authors/OL2514662A	/authors/OL2514662A	0	UNRESOLVED			
/works/OL235866W	Casa Grande	Charles Duff Stuart	2907914	Jude Deveraux	/authors/OL2516584A	/authors/OL2516584A	0	UNRESOLVED			
/works/OL235941W	Ewa	W. Arthur Noble	55585217	Matthieu Biasotto	/authors/OL2516738A	/authors/OL2516738A	0	UNRESOLVED			
/works/OL236839W	The man from Texas	Henry Oldham	3892696	Linda Style	/authors/OL2521294A	/authors/OL2521294A	0	UNRESOLVED			
/works/OL237218W	Zulma	Mary Frances Seibert	2654598	Elaine Hollingsworth	/authors/OL2522479A	/authors/OL2522479A	0	UNRESOLVED			
/works/OL238224W	College days	John Seymour Wood	41921601	Selena Kitt	/authors/OL2525191A	/authors/OL2525191A	0	UNRESOLVED			
/works/OL2384376W	Waters of life and death	Aleksandr Konstantinovich Voronskiĭ	57118272	Basingstoke	/authors/OL325554A	/authors/OL325554A	0	UNRESOLVED			
/works/OL2385381W	South Pacific	Michener, James A.	2522667	Oscar Hammerstein II | Richard Rodgers	/authors/OL325801A	/authors/OL325801A	0	UNRESOLVED			
/works/OL23932776W	The flesh and the devil	Howard Horner	952808	Teresa Denys	/authors/OL1253616A	/authors/OL1253616A	0	UNRESOLVED			
/works/OL239758W	Children of the wild	Roberts, Charles George Douglas	23505702	Giles Milton	/authors/OL162099A	/authors/OL162099A	0	UNRESOLVED			
/works/OL240789W	The children's book	Crocheron, Augusta Joyce	5768221	A.S. Byatt	/authors/OL2534062A	/authors/OL2534062A	0	UNRESOLVED			
/works/OL24123W	Merry Men	Robert Louis Stevenson	220063	Carolyn Chute	/authors/OL25963A	/authors/OL25963A	0	UNRESOLVED			
/works/OL24177W	The last circle	Stephen Vincent Benét	28133615	Gretchen Blickensderfer	/authors/OL25965A	/authors/OL25965A	0	UNRESOLVED			
/works/OL241901W	Sergeant Michael Cassidy, R. E	H. C. McNeile	2938278	Sapper	/authors/OL2827465A	/authors/OL2827465A	0	OL_ALIAS_MATCH	Sapper	Sapper | Sapper (H. C. McNeile) | sapper	OL_ALTERNATE_NAME
/works/OL241903W	The black gang	H. C. McNeile	6292327	Sapper	/authors/OL2827465A	/authors/OL2827465A	0	OL_ALIAS_MATCH	Sapper	Sapper | Sapper (H. C. McNeile) | sapper	OL_ALTERNATE_NAME
/works/OL241905W	Temple tower	H. C. McNeile	17067418	Sapper	/authors/OL2827465A	/authors/OL2827465A	0	OL_ALIAS_MATCH	Sapper	Sapper | Sapper (H. C. McNeile) | sapper	OL_ALTERNATE_NAME
/works/OL24311W	The heart of it	William Osborn Stoddard	48694802	Molly O'Keefe	/authors/OL25979A	/authors/OL25979A	0	UNRESOLVED			
/works/OL243995W	Wheels within wheels	Alec Waugh	1409750	Dervla Murphy	/authors/OL2549287A	/authors/OL2549287A	0	UNRESOLVED			
/works/OL24420124W	Rogues and vagabonds	Mackenzie, Compton	4706623	Marilyn Lightstone	/authors/OL6924798A	/authors/OL6924798A	0	UNRESOLVED			
/works/OL2453763W	Genio y figura	Juan Valera	25318094	Jose Tomas	/authors/OL340679A	/authors/OL340679A	0	UNRESOLVED			
/works/OL2455400W	The millionaire	M. Art͡sybashev	43867732	Victoria Purman	/authors/OL340972A	/authors/OL340972A	0	UNRESOLVED			
/works/OL2459758W	Bimbo	Waterhouse, Keith.	43500690	Rin Ahmad	/authors/OL341872A	/authors/OL341872A	0	UNRESOLVED			
/works/OL2459814W	The Picts and the Martyrs or, Not welcome at all	John Arthur Ransome Marriott	2363175	Arthur Ransome	/authors/OL4342369A	/authors/OL4342369A	0	OL_ALIAS_MATCH	Arthur Ransome	ARTHUR RANSOME | Arthur (1884-1967) Ransome | Arthur RANSOME | Arthur Ransome | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459820W	The Big Six	John Arthur Ransome Marriott	1674375	Arthur Ransome	/authors/OL4342369A	/authors/OL4342369A	0	OL_ALIAS_MATCH	Arthur Ransome	ARTHUR RANSOME | Arthur (1884-1967) Ransome | Arthur RANSOME | Arthur Ransome | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459822W	Bohemia in London	John Arthur Ransome Marriott	1795370	Arthur Ransome	/authors/OL4342369A	/authors/OL4342369A	0	OL_ALIAS_MATCH	Arthur Ransome	ARTHUR RANSOME | Arthur (1884-1967) Ransome | Arthur RANSOME | Arthur Ransome | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459824W	Missee Lee	John Arthur Ransome Marriott	374488	Arthur Ransome	/authors/OL4342369A	/authors/OL4342369A	0	OL_ALIAS_MATCH	Arthur Ransome	ARTHUR RANSOME | Arthur (1884-1967) Ransome | Arthur RANSOME | Arthur Ransome | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459825W	Coot Club	John Arthur Ransome Marriott	1983338	Arthur Ransome	/authors/OL4342369A	/authors/OL4342369A	0	OL_ALIAS_MATCH	Arthur Ransome	ARTHUR RANSOME | Arthur (1884-1967) Ransome | Arthur RANSOME | Arthur Ransome | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459826W	Great Northern?	John Arthur Ransome Marriott	374480	Arthur Ransome	/authors/OL4342369A	/authors/OL4342369A	0	OL_ALIAS_MATCH	Arthur Ransome	ARTHUR RANSOME | Arthur (1884-1967) Ransome | Arthur RANSOME | Arthur Ransome | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459827W	Secret water	John Arthur Ransome Marriott	2363186	Arthur Ransome	/authors/OL4342369A	/authors/OL4342369A	0	OL_ALIAS_MATCH	Arthur Ransome	ARTHUR RANSOME | Arthur (1884-1967) Ransome | Arthur RANSOME | Arthur Ransome | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459828W	Winter holiday	John Arthur Ransome Marriott	1309791	Arthur Ransome	/authors/OL4342369A	/authors/OL4342369A	0	OL_ALIAS_MATCH	Arthur Ransome	ARTHUR RANSOME | Arthur (1884-1967) Ransome | Arthur RANSOME | Arthur Ransome | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459832W	We didn't mean to go to sea	John Arthur Ransome Marriott	1080244	Arthur Ransome	/authors/OL4342369A	/authors/OL4342369A	0	OL_ALIAS_MATCH	Arthur Ransome	ARTHUR RANSOME | Arthur (1884-1967) Ransome | Arthur RANSOME | Arthur Ransome | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459834W	Swallowdale (Swallows and Amazons #2)	John Arthur Ransome Marriott	1309797	Arthur Ransome	/authors/OL4342369A	/authors/OL4342369A	0	OL_ALIAS_MATCH	Arthur Ransome	ARTHUR RANSOME | Arthur (1884-1967) Ransome | Arthur RANSOME | Arthur Ransome | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459836W	Old Peter's Russian tales	John Arthur Ransome Marriott	2131250	Arthur Ransome	/authors/OL4342369A	/authors/OL4342369A	0	OL_ALIAS_MATCH	Arthur Ransome	ARTHUR RANSOME | Arthur (1884-1967) Ransome | Arthur RANSOME | Arthur Ransome | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459837W	Swallows and Amazons	John Arthur Ransome Marriott	231599	Alison Larkin | Arthur Ransome	/authors/OL4342369A	/authors/OL4342369A	0	OL_ALIAS_MATCH	Arthur Ransome	ARTHUR RANSOME | Arthur (1884-1967) Ransome | Arthur RANSOME | Arthur Ransome | arthur ransome	OL_ALTERNATE_NAME
/works/OL246666W	The land of gold	George Graham Spurr	216480	Gillian Bradshaw	/authors/OL2561844A	/authors/OL2561844A	0	UNRESOLVED			
/works/OL24959597W	In the valley	Harold Frederic	42125498	Jason Lambright	/authors/OL24181A	/authors/OL24181A	0	UNRESOLVED			
/works/OL24972621W	Only a girl	Cyril A. Jones	6620351	Lian Gouw	/authors/OL1770812A	/authors/OL1770812A	0	UNRESOLVED			
/works/OL24978071W	The pursued	W. J. Gordon	18045615	C.S. Forester	/authors/OL2040226A	/authors/OL2040226A	0	UNRESOLVED			
/works/OL2507045W	Emmanuel	John Joseph Keane	26738137	Francesco D. Bianco	/authors/OL2571196A	/authors/OL2571196A	0	UNRESOLVED			
/works/OL250970W	Vedanta Philosophy	Abhedananda	9410215	Abhedananda (Swami.)	/authors/OL307306A	/authors/OL307306A	0	DIRECT_NAME_MATCH	Abhedananda (Swami.)	Abhedananda	OL_NAME_OR_PERSONAL_NAME
/works/OL2535377W	To the dark tower	Francis Henry King	6240068	Frank Belknap Long	/authors/OL358628A	/authors/OL358628A	0	UNRESOLVED			
/works/OL2564006W	Genji monogatari	Murasaki Shikibu	10939671	Mark Young	/authors/OL365212A	/authors/OL365212A	0	UNRESOLVED			
/works/OL25675560W	Great Meadow	Elizabeth Madox Roberts	1984134	Dirk Bogarde	/authors/OL5755289A	/authors/OL5755289A	0	UNRESOLVED			
/works/OL2571823W	Tristrant	Eilhart	1727093	Eilhart von Oberg | Hadumod Bussmann				OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL261183W	The King's Stilts	Ted Geisel	101748	Dr. Seuss	/authors/OL2622837A	/authors/OL2622837A	0	DIRECT_NAME_MATCH	Dr. Seuss	Dr. Seuss	OL_NAME_OR_PERSONAL_NAME
/works/OL264557W	A Night in a Moorish Harem	Lord George Herbert	2087108	Anonymous | George Herbert, 5th Earl of Carnarvon	/authors/OL6886576A	/authors/OL6886576A	0	UNRESOLVED			
/works/OL2646750W	Cheerful	Edna Ferber	490933	Palmer Brown	/authors/OL385813A	/authors/OL385813A	0	UNRESOLVED			
/works/OL26691W	Perceval le Gallois	Chrétien	6079970	Francois Johan	/authors/OL26183A	/authors/OL26183A	0	UNRESOLVED			
/works/OL26695W	Yvain, le Chevalier au lion	Chrétien	138035	Chretien de Troyes	/authors/OL26183A	/authors/OL26183A	0	DIRECT_NAME_MATCH	Chretien de Troyes	Chrétien de Troyes	OL_NAME_OR_PERSONAL_NAME
/works/OL2678120W	The white horse	Elizabeth Jane Coatsworth	2458104	Cynthia D. Grant	/authors/OL390842A	/authors/OL390842A	0	UNRESOLVED			
/works/OL2678131W	Here I stay	Elizabeth Jane Coatsworth	1039796	Barbara Michaels	/authors/OL390842A	/authors/OL390842A	0	UNRESOLVED			
/works/OL2688910W	The Lionhearted	Reznikoff, Charles	9241510	Harriet May Savitz	/authors/OL392821A	/authors/OL392821A	0	UNRESOLVED			
/works/OL2697880W	The flight of the eagle	O'Grady, Standish	652153	Jiddu Krishnamurti	/authors/OL394293A	/authors/OL394293A	0	UNRESOLVED			
/works/OL2711663W	The road between	Farrell, James T.	56889408	Courtney Peppernell	/authors/OL396615A	/authors/OL396615A	0	UNRESOLVED			
/works/OL2738729W	Don't you cry for me	Weld, John	3028573	Mary Freels Rosborough	/authors/OL401500A	/authors/OL401500A	0	UNRESOLVED			
/works/OL2746368W	The Valley of Horses	Untinen Auel, Jean Marie	630903	Jean M. Auel | Jean M. Untinen-Auel	/authors/OL402869A	/authors/OL402869A	0	DIRECT_NAME_MATCH	Jean M. Auel	Jean M. Auel	OL_NAME_OR_PERSONAL_NAME
