work_id	qid	sitelink_count
OL6328871W		0
OL6355104W		0
OL6580510W		0
OL6596385W		0
OL6884934W		0
OL7026234W		0
OL7139057W		0
OL7413474W		0
OL7452823W		0
OL7527230W		0
OL7537931W		0
OL7556146W		0
OL7558571W		0
OL7571290W		0
OL7590911W		0
OL7599921W		0
OL7624451W		0
OL7631545W		0
OL7639485W		0
OL7650042W		0
OL7698866W		0
OL7699425W		0
OL7785026W		0
OL7792420W		0
OL78015W		0
OL78545W	Q7751281	1
OL8197253W		0
OL82930W	Q1851314	12
OL8445003W		0
OL879049W		0
OL879189W		0
OL9357351W		0
OL10343876W		0
OL10451463W		0
OL10491637W		0
OL10808744W		0
OL108765W		0
OL1088821W		0
OL11369953W		0
OL115051W		0
OL1178254W		0
OL11842823W		0
OL1185217W	Q1198971	2
OL118967W		0
OL1337092W		0
OL134806W		0
OL13591617W		0
OL14877860W		0
OL1492573W		0
OL14938093W		0
OL1521821W		0
OL1523102W		0
OL1544982W		0
OL15835058W		0
OL15861181W		0
OL16273321W	Q2332901	10
OL163706W		0
OL16479382W		0
OL16685507W		0
OL16696W	Q10381242	2
OL16747271W		0
OL16883056W		0
OL17191384W		0
OL17371922W		0
OL176034W		0
OL17710938W		0
OL1774392W		0
OL1798536W		0
OL18217569W		0
OL18343332W		0
OL18382926W		0
OL1937493W		0
OL19797116W		0
OL20653296W		0
OL20960584W		0
OL22131985W		0
OL22150075W		0
OL22533777W		0
OL228089W		0
OL2288678W		0
OL2338342W		0
OL2343729W		0
OL23441666W		0
OL2344806W		0
OL23888529W		0
OL250282W		0
OL2700648W		0
OL276361W		0
OL2848257W		0
OL28763350W		0
OL2882397W		0
OL31043W	Q3771854	4
OL31684866W		0
OL32027187W		0
OL32076303W		0
OL32093091W		0
OL32093228W		0
OL32095963W		0
OL32096535W		0
OL32096747W		0
OL32099730W		0
OL32291113W		0
OL3290739W		0
OL33309394W		0
OL3521009W		0
OL3693587W		0
OL37023417W		0
OL3739405W		0
OL3783261W		0
OL3783293W		0
OL38499493W		0
OL39057W		0
OL41296W	Q125547565	1
OL4283068W		0
OL42918103W		0
OL42948806W		0
OL43336267W		0
OL43472695W		0
OL43522992W		0
OL43537114W		0
OL44353294W		0
OL44379234W		0
OL44652911W		0
OL44670619W		0
OL44765643W		0
OL44912W	Q107208777	1
OL4568729W		0
OL4693185W		0
OL4958929W		0
OL51145W	Q2943868	16
OL5185436W		0
OL5214659W		0
OL5354950W		0
OL535520W		0
OL5693614W		0
OL5693649W		0
OL5916177W		0
OL6020761W		0
OL6611220W		0
OL6689833W		0
OL6697712W		0
OL6725032W	Q8050991	1
OL6901043W		0
OL6901433W		0
OL7003757W		0
OL7038018W		0
OL7138124W		0
OL7310465W		0
OL7362619W		0
OL7410995W		0
OL7441586W		0
OL7654339W		0
OL7660958W		0
OL7673748W		0
OL7691434W		0
OL7717046W		0
OL7742367W		0
OL7839500W		0
OL7855717W		0
OL7861004W		0
OL7955184W	Q685737	13
OL8215591W		0
OL8342971W		0
OL8470559W		0
OL85017W		0
OL861157W		0
OL906872W		0
OL11033719W		0
OL1117870W		0
OL11369842W		0
OL11563630W		0
OL11667033W		0
OL1175339W		0
OL11908047W		0
OL1219869W		0
OL1257208W		0
OL13018817W		0
OL1315936W		0
OL1417935W		0
OL1452647W		0
OL1498223W	Q128918	10
OL15154260W		0
OL1519641W		0
OL1527225W		0
OL15397215W		0
OL1546011W		0
OL15517603W		0
OL15600554W		0
OL15850606W		0
OL16317645W		0
OL16466379W		0
OL1656798W		0
OL16691576W		0
OL16761952W		0
OL16764574W		0
OL1683333W		0
OL16834319W		0
OL1793355W		0
OL1796806W		0
OL1832592W		0
OL1868689W		0
OL19813029W		0
OL20172W		0
OL2066162W	Q1988792	10
OL20867246W		0
OL2093192W		0
OL22201592W		0
OL22260761W		0
OL22293069W		0
OL2254108W		0
OL2266768W		0
OL23004976W		0
OL2339329W		0
OL2344316W		0
OL24101W		0
OL2523230W		0
OL2681014W		0
OL2806131W		0
OL2989434W		0
OL3034686W		0
OL314445W		0
OL32093518W		0
OL32094465W		0
OL32100894W		0
OL32873237W		0
OL32873527W		0
OL33133552W		0
OL33431702W		0
OL3466569W		0
OL3521604W		0
OL36891779W		0
OL38516191W		0
OL38957W		0
OL39195597W		0
OL39442045W		0
OL42378W		0
OL42967899W		0
OL4302224W		0
OL43168733W		0
OL43950309W		0
OL43988768W		0
OL4429569W		0
OL4463970W		0
OL44706886W		0
OL44824858W		0
OL4510727W		0
OL4864515W		0
OL4868097W		0
OL4870980W		0
OL4881185W		0
OL4975439W		0
OL5011488W		0
OL5043972W		0
OL5138154W		0
OL5179165W		0
OL5198281W		0
OL52247W	Q2066902	8
OL5581549W		0
OL5620979W		0
OL5645119W		0
OL5901408W		0
OL5958049W		0
OL623492W		0
OL647095W		0
OL6492975W		0
OL69007W		0
OL7013689W		0
OL7139017W		0
OL7152478W		0
OL7298078W		0
OL7362545W		0
OL7388517W		0
OL7426136W		0
OL7446964W		0
OL7551109W		0
OL7556549W		0
OL7559098W		0
OL7566730W		0
OL7567678W		0
OL7569806W		0
OL7597207W		0
OL7700357W		0
OL7710782W		0
OL7727409W		0
OL7755110W		0
OL7776454W		0
OL7785389W		0
OL7788670W		0
OL7973956W		0
OL8008459W	Q3818792	2
OL8138190W		0
OL8215154W		0
OL82926W	Q3411227	5
OL8386194W		0
OL96098W		0
OL997629W		0
OL10491601W		0
OL107142W		0
OL107881W		0
OL1090091W		0
OL1123497W		0
OL11272150W		0
OL1184871W		0
OL1185203W		0
OL1195459W		0
OL11955935W		0
OL1197961W		0
OL12062182W		0
OL121038W		0
OL1251506W		0
OL1256756W		0
OL13575467W		0
OL13798981W		0
OL1437326W	Q3020341	5
OL1479599W		0
OL1500076W		0
OL15233481W		0
OL15697871W		0
OL1580936W		0
OL15866872W		0
OL1591607W		0
OL1595670W		0
OL16076768W		0
OL1633250W		0
OL16766091W		0
OL16797788W		0
OL17370369W		0
OL17500W		0
OL17680627W		0
OL17699241W		0
OL1774728W		0
OL1793190W		0
OL17960295W		0
OL181719W		0
OL181924W		0
OL18251193W		0
OL1838893W		0
OL1937790W		0
OL19603327W		0
OL199973W		0
OL21191230W		0
OL21729457W		0
OL22077618W		0
OL2212253W		0
OL22129085W		0
OL22309365W		0
OL2239411W	Q5375104	2
OL233718W		0
OL2340424W		0
OL2341638W		0
OL2341904W		0
OL2345549W		0
OL2345562W		0
OL240559W		0
OL244645W		0
OL247082W		0
OL2539243W		0
OL25856760W		0
OL262546W		0
OL2646769W	Q7549047	3
OL29288339W		0
OL3026094W		0
OL31442521W		0
OL3148238W		0
OL31926569W		0
OL32014774W		0
OL32045910W		0
OL32092281W		0
OL32093503W		0
OL32095839W		0
OL32099382W		0
OL3282843W		0
OL33137852W		0
OL3571988W		0
OL3586098W		0
OL38041833W		0
OL3928956W	Q874348	6
OL39428885W		0
OL39440189W		0
OL42470244W		0
OL42482962W		0
OL4273008W		0
OL42756535W		0
OL43150565W		0
OL43374062W		0
OL43572215W		0
OL43916725W		0
OL4417056W		0
OL44615951W		0
OL4467462W		0
OL44776183W		0
OL4489729W		0
OL4640914W		0
OL4801001W		0
OL5092169W		0
OL5099027W		0
OL5147005W		0
OL5152224W		0
OL5197875W		0
OL535201W		0
OL5693634W		0
OL5730420W		0
OL5780254W		0
OL5897611W		0
OL619317W	Q7738999	2
OL6324162W	Q7085457	5
OL6384691W		0
OL6588356W		0
OL6604992W		0
OL6824166W		0
OL69046W		0
OL6913265W		0
OL7094187W		0
OL7154785W		0
OL7412811W		0
OL7509548W		0
OL7518393W		0
OL7546599W		0
OL7568433W		0
OL7589176W		0
OL7595142W		0
OL7646423W		0
OL7656832W		0
OL7661620W		0
OL7668032W		0
OL7717587W		0
OL7718504W		0
OL7751957W		0
OL7757108W		0
OL7850461W		0
OL7855603W		0
OL7868749W		0
OL7885876W		0
OL804244W	Q3623859	2
OL8341903W		0
OL8445006W		0
OL890564W		0
OL10536050W		0
OL1095399W		0
OL1113668W		0
OL11619998W		0
OL1165842W		0
OL1167533W		0
OL1180358W		0
OL1192779W		0
OL11931940W		0
OL11992152W		0
OL1336891W		0
OL136626W		0
OL137885W		0
OL13809188W		0
OL1381220W		0
OL1449078W		0
OL1449843W		0
OL14848901W		0
OL14860958W		0
OL15154752W		0
OL15217357W		0
OL15254456W		0
OL1533160W		0
OL15717399W		0
OL15844326W	Q11325605	3
OL16052532W		0
OL16524947W		0
OL1674518W		0
OL16747817W		0
OL172143W		0
OL17437W		0
OL17652248W		0
OL1794607W		0
OL18065946W		0
OL18401216W		0
OL1970118W		0
OL19767085W		0
OL2004315W		0
OL2028054W		0
OL202984W		0
OL20621973W	Q2718922	26
OL21186469W		0
OL218545W		0
OL219777W	Q9026284	3
OL22128986W		0
OL228478W		0
OL2340205W		0
OL2342140W		0
OL2346332W		0
OL241576W		0
OL247648W		0
OL25852964W		0
OL262583W	Q1963997	9
OL27762808W		0
OL28504155W		0
OL286542W		0
OL286592W		0
OL29263788W		0
OL29267905W		0
OL29276298W		0
OL2957119W		0
OL2983204W		0
OL31882235W		0
OL32094485W		0
OL32100770W		0
OL32100989W		0
OL32838670W		0
OL3297229W	Q8866962	8
OL33047687W		0
OL33122325W		0
OL33284754W		0
OL33435545W		0
OL36916085W		0
OL3752946W		0
OL38593461W		0
OL3863975W		0
OL38916678W		0
OL38976006W		0
OL39074829W		0
OL3913515W		0
OL413828W		0
OL4234968W		0
OL4283061W		0
OL42877482W		0
OL42898770W		0
OL4302835W		0
OL439548W		0
OL44418119W		0
OL4456952W		0
OL44678472W		0
OL4468480W		0
OL44784517W		0
OL44951245W		0
OL44967084W		0
OL472526W	Q833775	28
OL4755157W		0
OL4779218W		0
OL5030260W		0
OL52188W		0
OL5279534W	Q7770827	1
OL5535161W		0
OL5626187W		0
OL5684551W		0
OL5693621W		0
OL573079W		0
OL5785979W		0
OL5827390W		0
OL5945056W		0
OL5969185W		0
OL6101935W		0
OL6288732W		0
OL652938W	Q3203257	6
OL6608010W		0
OL6668072W		0
OL6674014W		0
OL6688728W		0
OL6698916W		0
OL6798970W		0
OL7030010W		0
OL7202429W		0
OL7313341W		0
OL73854W		0
OL7413405W		0
OL7453994W		0
OL7546965W		0
OL7549830W		0
OL7575757W		0
OL7590832W		0
OL7603231W		0
OL7630504W		0
OL7631542W		0
OL7641379W		0
OL7650628W		0
OL7679892W		0
OL7689786W		0
OL7718917W		0
OL7778493W		0
OL7790321W		0
OL7864412W		0
OL7906388W		0
OL82920W		0
OL9469972W		0
OL100434W		0
OL1057174W		0
OL1061650W		0
OL10769021W		0
OL108448W		0
OL11010671W		0
OL1107169W		0
OL1109727W		0
OL1127977W		0
OL1140133W	Q5329692	12
OL11472480W		0
OL1174232W		0
OL1175358W		0
OL1178779W		0
OL1218041W		0
OL13139034W		0
OL137396W		0
OL1381247W		0
OL138636W		0
OL14848976W		0
OL1487732W		0
OL1488335W		0
OL15002048W		0
OL15131375W		0
OL1513716W		0
OL1520801W		0
OL15365629W		0
OL15379873W		0
OL15423489W		0
OL15496213W		0
OL15832282W		0
OL15855095W		0
OL15863118W		0
OL1591606W		0
OL16028050W		0
OL1617350W		0
OL1667049W		0
OL16789041W		0
OL1702144W		0
OL17646041W		0
OL17659151W		0
OL17666108W		0
OL1799509W		0
OL18373619W		0
OL18421337W		0
OL1917190W		0
OL19678424W		0
OL20009804W		0
OL20098W		0
OL20112983W		0
OL204241W		0
OL22067788W		0
OL22126373W		0
OL22126602W		0
OL2234989W		0
OL2338177W		0
OL2338874W		0
OL2345448W		0
OL24059691W		0
OL2508119W		0
OL2530273W		0
OL257663W	Q1210846	15
OL2638461W		0
OL2672205W		0
OL2794418W		0
OL2920562W		0
OL29274024W		0
OL3020839W		0
OL308963W	Q28003160	10
OL31533348W		0
OL32090113W		0
OL32098315W		0
OL32099940W		0
OL32100170W		0
OL32850012W		0
OL32873058W		0
OL33137031W		0
OL33418823W		0
OL3408693W		0
OL3501126W	Q1318605	9
OL3648111W		0
OL38731647W		0
OL39076450W		0
OL39429907W		0
OL39433161W		0
OL3950151W		0
OL39913209W		0
OL412367W		0
OL4283046W		0
OL43214066W		0
OL43698172W		0
OL4416189W		0
OL44238051W		0
OL4429572W		0
OL44367390W		0
OL44414354W		0
OL44620022W		0
OL44656490W		0
OL44762098W		0
OL4477168W		0
OL4599346W		0
OL4608105W		0
OL4809266W		0
OL4885713W		0
OL5030252W		0
OL5046932W		0
OL5078240W		0
OL5175706W		0
OL5277248W		0
OL532436W		0
OL5359121W		0
OL5473040W		0
OL5533923W		0
OL5669238W		0
OL575546W		0
OL5789978W		0
OL5846465W	Q639072	12
OL6044891W	Q1096681	5
OL6100389W		0
OL6289237W		0
OL6342778W		0
OL64436W		0
OL646999W		0
OL6608127W		0
OL6666893W		0
OL6675414W		0
OL6720450W		0
OL6917856W		0
OL6923144W		0
OL7026272W		0
OL7035390W		0
OL7049062W		0
OL715604W		0
OL7185274W		0
OL7458080W		0
OL7524880W		0
OL7575827W		0
OL7581608W		0
OL7581701W		0
OL7606276W		0
OL7629065W		0
OL7717532W		0
OL7731852W		0
OL7732662W		0
OL7741262W		0
OL7778110W		0
OL7788957W		0
OL7837519W		0
OL80078W		0
OL81201W		0
OL8341898W		0
OL863687W		0
OL8721597W		0
OL9273529W		0
OL95994W		0
OL98774W		0
OL10491628W		0
OL10536361W		0
OL1057158W		0
OL1061657W		0
OL10649496W		0
OL1069680W		0
OL10715005W		0
OL1090719W		0
OL1117823W		0
OL11535513W		0
OL1170455W		0
OL1174238W		0
OL1197085W		0
OL1208323W		0
OL1230631W	Q690362	32
OL1282173W		0
OL1483364W		0
OL1492982W		0
OL1513701W		0
OL1516136W		0
OL15164397W		0
OL1524050W		0
OL15257180W		0
OL1527981W		0
OL15607524W		0
OL15608574W		0
OL15846059W		0
OL16059574W		0
OL1618980W		0
OL16329802W		0
OL17359547W		0
OL17530W		0
OL17779998W		0
OL1796312W		0
OL1796826W		0
OL1798528W		0
OL181948W		0
OL1836082W		0
OL184003W		0
OL18422299W		0
OL1949357W		0
OL1971457W		0
OL2032303W		0
OL2039712W		0
OL20653570W		0
OL22075183W		0
OL22107954W		0
OL22121154W		0
OL22128477W		0
OL22160636W		0
OL22200746W		0
OL22245440W		0
OL2234926W		0
OL22631839W		0
OL2279172W		0
OL2342141W		0
OL2346126W		0
OL25168041W		0
OL25412152W		0
OL27446715W		0
OL2746369W	Q2328959	12
OL2761422W		0
OL276410W		0
OL29341214W		0
OL32019617W		0
OL32092172W		0
OL32095179W		0
OL32873294W		0
OL3290731W		0
OL33091019W		0
OL342783W		0
OL3864080W		0
OL38992283W		0
OL39344768W		0
OL4183209W		0
OL42216597W		0
OL42523035W		0
OL42872042W		0
OL42931477W		0
OL4321250W		0
OL43234640W		0
OL4342659W		0
OL43471313W		0
OL44535221W		0
OL44728948W		0
OL455556W		0
OL4693192W		0
OL472043W	Q1143438	22
OL47264W		0
OL485419W		0
OL485420W		0
OL485437W		0
OL4879518W		0
OL4879534W		0
OL4985366W		0
OL503366W	Q2635106	18
OL5201657W		0
OL532447W		0
OL535195W		0
OL5693601W		0
OL5734197W		0
OL6100507W		0
OL6619366W		0
OL6694931W		0
OL6831741W		0
OL6833686W		0
OL69612W	Q472194	38
OL7026267W		0
OL7199483W		0
OL7306543W		0
OL7373619W		0
OL7412965W		0
OL7413593W		0
OL7426899W		0
OL7468269W		0
OL7468586W		0
OL7539465W		0
OL7539905W		0
OL7546187W		0
OL75487W		0
OL7561169W		0
OL7582467W		0
OL7641573W		0
OL7643463W		0
OL7711195W		0
OL7753822W		0
OL7791305W		0
OL7791307W		0
OL7838974W		0
OL7850889W		0
OL7868918W		0
OL81249W		0
OL95930W		0
OL101167W		0
OL10622063W		0
OL1091854W		0
OL1095921W		0
OL1103670W		0
OL1116317W		0
OL11255215W		0
OL11348969W		0
OL113963W		0
OL1192775W		0
OL1231216W		0
OL1288344W		0
OL13167905W		0
OL1331596W		0
OL144791W		0
OL15127501W		0
OL15239514W		0
OL1528392W		0
OL15515257W		0
OL15837511W		0
OL15861342W		0
OL16313818W		0
OL16421018W		0
OL16466387W		0
OL16621192W		0
OL167081W		0
OL16756828W		0
OL16782904W		0
OL16784066W		0
OL17025754W		0
OL17370153W		0
OL17479W		0
OL17664499W		0
OL17673459W		0
OL17679866W		0
OL1794474W		0
OL1836075W		0
OL18629241W		0
OL19231W		0
OL2000571W		0
OL2002629W		0
OL20647219W		0
OL20654946W		0
OL219664W		0
OL22121290W		0
OL22127723W		0
OL22134344W		0
OL22284111W		0
OL226942W		0
OL2337469W		0
OL2339076W		0
OL2341651W		0
OL24230W		0
OL24313W		0
OL243872W		0
OL247426W		0
OL2512577W		0
OL28179549W		0
OL28198820W		0
OL2904831W		0
OL29263804W		0
OL29270648W		0
OL2981506W		0
OL3014017W		0
OL3042137W		0
OL32093113W		0
OL32093261W		0
OL32097371W		0
OL32100022W		0
OL32100787W		0
OL32146039W		0
OL32737515W		0
OL32837804W		0
OL32873410W		0
OL33134044W		0
OL3404203W	Q10577732	1
OL37256405W		0
OL37448563W		0
OL37468569W		0
OL3892384W		0
OL4112796W		0
OL4206510W		0
OL42481134W		0
OL44414105W		0
OL44862192W		0
OL485436W		0
OL485467W		0
OL4906721W		0
OL5140624W		0
OL547332W		0
OL5596417W		0
OL5684548W		0
OL5693627W		0
OL6077741W		0
OL627081W	Q1229792	21
OL63047W		0
OL643483W		0
OL6438813W		0
OL6609118W		0
OL6794429W		0
OL6804346W		0
OL6832519W		0
OL6834910W		0
OL7133395W		0
OL7136768W		0
OL716361W		0
OL717340W		0
OL7185291W		0
OL7282245W		0
OL7349846W		0
OL7413584W		0
OL7420471W		0
OL7440735W		0
OL7538756W		0
OL7543195W		0
OL7545585W		0
OL7558580W		0
OL7582753W		0
OL7588075W		0
OL7596113W		0
OL7600616W		0
OL7636246W		0
OL7636879W		0
OL7661253W		0
OL7692875W		0
OL7701614W		0
OL7776574W		0
OL7778599W		0
OL7839796W		0
OL7859238W		0
OL7866912W		0
OL81838W		0
OL8729588W		0
OL890327W		0
OL10421924W		0
OL104643W		0
OL10489228W		0
OL10800169W		0
OL1105055W		0
OL1127757W		0
OL11508319W		0
OL117019W		0
OL117823W		0
OL1187305W		0
OL12114300W		0
OL121253W		0
OL1227960W		0
OL1237240W		0
OL1242760W		0
OL1242924W	Q3278124	4
OL1360402W		0
OL136607W		0
OL140407W		0
OL148441W		0
OL14877865W		0
OL1503336W		0
OL15143276W		0
OL15243612W		0
OL15323398W		0
OL15334066W		0
OL15370282W		0
OL156667W		0
OL15703089W		0
OL15861495W		0
OL15937029W		0
OL1617373W		0
OL1617385W		0
OL16733331W		0
OL167429W		0
OL16744W	Q10381245	2
OL16758872W		0
OL16888954W		0
OL16899333W		0
OL1769366W		0
OL17705028W		0
OL1850575W		0
OL1858627W		0
OL1868675W		0
OL1889639W		0
OL18917867W		0
OL1904291W		0
OL19329012W		0
OL1971465W		0
OL20114891W		0
OL20161377W		0
OL2032306W		0
OL20658374W		0
OL2090981W		0
OL2203457W		0
OL22101601W		0
OL22130325W		0
OL22131380W		0
OL2231701W		0
OL2234905W		0
OL2264994W		0
OL2346494W		0
OL240336W		0
OL2410637W		0
OL241903W		0
OL24954648W		0
OL26000848W		0
OL262564W		0
OL2639896W		0
OL2681026W		0
OL3149535W		0
OL3192811W		0
OL32092187W		0
OL32094100W		0
OL32146038W		0
OL32425149W		0
OL32917314W		0
OL34277569W		0
OL3480770W		0
OL35275419W		0
OL3926759W	Q7721519	2
OL39415320W		0
OL39462277W		0
OL3979508W		0
OL415841W		0
OL42613179W		0
OL4283404W		0
OL43440797W		0
OL43874747W		0
OL44220791W		0
OL44499153W		0
OL44522918W		0
OL4456951W		0
OL4489646W		0
OL4489668W		0
OL4688806W		0
OL4711681W		0
OL4753525W		0
OL47908W	Q7763159	1
OL485451W		0
OL4946313W		0
OL5043976W		0
OL50982W		0
OL5297513W		0
OL54155W	Q1582679	11
OL573193W	Q1062365	36
OL5910014W		0
OL5910050W		0
OL59482W	Q3204109	12
OL6038064W		0
OL6041959W		0
OL6212605W		0
OL6674173W		0
OL6810332W		0
OL6821073W		0
OL6832185W		0
OL7011110W		0
OL7053779W		0
OL7064571W		0
OL7246110W		0
OL745028W		0
OL7450365W		0
OL7517904W		0
OL7541644W		0
OL7542578W		0
OL7545580W		0
OL7570317W		0
OL7662599W		0
OL7742350W		0
OL78359W	Q13931921	6
OL868434W		0
OL8718372W		0
OL108446W		0
OL1090732W		0
OL11068476W		0
OL11186896W		0
OL1128009W		0
OL1142308W		0
OL1145651W		0
OL118898W		0
OL1258053W		0
OL12844W		0
OL1294513W		0
OL1351795W		0
OL1355095W		0
OL1401742W		0
OL1418240W		0
OL1425198W		0
OL1479714W		0
OL14864526W		0
OL1488528W		0
OL1492569W		0
OL15156340W		0
OL1516204W		0
OL151991W	Q7553026	1
OL15233475W		0
OL1528775W		0
OL15353515W		0
OL1537000W		0
OL15672683W		0
OL161302W		0
OL16278820W		0
OL16747W	Q3900130	3
OL16779077W		0
OL16998387W		0
OL17670227W		0
OL17707688W		0
OL17717959W		0
OL17866840W		0
OL17921177W		0
OL1795197W		0
OL1795444W		0
OL18105839W		0
OL18117715W		0
OL18330888W		0
OL18411145W		0
OL1850593W		0
OL1868678W		0
OL1960067W		0
OL19671575W		0
OL19675463W		0
OL1972835W		0
OL1982519W		0
OL19829022W		0
OL198923W		0
OL20653577W		0
OL209856W		0
OL211679W		0
OL21170134W		0
OL21831W		0
OL22122809W		0
OL22128059W		0
OL22194907W		0
OL2235005W		0
OL2288657W		0
OL241898W		0
OL24841300W		0
OL249306W		0
OL2530535W		0
OL29270809W		0
OL29330W		0
OL2992643W		0
OL31544902W		0
OL32088680W		0
OL32091178W		0
OL32097906W		0
OL32134088W		0
OL32147013W		0
OL3219108W		0
OL32873652W		0
OL3292441W		0
OL3295504W	Q7764340	2
OL33137788W		0
OL3336871W		0
OL33555684W		0
OL3361695W		0
OL341143W		0
OL3613239W		0
OL37846776W		0
OL3837703W		0
OL38738291W		0
OL38744710W		0
OL38982466W		0
OL3910407W		0
OL4109175W		0
OL4112798W		0
OL4134680W	Q7759545	4
OL4158219W		0
OL42484801W		0
OL4329807W		0
OL43673201W		0
OL43816171W		0
OL44241387W		0
OL44677847W		0
OL44743783W		0
OL44940297W		0
OL4545336W		0
OL4608098W		0
OL4620748W		0
OL4683568W		0
OL4696154W		0
OL478192W		0
OL485465W		0
OL4893186W		0
OL5027799W		0
OL5036991W		0
OL505890W		0
OL5203136W		0
OL52209W		0
OL52239W	Q12100788	4
OL52262W	Q2507552	7
OL5297478W		0
OL5356756W		0
OL5363386W		0
OL5721464W		0
OL5910986W		0
OL6260896W		0
OL628367W		0
OL6414312W		0
OL6562343W		0
OL6585828W		0
OL6670131W		0
OL6696086W		0
OL6794424W		0
OL6824447W		0
OL7140057W		0
OL7345230W		0
OL7353341W		0
OL7468268W		0
OL7525984W		0
OL75307W		0
OL7541044W		0
OL7544883W		0
OL7546433W		0
OL7625503W		0
OL7636244W		0
OL7645341W		0
OL76598W	Q16387145	4
OL7670285W		0
OL7703610W		0
OL7716826W		0
OL7722565W		0
OL7723800W		0
OL7740873W		0
OL7842383W		0
OL7862192W		0
OL8538071W		0
OL893933W		0
OL938634W		0
OL10510063W		0
OL1064200W		0
OL10709120W		0
OL107232W		0
OL10977788W		0
OL11015837W		0
OL1106785W		0
OL1107603W		0
OL11392615W		0
OL11526729W		0
OL115542W		0
OL1164809W		0
OL1166797W		0
OL11788086W		0
OL1181860W		0
OL1190284W	Q605949	10
OL1195402W		0
OL1201748W		0
OL1210876W		0
OL1235947W		0
OL1249816W		0
OL1300579W		0
OL131857W		0
OL1337126W	Q5961389	6
OL13738661W		0
OL1456918W		0
OL148444W		0
OL14848554W		0
OL1492611W		0
OL1492643W		0
OL14938101W		0
OL15039090W		0
OL1513654W		0
OL1515174W		0
OL151922W	Q5730676	1
OL15237986W		0
OL15251892W		0
OL1526297W		0
OL1526587W		0
OL1528402W		0
OL15421799W		0
OL15549723W		0
OL15723389W		0
OL15815222W		0
OL16036134W		0
OL16311329W		0
OL16333421W		0
OL16579074W		0
OL166970W	Q1161171	41
OL17703774W		0
OL17704109W		0
OL17763759W		0
OL17768549W		0
OL17779676W		0
OL1795177W		0
OL17963912W		0
OL17972029W		0
OL18001677W		0
OL18065954W		0
OL181142W		0
OL18191816W	Q2728822	23
OL1835905W		0
OL2032401W		0
OL22193392W		0
OL2221086W		0
OL2338344W		0
OL2343833W		0
OL2345179W		0
OL2345853W		0
OL24104357W		0
OL2459837W	Q672938	7
OL25009175W		0
OL2621460W		0
OL288979W		0
OL32098102W		0
OL32098916W		0
OL32100045W		0
OL32837822W		0
OL3297227W	Q5054602	2
OL33111762W		0
OL33139197W		0
OL33280652W		0
OL33323981W		0
OL33360901W		0
OL3412163W		0
OL3521701W		0
OL36038447W		0
OL37492312W		0
OL376839W		0
OL38509998W		0
OL3863980W		0
OL38753316W		0
OL39495339W		0
OL4072375W		0
OL41068W	Q465395	39
OL4134605W		0
OL43024989W		0
OL43250587W		0
OL43539368W		0
OL43828225W		0
OL43904790W		0
OL44212694W		0
OL44514652W		0
OL4452226W		0
OL4459890W		0
OL4527248W		0
OL4651483W		0
OL4794342W		0
OL4861804W		0
OL4869939W		0
OL4870987W		0
OL505922W		0
OL5144007W		0
OL5367665W		0
OL5473130W		0
OL54863W		0
OL566998W		0
OL5672920W		0
OL5714159W		0
OL5823132W		0
OL5863302W		0
OL5960312W		0
OL63045W		0
OL6308778W		0
OL6309739W		0
OL6500418W		0
OL6564480W		0
OL6575321W		0
OL6588359W		0
OL6660682W		0
OL6695418W		0
OL6831764W		0
OL6834029W		0
OL6904743W		0
OL6943707W		0
OL69679W		0
OL7026229W		0
OL7037511W		0
OL7044897W		0
OL7101973W		0
OL7134336W		0
OL7455615W		0
OL7459338W		0
OL7549149W		0
OL7566731W		0
OL7583457W		0
OL7630110W		0
OL7646162W		0
OL7649572W		0
OL7651768W		0
OL7675568W		0
OL7688709W		0
OL7731149W		0
OL7735043W		0
OL7736691W		0
OL7776417W		0
OL7845947W		0
OL7854908W		0
OL7860084W		0
OL7862362W		0
OL812667W		0
OL8341915W		0
OL8729099W		0
OL98585W		0
OL100236W		0
OL10427178W		0
OL10591261W		0
OL110969W		0
OL1113707W		0
OL11244063W		0
OL112804W		0
OL11336084W		0
OL1164734W		0
OL120213W		0
OL1218007W		0
OL12181485W		0
OL12211226W		0
OL1230613W	Q163297	83
OL12327127W		0
OL12546114W		0
OL13456178W		0
OL137363W		0
OL1417916W	Q2083126	9
OL1439327W		0
OL1471742W		0
OL1481117W		0
OL14861091W		0
OL14866989W		0
OL1487825W		0
OL15147204W		0
OL1518240W		0
OL1526719W		0
OL1527245W		0
OL16253414W		0
OL16290904W		0
OL1633248W		0
OL16632418W		0
OL16749W	Q127509134	1
OL16762517W		0
OL17683546W		0
OL1774385W		0
OL17744477W		0
OL17780961W		0
OL17789147W		0
OL17961376W		0
OL1796563W		0
OL1797224W		0
OL1798661W		0
OL1798683W		0
OL1799956W		0
OL18148389W		0
OL18535787W		0
OL18543006W		0
OL19108241W		0
OL1949775W		0
OL1981036W		0
OL20409396W		0
OL205124W		0
OL20605846W		0
OL209666W		0
OL22140966W		0
OL22148512W		0
OL22149589W		0
OL22219303W		0
OL22291490W		0
OL2338871W		0
OL235941W		0
OL236781W		0
OL240598W		0
OL241777W		0
OL244037W		0
OL24432158W		0
OL24661223W		0
OL2628562W		0
OL2681022W		0
OL2681032W	Q109536406	1
OL2688549W		0
OL27447021W		0
OL27975076W		0
OL2999160W		0
