work_key	title	first_publish_year	author_keys	author_names	subject_keys	edition_count	remove_reasons
/works/OL47352W	The littlest angel	1946	OL28331A	Charles Tazewell	angels|angels_fiction|children's_fiction|christmas|christmas_fiction|christmas_stories|fiction|juvenile_fiction|juvenile_literature|picture_books|specimens|toy_and_movable_books	16	picture_books
/works/OL476471W	The House at Pooh Corner	1925	OL29881A	A. A. Milne	animals|animals_fiction|bears|bears_fiction|children's_fiction|children's_stories|children's_stories_english|donkeys|fairy_tales|ficción_juvenil|fiction|friendship|juguetes|juvenile_fiction|juvenile_literature|mules|picture_books|picture_books_for_children|specimens|stuffed_animals|teddy_bears|teddy_bears_fiction|tigger_(fictitious_character)|toy_and_movable_books|toys|toys_fiction|translations_into_polish|winnie-the-pooh_(fictitious_character)|winnie-the-pooh_(fictitious_character)_fiction|winnie-the-poor_(fictitious_character)	87	picture_books
/works/OL476498W	Now we are six	1925	OL29881A	A. A. Milne	children's_fiction|children's_poetry|children's_poetry_english|children's_stories_english|english_poetry|fiction|humorous_poetry|juvenile_fiction|juvenile_literature|picture_books|poetry|winnie-the-pooh_(fictitious_character)_fiction	39	picture_books|poetry
/works/OL476630W	When we were very young	1924	OL29881A	A. A. Milne	children|children's_fiction|children's_poetry|children's_poetry_english|collected_works|collections|english|english_literature|english_poetry|fiction|humorous_poetry|juvenile_fiction|juvenile_literature|poetry|translations_into_hebrew|winnie-the-pooh_(fictitious_character)_fiction	63	poetry
/works/OL504313W	Meditaciones del Quijote	1914	OL3941062A	José Ortega y Gasset	aesthetics|cervantes_saavedra_miguel_de|cervantes_saavedra_miguel_de_1547-1616|cervantes_saavedra_miguel_de__don_quijote|cultuur|don_quixote|don_quixote_(cervantes_saavedra_miguel_de)|estética|estética|european_-_spanish__portuguese|fiction|fiction_history_and_criticism|history_and_criticism|literary_criticism|literature|literature_-_classics__criticism|ortega_y_gasset_josé_(1883-1955)_--_philosophie|philosophie|philosophy|spanish_adult_nonfiction|spanish_literature	30	literary_criticism
/works/OL509889W	The Good Soldier	1915	OL33842A	Ford Madox Ford	823.912|adultery|adultery--fiction|aultery|british|british--germany--fiction|british_and_irish_drama_(dramatic_works_by_one_author)|british_and_irish_fiction_(fictional_works_by_one_author)|chinese|classic_literature|dictionaries|drama|english_language|english_literature|european|fiction|fiction_family_life|fiction_family_life_general|fiction_war__military|french|friendship|friendship--fiction|friendship_fiction|german|germany_fiction|history|korean|literary_criticism|long_now_manual_for_civilization|married_people|married_people--fiction|married_people_fiction|middle_class|middle_class--fiction|pr6011.o53_g5_2012b|social_life_and_customs	355	literary_criticism
/works/OL515057W	The Autobiography of Charles Darwin	1929	OL35839A	Charles Darwin	autobiography|biography|biography__autobiography|biologists|classic_literature|darwin_charles_1809-1882|evolution|fiction|great_britain_biography|naturalists|nonfiction	18	biography__autobiography|nonfiction
/works/OL53604W	The story of my life	1903	OL34517A	Helen Keller	biografía|biography|biography__autobiography|blind|blind-deaf|blind-deaf_women|blind_biography|blind_women|ciegos_y_sordos|classic_literature|deaf_biography|deaf_women|deafblind_people|deafblind_women|education|fiction|helen_keller|keller_helen_1880-1968|keller_helen_1880-1968_juvenile_literature|large_type_books|nonfiction|people_with_disabilities|people_with_disabilities_education|radcliffe_college	44	biography__autobiography|nonfiction
/works/OL53959W	Life on the Mississippi	1883	OL18319A	Mark Twain	18.06_anglo-american_literature|american_authors|american_fiction_(fictional_works_by_one_author)|american_humorists|american_humorous_stories|american_war_stories|americans|authors_american|authors_biography|authorship|autorschaft|bacon-shakespeare_controversy|baconian_theory|balloon_ascensions|belletristische_darstellung|bible|biography|biography__autobiography|boys|britons|businessmen|childhood_and_youth|christian_science|christian_women_saints|city_life|classic_literature|comedy_sketches|conjoined_twins|controversial_literature|description_and_travel|fiction|fugitive_slaves|heaven|historical_fiction|history|history_of_biblical_events|homes_and_haunts|huckleberry_finn_(fictitious_character)|human_beings|imaginary_conversations|imaginary_voyages|imperialism|impostors_and_imposture|infants_switched_at_birth|intellectual_life|journeys|juvenile_literature|kings_and_rulers|knights_and_knighthood|large_type_books|legislators|male_friendship|manners_and_customs|mind_and_body|mississippi_river_--_description_and_travel.|mississippi_river_description_and_travel|mississippi_river_valley_description_and_travel|mississippi_river_valley_social_life_and_customs|mistaken_identity|nonfiction|open_library_staff_picks|passing_(identity)|philosophical_anthropology|philosophy_of_mind|pilots_and_pilotage|political_corruption|political_fiction|poor_children|princes|race_relations|river_boats|river_life|runaway_children|récits_humoristiques_américains|satire|ship_captains|sketches|social_life_and_customs|speculation|speeches_addresses_etc._american|steamboats|storytelling|time_travel|tom_sawyer_(fictitious_character)|travel|trials_(murder)|twain_mark_1835-1910|voyages_around_the_world|walking	157	biography__autobiography|nonfiction
/works/OL54013W	Tom Sawyer Abroad, Tom Sawyer Detective and Other Stories Etc. Etc.	1896	OL18319A	Mark Twain	american_adventure_stories|american_authors|american_detective_and_mystery_stories|american_humorists|american_humorous_stories|americans|autobiografie|balloon_ascensions|biography|boys|city_and_town_life|classic_literature|conjoined_twins|description_and_travel|fiction|fugitive_slaves|history|huckleberry_finn_(fictitious_character)|humorists|humorous_fiction|impostors_and_imposture|infants_switched_at_birth|juvenile_fiction|kings_and_rulers|lawyers|legal_stories|male_friendship|mystery_fiction|nonfiction|passing_(identity)|politics_and_government|poor_children|princes|race_relations|runaway_children|siamese_twins|tom_sawyer_(fictional_character)|tom_sawyer_(fictitious_character)|travel|trials_(homicide)|trials_(murder)	32	nonfiction
/works/OL547420W	The Little Mouse, the Ripe Red Strawberry, and the Big Hungry Bear	1945	OL5116752A|OL893532A	Audrey Wood|Don Wood	bears|bears_fiction|big_books|board_books|child_and_youth_fiction|children's_fiction|el_ratoncito|ficción_juvenil|fiction|food_fiction|fresa|fresas|juvenile_fiction|livres_d'images_pour_enfants|mice|mice_fiction|on_board_pages|oso|osos|ours|oversize_books|partage|pictorial_works|picture_books|picture_books_for_children|raton|ratones|romans_nouvelles_etc._pour_la_jeunesse|sharing|souris|spanish|spanish_language_materials|specimens|strawberries	38	picture_books
/works/OL5478557W	American Indian Stories	1921	OL1296523A|OL14401463A	Zitkála-Šá|Desmond gahan	addresses_essays_lectures|american|biography|biography__autobiography|conditions_sociales|fiction|fiction_short_stories_(single_author)|general|government_relations|history|indian_women_north_america|indians_of_north_america|indians_of_north_america_biography|indians_of_north_america_government_relations|indians_of_north_america_social_conditions|indians_of_north_america_west_(u.s.)|literary|literary_criticism|literature|native_american|personal_memoirs|relations_avec_l'état|social_conditions|social_science|women|women's_studies|women_biography|women_social_conditions|women_united_states_biography|yankton_(indiens)|yankton_indians|yankton_women	106	biography__autobiography|literary_criticism
/works/OL54891W	The Flirt	1913	OL19603A	Booth Tarkington	autographs|classic_literature|classics|fiction|indiana|literary_criticism|literature_-_classics__criticism|tarkington_newton_booth_1869-1946	67	literary_criticism
/works/OL549962W	Wild Animals I Have Known	1898	OL39160A	Ernest Thompson Seton	anecdotes|animal_behavior|animals|biography|fiction|folklore|juvenile_literature|legends_and_stories_of_animals|literary_collections|nature|nonfiction|wild_animals	30	nonfiction
/works/OL55399W	In the forest	1944	OL19676A	Marie Hall Ets	animals|boys_fiction|children's_fiction|collectionidcaldecotthonor40|fiction|forest_animals|imagination_in_children|juvenile_fiction|parades|picture_books	14	picture_books
/works/OL55401W	4 Plays (Вишнёвый сад / Дядя Ваня / Три сестры / Чайка)	1946	OL19677A	Антон Павлович Чехов	18.53_russian_literature|chekhov_anton_pavlovich_1860-1904|continental_european_drama_(dramatic_works_by_one_author)|continental_european_fiction_(fictional_works_by_one_author)|drama|drama_(dramatic_works_by_one_author)|fiction|fiction_humorous|fiction_humorous_general|fiction_short_stories_(single_author)|plays|russian_drama|russian_drama_translations_into_english|russian_humorous_stories|slavic_philology|social_life_and_customs|teatro_ruso|translations_into_english|translations_into_hebrew	62	plays
/works/OL55403W	Чайка	1915	OL19677A	Антон Павлович Чехов	actresses|authors|classic_literature|continental_european_drama_(dramatic_works_by_one_author)|criticism_and_interpretation|dictionaries|drama|drama_(dramatic_works_by_one_author)|drama_in_spanish|dramatic_works|english_drama|english_language|english_literature|fiction|german|korean|love|manuel|readers|russian_drama|russian_language|slavic_philology|spanish|stage|théâtre|translations_from_russian|translations_into_english|étude_et_enseignement	208	dramatic_works
/works/OL55513W	Иванов	1923	OL19677A	Антон Павлович Чехов	classic_literature|classics|continental_european_drama_(dramatic_works_by_one_author)|drama|fiction|plays|russian_literature|social_life_and_customs|theatre	61	plays
/works/OL55527W	Дядя Ваня	1897	OL19677A	Антон Павлович Чехов	891.723|american_drama_(dramatic_works_by_one_author)|chekhov_anton_pavlovich__1860-1904|chinese|classic_literature|continental_european_drama_(dramatic_works_by_one_author)|country_life|country_life--russia--drama|dictionaries|drama|drama_(dramatic_works_by_one_author)|drama_collections|english_drama|english_drama--translations_from_russian|english_language|fiction|french|german|korean|middle_class|middle_class--russia--drama|pg3456.d5_h5|pg3456.d5_w67_2005|readers|russian_drama|russian_drama--translations_into_english|russian_language|russian_literature|scripts|slavic_philology|translations_from_russian|translations_into_english|translations_into_japanese	222	scripts
/works/OL55719W	Walking	1914	OL19690A	Henry David Thoreau	aesthetic_realism|american_literature|classic_literature|fiction|fiction_historical|iran_fiction|natural_history_north_america|nature|nonfiction|philosophy|philosophy_american|poetry_(poetic_works_by_one_author)|thoreau_henry_david_1817-1862|transportation_environmental_aspects|united_states_fiction|walking	183	nonfiction
/works/OL5703631W	Click, Clack, Moo Cows That Type	1900	OL1388005A	Doreen Cronin	animales_domésticos|animals|board_books|cattle|children's_fiction|children's_fiction_cows|children's_literature|children's_stories|collectionidcaldecotthonor00|cows|cows_fiction|domestic_animals|domestic_animals_fiction|ducks|farm_animals|farms|ficción_juvenil|fiction|friendship_fiction|huelgas_y_lockouts|humorous_stories|juvenile_fiction|mecanografía|máquinas_de_escribir|novela_juvenil|oversize_books|phonics|pictorial_works|picture_books|readers|strikes_and_lockouts|typewriters|typewriters_fiction|typewriting|vacas	44	picture_books
/works/OL575422W	The portable Blake	1946	OL41961A	William Blake	biography|blake_william_1757-1827|children's_poetry|english|english_poetry|fiction|literature|poesia_inglesa|poetry|poetry_(poetic_works_by_one_author)|poets|romanticism|romanticism_great_britain|romanticism_in_art	7	poetry
/works/OL61090W	Strega Nona	1934	OL2627552A	Tomie dePaola	agemax8|agemin4|audiobooks|avarice|awardcaldecott_award|big_books|blind|books_and_reading|caldecott_medal|children's_fiction|collectionidcaldecotthonor70|fairy_tales|fiction|folklore|folklore_italy|gardening_fiction|grademax3|grademinpreschool|grandmothers|healing|italy_fiction|juvenile_fiction|juvenile_literature|lexile560|lexile_range501-600|magic|magic_fiction|memory|picture_books|strega_nona_(fictional_character)|strega_nona_(fictitious_character)|tales|toy_and_movable_books|witches|witches_fiction	41	picture_books
/works/OL64457W	Mortal coils	1922	OL19767A	Aldous Huxley	fiction|plays|short_stories_modern|social_life_and_customs	22	plays
/works/OL64760W	The Gettysburg Address	1883	OL19804A	Abraham Lincoln	anniversaries|cemeteries|classic_literature|consecration_of_cemeteries|dedication_services|facsimiles|fiction|history|juvenile_literature|lincoln_abraham_1809-1865|lincoln_abraham_1809-1865_gettysburg_address|lincoln_abraham_1809-1865_gettysburg_address_juvenile_literature|lincoln_day|manuscripts|marketing|miniature_books|nonfiction|open_syllabus_project|oratory|pennsylvania_description_and_travel|pennsylvania_history|pictorial_works|political_and_social_views|politics|portraits|s.s._kresge_company|soldiers'_national_cemetery_(gettysburg_pa.)|specimens|speeches_addresses_etc._american|united_states_civil_war_1861-1865	58	nonfiction
/works/OL6714318W	L'Ecole Des Femmes	1950	OL6899222A	Molière	classic_literature|fiction|literary_criticism	23	literary_criticism
/works/OL67235W	A country doctor	1884	OL28725A	Sarah Orne Jewett	american_fiction_(fictional_works_by_one_author)|classic_literature|country_life|country_life_in_fiction|fiction|fiction_medical|history_of_medicine|new_england_fiction|new_england_in_fiction|nonfiction|physicians|physicians_fiction|sociology|women_medical_students|women_medical_students_in_fiction|women_physicians|women_physicians_fiction|women_physicians_in_fiction	15	nonfiction
/works/OL68661W	An Introduction to Yoga	1908	OL16933A	Annie Wood Besant	classic_literature|fiction|hatha_yoga|health__fitness|new_age|nonfiction|yoga	13	nonfiction
/works/OL7005925W	A Book of Remarkable Criminals	1918	OL2368878A	Henry Brodribb Irving	biography|classic_literature|crime|crime_and_criminals|criminals|criminals_biography|fiction|history|nonfiction	23	nonfiction
/works/OL7095112W	The Book of Tea	1900	OL840964A|OL840964A|OL15863855A	Okakura Kakuzō|Okakura Kakuzō|高玮	boissons|chadō|civilisation|classic_literature|cooking__food|correspondence|culture_traditionnelle|cérémonie_du_thé|cérémonie_japonaise_du_thé|eastern|fiction|fonctions_sociales|history|japan_--_social_life_and_customs|japan_social_life_and_customs|japanese_tea_ceremony|manners_and_customs|maîtres_du_thé|mœurs_et_coutumes|new_age|nonfiction|philosophie|philosophy|social_life_and_customs|tea|theeceremonie|thé	475	nonfiction
/works/OL733412W	Memoirs of an egoist	1927	OL2786936A|OL1238430A	Stendhal|Stendahl.	authors_biography|authors_french|biography|biography__autobiography|classics|continental_european_fiction_(fictional_works_by_one_author)|fiction|fiction__literary|french|french_authors|french_novel_and_short_story|french_novelists|literary|other_prose_19th_century|stendhal_1783-1842|translations_into_english	22	biography__autobiography
/works/OL764302W	Rogue warrior Seize The Day	1900	OL62888A	Richard Marcinko	biography|biography__autobiography|commando_troops|commando_troops_in_fiction|cuba_in_fiction|fiction|fiction_action__adventure|fiction_thrillers_espionage|germany_in_fiction|history|military|personal_memoirs|prevention|rogue_warrior_(fictitious_character)|rogue_warrior_(fictitious_character)_fiction|special_forces_(military_science)|terrorism|terrorism_in_fiction|united_states|united_states._navy|united_states._navy._sea_air_land_teams|united_states._navy._seals	12	biography__autobiography
/works/OL7679779W	Katy No-Pocket	1944	OL2368011A	Emmy Payne	children's_fiction|fiction|individuality|juvenile_fiction|kangaroos|kangaroos_fiction|picture_books	10	picture_books
/works/OL78992W	If I had ..	1944	OL39750A	Mercer Mayer	animaux_fabuleux|brothers|bullies|bullying|children's_fiction|fantasmes|fantasy|fiction|juvenile_fiction|picture_books	12	picture_books
/works/OL7973699W	The Book of the Dead	1894	OL116405A|OL788378A|OL8361345A|OL7942110A	E. A. Wallis Budge|David Lorimer|Foy Scalf|Paul Mirecki	11.11_egyptian_religion|ancient|ancient_egypt|antiquities|book_of_the_dead|classic_literature|criticism_interpretation|cults|death|deaths|dodenboeken|egypt_antiquities|egypt_history|egyptian_incantations|egyptian_language|egyptian_literature|egyptian_mythology|egyptian_religion|facsimile|facsimiles|fiction|funeral_rites_and_ceremonies|future_life|future_life_(egyptian_religion)|hieroglyphic_text|hieroglyphic_writing|hieroglyphics|history|incantations|manuscripts|manuscrits|middle_eastern_philology|mort|nonfiction|papyri|papyrus_ani|papyrus_of_ani|philosophy|reference_books|religion|religion_(discipline)|religion__spirituality|rome|spirituality|text|totenbuch	85	nonfiction
/works/OL8043761W	Barbie Horse Trouble Barbie Look Look	1921	OL2675811A	Golden Books	animals|barbie_(fictitious_character)|children's_fiction|children's_poetry_english|children_grades_1-2|children_kindergarten|dolls|dolls_fiction|english_poetry|fairy_tales|fiction|girls_fiction|horses|juvenile_fiction|juvenile_poetry|nonsense_verses|poetry	48	nonsense_verses|poetry
/works/OL8117866W	Thats Not My Monster	1900	OL2703462A	Fiona Watt	board_books|children's_fiction|fiction|juvenile_fiction|monsters|monsters_fiction|monstres|picture_books|romans_nouvelles_etc._pour_la_jeunesse|textured_books|toy_and_movable_books|vocabulary	12	picture_books
/works/OL836034W	Poems	1941	OL71598A|OL1744917A|OL509133A	Ḥāfiẓ|Robert Bly|Leonard Lewisohn	american_-_general|criticism_and_interpretation|fiction|general|historical|indo-iranian_philology|man-woman_relationships|nobility|persian_sufi_poetry|poetry|poetry_(poetic_works_by_one_author)|poetry__general|translations_into_english	10	poetry
/works/OL85892W	Dracula	1897	OL31727A	Bram Stoker	18.05_english_literature|action__adventure|adaptations|british|british_and_irish_drama_(dramatic_works_by_one_author)|british_and_irish_fiction_(fictional_works_by_one_author)|classics|count_dracula_(fictional_character)|county_dracula_(fictitious_character)|criticism_and_interpretation|dictionaries|dracula_(personaje_literario)|dracula_(stoker)|dracula_(stoker_bram)|dracula_count_(fictitious_character)_drama|dracula_count_(fictitious_character)_fiction|dracula_i_litteraturen|drama|england_fiction|english_horror_tales|english_language_rhetoric|english_literature|epistolary_novels|fiction|fiction_fantasy_general|fiction_ghost|fiction_gothic|fiction_historical_general|fiction_horror|fiction_psychological|film_and_video_adaptations|french|german|gothic_literature|history_and_criticism|horror|horror_fiction|horror_stories|horror_tales|horror_tales_history_and_criticism|irish_authors|irish_fiction|legends|literary_criticism|literature|literature_study_and_teaching|long_now_manual_for_civilization|monsters|novela|psychological_fiction|readers_for_new_literates|religion|romania_fiction|romanians|romans_nouvelles|science_fiction|science_fiction_fantasy_horror|spanish|stoker_bram_1847-1912|temples|textbooks_for_foreign_speakers|thriller|vampires|vampires_fiction|vampires_in_literature|vampiros	736	literary_criticism
/works/OL86339W	Chamber Music	1907	OL31827A	James Joyce	classic_literature|english_poetry|fiction|irish_authors|poetry|poetry_(poetic_works_by_one_author)	32	poetry
