work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids
OL1109156W	2	1	'49, the gold-seeker of the Sierras	1884	0.79	1.0	mdp.39015000614845|uc2.ark+=13960=t4cn6z89n
OL1109747W	1	1	The conscript	1903	0.83	1.0	mdp.39015030866001
OL1112026W	3	1	The Bath comedy;	1900	0.89	1.0	mdp.39015063524949|nyp.33433074941836|nyp.33433074942255
OL1112037W	1	1	The star dreamer;	1903	0.88	1.0	nyp.33433074941943
OL1112049W	1	1	Panther's cub	1911	0.89	1.0	uc2.ark+=13960=t4fn12p52
OL1112052W	2	1	"""My merry Rockhurst"""	1907	0.83	1.0	uc2.ark+=13960=t6n01475x|uva.x030765276
OL1112055W	5	3	The pride of Jennico	1914	0.89	1.0	njp.32101063605313|uc1.b323551|uc2.ark+=13960=t4bp01948|mdp.39015063524840|uc2.ark+=13960=t1pg1nr25
OL1112725W	1	1	The autobiography & deliverance of Mark Rutherford	1899	0.66	1.0	njp.32101065598821
OL1112728W	2	2	Clara Hopgood	1896	0.89	1.0	uc2.ark+=13960=t4xg9tm3z|njp.32101065599001
OL1112739W	3	1	More pages from a journal	1910	0.53	1.0	mdp.39015064415071|uc1.b4107684|uc2.ark+=13960=t54f1s47z
OL1113675W	2	1	Forbes of Harvard	1894	0.9	1.0	nyp.33433076084163|uc2.ark+=13960=t0pr7mx0s
OL1113688W	3	2	Time and chance;	1921	0.84	1.0	umn.31951002184465e|mdp.39015063932092|uc2.ark+=13960=t9z02zx2c
OL1113743W	2	1	Hugh Wynne, free Quaker	1905	0.89	1.0	mdp.39015013935278|uc2.ark+=13960=t23b5wh9f
OL1113776W	5	2	In war time	1905	0.9	1.0	mdp.39015029764308|mdp.39015030709664|uc2.ark+=13960=t05x26561|nc01.ark+=13960=t0ft9646p|uc1.b4103031
OL1113778W	1	1	A venture in 1777	1908	0.81	1.0	uc1.b3327347
OL1113783W	3	1	Little stories	1903	0.84	0.999	mdp.39015019148439|nyp.33433076046089|uc2.ark+=13960=t8gf0pb2j
OL1113785W	4	3	The adventures of François	1905	0.89	1.0	mdp.39015031297552|uc2.ark+=13960=t41r6p353|uc2.ark+=13960=t0rr1pp38|uc2.ark+=13960=t5n873g5d
OL1113786W	2	1	The autobiography of a quack	1900	0.77	0.999	uc2.ark+=13960=t3804z84q|uc2.ark+=13960=t9j38m53f
OL1113789W	3	2	Mr. Kris Kringle;	1904	0.84	0.999	mdp.39015059412562|uc2.ark+=13960=t4jm23r4v|uc1.b3331947
OL1113790W	3	1	The Red city;	1908	0.89	1.0	mdp.39015030709623|nyp.33433076046063|uc2.ark+=13960=fk7rn30m6t
OL1113796W	6	3	Hugh Wynne, free Quaker	1900	0.9	1.0	mdp.39015030709680|uc1.32106015697896|uc1.32106019583837|uc1.b3327353|uc1.b3327354|uva.x004529780
OL1113882W	1	1	The call of the soil	1919	0.61	0.999	nyp.33433075806939
OL1115054W	1	1	Peter Trawl	1882	0.89	0.999	uc2.ark+=13960=t4pk08w98
OL1115112W	2	2	The three midshipmen;	1906	0.89	1.0	mdp.39015063891322|nyp.33433082345939
OL1117816W	2	1	As others saw Him;	1895	0.88	1.0	uc2.ark+=13960=t86h4fq29|yale.39002043864439
OL1117819W	1	1	Europa's fairy book	1916	0.71	0.999	mdp.39015031991063
OL1117831W	1	1	The book of wonder voyages;	1919	0.71	1.0	uc2.ark+=13960=t6639mk95
OL1117832W	2	1	More Celtic fairy tales;	1894	0.79	1.0	nyp.33433068197999|wu.89017100926
OL1117853W	2	1	Sussex gorse	1916	0.9	1.0	mdp.39015063976503|uc2.ark+=13960=t7kp7xj8r
OL1117880W	3	2	The tramping Methodist	1922	0.89	1.0	mdp.39015059419104|nyp.33433074871389|uc2.ark+=13960=t11n8116q
OL1117901W	2	1	Joanna Godden	1922	0.83	1.0	nyp.33433074871363|uc2.ark+=13960=t6zw1hc70
OL1118216W	1	1	Under the yoke;	1912	0.88	1.0	uc2.ark+=13960=t4pk0d46m
OL11185862W	1	1	Silas Jackson's wrongs	1889	0.88	1.0	njp.32101065857086
OL1120518W	3	1	Under fire;	1917	0.67	1.0	nyp.33433082478599|uc1.b4065392|uc2.ark+=13960=t1dj59149
OL1123497W	2	1	His people	1906	0.67	1.0	uc2.ark+=13960=t07w6906t|uva.x030740387
OL1123502W	2	1	Scottish stories	1914	0.74	1.0	mdp.39015030746484|uc1.b3322562
OL1124023W	3	2	Tales from Maria Edgeworth;	1908	0.88	1.0	uc2.ark+=13960=t3125sm7g|mdp.39015065528765|nc01.ark+=13960=t7fr0xw5k
OL1124031W	4	2	Castle Rackrent, and The absentee	1917	0.87	1.0	mdp.39015063919495|mdp.39076005004929|uc1.b4105174|uc2.ark+=13960=t4vh5gf5r
OL11251651W	2	1	Bourru, soldier of France	1919	0.74	1.0	uc1.$b582102|uc2.ark+=13960=t7dr2wx90
OL1127790W	1	1	A protégée of Jack Hamlin's, and other stories	1894	0.83	1.0	nyp.33433076076706
OL1127858W	2	1	Barker's luck	1896	0.83	1.0	njp.32101018263028|uc2.ark+=13960=t04x54q47
OL112788W	2	2	The colonel's dream	1905	0.89	1.0	mdp.39015066920219|nc01.ark+=13960=t50g4wj3w
OL1127910W	3	1	A Sappho of Green springs	1891	0.89	1.0	njp.32101071961732|uc1.b4545569|uc2.ark+=13960=t0gt5fx37
OL1127966W	3	2	Barker's luck	1896	0.83	1.0	njp.32101018263028|uc2.ark+=13960=t04x54q47|uc2.ark+=13960=t7hq3t22j
OL112796W	3	2	The conjure woman	1900	0.89	0.953	inu.30000105000149|nc01.ark+=13960=t5j965w64|nc01.ark+=13960=t89g6f86r
OL1127973W	1	1	Trent's trust, and other stories	1903	0.89	1.0	mdp.39015063921087
OL1127977W	3	2	The heritage of Dedlow Marsh	1889	0.89	1.0	uc1.b251151|uc1.b251152|nyp.33433076071491
OL112797W	3	2	The house behind the cedars	1901	0.89	1.0	nc01.ark+=13960=t7hq4034d|uc2.ark+=13960=t5x63bg3m|nc01.ark+=13960=t7cr7221k
OL1127983W	2	2	Susy;	1900	0.9	1.0	uc2.ark+=13960=t6qz23210|uc2.ark+=13960=t6n010v1d
OL1127987W	3	2	Colonel Starbottle's client	1892	0.89	1.0	nyp.33433076088172|uc2.ark+=13960=t70v8b67k|uc2.ark+=13960=t84j0c45h
OL1127988W	3	2	In the Carquinez woods	1883	0.89	1.0	nyp.33433076071475|uc1.b251155|uc2.ark+=13960=t3610wt9p
OL1127994W	3	2	A first family of Tasajara	1892	0.89	1.0	nyp.33433076071533|uc2.ark+=13960=t3qv3cb2w|uc2.ark+=13960=t02z15s38
OL1127996W	5	3	Mr. Jack Hamlin's mediation, and other stories	1899	0.89	1.0	nyp.33433074857883|uc2.ark+=13960=t18k75t6s|mdp.39015028970401|nyp.33433074858170|uc2.ark+=13960=t88g8gp1k
OL1127999W	2	1	Frontier stories	1887	0.89	1.0	loc.ark+=13960=t90874q4p|mdp.39015014554532
OL1128001W	1	1	In a hollow of the hills	1895	0.89	1.0	uc2.ark+=13960=t7mp4ws94
OL1128002W	2	2	The queen of the Pirate Isle	1886	0.83	0.998	uc2.ark+=13960=t57d2rd92|uc2.ark+=13960=t3nv9b48b
OL1128004W	1	1	Under the redwoods	1901	0.84	1.0	uc2.ark+=13960=t58c9sc1s
OL1128005W	1	1	Openings in the old trail	1902	0.88	0.998	uc2.ark+=13960=t03x84h2d
OL1128007W	1	1	Tales of trail and town	1898	0.8	1.0	uc2.ark+=13960=t8ff3n574
OL1128009W	2	2	The crusade of the Excelsior	1887	0.83	1.0	uc2.ark+=13960=t0000076t|uc2.ark+=13960=t2c825194
OL1128010W	2	2	A Phyllis of the Sierras ; and, A drift from Redwood camp	1888	0.89	1.0	mdp.39015030141470|uc2.ark+=13960=t6833nv7j
OL1128012W	4	2	A ward of the Golden Gate	1890	0.89	1.0	uc2.ark+=13960=t93776p4n|mdp.39015063921111|nyp.33433076076342|uc1.b3578759
OL1128013W	1	1	Maruja	1885	0.89	1.0	uc2.ark+=13960=t1ng4h41s
OL1128014W	2	1	On the frontier	1884	0.89	1.0	uc2.ark+=13960=t6tx35v32|uva.x000990761
OL1128015W	5	2	A waif of the plains	1890	0.82	1.0	mdp.39015024521489|nyp.33433076076722|uc2.ark+=13960=t84j0bs5m|njp.32101068599081|uc2.ark+=13960=t75t3h434
OL1128016W	1	1	The bell-ringer of Angel's, and other stories	1894	0.89	0.999	uc2.ark+=13960=t3nv99p64
OL1128017W	3	1	Clarence	1895	0.9	1.0	nc01.ark+=13960=t39z9z57p|nyp.33433076088198|uc1.b251180
OL1128020W	2	2	By shore and sedge	1885	0.89	1.0	uc2.ark+=13960=t72v2dd7f|uc2.ark+=13960=t8pc2v34c
OL1128022W	5	3	Three partners;	1897	0.9	1.0	uc2.ark+=13960=t49p2wp02|uc1.b3322626|mdp.39015063921079|nyp.33433076076359|uc2.ark+=13960=t1qf8jr7z
OL1128024W	3	2	Cressy	1889	0.9	1.0	uc1.b251181|mdp.49015002241561|uc2.ark+=13960=t79s1mp7m
OL1128026W	2	2	Sally Dows	1893	0.89	1.0	uc2.ark+=13960=t02z13c2k|uc2.ark+=13960=t46q1sz5v
OL1128849W	1	1	The fugitives	1900	0.89	1.0	njp.32101066105261
OL1128859W	2	1	Painted Rock;	1907	0.83	1.0	uc1.b3327174|uc2.ark+=13960=t7np25c5p
OL1129279W	1	1	Johnny Blossom	1912	0.87	1.0	uc2.ark+=13960=t0tq5rq8r
OL1129546W	1	1	In the village of Viger	1896	0.77	1.0	uc2.ark+=13960=t9r21052c
OL1130391W	5	2	Blazed trail stories, and Stories of the wild life	1904	0.89	1.0	mdp.39015050981805|nyp.33433076046337|nyp.33433076046360|mdp.39015063974276|uc2.ark+=13960=t04x57023
OL1130392W	2	2	Gold	1913	0.84	1.0	uc2.ark+=13960=t4pk0c14w|nyp.33433076062045
OL1130393W	3	1	The mystery	1907	0.83	1.0	mdp.39015030857968|nyp.33433076061989|uc2.ark+=13960=t6542km83
OL1130401W	2	1	The gray dawn	1915	0.89	1.0	uc1.b4083049|uc2.ark+=13960=t6rx94p13
OL1130402W	1	1	The leopard woman	1916	0.88	1.0	nyp.33433076062029
OL1130406W	2	1	The sign at six	1912	0.89	0.999	mdp.39015063974680|nyp.33433076061930
OL1130411W	4	2	Arizona nights	1907	0.88	1.0	mdp.39015063974284|nyp.33433076038797|uc1.b3727412|uc2.ark+=13960=t5bc3v518
OL1130412W	3	3	The blazed trail	1902	0.89	1.0	uc1.b3727413|nyp.33433076046345|mdp.39015058344485
OL1131730W	4	1	The collectors;	1912	0.85	1.0	loc.ark+=13960=t84j1c27z|mdp.39015059371438|uc2.ark+=13960=t8mc8sx8w|wu.89056202898
OL1132243W	1	1	The royal marine;	1894	0.82	1.0	mdp.39015063938099
OL1132258W	3	1	The story of a story	1893	0.88	1.0	mdp.39015063937927|uc1.b4380147|uc2.ark+=13960=t7np1x941
OL1132260W	1	1	With my friends;	1891	0.62	1.0	uc2.ark+=13960=t1xd0r31h
OL1132269W	1	1	Vignettes of Manhattan	1894	0.89	0.999	uc1.b156386
OL1132282W	3	1	Vistas of New York	1912	0.88	1.0	mdp.39015063938214|nyp.33433076052129|uc2.ark+=13960=t3rv0dk6j
OL1132287W	2	2	Tom Paulding ;	1842	0.89	1.0	mdp.39015063937919|uc1.b3550027
OL1132769W	4	1	The transmigrations of the Mandarin Fum-Hoam (Chinese tales)	1894	0.82	1.0	inu.30000118589179|mdp.39015065818364|uc1.b183882|uc2.ark+=13960=t4mk67r3t
OL1132773W	7	2	The Thousand and one quarters of an hour	1893	0.89	1.0	inu.30000115249751|inu.32000007744883|nyp.33433075821938|uc1.b74498|uc2.ark+=13960=t3222w49k|uc2.ark+=13960=t9571h68c|uva.x004992063
OL1132870W	44	2	The lock and key library: classic mystery and detective stories;	1909	0.85	1.0	coo.31924088479757|coo.31924088479765|coo.31924088479773|coo.31924088479781|coo.31924088479799|coo.31924088479807|coo.31924088479815|mdp.39015030375987|mdp.39015030375995|mdp.39015030376001|mdp.39015030376019|mdp.39015030376027|mdp.39015030376035|mdp.39015030376043|mdp.39015030376050|mdp.39015030376068|uc1.$b449068|uc1.32106015162644|uc1.b3123611|uc1.b3123612|uc1.b3123613|uc1.b3123614|uc1.b3123615|uc1.b3123616|uc1.b3123617|uc1.b3123618|uc2.ark+=13960=t0pr7n71q|uc2.ark+=13960=t2w37mf1v|uc2.ark+=13960=t3hx16c1v|uc2.ark+=13960=t4pk07q5p|uc2.ark+=13960=t5k931x9j|uc2.ark+=13960=t5r786d47|uc2.ark+=13960=t77s7jp7f|uc2.ark+=13960=t8jd4qn2s|uc2.ark+=13960=t8v980p39|umn.31951d00537512c|umn.31951d00537513a|umn.31951d005375148|nyp.33433082520127|nyp.33433082520135|nyp.33433082520150|nyp.33433082520168|nyp.33433082520176|nyp.33433082520184
OL1132871W	3	1	Love is a spirit;	1896	0.89	1.0	mdp.39015059377922|mdp.39015063024940|uc2.ark+=13960=t8jd4qt5g
OL1132877W	2	1	Six cent Sam's	1893	0.83	1.0	nyp.33433076087802|uc2.ark+=13960=t00000234
OL1132884W	2	1	Love - or a name ;	1885	0.8	1.0	nyp.33433076087828|uc1.b3124670
OL1133478W	3	1	Bevis	1882	0.84	1.0	uiuo.ark+=13960=t0wq0gd7n|uiuo.ark+=13960=t7tm7qq42|uiuo.ark+=13960=t9h427g45
OL11369991W	1	1	Chico	1922	0.8	0.934	umn.31951002320121g
OL1137433W	2	2	General Bramble	1922	0.82	1.0	nyp.33433082485305|uc2.ark+=13960=t48p60h65
OL113754W	2	1	She blowsl and sparm at that !	1922	0.79	1.0	nyp.33433076064231|uc2.ark+=13960=t7pn92073
OL1137667W	1	1	Civilisation, 1914-1918	1919	0.88	1.0	uc2.ark+=13960=t8ff3pq7q
OL1137668W	2	1	Civilization, 1914-1917	1919	0.83	1.0	mdp.39015029766204|nyp.33433070300219
OL11382740W	3	1	Scarlet and hyssop;	1902	0.89	1.0	mdp.39015041449144|nyp.33433074926993|uc1.$b792395
OL11388591W	2	1	The book of the short story	1920	0.52	1.0	mdp.39015030995628|uc2.ark+=13960=t9f47kw1h
OL1139067W	1	1	The precipice	1916	0.89	1.0	uc2.ark+=13960=t9h41xr35
OL1140929W	1	1	The picture of Las Cruces	1896	0.83	1.0	uva.x002579481
OL1140935W	1	1	The land of the sun;	1894	0.61	0.999	nyp.33433076086259
OL1142308W	1	1	Two alike	1918	0.88	0.999	nyp.33433074811377
OL1142424W	1	1	The appeal to the serpent ; or, Life in an ancient Buddhist city	1889	0.88	1.0	uc2.ark+=13960=t0ft8sk7n
OL1145604W	1	1	Queer stories for boys and girls	1884	0.8	1.0	mdp.39015031228821
OL1145608W	1	1	The faith doctor;	1891	0.8	1.0	uc1.b4103981
OL1145615W	6	3	The Graysons: a story of Illinois	1888	0.89	1.0	uc1.b4103979|uc2.ark+=13960=t7dr2pz4j|mdp.39015031228839|nc01.ark+=13960=t42r4fd3t|uc2.ark+=13960=t6ww77h8m|uiuo.ark+=13960=t7hq40657
OL1145618W	2	2	The Hoosier School-boy	1883	0.89	1.0	uc2.ark+=13960=t0ns0mq2f|nc01.ark+=13960=t3nw0hr4g
OL1146636W	2	1	The vanguard	1904	0.82	1.0	mdp.39015063917044|uc2.ark+=13960=t9v11x79d
OL1148248W	3	2	Love's cross-currents	1905	0.87	1.0	mdp.39015057200985|uc2.ark+=13960=t2q52hb7d|uc2.ark+=13960=t9v11zr3n
OL114913W	1	1	The mysteries of Marseilles	1895	0.9	1.0	uc2.ark+=13960=t7vm45z0t
OL1149227W	3	2	The Duchess of Wrexe, her decline and death;	1914	0.9	1.0	uva.x000896263|mdp.39015063959657|uc2.ark+=13960=t9g44mj04
OL1149229W	3	2	Fortitude;	1913	0.9	1.0	uc2.ark+=13960=t6nz83s7z|mdp.39015013138352|nyp.33433075764005
OL1149257W	5	2	The captives	1920	0.9	1.0	mdp.39015063959640|nyp.33433075755193|uc1.b3295276|uc2.ark+=13960=t9g44n18p|uc2.ark+=13960=t9377c977
OL1149270W	2	1	Jeremy	1919	0.89	1.0	mdp.39015063973229|uc2.ark+=13960=t23b6282c
OL1149271W	3	3	The prelude to adventure	1912	0.89	1.0	uc2.ark+=13960=t7pn9180w|mdp.39015018647829|uc2.ark+=13960=t9474b398
OL1149273W	3	2	The wooden horse	1914	0.89	1.0	uc2.ark+=13960=t92808c97|mdp.39015006567971|uc2.ark+=13960=t5t72dk7r
OL1149276W	3	1	The dark forest	1916	0.84	0.997	mdp.39015004829753|nyp.33433082484381|uc2.ark+=13960=t4cn71z6c
OL114970W	3	1	Love's pilgrimage	1911	0.89	1.0	nyp.33433076039779|uc1.b4088972|uc2.ark+=13960=fk0ks6j264
OL115004W	2	2	The journal of Arthur Stirling	1903	0.58	1.0	nnc1.cu58379797|nyp.33433076039738
OL115020W	3	2	They call me Carpenter;	1922	0.83	1.0	uc1.b4088967|uc2.ark+=13960=t02z13b24|mdp.39015030711827
OL115046W	3	2	Damaged goods;	1913	0.87	1.0	nyp.33433076039746|uc2.ark+=13960=t0gt5fm93|mdp.39015010682808
OL115051W	1	1	A captain of industry	1906	0.87	1.0	nyp.33433076039753
OL115055W	5	2	Prince Hagen	1903	0.82	1.0	njp.32101067176402|uc2.ark+=13960=t53f4mm8g|nyp.33433076039654|uc1.b4089008|uc2.ark+=13960=fk6vx06d43
OL115060W	2	1	Manassas;	1904	0.78	1.0	mdp.49015002542257|uc2.ark+=13960=t1cj87z9t
OL115067W	2	2	King Coal;	1917	0.87	1.0	nyp.33433076039761|uc2.ark+=13960=t41r6nx9c
OL115068W	2	1	The metropolis	1908	0.84	1.0	mdp.39015030711926|mdp.49015002552421
OL115069W	1	1	The moneychangers	1908	0.89	1.0	mdp.49015002553718
OL115073W	4	1	Jimmie Higgins;	1919	0.74	1.0	mdp.39015073390992|mdp.49015002553726|pst.000028680673|uc2.ark+=13960=t3416tv4j
OL1151529W	4	1	Boys and men;	1900	0.89	1.0	mdp.39015004759158|nyp.33433076064728|uc1.b265022|uc2.ark+=13960=t7xk8627r
OL1153007W	2	2	Kanga Creek;	1922	0.81	0.998	uc1.b3834713|uc2.ark+=13960=t0sq8w44p
OL1154817W	1	1	The crock of gold	1912	0.82	1.0	mdp.39015031308953
OL1157451W	4	1	Friar's lantern	1906	0.64	1.0	mdp.39015030740792|nyp.33433074944400|uc1.b3321294|uc2.ark+=13960=t6zw19j7r
OL116134W	1	1	A little maid of Massachusetts colony	1915	0.82	1.0	nyp.33433082520945
OL1162816W	2	2	The Red knight	1921	0.89	1.0	uc2.ark+=13960=t5cc0zx3h|mdp.39015030113735
OL1164734W	4	1	Rootabaga stories	1922	0.79	1.0	mdp.39015002758475|mdp.39015018287048|nc01.ark+=13960=t3st8pq36|nyp.33433076043185
OL1165332W	1	1	Nixola of Wall Street	1919	0.84	1.0	nyp.33433074859723
OL1165842W	2	1	The messenger	1919	0.89	1.0	nyp.33433076054901|uc2.ark+=13960=t4sj1b585
OL1165870W	1	1	The magnetic north	1904	0.89	1.0	uc2.ark+=13960=fk4th8bt6h
OL116651W	1	1	How it came about stories	1921	0.81	1.0	uc2.ark+=13960=t3804zf8w
OL116653W	2	1	Lige Mounts	1922	0.89	1.0	mdp.39015035971731|uc2.ark+=13960=t6qz2389j
OL1167546W	5	2	Sinister street	1913	0.89	1.0	uc2.ark+=13960=t07w6qj3h|uc2.ark+=13960=t1qf91x3f|mdp.39015000641699|mdp.39015002142183|mdp.39015012884543
OL1167547W	3	1	Sylvia & Michael;	1919	0.83	1.0	mdp.49015000992736|uc1.b3866770|uc2.ark+=13960=t75t3jr62
OL11676542W	1	1	Arthurian romances	1914	0.71	0.99	mdp.39015005348829
OL1168758W	3	2	The goose man	1922	0.84	1.0	mdp.39015063701489|uc2.ark+=13960=t9571c30h|mdp.39015030045291
OL116936W	2	1	The broken wall;	1911	0.79	1.0	mdp.39015038066950|njp.32101041987544
OL116942W	1	1	Sanctus Spiritus and company	1919	0.88	1.0	njp.32101068603701
OL116943W	1	1	Uncle Joe's Lincoln	1918	0.63	1.0	uiuo.ark+=13960=t2m61dc84
OL116990W	2	1	Who's the patriot?	1886	0.84	1.0	mdp.39015063973682|nc01.ark+=13960=t9183xc7z
OL116993W	2	1	Lisbeth Wilson;	1895	0.89	1.0	nyp.33433074833686|uc2.ark+=13960=t1gh9cx33
OL117000W	3	2	The politician	1910	0.88	1.0	uc2.ark+=13960=t7mp4zb8n|nyp.33433076051519|uc2.ark+=13960=t02z15z40
OL117042W	3	1	Kate Meredith, financier	1906	0.89	1.0	mdp.39015059405368|mdp.39015063819174|uc2.ark+=13960=t09w0bf5x
OL1171819W	3	2	The Bettesworth book;	1911	0.85	1.0	uc2.ark+=13960=t9k35qt0x|inu.39000005786780|mdp.39015063760147
OL1172090W	2	1	The Red cross barge	1916	0.83	1.0	njp.32101065858209|uc2.ark+=13960=t87h1tb1m
OL1172110W	3	1	Good old Anna	1916	0.9	1.0	mdp.39015063940376|nyp.33433074878764|uc2.ark+=13960=t54f1ph27
OL1172207W	1	1	The fear of living (La peur de vivre)	1913	0.86	0.999	nyp.33433075819692
OL117351W	3	1	The story of young Abraham Lincoln	1915	0.74	0.999	loc.ark+=13960=t7np2645z|nyp.33433082349899|uiuo.ark+=13960=t3cz3846t
OL1175619W	2	1	The garden of romance	1897	0.79	1.0	mdp.39015030910411|nyp.33433082520507
OL1176743W	5	2	Amaryllis at the fair	1911	0.89	1.0	uc1.b3579109|uc2.ark+=13960=t1zc8214s|mdp.39015055237476|nyp.33433074867072|uc2.ark+=13960=t6833t82k
OL1176752W	5	2	The dewy morn;	1900	0.9	1.0	uc1.b3324466|nyp.33433074867098|nyp.33433074867106|uc2.ark+=13960=t3fx78z7v|uc2.ark+=13960=t5db81s03
OL1176757W	2	1	Greene Ferne farm	1880	0.89	1.0	mdp.39015059422025|nyp.33433074867486
OL1176782W	2	1	Wood magic	1881	0.88	1.0	uc2.ark+=13960=t6g15v68x|uc2.ark+=13960=t7dr2q69h
OL1176822W	1	1	After London; or, Wild England	1911	0.76	0.999	uc2.ark+=13960=t05x2777t
OL117868W	1	1	A Sydney-side Saxon	1891	0.89	1.0	uc1.b249658
OL117870W	2	2	The squatter's dream	1890	0.89	1.0	mdp.39015030948015|uc2.ark+=13960=t1bk1bt28
OL117871W	5	2	The miner's right	1893	0.9	1.0	uc1.b3321927|uc2.ark+=13960=t9n29xz1g|uiuo.ark+=13960=t2891gh2s|uiuo.ark+=13960=t2f76mz7f|uiuo.ark+=13960=t8gf13197
OL117873W	4	3	Robbery under arms;	1895	0.89	1.0	uc2.ark+=13960=t9t15092z|uc1.b3321414|uc2.ark+=13960=t3vt1r042|njp.32101067631224
OL11788082W	2	1	Andreas Hofer	1893	0.66	1.0	uc2.ark+=13960=t3ws8qr44|uva.x030809070
OL11837490W	1	1	Romola	1889	0.9	1.0	mdp.39015063522349
OL118898W	1	1	Miss Ludington's sister	1884	0.89	1.0	njp.32101013147952
OL118930W	2	1	The flood	1911	0.78	0.997	nyp.33433075837827|uc2.ark+=13960=t3cz37k0b
OL118935W	1	1	The fat and the thin =	1896	0.87	1.0	uva.x000274833
OL118959W	2	1	Paris	1898	0.83	1.0	mdp.39015014588159|mdp.39015053160845
OL118960W	3	1	Rome	1896	0.73	1.0	mdp.39015005713345|mdp.39015007013041|nyp.33433075837587
OL118967W	1	1	Truth	1912	0.74	1.0	uc2.ark+=13960=t2z31r99x
OL118968W	2	1	The dream	1907	0.82	1.0	mdp.39015005766749|uiuo.ark+=13960=t8w95424j
OL118978W	1	1	Lourdes	1897	0.9	1.0	nyp.33433075837728
OL118979W	1	1	Pot-Bouille	1882	0.81	1.0	njp.32101074875707
OL119059W	1	1	From the West to the West	1905	0.86	0.999	nyp.33433074848023
OL11914036W	2	1	Westward ho!	1906	0.89	1.0	coo.31924010379075|uc1.$b400527
OL11925635W	2	1	Coo-oo-ee!	1916	0.86	1.0	njp.32101074161884|uc2.ark+=13960=t9t151602
OL1196765W	2	1	The willing horse;	1921	0.86	1.0	nyp.33433074927314|uc2.ark+=13960=t4vh5dx56
OL12016277W	1	1	From over the border, or light on the normal life of man	1890	0.88	1.0	nyp.33433004008680
OL1202093W	1	1	A chain of evidence	1912	0.88	0.993	nyp.33433076076136
OL1202172W	2	2	Two little women and treasure house	1916	0.89	0.999	uc2.ark+=13960=t2794291g|nyp.33433081963864
OL1202222W	1	1	Patty at home	1904	0.88	0.999	nyp.33433076073935
OL1202225W	1	1	Marjorie's Maytime	1911	0.82	0.999	nyp.33433081962890
OL1202227W	2	1	Marjorie's new friend	1909	0.89	0.999	nyp.33433081962908|uc2.ark+=13960=t9668bh41
OL1202230W	1	1	Patty's suitors	1914	0.89	0.999	mdp.39015074379879
OL1202232W	1	1	Marjorie's vacation	1907	0.83	0.999	uc2.ark+=13960=t6zw1bg4t
OL12104150W	3	1	The purple land	1916	0.89	1.0	mdp.39015059413438|mdp.49015000982802|mdp.39015002387408
OL121230W	1	1	The adventures of Old Man Coyote	1916	0.86	0.999	nyp.33433064202819
OL121231W	1	1	The Burgess animal book for children	1920	0.71	0.997	nyp.33433082300793
OL121233W	1	1	"Mother West Wind ""how"" stories"	1916	0.83	0.998	njp.32101074760446
OL121237W	1	1	"Mother West Wind ""when"" stories"	1917	0.86	1.0	nyp.33433064202736
OL121239W	1	1	The adventures of Grandfather Frog	1915	0.86	0.999	nyp.33433064202785
OL121240W	1	1	The adventures of old Mr. Toad	1916	0.87	1.0	nyp.33433064202801
OL121245W	1	1	"Mother West Wind ""why"" stories"	1915	0.88	0.999	mdp.39015082535421
OL121247W	1	1	The adventures of Unc' Billy Possum	1914	0.81	1.0	uc2.ark+=13960=t8pc2xt91
OL1213460W	1	1	Bertrand of Brittany	1908	0.9	1.0	njp.32101064788530
OL1217986W	4	2	One man's initiation--1917	1920	0.84	1.0	mdp.39015001790107|uc2.ark+=13960=fk7pn8xt9r|njp.32101047478050|uc2.ark+=13960=t77s7jg7r
OL1217993W	1	1	Three soldiers	1921	0.84	1.0	nyp.33433082486238
OL12181714W	1	1	The Ridgefield Tavern;	1908	0.5	1.0	nyp.33433074846985
OL12182016W	1	1	Why Doctor Dobson became a quack, and other stories	1910	0.77	1.0	uva.x030788359
OL12186140W	1	1	Alkibiades	1905	0.77	1.0	njp.32101077785028
OL1219515W	2	2	Captain Desmond, V.C	1910	0.89	1.0	nyp.33433074968235|uc2.ark+=13960=t9c53h90s
OL1219519W	1	1	Lilamani	1911	0.88	1.0	uc2.ark+=13960=t9f47kq37
OL1219522W	4	1	Far to seek;	1921	0.89	1.0	mdp.39015063512415|nyp.33433074968128|uc1.b3144346|uc2.ark+=13960=t9v11zd4n
OL12199229W	1	1	The boy and the outlaw	1904	0.89	0.957	mdp.39015074366066
OL1220040W	1	1	A boy of Bruges	1918	0.78	0.999	uva.x030024401
OL12200507W	1	1	The god of things	1902	0.88	1.0	nyp.33433076046576
OL1220141W	2	1	None but the brave	1902	0.89	1.0	uc1.b3327400|uc2.ark+=13960=t1fj2bb8v
OL12206601W	1	1	Margaret Salisbury	1894	0.89	0.999	wu.89097996086
OL12207353W	1	1	The Tory maid;	1889	0.88	1.0	nnc1.1002205505
OL12207783W	1	1	The strike in the B--- Mill	1887	0.84	1.0	dul1.ark+=13960=t2p55vm31
OL12209024W	1	1	A white guard to Satan;	1900	0.81	0.999	nyp.33433074847876
OL12209513W	1	1	Destiny	1898	0.89	0.999	wu.89098018823
OL12211226W	1	1	1860-1865	1892	0.89	1.0	uva.x000990010
OL12264405W	1	1	The mud larks	1919	0.79	0.999	uc2.ark+=13960=t1gh9qp71
