ol_work_key	ol_title	ol_author_name	goodreads_work_id	gr_primary_contributors	ol_author_key	identity_status	matched_gr_name	matched_ol_name_raw	ol_evidence_type
/works/OL228725W	Hero Tales	Baldwin, James	234537	Dave Jackson | Neta Jackson	/authors/OL112971A	UNRESOLVED			
/works/OL2319961W	Lost In The Forest	Robert Michael Ballantyne	1414472	Sue Miller	/authors/OL2570949A	UNRESOLVED			
/works/OL232591W	The buccaneers	Henry M. Hyde	1483593	Angela Mackworth-Young | Edith Wharton | Marion Mainwaring	/authors/OL2508365A	UNRESOLVED			
/works/OL2337481W	The Frontiersmen	Charles Egbert Craddock	811344	Allan W. Eckert	/authors/OL316603A	UNRESOLVED			
/works/OL2338159W	A wounded name	King, Charles	19159297	Dot Hutchison	/authors/OL316680A	UNRESOLVED			
/works/OL2338292W	Navy blue	Willis Boyd Allen	48203911	Steve Meagher	/authors/OL316691A	UNRESOLVED			
/works/OL2338304W	Kelp	Willis Boyd Allen	1219834	Linda Aronson		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL2338406W	Sometime	Herrick, Robert	16404109	Ted Stetson	/authors/OL316704A	UNRESOLVED			
/works/OL2339023W	The gray man	S. R. Crockett	6740331	Mark Greaney	/authors/OL5580111A	UNRESOLVED			
/works/OL2339074W	The standard bearer	S. R. Crockett	1848942	Edilberto K. Tiempo	/authors/OL5580111A	UNRESOLVED			
/works/OL2340467W	The Willoughbys	Brown, Alice	2119510	Lois Lowry	/authors/OL316873A	UNRESOLVED			
/works/OL2340471W	The court of love	Brown, Alice	482003	Denee Cody	/authors/OL316873A	UNRESOLVED			
/works/OL2340489W	The black drop	Brown, Alice	15846454	Jason Morningstar	/authors/OL316873A	UNRESOLVED			
/works/OL2341561W	Bound to rise, or, Up the ladder	Horatio Alger	3625489	Horatio Alger Jr.	/authors/OL316972A	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341588W	Ralph Raymond's heir	Horatio Alger	505026	Horatio Alger Jr.	/authors/OL316972A	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341609W	The young circus rider, or, The mystery of Robert Rudd	Horatio Alger	3612451	Horatio Alger Jr.	/authors/OL316972A	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341638W	Phil, the fiddler, or, The story of a young street musician	Horatio Alger	1111179	Horatio Alger Jr.	/authors/OL316972A	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341661W	Making his mark	Horatio Alger	23323418	Jennah Scott	/authors/OL316972A	UNRESOLVED			
/works/OL2341701W	Adrift in New York	Horatio Alger	9807615	Horatio Alger Jr.	/authors/OL316972A	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341702W	Brave and Bold	Horatio Alger	3569659	Horatio Alger Jr.	/authors/OL316972A	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341708W	The Cash Boy	Horatio Alger	709448	Horatio Alger Jr.	/authors/OL316972A	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341710W	Driven from Home	Horatio Alger	903432	Horatio Alger Jr.	/authors/OL316972A	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2341853W	The Celebrity	Winston Churchill	633926	Robert Elmer	/authors/OL316976A	UNRESOLVED			
/works/OL2343166W	Raiding with Morgan	Byron A. Dunn	25656758	Jim R. Woolard	/authors/OL317192A	UNRESOLVED			
/works/OL2343277W	The super-barbarians	Carlton Dawe	6461100	John Brunner	/authors/OL317222A	UNRESOLVED			
/works/OL2343319W	The trail of the lonesome pine	Fox, John	2953130	John Fox Jr.	/authors/OL317224A	DIRECT_NAME_MATCH	John Fox Jr.	John Fox Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2343322W	The heart of the hills	Fox, John	3251326	John Fox Jr.	/authors/OL317224A	DIRECT_NAME_MATCH	John Fox Jr.	John Fox Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL2343324W	The Kentuckians	Fox, John	1070675	Janice Holt Giles	/authors/OL317224A	UNRESOLVED			
/works/OL2343325W	The little shepherd of Kingdom Come	Fox, John	2517834	John Fox Jr.		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL2343738W	The orchid	Grant, Robert	55687915	Sahar Ayachi	/authors/OL317257A	UNRESOLVED			
/works/OL2344146W	The lion's skin	John S. Wise	1155498	Rafael Sabatini	/authors/OL317319A	UNRESOLVED			
/works/OL2344772W	The three students	Macfall, Haldane	13137562	Arthur Conan Doyle | Cristina Ravizza | Patrizia Gorgerino	/authors/OL317368A	UNRESOLVED			
/works/OL2344904W	Indian child life	Therese O. Deming	13270337	Charles Alexander Eastman	/authors/OL317381A	UNRESOLVED			
/works/OL2344907W	Little Eagle	Therese O. Deming	1341683	Chen Jiang Hong	/authors/OL317381A	UNRESOLVED			
/works/OL2345244W	Children of the river	Dickson, Harris	231346	Linda Crew	/authors/OL317417A	UNRESOLVED			
/works/OL2345547W	Two prisoners	Page, Thomas Nelson	1874819	Lajos Ziahy | Lajos Zilahy	/authors/OL2852504A	UNRESOLVED			
/works/OL2345668W	Marti	Annie Maria Barnes	27027404	Tonya Snow-Cook	/authors/OL317475A	UNRESOLVED			
/works/OL2345716W	The dragon painter	Sidney McCall	2042820		/authors/OL2399185A	UNRESOLVED			
/works/OL235028W	On Common Ground	Sydney H. Preston	18462980	Tracy Kelleher	/authors/OL2514662A	UNRESOLVED			
/works/OL235866W	Casa Grande	Charles Duff Stuart	2907914	Jude Deveraux	/authors/OL2516584A	UNRESOLVED			
/works/OL235941W	Ewa	W. Arthur Noble	55585217	Matthieu Biasotto	/authors/OL2516738A	UNRESOLVED			
/works/OL236839W	The man from Texas	Henry Oldham	3892696	Linda Style	/authors/OL2521294A	UNRESOLVED			
/works/OL237218W	Zulma	Mary Frances Seibert	2654598	Elaine Hollingsworth	/authors/OL2522479A	UNRESOLVED			
/works/OL238224W	College days	John Seymour Wood	41921601	Selena Kitt	/authors/OL2525191A	UNRESOLVED			
/works/OL2384376W	Waters of life and death	Aleksandr Konstantinovich Voronskiĭ	57118272	Basingstoke	/authors/OL325554A	UNRESOLVED			
/works/OL2385381W	South Pacific	Michener, James A.	2522667	Oscar Hammerstein II | Richard Rodgers	/authors/OL325801A	UNRESOLVED			
/works/OL23932776W	The flesh and the devil	Howard Horner	952808	Teresa Denys	/authors/OL1253616A	UNRESOLVED			
/works/OL239758W	Children of the wild	Roberts, Charles George Douglas	23505702	Giles Milton	/authors/OL162099A	UNRESOLVED			
/works/OL240789W	The children's book	Crocheron, Augusta Joyce	5768221	A.S. Byatt	/authors/OL2534062A	UNRESOLVED			
/works/OL24123W	Merry Men	Robert Louis Stevenson	220063	Carolyn Chute	/authors/OL25963A	UNRESOLVED			
/works/OL24177W	The last circle	Stephen Vincent Benét	28133615	Gretchen Blickensderfer	/authors/OL25965A	UNRESOLVED			
/works/OL241901W	Sergeant Michael Cassidy, R. E	H. C. McNeile	2938278	Sapper	/authors/OL2827465A	OL_ALIAS_MATCH	Sapper	Sapper | Sapper (H. C. McNeile) | sapper	OL_ALTERNATE_NAME
/works/OL241903W	The black gang	H. C. McNeile	6292327	Sapper	/authors/OL2827465A	OL_ALIAS_MATCH	Sapper	Sapper | Sapper (H. C. McNeile) | sapper	OL_ALTERNATE_NAME
/works/OL241905W	Temple tower	H. C. McNeile	17067418	Sapper	/authors/OL2827465A	OL_ALIAS_MATCH	Sapper	Sapper | Sapper (H. C. McNeile) | sapper	OL_ALTERNATE_NAME
/works/OL24311W	The heart of it	William Osborn Stoddard	48694802	Molly O'Keefe	/authors/OL25979A	UNRESOLVED			
/works/OL243995W	Wheels within wheels	Alec Waugh	1409750	Dervla Murphy	/authors/OL2549287A	UNRESOLVED			
/works/OL24420124W	Rogues and vagabonds	Mackenzie, Compton	4706623	Marilyn Lightstone	/authors/OL6924798A	UNRESOLVED			
/works/OL2453763W	Genio y figura	Juan Valera	25318094	Jose Tomas	/authors/OL340679A	UNRESOLVED			
/works/OL2455400W	The millionaire	M. Art͡sybashev	43867732	Victoria Purman	/authors/OL340972A	UNRESOLVED			
/works/OL2459758W	Bimbo	Waterhouse, Keith.	43500690	Rin Ahmad	/authors/OL341872A	UNRESOLVED			
/works/OL2459814W	The Picts and the Martyrs or, Not welcome at all	John Arthur Ransome Marriott	2363175	Arthur Ransome	/authors/OL4342369A	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459820W	The Big Six	John Arthur Ransome Marriott	1674375	Arthur Ransome	/authors/OL4342369A	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459822W	Bohemia in London	John Arthur Ransome Marriott	1795370	Arthur Ransome	/authors/OL4342369A	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459824W	Missee Lee	John Arthur Ransome Marriott	374488	Arthur Ransome	/authors/OL4342369A	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459825W	Coot Club	John Arthur Ransome Marriott	1983338	Arthur Ransome	/authors/OL4342369A	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459826W	Great Northern?	John Arthur Ransome Marriott	374480	Arthur Ransome	/authors/OL4342369A	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459827W	Secret water	John Arthur Ransome Marriott	2363186	Arthur Ransome	/authors/OL4342369A	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459828W	Winter holiday	John Arthur Ransome Marriott	1309791	Arthur Ransome	/authors/OL4342369A	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459832W	We didn't mean to go to sea	John Arthur Ransome Marriott	1080244	Arthur Ransome	/authors/OL4342369A	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459834W	Swallowdale (Swallows and Amazons #2)	John Arthur Ransome Marriott	1309797	Arthur Ransome	/authors/OL4342369A	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459836W	Old Peter's Russian tales	John Arthur Ransome Marriott	2131250	Arthur Ransome	/authors/OL4342369A	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME
/works/OL2459837W	Swallows and Amazons	John Arthur Ransome Marriott	231599	Alison Larkin | Arthur Ransome	/authors/OL4342369A	OL_ALIAS_MATCH	Arthur Ransome	Arthur Ransome | Arthur (1884-1967) Ransome | ARTHUR RANSOME | Arthur RANSOME | arthur ransome	OL_ALTERNATE_NAME
/works/OL246666W	The land of gold	George Graham Spurr	216480	Gillian Bradshaw	/authors/OL2561844A	UNRESOLVED			
/works/OL24959597W	In the valley	Harold Frederic	42125498	Jason Lambright	/authors/OL24181A	UNRESOLVED			
/works/OL24972621W	Only a girl	Cyril A. Jones	6620351	Lian Gouw	/authors/OL1770812A	UNRESOLVED			
/works/OL24978071W	The pursued	W. J. Gordon	18045615	C.S. Forester	/authors/OL2040226A	UNRESOLVED			
/works/OL2507045W	Emmanuel	John Joseph Keane	26738137	Francesco D. Bianco	/authors/OL2571196A	UNRESOLVED			
/works/OL250970W	Vedanta Philosophy	Abhedananda	9410215	Abhedananda (Swami.)	/authors/OL307306A	DIRECT_NAME_MATCH	Abhedananda (Swami.)	Abhedananda	OL_NAME_OR_PERSONAL_NAME
/works/OL2535377W	To the dark tower	Francis Henry King	6240068	Frank Belknap Long	/authors/OL358628A	UNRESOLVED			
/works/OL2564006W	Genji monogatari	Murasaki Shikibu	10939671	Mark Young	/authors/OL365212A	UNRESOLVED			
/works/OL25675560W	Great Meadow	Elizabeth Madox Roberts	1984134	Dirk Bogarde	/authors/OL5755289A	UNRESOLVED			
/works/OL2571823W	Tristrant	Eilhart	1727093	Eilhart von Oberg | Hadumod Bussmann		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL261183W	The King's Stilts	Ted Geisel	101748	Dr. Seuss	/authors/OL2622837A	DIRECT_NAME_MATCH	Dr. Seuss	Dr. Seuss	OL_NAME_OR_PERSONAL_NAME
/works/OL264557W	A Night in a Moorish Harem	Lord George Herbert	2087108	Anonymous | George Herbert, 5th Earl of Carnarvon	/authors/OL6886576A	UNRESOLVED			
/works/OL2646750W	Cheerful	Edna Ferber	490933	Palmer Brown	/authors/OL385813A	UNRESOLVED			
/works/OL26691W	Perceval le Gallois	Chrétien	6079970	Francois Johan	/authors/OL26183A	UNRESOLVED			
/works/OL26695W	Yvain, le Chevalier au lion	Chrétien	138035	Chretien de Troyes	/authors/OL26183A	DIRECT_NAME_MATCH	Chretien de Troyes	Chrétien de Troyes	OL_NAME_OR_PERSONAL_NAME
/works/OL2678120W	The white horse	Elizabeth Jane Coatsworth	2458104	Cynthia D. Grant	/authors/OL390842A	UNRESOLVED			
/works/OL2678131W	Here I stay	Elizabeth Jane Coatsworth	1039796	Barbara Michaels	/authors/OL390842A	UNRESOLVED			
/works/OL2688910W	The Lionhearted	Reznikoff, Charles	9241510	Harriet May Savitz	/authors/OL392821A	UNRESOLVED			
/works/OL2697880W	The flight of the eagle	O'Grady, Standish	652153	Jiddu Krishnamurti	/authors/OL394293A	UNRESOLVED			
/works/OL2711663W	The road between	Farrell, James T.	56889408	Courtney Peppernell	/authors/OL396615A	UNRESOLVED			
/works/OL2738729W	Don't you cry for me	Weld, John	3028573	Mary Freels Rosborough	/authors/OL401500A	UNRESOLVED			
/works/OL2746368W	The Valley of Horses	Untinen Auel, Jean Marie	630903	Jean M. Auel | Jean M. Untinen-Auel	/authors/OL402869A	DIRECT_NAME_MATCH	Jean M. Auel	Jean M. Auel	OL_NAME_OR_PERSONAL_NAME
/works/OL2750291W	The fire in the flint	Walter Francis White	938167	Candace Robb	/authors/OL403541A	UNRESOLVED			
/works/OL2758691W	Home Port	Olive Higgins Prouty	18673482	Colleen Coover	/authors/OL405101A	UNRESOLVED			
/works/OL27678W	The county fair	Tasha Tudor	124894	Katherine Valentine	/authors/OL26370A	UNRESOLVED			
/works/OL27763655W	The fall of Constantinople	J. M. Neale	4981853	Bernardine Kielty | Mostafa Mogharrabi | brnrdyn khylty	/authors/OL113867A	UNRESOLVED			
/works/OL28195484W	The transferred ghost	Frank R. Stockton	47461311	J. H. Coira | Rafael Coira	/authors/OL6926367A	UNRESOLVED			
/works/OL28203067W	Come and get it	Edna Ferber	25194767	India Masters | Keira Cole	/authors/OL385813A	UNRESOLVED			
/works/OL2827148W	The secret valley	Nicholas Size	7024527	Trevor Bolton	/authors/OL422033A	UNRESOLVED			
/works/OL2831513W	French Mediaeval Romances from the Lays of Marie de France	Marie	114648	Jean-Pierre Bordier | Marie de France		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL28612W	The quest of the silver fleece	Du Bois, W. E. B.	2420207	W.E.B. Du Bois	/authors/OL26460A	DIRECT_NAME_MATCH	W.E.B. Du Bois	W. E. B. Du Bois	OL_NAME_OR_PERSONAL_NAME
/works/OL28614152W	Tante	Anne Douglas Sedgwick	53551299	Elle Van Lieshout	/authors/OL4630480A	UNRESOLVED			
/works/OL2861479W	Shadows of forgotten ancestors	Kot͡si͡ubynsʹkyĭ, Mykhaĭlo	59969	Ann Druyan | Carl Sagan	/authors/OL431307A	UNRESOLVED			
/works/OL2899534W	Three crosses	Federigo Tozzi	17614517	C.L. LeMay	/authors/OL441201A	UNRESOLVED			
/works/OL2907852W	Will you love me in September	Eleanor Alice Burford Hibbert	1317045	Philippa Carr	/authors/OL442995A	OL_ALIAS_MATCH	Philippa Carr	Philippa Carr (pseud.) | Philippa Carr (who is also Victoria Holt) | Philippa Carr (Victoria Holt)	OL_EXPLICIT_PSEUDONYM_ALIAS
/works/OL29328W	The plum tree	David Graham Phillips	18541011	Ellen Marie Wiseman	/authors/OL26582A	UNRESOLVED			
/works/OL29331W	The Conflict	David Graham Phillips	10586568	Elisabeth Badinter	/authors/OL26582A	UNRESOLVED			
/works/OL2939747W	The golden bowl	Frederick Feikema Manfred	118576	Henry James	/authors/OL448296A	UNRESOLVED			
/works/OL2944435W	The big sky	A. B. Guthrie	1461085	A.B. Guthrie Jr.	/authors/OL449104A	OL_ALIAS_MATCH	A.B. Guthrie Jr.	A. B. Guthrie Jr. | A.B. Guthrie Jr.	OL_ALTERNATE_NAME
/works/OL2962344W	The last trumpet	Todd Downing	36413	Stephen Mark Rainey	/authors/OL452552A	UNRESOLVED			
/works/OL2983192W	Green willow	Ethel Mannin	1161697	Eileen Dunlop	/authors/OL456666A	UNRESOLVED			
/works/OL2986869W	The rock and the river	Ralph Connor	5783432	Dion Graham | Kekla Magoon	/authors/OL457425A	UNRESOLVED			
/works/OL2986878W	The Major	Ralph Connor	42014768	Cliff Happy	/authors/OL457425A	UNRESOLVED			
/works/OL3005503W	Piccadilly	Kathleen Coyle	6180665	Umar Nur Zain	/authors/OL461349A	UNRESOLVED			
/works/OL3020854W	A graveyard to let	John Dickson Carr	2849592	Carter Dickson	/authors/OL465130A	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME
/works/OL3020871W	The Plague Court murders	John Dickson Carr	1037158	Carter Dickson	/authors/OL465130A	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME
/works/OL3020873W	The red widow murders	John Dickson Carr	1262169	Carter Dickson	/authors/OL465130A	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME
/works/OL3020875W	She died a lady	John Dickson Carr	1262168	Carter Dickson	/authors/OL465130A	OL_ALIAS_MATCH	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	OL_ALTERNATE_NAME
/works/OL3034556W	The Nazarene	Ailbe J. Luddy	1183864	Asch | Sholem Asch	/authors/OL468564A	UNRESOLVED			
/works/OL3045987W	Interim	Dorothy Miller Richardson	44082782	S. Walden	/authors/OL471601A	UNRESOLVED			
/works/OL3046244W	Irish short stories	George A. Birmingham	419366	John Brendan Keane	/authors/OL471665A	UNRESOLVED			
/works/OL309136W	Kadambari	Bāṇa.	15415207	Banabhatta	/authors/OL1795A	UNRESOLVED			
/works/OL313923W	Srikanta	Śaratcandra Caṭṭopādhyāya	1257386	Sarat Chandra Chattopadhyay	/authors/OL2337A	UNRESOLVED			
/works/OL31643W	The man who had everything	Louis Bromfield	1680379	Christine Rimmer	/authors/OL27782A	UNRESOLVED			
/works/OL3171048W	The gods arrive	Grant Lewi	56769	Edith Wharton | Marilyn French	/authors/OL507159A	UNRESOLVED			
/works/OL3190327W	The usurper	Gautier, Judith	13451281	Cliff Ball	/authors/OL512680A	UNRESOLVED			
/works/OL32010577W	Yankee doodle Dixie	J. V. Ryals	14871893	Lisa Patton	/authors/OL5314443A	UNRESOLVED			
/works/OL32027157W	Woodcraft	Simms, William Gilmore	20037673	Elmer H. Kreps	/authors/OL159349A	UNRESOLVED			
/works/OL32036712W	The Plot genie	Wycliffe A. Hill	6914116	Gillian Conoley	/authors/OL11621756A	UNRESOLVED			
/works/OL32044148W	The leopard's spots	Dixon, Thomas	13710292	Thomas Dixon Jr.		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL32044195W	The clansman	Dixon, Thomas	1357600	Thomas Dixon Jr.		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL32046459W	Night raid	Eugene Löhrke	1446462	H.I. Larry	/authors/OL11625267A	UNRESOLVED			
/works/OL32048826W	A silent witness	Frederic Jackson Page	344854	R. Austin Freeman	/authors/OL11626027A	UNRESOLVED			
/works/OL32080397W	Figures in a landscape	Paul Horgan	2071975	Barry England	/authors/OL584484A	UNRESOLVED			
/works/OL32088594W	Jack and the bean-stalk	Tennyson, Hallam Tennyson	21375812	Michele Dufresne	/authors/OL7272383A	UNRESOLVED			
/works/OL32089601W	The forlorn hope	A. L. O. E.	648761	David Drake	/authors/OL367080A	UNRESOLVED			
/works/OL32090662W	Ragged Robin	Mary E. Ropes	22795605	Concordia Merrel	/authors/OL11642645A	UNRESOLVED			
/works/OL32091404W	Shut in	Evelyn Everett-Green	48255902	Lori Lesko	/authors/OL879667A	UNRESOLVED			
/works/OL32092059W	Aladdin, or, The wonderful lamp	Sidney Heath	6671801	Adam Oehlenschlager	/authors/OL1565380A	UNRESOLVED			
/works/OL32092205W	The church mouse	F. Burge Griswold	498213	Graham Oakley	/authors/OL2517822A	UNRESOLVED			
/works/OL32093148W	Fairy tales from the Arabian nights	John D. Batten	2182100	E. Dixon	/authors/OL8008717A	UNRESOLVED			
/works/OL32093680W	Golden wings	Florence Scannell	863378	Martin Caidin	/authors/OL2394619A	UNRESOLVED			
/works/OL32093736W	Grimm's household stories	Edward Henry Wehnert	52836970	Jacob Grimm | Lucy Crane | Wilhelm Grimm	/authors/OL11642466A	UNRESOLVED			
/works/OL32093780W	Sintram and his companions	La Motte-Fouqué, Friedrich Heinrich Karl	21494689	Friedrich Heinrich Karl de la Motte Fouque	/authors/OL18209A	UNRESOLVED			
/works/OL32094051W	The snow garden	Wordsworth, Elizabeth	43129095	Christopher  Rice	/authors/OL1804449A	UNRESOLVED			
/works/OL32094289W	Allegories	F. W. Farrar	41560750	Yannis Karatsioris	/authors/OL7632894A	UNRESOLVED			
/works/OL32094384W	An alphabet of animals	Carton Moore-Park	1803781	Isabelle Brent	/authors/OL2596000A	UNRESOLVED			
/works/OL32094623W	There was once	Helen Marion Burnside	23687003	Constance Wilde	/authors/OL3698401A	UNRESOLVED			
/works/OL32096542W	The Story of the three little pigs	McLoughlin Bros	13176191	L. Leslie Brooke	/authors/OL7294603A	UNRESOLVED			
/works/OL32096985W	Boys wanted	J. L. Nye	17023122	Flynn Meaney	/authors/OL11644171A	UNRESOLVED			
/works/OL32097705W	Sinbad, the sailor	Dalziel Brothers	1311583	Anonymous | D.K. Swan | Gillian Doherty | John Yeoman | Marcia Williams | Salim Bachi	/authors/OL6006806A	UNRESOLVED			
/works/OL32098094W	Jacky	Salome Hocking	19968402	Edward Iversen	/authors/OL11644398A	UNRESOLVED			
/works/OL32098809W	In the wilds	G. H. Thompson	15219899	Nigel Peake	/authors/OL11644532A	UNRESOLVED			
/works/OL32099425W	Johnnie	E. O. Laughlin	44825290	Cardeno C.	/authors/OL11644665A	UNRESOLVED			
/works/OL32146312W	Pansies	Louisa May Alcott	51841846	Alexis  Hall	/authors/OL26680A	UNRESOLVED			
/works/OL3219042W	The Christmas carp	Vicki Baum	3089728	Rita Tornqvist-Verschuur	/authors/OL521381A	UNRESOLVED			
/works/OL32254753W	The three rings	Margaret K. Soifer	42330144	John R. Erickson	/authors/OL161790A	UNRESOLVED			
/works/OL3236943W	She Goes to War	Ellis Peters	1130305	Edith Pargeter	/authors/OL19465A	DIRECT_NAME_MATCH	Edith Pargeter	Edith Pargeter	OL_NAME_OR_PERSONAL_NAME
/works/OL3236964W	Warfare accomplished	Ellis Peters	1130304	Edith Pargeter	/authors/OL19465A	DIRECT_NAME_MATCH	Edith Pargeter	Edith Pargeter	OL_NAME_OR_PERSONAL_NAME
/works/OL3236974W	The eighth champion of Christendom	Ellis Peters	1130306	Edith Pargeter	/authors/OL19465A	DIRECT_NAME_MATCH	Edith Pargeter	Edith Pargeter	OL_NAME_OR_PERSONAL_NAME
/works/OL32443964W	Tom, the bootblack; or, The road to success	Horatio Alger	6927252	Horatio Alger Jr.	/authors/OL316972A	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL3268652W	I Wish I Were a Lion	Eve Tharlet	42470607	Dan Jackson	/authors/OL533155A	UNRESOLVED			
/works/OL3282805W	Long knives	George Cary Eggleston	26439026	Charles  Rosenberg	/authors/OL536315A	UNRESOLVED			
/works/OL32873212W	Shot and shell	George Emmett	24492022	Robert Lytle	/authors/OL1394602A	UNRESOLVED			
/works/OL32873768W	All's well	George Emmett	47512409	Carol A. Robi	/authors/OL1394602A	UNRESOLVED			
/works/OL3297462W	The master of the house	Radclyffe Hall	40360380	John Gaskin	/authors/OL539458A	UNRESOLVED			
/works/OL33121077W	A moment of time	Richard Hughes	40993756	Jilaine Tarisa	/authors/OL957796A	UNRESOLVED			
/works/OL33133922W	The phantom fleet	Ted Copp	46906114	Julien Boyer	/authors/OL11514057A	UNRESOLVED			
/works/OL33135715W	Silver saddles	Covelle Newcomb	4558657	Cap Iverson	/authors/OL2008364A	UNRESOLVED			
/works/OL33136115W	Maida's little theater	Inez Haynes Gillmore	4028092	Inez Haynes Irwin	/authors/OL947807A	OL_ALIAS_MATCH	Inez Haynes Irwin	Inez Haynes Irwin | inez haynes irwin	OL_ALTERNATE_NAME
/works/OL33138005W	Phil, the fiddler	Horatio Alger	1111179	Horatio Alger Jr.	/authors/OL316972A	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL33153303W	Stronger than death	Calif.) American Russian Institute for Cultural Relations with the Soviet Union (San Francisco	394196	Manda Scott	/authors/OL12016413A	UNRESOLVED			
/works/OL33162717W	Zipporah	Joshua A. Brockett	394499	Arthur S. Maxwell | Lois N. Erickson	/authors/OL12018798A	UNRESOLVED			
/works/OL33169628W	Arundel	Kenneth Lewis	1128397	Kenneth Roberts	/authors/OL18065A	OL_ALIAS_MATCH	Kenneth Roberts	Kenneth Roberts	OL_ALTERNATE_NAME
/works/OL33305022W	So little time	Arthur S. Maxwell	1055830	John P. Marquand	/authors/OL2854115A	UNRESOLVED			
/works/OL33313124W	The hidden land	Murray Roberts	49876	Pamela Dean	/authors/OL12065388A	UNRESOLVED			
/works/OL33323886W	The greatest adventure	John Taine	6002828	Eric Temple Bell	/authors/OL12070346A	UNRESOLVED			
/works/OL33373594W	The Brave in Heart	Cook, Ida	2724628	Mary Burchell	/authors/OL892147A	DIRECT_NAME_MATCH	Mary Burchell	Mary Burchell	OL_NAME_OR_PERSONAL_NAME
