openlibrary_work_key	selection_title	selection_author	selection_year	ia_identifier	retrieval_source	found_in_primary_query	author_metadata_evidence	author_creator_evidence	broad_sampling_status	ia_title	ia_creator	ia_date	ia_year	ia_publisher	ia_subject	ia_description	ia_collection	ia_language	ia_mediatype
/works/OL35383W	Three Lives	Gertrude Stein	1909	jstor-106872	broad_other_sample	False	False	False	all_retained	On the Method of Determining, from the Real Probabilities of Life, the Values of Contingent Reversions in Which Three Lives are Involved in the Survivorship. By Mr. William Morgan, F. R. S.	Morgan, William	1791-01-01T00:00:00Z	1791	Philosophical Transactions of the Royal Society of London		"""On the Method of Determining, from the Real Probabilities of Life, the Values of Contingent Reversions in Which Three Lives are Involved in the Survivorship. By Mr. William Morgan, F. R. S."" is an article from Philosophical Transactions of the Royal Society of London, Volume 81 . View more articles from Philosophical Transactions of the Royal Society of London . View this article on JSTOR . View this article's JSTOR metadata . You may also retrieve all of this items metadata in JSON at the following URL: https://archive.org/metadata/jstor-106872"	"[""jstor_philtranroyasoc3"", ""jstor_ejc"", ""journals""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	servingcommunity0000unse	broad_other_sample	False	False	False	all_retained	Serving the community : three lives		1983-01-01T00:00:00Z	1983	London : National Federation of Community Organisations	"[""Harris, Sewell"", ""Horwill, Margaret"", ""Saxby, Jane"", ""Community organization -- Political aspects -- Great Britain"", ""Volunteer workers in social service -- Great Britain"", ""Volunteer workers in social service"", ""Great Britain""]"	63 pages	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	threelivesofjame0000feld	broad_other_sample	False	False	False	all_retained	The three lives of James Madison : genius, partisan, president	Feldman, Noah, 1970- author	2017-01-01T00:00:00Z	2017	New York : Random House	"[""Madison, James, 1751-1836"", ""Presidents -- United States -- Biography""]"	"[""xviii, 773 pages : 25 cm"", ""Includes bibliographical references and index""]"	"[""internetarchivebooks"", ""printdisabled"", ""fav-elhistory"", ""fav-head_wizard"", ""fav-stinkers"", ""openlibrary-d-ol""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	firstpresidentjo0000unse	broad_other_sample	False	False	False	all_retained	The first President Johnson; the three lives of the seventeenth President of the United States of America	Thomas, Lately	1968-01-01T00:00:00Z	1968	New York, Morrow	Johnson, Andrew, 1808-1875	"[""x, 676 pages 25 cm"", ""The three lives of the seventeenth president of thr United States of America"", ""Includes bibliographical references (pages 639-652)""]"	"[""marygrovecollege"", ""internetarchivebooks"", ""americana"", ""inlibrary"", ""printdisabled"", ""fav-head_wizard""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	gildedyouththree0000camb_e6y3	broad_other_sample	False	False	False	all_retained	Gilded youth : three lives in France's Belle Époque	Cambor, Kate, 1975-	2010-01-01T00:00:00Z	2010	New York : Farrar, Straus Giroux ; Godalming : Melia [distributor]	"[""Daudet, Léon, 1867-1942"", ""Charcot, Jean, 1867-1936"", ""Hugo, Jeanne, 1869-1941"", ""Celebrities -- France -- Biography"", ""Celebrities"", ""France -- History -- Third Republic, 1870-1940"", ""France""]"	323 pages ; 23 cm	"[""internetarchivebooks"", ""printdisabled""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	firstpresidentjo0000thom	broad_other_sample	False	False	False	all_retained	The first President Johnson ; the three lives of the seventeenth President of the United States of America	Thomas, Lately	1968-01-01T00:00:00Z	1968	New York : Morrow	Johnson, Andrew, 1808-1875	"[""x, 676 pages : 25 cm"", ""Bibliography: p. 639-652""]"	"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	bolerium_2023.11_samstewardcatalog	broad_other_sample	False	False	False	all_retained	Bolerium Books (2023.11) Sam Steward / Phil Sparrow / Phil Andros: Three lives in one					bookstore	Bolerium Books (2023.11) Sam Steward / Phil Sparrow / Phil Andros: Three lives in one San Francisco CA	"[""zines_inbox"", ""zines"", ""fav-vacasmagras""]"		texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	dokumen.pub_man-of-mysteries-the-three-lives-of-george-hunt-williamson-revealed	broad_other_sample	False	False	False	all_retained	dokumen.pub_man-of-mysteries-the-three-lives-of-george-hunt-williamson-revealed					"[""ufo"", ""aliens"", ""ra material"", ""george adamski""]"	The Incredible Life of George Hunt Williamson: Mystical Journey	"[""opensource""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	allweknowthreeli00cohe	broad_other_sample	False	False	False	all_retained	All we know : three lives	Lisa Cohen	2012-01-01T00:00:00Z	2012	Farrar, Straus and Giroux	"[""Women intellectuals"", ""Women fashion designers"", ""Modernism (Aesthetics)"", ""American Women authors"", ""Socialites"", ""History"", ""Biography"", ""Women""]"		"[""internetarchivebooks"", ""printdisabled"", ""fav-alejandroc"", ""fav-aluihlein"", ""fav-cartapesto_vintage"", ""fav-dorjie"", ""fav-izambard"", ""fav-majumi"", ""fav-peter_day2128"", ""fav-sashap"", ""fav-sharonghamari"", ""fav-stephkron"", ""fav-vintagegal3176"", ""fav-zaziemetro"", ""dartmouthlibrary-ol"", ""denverpubliclibrary-ol"", ""drakeuniversity-ol"", ""hamiltonpubliclibrary-ol"", ""ithacacollege-ol"", ""kalamazoocollege-ol"", ""riceuniversity-ol"", ""rochester-ol"", ""spokanepubliclibrary-ol"", ""stmaryscountylibrary"", ""universityofarizona-ol"", ""universityofcoloradoboulder-ol"", ""universityofoklahoma-ol"", ""worthingtonlibraries-ol""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	isbn_2900865162074	broad_other_sample	False	False	False	all_retained	Three lives: Alcibiades, Dion, Atticus	Nepos, Cornelius	1987-01-01T00:00:00Z	1987	Bristol : Bristol Classical Press ; Chicago : Bolchazy-Carducci Publishers	"[""Alcibiades"", ""Dion, approximately 408 B.C.-354 B.C"", ""Atticus, Titus Pomponius""]"	"[""vi, 138 pages, 4 unnumbered leaves of plates : 23 cm"", ""Includes index"", ""Text in Latin; introduction and commentary in English"", ""Introduction: The author -- Historical background -- Text: Alcibiades -- Dion -- Atticus -- Notes -- Index of proper names -- Vocabulary""]"	"[""internetarchivebooks"", ""printdisabled"", ""fav-clavius"", ""fav-jaef"", ""fav-nic_d93"", ""fav-oluthe"", ""fav-rejina_bomjon"", ""fav-ritie_rajaswi"", ""fav-silvicolus"", ""fav-trenton_jones"", ""fav-v_palenyy"", ""cua-ol"", ""kalamazoocollege-ol"", ""riceuniversity-ol""]"	"[""lat"", ""eng""]"	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	threelivestolive00lind	broad_other_sample	False	False	False	all_retained	Three lives to live	Lindbergh, Anne	1992-01-01T00:00:00Z	1992	Boston : Little, Brown	"[""Time travel"", ""Twins""]"	"[""j-134,933"", ""Thirteen-year-old Garet's quiet life with her grandmother is changed when down the laundry chute comes Garet's \""twin\"" Daisy, whose true identity comes as a surprise""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-cookiemonger"", ""fav-deejaymartin"", ""fav-eigaguy"", ""bpljordan-ol"", ""denverpubliclibrary-ol"", ""universityofarizona-ol""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	threelives00auch	broad_other_sample	False	False	False	all_retained	Three lives	Auchincloss, Louis	1993-01-01T00:00:00Z	1993	Boston, MA : Houghton Mifflin		p. ; cm	"[""bplhoughton"", ""bostonpubliclibrary"", ""americana"", ""inlibrary"", ""printdisabled"", ""openlibrary-d-ol""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	threelivesofchar0000unse_p7c3	broad_other_sample	False	False	False	all_retained	The three lives of charles de gaulle		1966-01-01T00:00:00Z	1966				"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-sergiomargarido""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	savethreelivespl00roda_0	broad_other_sample	False	False	False	all_retained	Save three lives	Robert Rodale	1991-01-01T00:00:00Z	1991	Sierra Club Books	"[""Alternative agriculture -- Developing countries."", ""Food supply -- Developing countries."", ""Organic farming -- Developing countries."", ""Agriculture.""]"		"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-ahmed_bermo"", ""fav-jonathan_crescenzo"", ""fav-melvinqbelly"", ""fav-stevexx"", ""americanuniversity-ol"", ""belmont-ol"", ""binghamton-ol"", ""gwulibraries-ol"", ""kalamazoocollege-ol"", ""riceuniversity-ol"", ""tulsacc-ol"", ""universityofarizona-ol"", ""universityofcoloradoboulder-ol"", ""wilsoncollege-ol""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	whypresidentlinc00mark	broad_other_sample	False	False	False	all_retained	Why President Lincoln spared three lives	Markens, Isaac, 1846-1928	1911-01-01T00:00:00Z	1911	New York, Printed for the author	"[""Lincoln, Abraham, 1809-1865"", ""Gittings, John Sterrett"", ""Confederate States of America. Secret Service""]"	A call made by Mr. and Mrs. J. S. Gittings and others on President Lincoln, the night of Aug. 28, 1864, at the Soldiers' home to solicit pardon for J. H. R. Embert, B. Lyon and S. B. Hearn, privates of Co. B. 1st Md. cavalry, convicted as spies	"[""library_of_congress"", ""americana""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	threelivesofgava0000pear	broad_other_sample	False	False	False	all_retained	The three lives of Gavan Duffy	Pearl, Cyril	1979-01-01T00:00:00Z	1979	Kensington, N.S.W. : New South Wales University Press	"[""Duffy, Charles Gavan, Sir, 1816-1903"", ""Statesmen -- Ireland -- Biography"", ""Statesmen -- Australia -- Victoria -- Biography"", ""Ireland -- Politics and government -- 1837-1901"", ""Victoria -- Politics and government""]"	"[""237 p. : 25 cm"", ""Bibliography: p. 233-234"", ""Includes index""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	orlando-figes-the-europeans-three-lives-and-the-making-of-a-cosmopolitan-culture-2019	broad_other_sample	False	False	False	all_retained	The Europeans. Three Lives and the making of a Cosmopolitan Culture	Orlando Figes				"[""History"", ""Russia""]"	Orlando Figes: The Europeans. Three Lives and the making of a Cosmopolitan Culture (2019)	"[""opensource""]"		texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	mythreelives00ligh	broad_other_sample	False	False	False	all_retained	My three lives	Lightwood, Teresa	1960-01-01T00:00:00Z	1960	New York, Dutton	Lightwood, Teresa	"[""Autobiographical"", ""London ed. (Cassell) has title: Teresa of Siam""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	threelivesofluci0000mcbu	broad_other_sample	False	False	False	all_retained	The three lives of Lucie Cabrol	McBurney, Simon	1995-01-01T00:00:00Z	1995	London : Methuen Drama ; Portsmouth, N.H. : Distributed in the U.S.A. by Heinemann	Women peasants -- France -- Drama	54 p. : 19 cm	"[""internetarchivebooks"", ""printdisabled"", ""fav-arturskon"", ""fav-el4ctr0n"", ""fav-shanebosher"", ""binghamton-ol"", ""johnshopkins-ol"", ""rochester-ol"", ""universityofarizona-ol"", ""universityofcoloradoboulder-ol""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	mavrommati-2013-offprint	broad_other_sample	False	False	False	all_retained	Symeon Stylites: His three Lives as versions of history	Mavromatti Maria, Post-Doc Researcher, Aristotle University of Thessaloniki	2013-12-02T00:00:00Z	2013		"[""Medieval History"", ""Symeon Stylites"", ""Ascetic Practices""]"	The focal point of the present essay is the three Lives of Symeon Stylites, a Syrian monk of the 5th century. Symeon was notorious to his contemporaries for his extreme ascetic practices that ensured a great reputation for him, in an expanded area, reaching Britain and Ethiopia. His mortification practices brought a keen audience to him, even before he realized what made him even more popular, his ascent on a pillar. The sources give different numbers for the height of this column. Nevertheless, it is quite common to accept that it reached, at its final stage, 20 meters height (40 cubits).	"[""opensource"", ""archive-journal"", ""journals"", ""community""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	threelivesofjose00cool_0	broad_other_sample	False	False	False	all_retained	The three lives of Joseph Conrad	Coolidge, Olivia E	1972-01-01T00:00:00Z	1972	Boston : Houghton Mifflin	"[""Conrad, Joseph, 1857-1924"", ""Novelists, English -- 20th century -- Biography""]"	"[""vii, 230 p. : 23 cm"", ""Bibliography: p. [224]""]"	"[""bplhoughton"", ""bostonpubliclibrary"", ""americana"", ""printdisabled"", ""inlibrary"", ""fav-stevenlw1956""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	jstor-107044	broad_other_sample	False	False	False	all_retained	On the Method of Determining, from the Real Probabilities of Life, the Values of Contingent Reversions in Which Three Lives are Involved in the Survivorship. By William Morgan, Esq. F. R. S.	Morgan, William	1800-01-01T00:00:00Z	1800	Philosophical Transactions of the Royal Society of London		"""On the Method of Determining, from the Real Probabilities of Life, the Values of Contingent Reversions in Which Three Lives are Involved in the Survivorship. By William Morgan, Esq. F. R. S."" is an article from Philosophical Transactions of the Royal Society of London, Volume 90 . View more articles from Philosophical Transactions of the Royal Society of London . View this article on JSTOR . View this article's JSTOR metadata . You may also retrieve all of this items metadata in JSON at the following URL: https://archive.org/metadata/jstor-107044"	"[""jstor_philtranroyasoc3"", ""jstor_ejc"", ""journals""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	threelivesofprac0000dona	broad_other_sample	False	False	False	all_retained	The Three Lives of a Practitioner: A Modern Day Samurai's Life and the Road He Took....Within the Shadows	Donald Dow	2003-08-01T00:00:00Z	2003	Xlibris Corporation			"[""internetarchivebooks"", ""inlibrary"", ""printdisabled""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	whypresidentlincmark	broad_other_sample	False	False	False	all_retained	Why President Lincoln spared three lives	Markens, Isaac, 1846-1928	1911-01-01T00:00:00Z	1911	New York : Printed for the author	"[""Lincoln, Abraham, 1809-1865"", ""Gittings, John Sterrett"", ""Confederate States of America. Secret Service""]"	"[""A call made by Mr. and Mrs. J.S. Gittings and others on President Lincoln, the night of Aug. 28, 1864, at the Soldiers' home to solicit pardon for J.H.R. Embert, B. Lyon and S.B. Hearn, privates of Co. B, 1st Md. Cavalry, convicted as spies"", ""Text printed on one side of p. only"", ""Monaghan, J. Lincoln bibliography"", ""Oakleaf, J. Lincoln bibliography"", ""Pamphlet, printed wrappers"", ""Note mounted on p. [2] of cover: For Mr. Daniel Fish, from Isaac Markens, June 1st, 1911"", ""Daniel Fish Collection"", ""18""]"	"[""lincolncollection"", ""americana""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	purelandtruestor0000mcgi	broad_other_sample	False	False	False	all_retained	Pure land : a true story of three lives, three cultures and the search for heaven on earth	McGivney, Annette	2017-01-01T00:00:00Z	2017	Detroit, MI : Aquarius Press		pages cm	"[""internetarchivebooks"", ""printdisabled""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	threelivesformis00huie	broad_other_sample	False	False	False	all_retained	Three lives for Mississippi	Huie, William Bradford, 1910-1986	1965-01-01T00:00:00Z	1965	New York, WCC Books	"[""Goodman, Andrew, 1943-1964"", ""Chaney, James Earl, 1943-1964"", ""Schwerner, Michael Henry, 1939-1964"", ""Murder""]"	254 p. 21 cm	"[""internetarchivebooks"", ""americana"", ""printdisabled"", ""fav-mario_ernesto_l_pez_far_as"", ""fav-travis-bickle"", ""fav-twoiverson""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	brontcabinetthre0000lutz	broad_other_sample	False	False	False	all_retained	The Brontë cabinet : three lives in nine objects	Lutz, Deborah	2015-01-01T00:00:00Z	2015	New York : W.W. Norton & Company	"[""Brontë, Charlotte, 1816-1855"", ""Brontë, Emily, 1818-1848"", ""Brontë, Anne, 1820-1849"", ""Women authors, English -- 19th century -- Biography"", ""Sisters -- England -- Yorkshire -- Biography""]"	"[""xxv, 310 pages, 8 unnumbered pages of plates : 25 cm"", ""Victorian literature scholar Deborah Lutz illuminates the complex and fascinating lives of the Brontes through the things they wore, stitched, wrote on, and inscribed"", ""Includes bibliographical references (pages 257-294) and index"", ""The private lives of objects -- Tiny books -- Pillopatate -- Out walking -- Keeper, Grasper, and other family animals -- Fugitive letters -- The alchemy of desks -- Death made material -- Memory albums -- Migrant relics""]"	"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-aleister8077"", ""fav-ana_lves"", ""fav-ch_rleslamb"", ""fav-cremastercycles"", ""fav-cynthia_korzekwa"", ""fav-elena_oborina"", ""fav-gme00"", ""fav-jessica_allen259"", ""fav-jolanta_matuszewska"", ""fav-karla_ramirez994"", ""fav-kindelling"", ""fav-kj87"", ""fav-lisa_cepluch"", ""fav-mae_o_apos_callaghan"", ""fav-megan09"", ""fav-pceb66"", ""fav-rhea10"", ""fav-sammnorth"", ""fav-tahsina"", ""fav-yorklincoln"", ""binghamton-ol"", ""dartmouthlibrary-ol"", ""delawarecountydistrictlibrary-ol"", ""drakeuniversity-ol"", ""gwulibraries-ol"", ""hamiltonpubliclibrary-ol"", ""ithacacollege-ol"", ""openlibrary-d-ol"", ""rochester-ol"", ""tulsacc-ol"", ""uni-ol"", ""universityofoklahoma-ol"", ""worthingtonlibraries-ol""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	blackforemothers0000ster	broad_other_sample	False	False	False	all_retained	Black foremothers : three lives	Sterling, Dorothy, 1913-2008	1979-01-01T00:00:00Z	1979	Old Westbury, N.Y. : Feminist Press	"[""Craft, Ellen"", ""Wells-Barnett, Ida B., 1862-1931"", ""Terrell, Mary Church, 1863-1954"", ""Terrell, Mary Church"", ""African American women -- Biography"", ""African American women""]"	"[""xxiii, 167 pages : 23 cm"", ""Includes bibliographical references (pages 160-162) and index"", ""Ellen Craft.--Ida B. Wells.--Mary Church Terrell""]"	"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-k_hope"", ""americanuniversity-ol"", ""cua-ol"", ""drakeuniversity-ol"", ""howard-ol"", ""kalamazoocollege-ol"", ""occidentalcollegelibrary-ol"", ""rochester-ol"", ""swarthmore-ol"", ""the-claremont-colleges-ol"", ""udc-ol"", ""uni-ol"", ""universityofarizona-ol"", ""universityofcoloradoboulder-ol"", ""universityofoklahoma-ol"", ""wilsoncollege-ol""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	isbn_9781783058211	broad_other_sample	False	False	False	all_retained	No quarter : the three lives of Jimmy Page	Power, Martin, author	2016-01-01T00:00:00Z	2016	London : Omnibus Press	"[""Page, Jimmy"", ""Led Zeppelin (Musical group)"", ""Rock musicians -- Great Britain -- Biography"", ""Guitarists -- Great Britain -- Biography""]"	"[""vi, 698 pages, 24 unnumbered pages of plates : 24 cm"", ""Includes bibliographical references and index""]"	"[""internetarchivebooks"", ""printdisabled"", ""fav-kmuckley"", ""fav-leggc"", ""fav-lucisfero"", ""fav-rooble"", ""fav-tamara_meagher958""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	threelivesforcza00plow	broad_other_sample	False	False	False	all_retained	Three lives for the Czar	Plowman, Stephanie	1970-01-01T00:00:00Z	1970	Boston : Houghton Mifflin Co.	Russia -- History -- 1904-1914 -- Juvenile fiction	"[""269 p. : 22 cm"", ""Andrei Hamilton relates the history of his family's relationship with Russia's imperial family and his own growing up years in St. Petersburg in the period preceding World War I"", ""Sequel: My kingdom for a grave""]"	"[""bostonpubliclibrary"", ""bplhoughton"", ""americana"", ""inlibrary"", ""printdisabled""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	threelivesforcza0000plow	broad_other_sample	False	False	False	all_retained	Three lives for the Czar	Plowman, Stephanie	1969-01-01T00:00:00Z	1969	London, Bodley Head	Russia -- History -- 1904-1914 -- Juvenile fiction	"[""271 p. 23 cm"", ""Sequel: My kingdom for a grave""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-hansblumenberg""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	blackforemothers00ster	broad_other_sample	False	False	False	all_retained	Black foremothers : three lives	Sterling, Dorothy, 1913-2008	1988-01-01T00:00:00Z	1988	New York : Feminist Press	"[""Craft, Ellen"", ""Wells-Barnett, Ida B., 1862-1931"", ""Terrell, Mary Church, 1863-1954"", ""African American women""]"	"[""Includes bibliographical references (p. 161-166) and index"", ""Ellen Craft ; the valiant journey -- Ida B. Wells ; voice of a people -- Mary Church Terrell ; ninety years for freedom""]"	"[""internetarchivebooks"", ""americana"", ""printdisabled"", ""inlibrary"", ""fav-aichlee_bushnell_njoroge"", ""fav-ana4ian"", ""fav-clockwiseoctopus"", ""fav-dorotheabrooke"", ""fav-elhistory"", ""fav-jp771"", ""fav-momotheholyspirit"", ""fav-selginzk"", ""fav-sincerae"", ""fav-stephanie_r_baldwin"", ""belmont-ol"", ""binghamton-ol"", ""dartmouthlibrary-ol"", ""ithacacollege-ol"", ""johnshopkins-ol"", ""marymount-ol"", ""randolph-macon-college-ol"", ""riceuniversity-ol"", ""rochester-ol"", ""udc-ol"", ""universityofarizona-ol"", ""universityofoklahoma-ol""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	3livesformississ0000unse	broad_other_sample	False	False	False	all_retained	Three lives for Mississippi	Huie, William Bradford, 1910-1986	1965-01-01T00:00:00Z	1965	New York, WCC Books	"[""Goodman, Andrew, 1943-1964"", ""Chaney, James Earl, 1943-1964"", ""Schwerner, Michael Henry, 1939-1964"", ""Murder -- Mississippi -- Neshoba County"", ""Murder"", ""Mississippi -- Neshoba County""]"	"[""254 pages 21 cm"", ""Gift of Rabbi W. Gunther Plaut""]"	"[""trent_university"", ""internetarchivebooks"", ""printdisabled"", ""fav-bg2012"", ""fav-cecealexa"", ""fav-cody_jenkins04"", ""fav-robertbruceferguson""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	nijinskypavlovad00magr	broad_other_sample	False	False	False	all_retained	Nijinsky, Pavlova, Duncan : three lives in dance	"[""Magriel, Paul David, 1906-"", ""Magriel, Paul David, 1906- ed. Nijinsky. 1977"", ""Magriel, Paul David, 1906- ed. Pavlova. 1977"", ""Magriel, Paul David, 1906- ed. Isadora Duncan. 1977""]"	1977-01-01T00:00:00Z	1977	New York : Da Capo Press	"[""Nijinsky, Waslaw, 1890-1950"", ""Pavlova, Anna, 1881-1931"", ""Duncan, Isadora, 1877-1927"", ""Dancers""]"	"[""Reprint of 3 works: Nijinsky (1946), Pavlova (1947), and Isadora Duncan (1947), which were edited by P. D. Magriel and published by Holt, New York"", ""Includes bibliographies""]"	"[""internetarchivebooks"", ""printdisabled"", ""fav-barry_o_apos_neill"", ""fav-beyana_grace"", ""fav-chapalan"", ""fav-cherrybrixx"", ""fav-daniel_757"", ""fav-harpocrates887"", ""fav-harrietcw"", ""fav-hedi_harrar"", ""fav-jaime_rg28"", ""fav-jcaaz"", ""fav-julianadegodoy"", ""fav-kaustin95"", ""fav-marie034"", ""the-claremont-colleges-ol"", ""universityofoklahoma-ol""]"	eng	texts
/works/OL35383W	Three Lives	Gertrude Stein	1909	threelivesformis0000huie	broad_other_sample	False	False	False	all_retained	Three lives for Mississippi	Huie, William Bradford, 1910-1986	2000-01-01T00:00:00Z	2000	Jackson : University Press of Mississippi	"[""Goodman, Andrew, 1943-1964"", ""Chaney, James Earl, 1943-1964"", ""Schwerner, Michael Henry, 1939-1964"", ""Murder -- Mississippi -- Neshoba County -- History -- 20th century"", ""Civil rights workers -- Crimes against -- Mississippi -- Neshoba County -- History -- 20th century"", ""Civil rights workers -- Mississippi -- Neshoba County -- Biography"", ""Civil rights workers"", ""Civil rights workers -- Crimes against"", ""Murder"", ""Race relations"", ""Neshoba County (Miss.) -- Race relations"", ""Mississippi -- Neshoba County""]"	"[""184 pages : 21 cm"", ""Originally published: New York : WWC Books, 1965. Reprinted 2000"", ""Includes index""]"	"[""internetarchivebooks"", ""printdisabled"", ""fav-kmckeon"", ""fav-likeashot66"", ""fav-mozc""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_S0-BQE-440	primary_and_broad	True	True	True	all_retained	THE PICTURE OF DORIAN GRAY	OSCAR WILDE	1926-01-01T00:00:00Z	1926				"[""internetarchivebooks"", ""fav-sealvester315""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_q3d0	primary_and_broad	True	True	True	all_retained	the picture of dorian gray	oscar wilde	1918-01-01T00:00:00Z	1918	hamilton, kent & co., ltd			"[""internetarchivebooks""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_d8r8	primary_and_broad	True	True	True	all_retained	The picture of Dorian Gray	Oscar Wilde	1926-01-01T00:00:00Z	1926				"[""internetarchivebooks""]"		texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	oscar-wilde-the-picture-of-dorian-gray-1890-eng-www.-etoile.-app	primary_and_broad	True	True	True	all_retained	Oscar Wilde - The Picture Of Dorian Gray (1890) (ENG)	Oscar Wilde	1890-01-01T00:00:00Z	1890		book	"""The Picture of Dorian Gray"" is a novel by Oscar Wilde, first published in 1890. It tells the story of Dorian Gray, a young and handsome man who becomes enthralled by the idea of eternal youth and beauty. The novel begins with Dorian Gray posing for a portrait painted by his friend, the talented artist Basil Hallward. During the painting session, Dorian meets Lord Henry Wotton, a witty and cynical aristocrat who espouses a philosophy of hedonism and aestheticism. Under Lord Henry's influence, Dorian becomes increasingly enamored with the pursuit of pleasure and the idea of living life to its fullest. As the portrait nears completion, Dorian expresses a wish that he could remain forever young and that the portrait would age instead of him. In a supernatural twist, his wish is granted: the portrait ages and bears the marks of his moral decay and debauchery, while Dorian himself remains unchanged in appearance. With his outward beauty preserved, Dorian indulges in a life of vice and excess, pursuing his own desires without regard for the consequences. He becomes involved in scandalous affairs, reckless behavior, and even murder, all while maintaining a facade of youthful innocence and charm in society. Throughout the novel, the portrait serves as a visual representation of Dorian's soul, reflecting the hidden corruption and decay that lie beneath his perfect exterior. As Dorian's actions become increasingly depraved, he is haunted by the portrait's grotesque transformation, leading to a downward spiral of guilt, paranoia, and self-destruction. ""The Picture of Dorian Gray"" is a philosophical exploration of beauty, morality, and the consequences of vanity and self-indulgence. It challenges societal norms and explores the idea of living life without moral constraints, ultimately revealing the destructive power of unchecked desires and the pursuit of eternal youth. Wilde's novel remains a masterpiece of Victorian literature, known for its rich prose, provocative themes, and enduring relevance in questioning the nature of art, identity, and the human condition."	"[""opensource"", ""fav-dalessg""]"	english-handwritten	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	pictureofdoriang0000osca_e3j4	primary_and_broad	True	True	True	all_retained	The picture of Dorian Gray	Oscar Wilde	1964-01-01T00:00:00Z	1964	Airmont Pub. Co.			"[""internetarchivebooks"", ""inlibrary"", ""printdisabled""]"	eng	texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	the-picture-of-dorian-gray-oscar-wilde_202507	primary_and_broad	True	True	True	all_retained	The Picture Of Dorian Gray | Oscar Wilde	Oscar Wilde				The Picture Of Dorian Gray | Oscar Wilde	The Picture Of Dorian Gray | Oscar Wilde	"[""opensource""]"		texts
/works/OL8193416W	The Picture of Dorian Gray	Oscar Wilde	1890	bwb_P9-CZL-981	primary_and_broad	True	True	True	all_retained	The Picture of Dorian Gray	Oscar Wilde	1931-01-01T00:00:00Z	1931	Illustrated Editions Company			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	Eng	texts
