work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids
OL24144W	5	2	Weir of Hermiston	1896	0.86	1.0	mdp.39015001341497|mdp.39015031301016|uc2.ark+=13960=t9f47m304|nyp.33433076052772|uc1.b4538492
OL24146W	3	3	The wrecker	1891	0.89	1.0	nnc1.1002389673|uc1.b4102254|mdp.39015063964681
OL24149W	1	1	Prince Otto	1901	0.89	1.0	uc2.ark+=13960=t6rx98g7z
OL24150W	5	3	The wrong box	1905	0.88	1.0	uva.x000181459|uc2.ark+=13960=t5s759531|nyp.33433075752968|uc1.b4102335|uc2.ark+=13960=t08w3ds14
OL241578W	2	1	The raiders	1894	0.88	1.0	mdp.39015063551363|uc2.ark+=13960=t0bv7fw25
OL24158W	3	2	New Arabian nights	1914	0.89	1.0	uc2.ark+=13960=t8nc5wk1f|uva.x000071016|ien.35556007041916
OL24232W	2	1	The man from Brodney's	1908	0.89	1.0	mdp.39015063941481|nyp.33433076081128
OL24234W	2	2	Nedra	1905	0.88	1.0	uc2.ark+=13960=t10p0ww68|mdp.39015063941473
OL24244W	1	1	A fool and his money	1913	0.9	1.0	uc2.ark+=13960=t04x54m99
OL24246W	2	1	Green fancy	1917	0.83	1.0	nyp.33433076075567|uc2.ark+=13960=t22b8vn3r
OL24250W	3	1	Castle Craneycrow	1902	0.9	1.0	mdp.39015056877106|mdp.39015063941630|uc2.ark+=13960=t5p847f68
OL24251W	3	2	Her weight in gold	1911	0.86	1.0	uc2.ark+=13960=t6ww77s48|nyp.33433076075559|uc2.ark+=13960=t6d21w68j
OL2441349W	1	1	Calvary	1922	0.89	1.0	uc2.ark+=13960=t1mg7jj3c
OL244890W	1	1	At a winter's fire	1899	0.89	1.0	nyp.33433074935127
OL245953W	7	4	Barabbas	1896	0.9	1.0	uc2.ark+=13960=t6k06z45s|uc1.b3321288|uc2.ark+=13960=t57d2zk9s|ien.35556007012321|uiuo.ark+=13960=t22b9bc59|uiuo.ark+=13960=t7tm7j845|uiuo.ark+=13960=t87h1x13s
OL2462434W	1	1	The tenant of Wildfell hall	1922	0.89	1.0	mdp.39015008993712
OL246364W	2	2	The ne'er-do-well	1911	0.89	1.0	nyp.33433074837356|mdp.39015030855822
OL246504W	1	1	The second deluge	1912	0.67	1.0	uc2.ark+=13960=t9h41k936
OL247042W	7	3	The bar sinister	1920	0.88	1.0	uc1.b3578352|uc2.ark+=13960=t6f18tr0n|uc1.b3909003|mdp.39015022368180|mdp.39015048712445|nyp.33433074843222|uc1.b3561977
OL247065W	5	2	The White mice	1909	0.89	1.0	mdp.39015031228037|nyp.33433074843214|uc1.b3325373|uc1.b3561865|uc2.ark+=13960=t9m32pt2n
OL247071W	3	1	Cinderella, and other stories	1896	0.88	1.0	mdp.39015025367593|mdp.39015031228557|uc1.b249492
OL247075W	6	4	Soldiers of fortune	1897	0.89	1.0	nyp.33433074845995|uc1.b3325372|uc1.b3578357|uc2.ark+=13960=t9959p11d|nyp.33433074843388|uc2.ark+=13960=t5j960n3g
OL247078W	3	2	The exiles	1894	0.89	1.0	uc1.b3324239|uc1.b3561861|wu.89099779761
OL247079W	5	3	Captain Macklin	1902	0.89	1.0	mdp.39015051338856|uc2.ark+=13960=t3pv6bf8j|uc2.ark+=13960=t5db7w69s|uc2.ark+=13960=t21c1x26s|pst.000009792036
OL247080W	2	2	The Red cross girl	1913	0.88	1.0	mdp.39015063546231|wu.89099779811
OL247081W	3	3	Van Bibber and others	1892	0.89	1.0	mdp.39015031228177|uc1.b3546424|uc2.ark+=13960=t2r49gk1v
OL247082W	5	3	The lion and the unicorn	1905	0.88	1.0	mdp.39015011823575|uc2.ark+=13960=t3416t83f|mdp.39015031228243|mdp.39076001816037|uc2.ark+=13960=t6m03zg3g
OL247086W	3	3	Gallegher	1905	0.89	1.0	mdp.39015063546223|uc2.ark+=13960=t9765b38r|uc1.b3561863
OL249393W	3	2	Greyfriars Bobby	1912	0.74	1.0	uc2.ark+=13960=t0cv4c542|mdp.39015027550535|nyp.33433082248414
OL249812W	1	1	The Bittermeads mystery	1922	0.88	0.999	nyp.33433075873137
OL250461W	1	1	Seven little Australians	1912	0.81	0.999	uc2.ark+=13960=t4qj7b035
OL255716W	1	1	The mystery of the Boule cabinet;	1912	0.88	1.0	mdp.39015063960531
OL255719W	1	1	A soldier of Virginia;	1901	0.85	0.999	uc2.ark+=13960=t6h12vq2x
OL256384W	6	3	Both sides the border	1898	0.89	1.0	mdp.39015073486998|nyp.33433082547096|uc1.b3332207|uc2.ark+=13960=t9f47rv8h|mdp.39015073487020|uc2.ark+=13960=t5m902s1g
OL256385W	1	1	Jack Archer	1884	0.89	1.0	nyp.33433082547856
OL256386W	2	1	The young Carthaginian	1887	0.89	1.0	nyp.33433082306063|nyp.33433082547567
OL256387W	4	1	With Lee in Virginia	1890	0.88	1.0	mdp.39015073480066|mdp.39015073480124|mdp.39015073480876|nc01.ark+=13960=t43r1gf3v
OL261833W	3	2	Dangerous ages	1921	0.89	1.0	uc2.ark+=13960=t1kh0hd22|nyp.33433074875059|uc2.ark+=13960=t3jw89j6c
OL262498W	2	2	Stories of Sherlock Holmes	1904	0.88	1.0	coo.31924012099044|njp.32101068151313
OL262517W	2	1	The Croxley master	1907	0.85	1.0	mdp.39015063573227|uc2.ark+=13960=t3513xh5z
OL262583W	1	1	Sir Nigel	1906	0.83	1.0	uva.x000600414
OL2635291W	4	1	The golden fleece and the heroes who lived before Achilles	1921	0.84	1.0	mdp.39015024362215|nc01.ark+=13960=t2b869x09|uc1.b4098884|uc2.ark+=13960=t55d8p836
OL2635379W	1	1	The king of Ireland's son	1921	0.83	1.0	mdp.39015009156541
OL2646765W	1	1	Fanny herself	1917	0.88	1.0	uc2.ark+=13960=t2x34q741
OL2646766W	1	1	Roast beef, medium;	1913	0.88	0.999	mdp.39015002725490
OL2646771W	4	3	Buttered side down;	1912	0.88	1.0	uc1.32106002106513|uc1.b3122343|uc2.ark+=13960=t84j0cd72|mdp.39015003345280
OL267124W	4	1	Sebastopol	1887	0.69	1.0	mdp.39015042016108|nyp.33433068033681|nyp.33433078795451|uc2.ark+=13960=t75t3m587
OL267170W	1	1	Twenty-three tales	1906	0.87	1.0	coo.31924014425056
OL2681014W	1	1	The cinema murder	1917	0.89	1.0	nyp.33433074961289
OL2681020W	2	1	The profiteers	1921	0.88	1.0	nyp.33433075745004|uc2.ark+=13960=t6m040w5m
OL2681029W	2	2	Peter Ruff and the Double-four	1912	0.89	1.0	uc2.ark+=13960=t7cr65388|nyp.33433075744981
OL2681030W	1	1	The yellow crayon	1903	0.89	1.0	uc2.ark+=13960=t2s46jt6d
OL2681033W	1	1	The great secret	1907	0.87	0.999	nyp.33433074969027
OL2681034W	2	2	The devil's paw	1920	0.87	1.0	uc2.ark+=13960=t4bp00078|nyp.33433074961750
OL2681036W	2	1	The pawns count	1918	0.83	1.0	nyp.33433075744957|uc2.ark+=13960=t9d50j52j
OL2700645W	1	1	The extra day	1915	0.83	1.0	uc2.ark+=13960=t8cf9mv4w
OL2700647W	2	1	The empty house	1915	0.89	1.0	uc1.b3578940|uc2.ark+=13960=t9h41vd2c
OL2700648W	1	1	A prisoner in fairyland (the book that 'Uncle Paul' wrote)	1913	0.84	1.0	uva.x030751450
OL2700649W	1	1	The human chord	1916	0.84	1.0	njp.32101066164854
OL2703163W	3	1	Cattle brands	1906	0.86	1.0	mdp.39015033517015|uc1.b3321792|uc2.ark+=13960=t6736ng8x
OL2703165W	1	1	Wells brothers	1911	0.54	1.0	uc2.ark+=13960=t2f768q56
OL2703166W	1	1	A Texas matchmaker	1904	0.82	1.0	mdp.39015063740461
OL2703167W	2	1	The outlet	1905	0.68	1.0	mdp.39015063740347|uc1.b3578804
OL2703168W	3	1	The log of a cowboy;	1903	0.66	1.0	nyp.33433082175625|uc1.b3547194|uc2.ark+=13960=t3nv99n37
OL2729460W	3	1	Children of the market place	1922	0.56	1.0	mdp.39015013443166|mdp.39015030707072|nyp.33433076052095
OL27332W	6	4	The bread-winners;	1883	0.9	1.0	uc1.b3862900|mdp.39015035035974|uc2.ark+=13960=t0qr4nx3t|uc1.b4102403|uc2.ark+=13960=fk1dj58h5t|nyp.33433074853239
OL273540W	2	1	The works of Edgar Allan Poe	1903	0.53	1.0	uc2.ark+=13960=t26970w32|uc2.ark+=13960=t78s4kz45
OL273560W	5	2	The works of Edgar Allan Poe	1903	0.6	1.0	uc2.ark+=13960=t26970w32|uc2.ark+=13960=t78s4kz45|mdp.39015001793689|mdp.39015001793754|mdp.39015008695937
OL276317W	1	1	The awkward age	1908	0.89	1.0	uc2.ark+=13960=t3jw8718s
OL276325W	2	1	Confidence	1880	0.9	1.0	mdp.39015001591158|mdp.39015065815667
OL276365W	4	2	The portrait of a lady	1908	0.85	1.0	uva.x000023136|mdp.39015000527054|mdp.39015005325165|mdp.39015062063469
OL276379W	3	2	The spoils of Poynton	1897	0.89	1.0	uc2.ark+=13960=t6639m659|uc1.b4698029|uc2.ark+=13960=t41r6nn3w
OL276385W	9	3	The tragic muse	1891	0.9	1.0	uc2.ark+=13960=t1pg1j44t|mdp.39015066681431|mdp.39015066681597|uc1.b4105111|uc1.b4105112|mdp.39015012203561|mdp.39015047636892|uc2.ark+=13960=t0xp6vx0s|uc2.ark+=13960=t3610wv6p
OL276397W	8	2	The wings of the dove	1902	0.89	1.0	nyp.33433076072234|nyp.33433076072242|uc1.b4105108|uc2.ark+=13960=fk04x54f6p|uc1.b4105122|uc1.b4105123|uc2.ark+=13960=fk50g3h853|uc2.ark+=13960=fk8pc2tq9r
OL276409W	3	2	The ivory tower	1917	0.87	1.0	mdp.39015059717820|mdp.39015049493359|uc2.ark+=13960=t4qj78s82
OL276428W	1	1	The lesson of the master, The marriages, The pupil, Brooksmith, The solution, Sir Edmund Orme	1892	0.83	1.0	uva.x001863446
OL276432W	5	2	The outcry	1911	0.89	1.0	mdp.39015031241063|nyp.33433076065337|uc1.b4105502|uc2.ark+=13960=fk9b56dq3h|uc2.ark+=13960=t80k27j15
OL276435W	1	1	The sacred fount	1901	0.9	1.0	uc2.ark+=13960=t3319sx79
OL276466W	3	2	In the cage	1898	0.85	1.0	uc2.ark+=13960=t56d5pq4p|pst.000002028965|uc2.ark+=13960=t4vh5dd3h
OL276467W	4	2	The reverberator	1922	0.89	1.0	mdp.39015047637767|mdp.39015019191363|nyp.33433082294889|uc1.$b441030
OL2775805W	2	1	Just David	1916	0.89	0.999	nyp.33433076059637|uc2.ark+=13960=t3125qn73
OL278135W	3	1	The house with the mezzanine, &. other stories	1917	0.89	1.0	mdp.39015004982362|mdp.39015007058475|mdp.49015000493636
OL278143W	5	4	The darling	1917	0.88	1.0	uc2.ark+=13960=t3pv6f86k|nyp.33433067269823|uc2.ark+=13960=t8pc2xf8m|mdp.39015003451401|uc1.b4084534
OL278146W	5	3	The party, and other stories	1917	0.85	1.0	uc1.32106001600045|uc2.ark+=13960=t02z19b52|uc2.ark+=13960=t8z89ck4z|mdp.39015003533059|uc1.b4084451
OL27834207W	1	1	The return of the soldier	1918	0.82	1.0	mdp.39015008846985
OL2844076W	1	1	Sowing seeds in Danny	1908	0.88	1.0	uc2.ark+=13960=t6f18ts5h
OL28612W	1	1	The quest of the silver fleece;	1911	0.84	1.0	mdp.39015031233243
OL288933W	3	2	Foma Gordyeeff	1906	0.89	1.0	uc1.b4087032|uc2.ark+=13960=t49p36v3v|uc2.ark+=13960=t1vd6w348
OL289026W	5	1	Creatures that once were men	1918	0.79	1.0	mdp.39015003535674|mdp.39015005605053|mdp.39015011029645|mdp.49015000495839|uc2.ark+=13960=t5p84b66c
OL2895523W	2	1	The watcher and other weird stories	1894	0.88	1.0	uc1.b3324575|uc2.ark+=13960=t6k075m3z
OL2895544W	5	1	The Purcell papers	1880	0.89	1.0	uc1.b250124|uc1.b250125|uc1.b250126|uiuo.ark+=13960=t2j681j7c|uiuo.ark+=13960=t44q8gh1d
OL2904831W	3	2	"Corporal Si Klegg and his ""pard"""	1898	0.89	1.0	loc.ark+=13960=t5v69vz47|uc1.b3548177|uc2.ark+=13960=t9f47sc4q
OL2921108W	3	1	The middle five	1900	0.89	1.0	nyp.33433081690798|uc1.b263211|uc2.ark+=13960=fk6930p907
OL29313W	4	2	Susan Lenox	1917	0.9	1.0	mdp.39015059378169|mdp.39015059378276|nnc1.0022671838|nnc1.0022671846
OL29330W	1	1	The price she paid	1912	0.9	1.0	uc1.$b358690
OL29331W	2	1	The conflict;	1911	0.83	1.0	mdp.39015000545445|nyp.33433076049331
OL29332W	3	2	The fashionable adventures of Joshua Craig;	1909	0.89	1.0	nyp.33433076049034|mdp.39015063946282|uc2.ark+=13960=t21c1tv8t
OL29334W	1	1	The cost	1904	0.89	1.0	nyp.33433076049141
OL29335W	3	2	The grain of dust;	1912	0.9	1.0	uc1.b4103057|uc2.ark+=13960=t6445k11x|nyp.33433076049018
OL29336W	2	1	The deluge	1905	0.89	1.0	mdp.39015058573703|nyp.33433076049505
OL2981506W	1	1	Looking backward, 2000-1887	1888	0.9	1.0	dul1.ark+=13960=t66401k8k
OL2986877W	3	1	The sky pilot in No man's land	1919	0.89	1.0	mdp.39015059407935|nyp.33433082485537|uc2.ark+=13960=t1sf2nv4f
OL2986878W	3	1	The major	1917	0.86	1.0	mdp.39015063549607|nyp.33433074864442|uc2.ark+=13960=t4rj4bj8x
OL2986879W	2	1	The man from Glengarry;	1901	0.89	1.0	mdp.39015012342070|uc2.ark+=13960=t28913c1z
OL2986880W	4	3	The prospector	1904	0.9	1.0	nyp.33433074856398|uc2.ark+=13960=t75t3hz6b|mdp.39015056199717|uc2.ark+=13960=t26972107
OL2986881W	6	2	The sky pilot;	1899	0.89	1.0	mdp.39015059378094|mdp.39015066623300|uc1.b298809|uc2.ark+=13960=t35140t37|nyp.33433074860002|uc2.ark+=13960=t13n2599r
OL3037867W	4	1	Men in war	1918	0.8	1.0	mdp.39015022185501|nyp.33433082485388|uc1.b4084775|uc2.ark+=13960=t21c1xb8b
OL3045976W	1	1	Pointed roofs	1919	0.82	0.996	nyp.33433075872352
OL3045983W	4	2	Backwater	1917	0.84	1.0	uc1.b3047254|uc2.ark+=13960=t5r787t41|mdp.39015002715038|nyp.33433075872337
OL3045986W	3	3	Honeycomb	1917	0.89	1.0	coo.31924013216837|uc2.ark+=13960=t38053k96|nyp.33433075872345
OL3046320W	3	2	The northern iron	1907	0.89	1.0	mdp.39015063918992|uc2.ark+=13960=t4pk0fj4f|njp.32101066122746
OL3101115W	1	1	You know me Al	1916	0.74	1.0	uc2.ark+=13960=t9p26r87h
OL3121033W	3	2	Heralds of empire;	1902	0.85	1.0	uc2.ark+=13960=t2v40t68z|uc1.b2798387|uc2.ark+=13960=t0gt5gc01
OL3142697W	1	1	Maria Chapdelaine;	1922	0.82	0.999	mdp.39015065818422
OL31747412W	2	1	The silence of Colonel Bramble	1920	0.79	0.967	uc2.ark+=13960=t9c53k26c|uva.x000476704
OL3192164W	2	1	Three elephant power, and other stories	1917	0.81	1.0	mdp.39015031298568|uc2.ark+=13960=t9z03c04k
OL3194212W	2	2	Bar-20	1907	0.89	1.0	uc2.ark+=13960=t7np1xw4n|mdp.39015017961411
OL3219242W	2	1	Captain Jinks, hero	1902	0.84	1.0	mdp.39015073389861|uc2.ark+=13960=t9862c131
OL3389028W	3	3	The secret glory	1922	0.57	1.0	uc2.ark+=13960=t3vt1kk2n|uc2.ark+=13960=t9w092r89|uc1.b3581515
OL345046W	1	1	Selected English short stories (nineteenth century)	1920	0.77	1.0	mdp.39015019108615
OL3468649W	4	1	New chronicles of Rebecca	1907	0.88	1.0	mdp.39015011418103|nyp.33433076062060|uc1.b4102534|uc2.ark+=13960=t3fx74440
OL3468651W	2	1	The birds' Christmas carol	1912	0.75	0.999	uc2.ark+=13960=t92806708|uva.x000490928
OL3468652W	4	2	Rebecca of Sunnybrook Farm	1904	0.89	1.0	mdp.39015017929921|uc1.b3549033|uc2.ark+=13960=t79s1mz76|uva.x001179325
OL3472207W	2	1	Sampson Rock, of Wall street;	1907	0.9	1.0	mdp.39015039343259|nyp.33433076090020
OL3484418W	3	1	The child of the dawn	1912	0.8	1.0	mdp.39015031224473|nyp.33433074926670|uc2.ark+=13960=t21c1wt29
OL3527275W	3	2	Aunt Jane of Kentucky	1907	0.87	1.0	mdp.39015059431042|uc2.ark+=13960=t13n20m0c|nyp.33433076022809
OL3528747W	1	1	Reginald in Russia, and other sketches	1910	0.87	1.0	mdp.39015019950834
OL3528790W	2	1	When William came;	1914	0.86	1.0	mdp.39015004974807|uc2.ark+=13960=t59c6sn1j
OL3528803W	2	1	Reginald	1922	0.88	1.0	mdp.39015019950826|nyp.33433074922208
OL3581436W	2	1	Tom Swift and his air glider;	1912	0.82	1.0	nyp.33433082525795|uc2.ark+=13960=t3fx74t5f
OL3581437W	1	1	Tom Swift and his air scout	1919	0.89	0.999	uc2.ark+=13960=t77s7jz6j
OL3581438W	1	1	Tom Swift and his wireless message	1911	0.88	0.997	uc2.ark+=13960=t8cf9kp9n
OL3581439W	2	1	Tom Swift and his airship	1910	0.89	1.0	nyp.33433082525787|uc2.ark+=13960=t4cn6zx95
OL3686123W	4	2	Dariel	1897	0.9	1.0	nyp.33433074940804|uc1.b112634|uc2.ark+=13960=t3ws8x26m|uc2.ark+=13960=t4pk09d21
OL3686142W	8	5	Mary Anerley;	1913	0.9	1.0	uc2.ark+=13960=t58c9zp3v|wu.89099908741|mdp.39015030851755|mdp.39015030851763|mdp.39015030851771|uc1.b249618|uc2.ark+=13960=t3513xj3f|nnc1.cu54759919
OL3686144W	1	1	Slain by the Doones	1895	0.84	1.0	njp.32101067707446
OL3686152W	5	3	Springhaven	1887	0.89	1.0	uc2.ark+=13960=t2z321j88|uc2.ark+=13960=t47p96h0k|uc2.ark+=13960=t87h1t00n|njp.32101067707453|uc1.b3322426
OL3686166W	4	2	Perlycross	1894	0.9	1.0	uc2.ark+=13960=t9765j88g|mdp.39015026502982|uc1.b249566|uc2.ark+=13960=t6j09zz4w
OL3739410W	1	1	Philip Steele of the Royal Northwest mounted police	1911	0.88	1.0	nyp.33433074846365
OL3739411W	1	1	The wolf hunters	1908	0.89	1.0	uc2.ark+=13960=t21c1vk6p
OL3739413W	1	1	The gold hunters	1909	0.89	0.999	uc2.ark+=13960=t4wh2dw0h
OL3739415W	3	1	The grizzly king	1918	0.88	1.0	mdp.39015063545324|nyp.33433074840681|uc2.ark+=13960=t09w0d606
OL3739416W	1	1	The honor of the big snows	1911	0.88	1.0	nyp.33433074846373
OL3739419W	2	1	Kazan	1914	0.89	1.0	mdp.39015005386282|uc2.ark+=13960=t7gq6sz2m
OL3739420W	1	1	Nomads of the North	1919	0.89	1.0	uc2.ark+=13960=t48p5xw00
OL3739422W	4	2	The flaming forest;	1921	0.89	1.0	nyp.33433074840665|uc1.b4097817|njp.32101064788340|uc2.ark+=13960=t2794118v
OL3739423W	3	2	Baree	1917	0.89	1.0	mdp.49015000668443|mdp.39015063545050|uc2.ark+=13960=t6057f53w
OL380242W	2	1	The pool in the desert	1903	0.83	1.0	nnc1.cu58309926|uc2.ark+=13960=t0sq8rs70
OL38634W	3	2	An outcast of the islands	1920	0.89	1.0	uva.x000098172|uc1.b3321995|uc2.ark+=13960=t0qr4wv0c
OL3863781W	3	2	The secret battle	1919	0.86	1.0	uc2.ark+=13960=t0vq2vj8x|mdp.39015018598444|uc2.ark+=13960=t9t14xm19
OL3863928W	1	1	The splendid spur;	1914	0.89	1.0	uc2.ark+=13960=t3xs5q29r
OL3863960W	2	1	The laird's luck	1901	0.89	1.0	mdp.39015063946498|nyp.33433075874804
OL3863975W	3	2	The ship of stars;	1899	0.89	1.0	uc1.b3325725|nyp.33433075873228|uc2.ark+=13960=t1cj8d33s
OL3863978W	3	2	The blue pavilions	1891	0.82	1.0	uc1.b4104140|uc2.ark+=13960=t6930tw2t|nyp.33433075873038
OL3863980W	1	1	Old fires and profitable ghosts;	1900	0.83	1.0	uc2.ark+=13960=t8z899881
OL3863983W	6	3	True Tilda	1909	0.89	1.0	mdp.39015063946472|nyp.33433075873079|uc2.ark+=13960=t2s46nq1w|uc1.b4102810|uc2.ark+=13960=t5z60pw8q|uc2.ark+=13960=t77s7rn5h
OL3863992W	6	2	Fort Amity	1904	0.89	1.0	mdp.39015063946217|uc1.b3327635|uc2.ark+=13960=t2k64k49c|uc2.ark+=13960=t9668hk5g|njp.32101065703736|uc2.ark+=13960=t1fj2d54h
OL3863995W	4	2	Hetty Wesley	1908	0.85	1.0	uc2.ark+=13960=t7pn93h96|mdp.39015002713363|nyp.33433075874812|uc2.ark+=13960=t51g0sk4c
OL38740W	3	2	Tales of unrest	1898	0.89	1.0	nyp.33433074942909|uc1.b3582599|uc2.ark+=13960=t8cf9tz8n
OL38763W	2	1	Victory	1921	0.88	1.0	mdp.49015000941907|uc2.ark+=13960=t4qj7mg7p
OL38771W	3	1	Within the tides	1916	0.89	1.0	mdp.39015030742939|uc1.b3325360|uc2.ark+=13960=t1cj8gv9c
OL38778W	1	1	Youth	1903	0.84	1.0	uc2.ark+=13960=t23b68929
OL38815W	4	2	The nigger of the Narcissus	1921	0.89	1.0	uc1.b3582843|uc2.ark+=13960=t9m32z401|mdp.39015010701590|mdp.39015038916741
OL38837W	1	1	The secret rose	1897	0.89	1.0	uc1.b4101692
OL38932W	2	2	Falk	1903	0.89	1.0	nyp.33433064528791|mdp.39015066173447
OL39008W	2	1	'Twixt land and sea	1912	0.89	1.0	mdp.39015016879820|uva.x000939353
OL3901446W	2	1	A marriage under the terror	1910	0.89	1.0	nyp.33433075767438|uc2.ark+=13960=t3bz6567s
OL39059W	1	1	Romance	1904	0.83	1.0	nc01.ark+=13960=t28925t0h
OL39075W	2	2	A set of six	1920	0.88	0.999	mdp.39015008642657|uc2.ark+=13960=t2c82hq3b
OL39081W	3	2	The rescue	1920	0.89	1.0	uc1.b3321998|mdp.39015005010809|nyp.33433074942958
OL39084W	3	2	The arrow of gold;	1921	0.89	1.0	uc2.ark+=13960=t8nc5wm88|uc1.b3321994|uc2.ark+=13960=t1bk1dq94
OL39093W	2	2	Chance	1914	0.89	1.0	mdp.39015030727054|mdp.39015008040225
OL39096W	3	1	The mirror of the sea	1906	0.61	1.0	inu.32000005571718|loc.ark+=13960=t3cz42508|uc2.ark+=13960=t4bp00561
OL3928283W	4	3	When knighthood was in flower;	1898	0.88	1.0	mdp.39015004288133|nyp.33433076051303|uc1.b3550216|uva.x004198712
OL39284W	2	1	Lad: a dog	1919	0.89	1.0	uc1.b4087201|uc2.ark+=13960=t54f1nc40
OL39520W	1	1	Monday or Tuesday	1921	0.8	1.0	mdp.39015001800351
OL3956094W	1	1	Don Tarquinio	1905	0.85	0.999	uc2.ark+=13960=t7xk8992q
OL4028515W	4	1	The Charles men	1920	0.82	1.0	mdp.39015005600187|mdp.39015005600195|uc2.ark+=13960=t7tm75f4v|uc2.ark+=13960=t85h7gc8z
OL4072351W	1	1	The Bobbsey twins on a houseboat	1915	0.83	1.0	nyp.33433082332044
OL4072355W	1	1	The Bobbsey twins on Blueberry Island	1917	0.83	1.0	nyp.33433082332077
OL4072532W	1	1	The outdoor girls at Rainbow Lake	1913	0.89	1.0	nyp.33433082344916
OL4072555W	1	1	The moving picture girls at Oak Farm, or, Queer happenings while taking rural plays	1914	0.89	1.0	nyp.33433082344882
OL4072557W	1	1	The Outdoor Girls in army service, or, Doing their bit for the soldier boys	1918	0.87	1.0	nyp.33433082333216
OL4072575W	1	1	The outdoor girls at the Hostess House ;	1919	0.89	0.999	uc2.ark+=13960=t50g3m16x
OL4072582W	1	1	The story of a nodding donkey	1921	0.85	1.0	nyp.33433082354204
OL4072588W	1	1	The Bobbsey twins in a great city	1917	0.88	1.0	nyp.33433082305636
OL4072597W	2	1	The Bobbsey twins in the great west	1920	0.88	1.0	nyp.33433082305628|uva.x000677513
OL4072599W	1	1	The Bobbsey twins at school	1913	0.83	1.0	nyp.33433082332028
OL4072600W	1	1	The Bobbsey twins at Snow Lodge	1913	0.89	0.983	mdp.39076002195167
OL4072602W	1	1	The Bobbsey twins in Washington	1919	0.88	1.0	nyp.33433082344874
OL4072603W	1	1	The Bobbsey twins at Meadow Brook	1915	0.82	1.0	nyp.33433082332036
OL4072605W	1	1	The Bobbsey twins at the seashore	1907	0.88	1.0	nyp.33433082332010
OL40946456W	3	1	Three men on wheels	1900	0.89	1.0	mdp.39015011581371|uc1.b3820252|uc2.ark+=13960=t0ft8f10z
OL413435W	30	2	The man that corrupted Hadleyburg, and other stories and essays	1917	0.89	1.0	mdp.39015005394526|nyp.33433074842406|uc1.$b557622|uc1.$b557623|uc1.b3548382|uc1.b3548383|uc1.b3548384|uc1.b3548385|uc1.b3548386|uc1.b3548387|uc1.b3548388|uc1.b3548389|uc1.b3548390|uc1.b3548391|uc1.b3548392|uc1.b3548393|uc1.b3548394|uc1.b3548395|uc1.b3548396|uc1.b3548397|uc1.b3548398|uc1.b3548399|uc1.b3548400|uc1.b3548401|uva.x000313458|uva.x000313463|uva.x000498588|uva.x000944273|uva.x004123000|uva.x004466903
OL413631W	39	1	The writings of Mark Twain [pseud.]	1899	0.89	1.0	mdp.49015000484999|mdp.49015002157239|mdp.49015002157247|mdp.49015002157262|mdp.49015002157270|mdp.49015002157288|mdp.49015002157296|mdp.49015002157304|mdp.49015002157320|mdp.49015002157338|mdp.49015002157346|mdp.49015002157353|mdp.49015002157361|mdp.49015002157379|mdp.49015002157387|mdp.49015002157395|mdp.49015002157403|mdp.49015002157411|mdp.49015002157429|mdp.49015002157437|mdp.49015002426469|njp.32101068149739|njp.32101068149747|njp.32101068149754|njp.32101068150018|njp.32101068150026|njp.32101068150034|njp.32101068150042|njp.32101068150059|njp.32101068150067|njp.32101068150075|njp.32101068150083|njp.32101068150091|njp.32101068150109|njp.32101068150117|njp.32101068150125|uc1.b4719528|uc1.b4719538|uc1.b4719542
OL42378W	1	1	Her father's daughter	1921	0.89	1.0	nyp.33433076059157
OL42379W	3	1	A daughter of the land	1918	0.89	1.0	mdp.39015020087865|nyp.33433076059165|uc2.ark+=13960=t9w08x24c
OL42380W	2	2	Laddie	1913	0.9	1.0	mdp.39015024235080|nyp.33433076059140
OL42381W	2	2	The song of the cardinal	1915	0.87	1.0	uc2.ark+=13960=t4xg9fn1w|uc2.ark+=13960=fk3jw86s1r
OL42382W	4	2	Michael O'Halloran	1916	0.9	1.0	mdp.39015065815659|uc2.ark+=13960=t4zg6hs06|mdp.39015033609374|nyp.33433076059132
OL42383W	3	2	The harvester	1911	0.9	1.0	uc2.ark+=13960=t5n874k55|nyp.33433075873640|uc1.b4103059
OL42385W	3	2	At the foot of the rainbow	1916	0.8	1.0	nyp.33433075873384|inu.30000011846866|uc2.ark+=13960=t73t9f02p
OL4315764W	2	1	The heavenly twins	1893	0.9	1.0	mdp.39015004288059|nyp.33433074864699
OL43358W	5	2	Dream tales and prose poems	1906	0.88	1.0	uc1.b3981859|uc2.ark+=13960=t1hh6p464|uva.x000673981|uc1.32106001598496|uc1.b3962145
OL43359W	4	4	The diary of a superfluous man	1899	0.9	1.0	uc1.b3961966|uc2.ark+=13960=t4hm5930q|uc2.ark+=13960=t6833vm9v|uc1.l0061262135
OL43365W	5	3	Rudin	1900	0.86	1.0	uc2.ark+=13960=t39028h63|uc1.b3961992|uc2.ark+=13960=t39z99d4h|uc1.b3962030|uc2.ark+=13960=t8v98931f
OL43675W	4	1	Gaston de Latour;	1896	0.89	1.0	coo.31924013532498|mdp.39015000541980|nyp.33433075749634|uc2.ark+=13960=t9h41n594
