ol_work_key	ol_title	ol_author_name	ol_first_publish_year	canonical	goodreads_work_id	gr_original_title	gr_original_publication_year	title_match_type	title_match_types	matched_book_ids	matched_book_titles	ratings_count	text_reviews_count	match_status	author_match_quality	matched_goodreads_author
/works/OL20153236W	East Goes West	Younghill Kang	1937	0	1035773	East Goes West: The Making of an Oriental Yankee	1997	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1049322""]"	"[""East Goes West: The Making of an Oriental Yankee""]"	36	3	REVIEW_BASE	EXACT_NAME	Younghill Kang
/works/OL20160549W	Tales of a Korean Grandmother	Frances Carpenter	1947	0	1182063	Tales of a Korean Grandmother (Tut Books. L)	1947	BOOK_BASE	BOOK_BASE	"[""1194009"", ""17246219""]"	"[""Tales of a Korean Grandmother: 32 Traditional Tales from Korea""]"	198	15	REVIEW_BASE	EXACT_NAME	Frances Carpenter
/works/OL2028061W	A Day on Skates	Hilda Van Stockum	1934	0	1725905	A Day on Skates: The Story of a Dutch Picnic	1934	WORK_BASE	WORK_BASE|BOOK_BASE	"[""116996"", ""2152615""]"	"[""A Day on Skates: The Story of a Dutch Picnic"", ""A Day on Skates: the Story of a Dutch Picnic""]"	77	14	REVIEW_BASE	EXACT_NAME	Hilda van Stockum
/works/OL20521661W	The Flower Beneath the Foot	Ronald Firbank	1923	0	902991	The Flower Beneath the Foot: Being a Record of the Early Life of St. Laura de Nazianzi and the Times in Which She Lived	1923	WORK_BASE	WORK_BASE|BOOK_BASE	"[""917917"", ""23593439""]"	"[""The Flower Beneath the Foot: Being a Record of the Early Life of St. Laura de Nazianzi"", ""The Flower Beneath the Foot: Being a Record of the Early Life of St. Laura de Nazianzi and the Times in Which She Lived""]"	60	10	REVIEW_BASE	EXACT_NAME	Ronald Firbank
/works/OL20542822W	Sappho	Daudet, Alphonse	1899	0	2802525	Sapho	1884	BOOK_BASE	BOOK_BASE	"[""15759435""]"	"[""Sappho : a picture of life in Paris""]"	243	15	REVIEW_BASE	EXACT_NAME	Alphonse Daudet
/works/OL20631544W	The Lemesurier Inheritance	Agatha Christie	1923	0	24934160		2013	BOOK_BASE	BOOK_BASE	"[""17824602"", ""19015660""]"	"[""The Lemesurier Inheritance: A Short Story""]"	180	12	REVIEW_BASE	EXACT_NAME	Agatha Christie
/works/OL206603W	Pussy Meow	Patteson, Susanna Louise	1901	0	6206132	Pussy Meow: The Autobiography Of A Cat	2006	WORK_BASE	WORK_BASE|BOOK_BASE	"[""6369854""]"	"[""Pussy Meow: The Autobiography of a Cat""]"	5	2	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	S. Louise Patteson
/works/OL207956W	The Little Lame Prince and His Traveling Cloak	Craik, Dinah Maria Mulock	1896	0	2993500	The Little Lame Prince	1874	BOOK_BASE	BOOK_BASE	"[""10022850""]"	"[""The Little Lame Prince and His Traveling Cloak: A Parable for Young and Old (1875)""]"	757	92	REVIEW_BASE	EXACT_NAME	Dinah Maria Mulock Craik
/works/OL2131333W	Blue Juniata	Malcolm Cowley	1929	0	12371952			BOOK_BASE	BOOK_BASE	"[""7980163""]"	"[""Blue Juniata: 2 Collected""]"	7	3	REVIEW_BASE	EXACT_NAME	Malcolm Cowley
/works/OL2131337W	Exile's return	Malcolm Cowley	1934	0	264187	Exile's Return: A Literary Odyssey of the 1920s	1951	WORK_BASE	WORK_BASE|BOOK_BASE	"[""272481"", ""8046442""]"	"[""Exile's Return: A Literary Odyssey of the 1920s""]"	325	37	REVIEW_BASE	EXACT_NAME	Malcolm Cowley
/works/OL213994W	Andersonville violets	Herbert W. Collingwood	1889	0	1076084	Andersonville Violets: A Story of Northern and Southern Life (Classics of Civil War Fiction)	2000	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1089290""]"	"[""Andersonville Violets: A Story of Northern and Southern Life""]"	2	1	REVIEW_BASE	EXACT_NAME	Herbert W. Collingwood
/works/OL21454633W	Letty Fox	Christina Stead	1946	0	127637	Letty Fox: Her Luck	1946	WORK_BASE	WORK_BASE|BOOK_BASE	"[""132508"", ""14812578""]"	"[""Letty Fox: Her Luck""]"	102	16	REVIEW_BASE	EXACT_NAME	Christina Stead
/works/OL21781560W	White Raven	Irina Lopatina	1900	0	19077284		2012	BOOK_BASE	BOOK_BASE	"[""13518311""]"	"[""White Raven: The Sword of Northern Ancestors (White Raven, #1)""]"	28	19	REVIEW_BASE	EXACT_NAME	Irina Lopatina
/works/OL2178935W	The Grandissimes	George Washington Cable	1880	0	1345091	The Grandissimes: A Story of Creole Life	1880	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1120924""]"	"[""The Grandissimes: A Story of Creole Life""]"	195	17	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	George W. Cable
/works/OL218455W	The baffle book	Lassiter Wren	1928	0	988189	The Baffle Book: Fifteen Fiendishly Challenging Detective Puzzles	2006	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1002699""]"	"[""The Baffle Book: Fifteen Fiendishly Challenging Detective Puzzles""]"	17	1	REVIEW_BASE	EXACT_NAME	Lassiter Wren
/works/OL219015W	God have mercy on us!	William T. Scanlon	1929	0	22020567		1928	BOOK_BASE	BOOK_BASE	"[""16172581""]"	"[""God Have Mercy On Us!: A Story of 1918""]"	3	2	REVIEW_BASE	EXACT_NAME	William T. Scanlon
/works/OL219540W	Destiny	Otto Nückel	1930	0	1340406	Destiny: A Novel in Pictures (Dover Books on Art, Art History)	1930	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1350727""]"	"[""Destiny: A Novel in Pictures""]"	61	13	REVIEW_BASE	EXACT_NAME	Otto Nuckel
/works/OL2212253W	The unique Hamlet	Vincent Starrett	1920	0	12935814		2008	BOOK_BASE	BOOK_BASE	"[""23936196""]"	"[""The Unique Hamlet: A Hitherto Unchronicled Adventure of Mr. Sherlock Holmes""]"	99	14	REVIEW_BASE	EXACT_NAME	Vincent Starrett
/works/OL22129508W	Not only war	Victor Daly	1932	0	13372643		1932	BOOK_BASE	BOOK_BASE	"[""8506555""]"	"[""Not Only War: A Story of Two Great Conflicts""]"	10	1	REVIEW_BASE	EXACT_NAME	Victor Daly
/works/OL22134245W	Stories for men	Charles Grayson	1936	0	13915173		1944	BOOK_BASE	BOOK_BASE	"[""9037443""]"	"[""Stories for Men: An Anthology""]"	5	2	REVIEW_BASE	EXACT_NAME	Charles Grayson
/works/OL22312510W	Immigrant soldier	K. Lang-Slattery	1915	0	44583652		2015	BOOK_BASE	BOOK_BASE	"[""25058407""]"	"[""Immigrant Soldier: The Story of a Ritchie Boy""]"	17	9	REVIEW_BASE	EXACT_NAME	K. Lang-Slattery
/works/OL2231701W	Artie	George Ade	1896	0	6943864	Artie: A Story of the Streets and Town	1896	WORK_BASE	WORK_BASE|BOOK_BASE	"[""6747437""]"	"[""Artie: A Story of the Streets and Town""]"	2	1	REVIEW_BASE	EXACT_NAME	George Ade
/works/OL2231715W	In Babel	George Ade	1903	0	6611060	In Babel - Stories Of Chicago	1903	BOOK_BASE	BOOK_BASE	"[""7834247""]"	"[""In Babel: Stories of Chicago""]"	2	1	REVIEW_BASE	EXACT_NAME	George Ade
/works/OL2256341W	Cumandá	Juan León Mera	1891	0	2324056	Cumanda: O un Drama Entre Salvajes	1877	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2317537""]"	"[""Cumanda: The Novel of the Ecuadorian Jungle""]"	140	10	REVIEW_BASE	EXACT_NAME	Juan Leon Mera
/works/OL2264992W	The Christmas nightingale	Eric Philbrook Kelly	1932	0	26577450		1932	BOOK_BASE	BOOK_BASE	"[""18715091""]"	"[""The Christmas Nightingale: Christmas Stories of Poland""]"	3	1	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Eric P. Kelly
/works/OL2264996W	The hand in the picture	Eric Philbrook Kelly	1947	0	44856914		1947	BOOK_BASE	BOOK_BASE	"[""25154653""]"	"[""The Hand in the Picture: A Story of Poland""]"	1	1	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Eric P. Kelly
/works/OL227684W	Annette, the Metis Spy	Joseph Edmund Collins	1886	0	7157781	Annette, the Metis Spy: A Heroine of the N.W. Rebellion	1886	WORK_BASE	WORK_BASE|BOOK_BASE	"[""6927718""]"	"[""Annette, the Metis Spy: A Heroine of the N.W Rebellion""]"	3	1	REVIEW_BASE	EXACT_NAME	Joseph Edmund Collins
/works/OL23183W	Steinbeck	John Steinbeck	1943	0	1246173	Steinbeck: A Life in Letters (The Viking Press)	1975	WORK_BASE	WORK_BASE|BOOK_BASE	"[""348837"", ""19614476""]"	"[""Steinbeck: A Life in Letters""]"	417	41	REVIEW_BASE	EXACT_NAME	John Steinbeck
/works/OL2340360W	Titus	Florence Morse Kingsley	1894	0	2195557	Titus: A Comrade of the Cross	1894	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2189838"", ""12959479""]"	"[""Titus: A Comrade of the Cross""]"	310	30	REVIEW_BASE	EXACT_NAME	Florence Morse Kingsley
/works/OL2345563W	In ole Virginia	Page, Thomas Nelson	1887	0	712457	In Ole Virginia; or Marse Chan And Other Stories	1887	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2265899""]"	"[""In Ole Virginia: Or, Marse Chan and Other Stories""]"	23	6	REVIEW_BASE	EXACT_NAME	Thomas Nelson Page
/works/OL2363277W	Martin Kačur	Cankar, Ivan	1906	0	6778330	Martin Kacur: zivljenjepis idealista	1906	WORK_BASE	WORK_BASE|BOOK_BASE	"[""6584836""]"	"[""Martin Kacur: The Biography of an Idealist""]"	74	2	REVIEW_BASE	EXACT_NAME	Ivan Cankar
/works/OL24163W	David Balfour	Robert Louis Stevenson	1883	0	3077889	Catriona	1893	BOOK_BASE	BOOK_BASE	"[""94968""]"	"[""David Balfour: Being Memoirs of the Further Adventures of David Balfour at Home and Abroad (David Balfour, #2)""]"	910	83	REVIEW_BASE	EXACT_NAME	Robert Louis Stevenson
/works/OL24294496W	Raggedy Ann in the deep deep woods	Johnny Gruelle	1930	0	697934		2013	BOOK_BASE	BOOK_BASE	"[""711672""]"	"[""Raggedy Ann in the Deep Deep Woods: Classic Edition""]"	78	6	REVIEW_BASE	EXACT_NAME	Johnny Gruelle
/works/OL24420917W	The arrow of gold	Conrad, Joseph	1925	0	2423653	The Arrow of Gold: A Story Between Two Notes	1919	WORK_BASE	WORK_BASE|BOOK_BASE	"[""461650"", ""11110724""]"	"[""The Arrow of Gold: A Story Between Two Notes""]"	141	24	REVIEW_BASE	EXACT_NAME	Joseph Conrad
/works/OL24423177W	Unknown to history	Yonge, Charlotte Mary	1893	0	2055428	Unknown to History: a story of the captivity of Mary of Scotland	1882	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2050492"", ""11084935"", ""17377377""]"	"[""Unknown to History: The Captivity of Mary of Scotland"", ""Unknown to History: a story of the captivity of Mary of Scotland""]"	73	7	REVIEW_BASE	EXACT_NAME	Charlotte Mary Yonge
/works/OL245514W	The Norwich Victims	Francis Beeding	1935	0	40382523		1935	BOOK_BASE	BOOK_BASE	"[""21008678""]"	"[""The Norwich Victims: An Inspector Martin Mystery""]"	23	7	REVIEW_BASE	EXACT_NAME	Francis Beeding
/works/OL24652139W	Battle at the Rim	Richard Modlin	1917	0	56708754			BOOK_BASE	BOOK_BASE	"[""35342601""]"	"[""Battle at the Rim: Third Novel in the Hollister Series""]"	0	1	REVIEW_BASE	EXACT_NAME	Richard Modlin
/works/OL24860703W	Fall	Anthony D Farr	1916	0	53205661			BOOK_BASE	BOOK_BASE	"[""32618393""]"	"[""Fall: Fear and Hope (Seasons Book 3)""]"	1	1	REVIEW_BASE	EXACT_NAME	Anthony D. Farr
/works/OL2495578W	Bold Robin Hood and his outlaw band	Louis Rhead	1912	0	1947939	Bold Robin Hood and His Outlaw Band: Their Famous Exploits in Sherwood Forest	1912	WORK_BASE	WORK_BASE	[]	[]	165	15	REVIEW_BASE	EXACT_NAME	Louis Rhead
/works/OL2523236W	Caesar's Column	Ignatius Donnelly	1890	0	1236674	Caesar's Column: A Story of the Twentieth Century	1891	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1030412""]"	"[""Caesar's Column: A Story of the Twentieth Century""]"	74	12	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Ignatius L. Donnelly
/works/OL25377857W	Curtain Calls	Joe Ponepinto	1915	0	44842631		2015	BOOK_BASE	BOOK_BASE	"[""25143503""]"	"[""Curtain Calls: A Novel of The Great War""]"	14	9	REVIEW_BASE	EXACT_NAME	Joe Ponepinto
/works/OL25687408W	Diary of a Nobody	George Grossmith	1894	0	2164537	The Diary of a Nobody	1892	BOOK_BASE	BOOK_BASE	"[""9395558""]"	"[""Diary of a Nobody: Humorous Account of a Bore's Pedestrian Life (Aziloth Books)""]"	9989	736	REVIEW_BASE	EXACT_NAME	George Grossmith
/works/OL25820146W	Manassas	Upton Sinclair	1923	0	1993875	Manassas: A Novel of the War	1904	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2650476""]"	"[""Manassas: A Novel of the War""]"	20	4	REVIEW_BASE	EXACT_NAME	Upton Sinclair
/works/OL2607364W	Siri Ram, revolutionist	Edmund Candler	1912	0	40270243		1914	BOOK_BASE	BOOK_BASE	"[""20906519""]"	"[""Siri Ram - Revolutionist: A Transcript from Life""]"	1	1	REVIEW_BASE	EXACT_NAME	Edmund Candler
/works/OL262418W	The Adventure of the Norwood Builder	Doyle, Arthur Conan	1932	0	13168923	The Norwood Builder	1903	BOOK_BASE	BOOK_BASE	"[""6216130""]"	"[""The Adventure Of The Norwood Builder: Another Case For Sherlock Holmes""]"	644	44	REVIEW_BASE	EXACT_NAME	Arthur Conan Doyle
/works/OL262517W	The Croxley Master	Doyle, Arthur Conan	1907	0	156181	The Croxley Master: A Great Tale of the Prize Ring (Collected Works of Sir Arthur Conan Doyle)	1899	WORK_BASE	WORK_BASE|BOOK_BASE	"[""161820""]"	"[""The Croxley Master: A Great Tale of the Prize Ring""]"	17	5	REVIEW_BASE	EXACT_NAME	Arthur Conan Doyle
/works/OL262591W	The Refugees	Doyle, Arthur Conan	1891	0	2352691	The Refugees: A Tale of Two Continents	1893	WORK_BASE	WORK_BASE	[]	[]	99	12	REVIEW_BASE	EXACT_NAME	Arthur Conan Doyle
/works/OL2635279W	The big tree of Bunlahy	Padraic Colum	1933	0	2887296	The Big Tree of Bunlahy: Stories of My Own Countryside	1933	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2861156""]"	"[""The Big Tree Of Bunlahy: Stories Of My Own Countryside""]"	12	5	REVIEW_BASE	EXACT_NAME	Padraic Colum
/works/OL2646766W	Roast Beef, Medium	Edna Ferber	1913	0	1776186	Roast Beef Medium: The Business Adventures of Emma McChesney	1913	WORK_BASE	WORK_BASE|BOOK_BASE	"[""2798622"", ""25392450""]"	"[""Roast Beef Medium: The Business Adventures of Emma McChesney"", ""Roast Beef, Medium: The Business Adventures of Emma McChesney""]"	175	28	REVIEW_BASE	EXACT_NAME	Edna Ferber
/works/OL265787W	Ring Lardner	Lardner, Ring	1943	0	24512914		2013	BOOK_BASE	BOOK_BASE	"[""17572919""]"	"[""Ring Lardner: Stories & Other Writings""]"	17	4	REVIEW_BASE	EXACT_NAME	Ring Lardner
/works/OL2694864W	Juan de la Rosa	Nataniel Aguirre	1943	0	1899883	Juan de la Rosa: Memoirs of the Last Soldier of the Independence Movement (Library of Latin America)	1885	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1870696""]"	"[""Juan de La Rosa: Memoirs of the Last Soldier of the Independence Movement""]"	31	6	REVIEW_BASE	EXACT_NAME	Nataniel Aguirre
/works/OL2697756W	Knocknagow	Kickham, Charles Joseph	1887	0	10822149		1870	BOOK_BASE	BOOK_BASE	"[""7810886""]"	"[""Knocknagow: Or, the Homes of Tipperary""]"	5	2	REVIEW_BASE	EXACT_NAME	Charles Joseph Kickham
/works/OL2700564W	John Silence	Algernon Blackwood	1909	0	296045	John Silence, Physician Extraordinary	1908	BOOK_BASE	BOOK_BASE	"[""7381468""]"	"[""John Silence: The Complete Adventures""]"	378	53	REVIEW_BASE	EXACT_NAME	Algernon Blackwood
/works/OL2700642W	John Silence	Algernon Blackwood	1908	0	296045	John Silence, Physician Extraordinary	1908	BOOK_BASE	BOOK_BASE	"[""7381468""]"	"[""John Silence: The Complete Adventures""]"	378	53	REVIEW_BASE	EXACT_NAME	Algernon Blackwood
/works/OL2703168W	The log of a cowboy	Andy Adams	1903	0	888511		1903	BOOK_BASE	BOOK_BASE	"[""903354"", ""3493782"", ""6461536"", ""18187502""]"	"[""The Log of a Cowboy: A Narrative of the Old Trail Days"", ""The log of a cowboy: A narrative of the old trail days""]"	454	50	REVIEW_BASE	EXACT_NAME	Andy Adams
/works/OL2732193W	First Across the Continent	Noah Brooks	1901	0	26899502		1901	BOOK_BASE	BOOK_BASE	"[""11918018""]"	"[""First Across the Continent: The Story of the Exploring Expedition of Lewis and Clark in 1804-5-6""]"	77	5	REVIEW_BASE	EXACT_NAME	Noah Brooks
/works/OL273841W	The Casting Away Of Mrs. Lecks And Mrs. Aleshine; The Vizier Of The Two Horned Alexander	Frank R. Stockton	1900	0	1559678	The Casting Away of Mrs. Lecks and Mrs. Aleshine	1886	WORK_BASE	WORK_BASE|BOOK_BASE	"[""3769776""]"	"[""The Casting Away of Mrs. Lecks and Mrs. Aleshine""]"	26	5	REVIEW_BASE	EXACT_NAME	Frank R. Stockton
/works/OL2751728W	Mount Allegro	Jerre Gerlando Mangione	1943	0	358616	Mount Allegro: A Memoir of Italian American Life (New York Classics)	1998	WORK_BASE	WORK_BASE|BOOK_BASE	"[""368631""]"	"[""Mount Allegro: A Memoir of Italian American Life""]"	147	18	REVIEW_BASE	EXACT_NAME	Jerre Gerlando Mangione
/works/OL2792635W	The Gay Galliard; the love story of Mary, queen of Scots	Margaret Irwin	1942	0	3129949	The Galliard: The Great Love of Mary Queen of Scots	1941	BOOK_BASE	BOOK_BASE	"[""3263067""]"	"[""The Gay Galliard: The Great Love of Mary Queen of Scots""]"	55	4	REVIEW_BASE	EXACT_NAME	Margaret Irwin
/works/OL2792641W	The bride	Margaret Irwin	1939	0	12825623	The Bride: The Story of Louise and Montrose	1947	WORK_BASE	WORK_BASE|BOOK_BASE	"[""8087590""]"	"[""The Bride: The Story of Louise and Montrose""]"	18	2	REVIEW_BASE	EXACT_NAME	Margaret Irwin
/works/OL2792643W	The gay galliard	Margaret Irwin	1941	0	3129949	The Galliard: The Great Love of Mary Queen of Scots	1941	BOOK_BASE	BOOK_BASE	"[""3263067""]"	"[""The Gay Galliard: The Great Love of Mary Queen of Scots""]"	55	4	REVIEW_BASE	EXACT_NAME	Margaret Irwin
/works/OL28381W	The invisible collection	Stefan Zweig	1926	0	217673	Buchmendel - Die unsichtbare Sammlung	1929	BOOK_BASE	BOOK_BASE	"[""25404259""]"	"[""The Invisible Collection: Tales of Obsession and Desire""]"	510	56	REVIEW_BASE	EXACT_NAME	Stefan Zweig
/works/OL2915447W	A woman of means	Peter Hillsman Taylor	1950	0	220242	A Woman of Means: A Novel	1950	WORK_BASE	WORK_BASE|BOOK_BASE	"[""227372""]"	"[""A Woman of Means: A Novel""]"	143	15	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	Peter Taylor
/works/OL29261484W	The fortunate mistress	Daniel Defoe	1928	0	2046287	The Fortunate Mistress: Or, a History of the Life and Vast Variety of Fortunes of Mademoiselle de Beleau, Afterwards Called the Countess de Wintselsheim in Germany, Being the Person Known by the Name of the Lady Roxana in the Time of Charles II	1724	WORK_BASE	WORK_BASE	[]	[]	3376	153	REVIEW_BASE	EXACT_NAME	Daniel Defoe
/works/OL29313W	Susan Lenox	David Graham Phillips	1917	0	1616828	Susan Lenox: Her Rise and Fall	1917	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1622850""]"	"[""Susan Lenox: Her Rise and Fall""]"	40	7	REVIEW_BASE	EXACT_NAME	David Graham Phillips
/works/OL2957120W	Clara Barton	Augusta Stevenson	1946	0	3212276	Clara Barton, girl nurse (Childhood of Famous Americans)	1946	BOOK_BASE	BOOK_BASE	"[""164299""]"	"[""Clara Barton: Founder of the American Red Cross""]"	222	19	REVIEW_BASE	EXACT_NAME	Augusta Stevenson
/works/OL2961283W	Jeremy Poldark	Graham, Winston.	1950	0	2683128	Venture Once More	1950	BOOK_BASE	BOOK_BASE	"[""5912439""]"	"[""Jeremy Poldark: A Novel of Cornwall, 1790-1791 (Poldark, #3)""]"	5954	405	REVIEW_BASE	EXACT_NAME	Winston Graham
/works/OL2991413W	Lachmi Bai, Rani of Jhansi	White, Michael	1901	0	4942975	Lachmi Bai Rani Of Jhansi: The Jeanne D'Arc Of India (1901)	2007	WORK_BASE	WORK_BASE	[]	[]	4	2	REVIEW_BASE	EXACT_NAME	Michael White
/works/OL30038W	Comic tragedies	Louisa May Alcott	1893	0	2310327	Comic Tragedies: Written by Jo and Meg and Acted by the Little Women	1893	WORK_BASE	WORK_BASE|BOOK_BASE	"[""11379673""]"	"[""Comic Tragedies: Written by Jo and Meg and Acted by the Little Women""]"	40	6	REVIEW_BASE	EXACT_NAME	Louisa May Alcott
/works/OL3051151W	A sangre y fuego	Manuel Chaves Nogales	1937	0	16702335	A sangre y fuego: Heroes, bestias y martires de Espana	2001	WORK_BASE	WORK_BASE|BOOK_BASE	"[""11752318"", ""13227757""]"	"[""A sangre y fuego: Héroes, bestias y mártires de España"", ""A sangre y fuego: Héroes, bestias y mártires de España""]"	305	40	REVIEW_BASE	EXACT_NAME	Manuel Chaves Nogales
/works/OL30685W	The czar	Deborah Alcock	1885	0	11235880		2007	BOOK_BASE	BOOK_BASE	"[""7925003""]"	"[""The Czar: A Tale of the Time of the First Napoleon""]"	3	1	REVIEW_BASE	EXACT_NAME	Deborah Alcock
/works/OL3101091W	The big town	Lardner, Ring	1921	0	1449399	The Big Town: How I and the Mrs. Go to New York to See Life and Get Katie a Husband	1921	WORK_BASE	WORK_BASE	[]	[]	29	8	REVIEW_BASE	EXACT_NAME	Ring Lardner
/works/OL3101106W	Treat 'em rough	Lardner, Ring	1918	0	6700934	Treat'em Rough - Letters From Jack the Kaiser Killer	1983	BOOK_BASE	BOOK_BASE	"[""11320582""]"	"[""Treat 'Em Rough: Letters from Jack the Kaiser Killer""]"	18	2	REVIEW_BASE	EXACT_NAME	Ring Lardner
/works/OL31037W	Crunch & Des	Philip Wylie	1948	0	1030963	Crunch & Des: Classic Stories of Saltwater Fishing	1990	WORK_BASE	WORK_BASE|BOOK_BASE	"[""1044550""]"	"[""Crunch & Des: Classic Stories of Saltwater Fishing""]"	23	5	REVIEW_BASE	EXACT_NAME	Philip Wylie
/works/OL31375978W	Quentin Durward; Ivanhoe; Kenilworth	Scott, Walter	1933	0	3725893	Quentin Durward	1823	WORK_BASE	WORK_BASE|BOOK_BASE	"[""533415"", ""16693722""]"	"[""Quentin Durward""]"	926	33	REVIEW_BASE	EXACT_NAME	Walter Scott
/works/OL3150597W	Billy Whiskers	Frances Trego Montgomery	1903	0	891169	Billy Whiskers: The Autobiography of a Goat	1969	WORK_BASE	WORK_BASE|BOOK_BASE	"[""906023""]"	"[""Billy Whiskers: The Autobiography of a Goat""]"	37	5	REVIEW_BASE	EXACT_NAME	Frances Trego Montgomery
/works/OL31583300W	Janice Meredith; a story of the American revolution	Paul Leicester Ford	1899	0	2076925	Janice Meredith	1899	WORK_BASE	WORK_BASE|BOOK_BASE	"[""10258484""]"	"[""Janice Meredith""]"	34	8	REVIEW_BASE	EXACT_NAME	Paul Leicester Ford
/works/OL3163390W	The maid Silja	Frans Eemil Sillanpää	1933	0	3192754	Nuorena nukkunut	1931	BOOK_BASE	BOOK_BASE	"[""1688817""]"	"[""The Maid Silja: The History of the Last Offshoot of an Old Family Tree""]"	284	20	REVIEW_BASE	GIVEN_NAME_COMPATIBLE	F.E. Sillanpaa
/works/OL32089678W	Imaginotions	Tudor Jenks	1894	0	15238218		2009	BOOK_BASE	BOOK_BASE	"[""10335619""]"	"[""Imaginotions; truthless tales""]"	3	1	REVIEW_BASE	EXACT_NAME	Tudor Jenks
/works/OL32093653W	A bunch of cherries	L. T. Meade	1898	0	4505750	A Bunch of Cherries: A Story of Cherry Court School	1898	WORK_BASE	WORK_BASE|BOOK_BASE	"[""4457502""]"	"[""A Bunch of Cherries: A Story of Cherry Court School""]"	21	4	REVIEW_BASE	EXACT_NAME	L.T. Meade
/works/OL32094009W	The copper princess	Munroe, Kirk	1898	0	7380834			BOOK_BASE	BOOK_BASE	"[""7791020""]"	"[""The Copper Princess: A Story of Lake Superior Mines""]"	22	5	REVIEW_BASE	EXACT_NAME	Kirk Munroe
/works/OL3234405W	The grandmothers	Glenway Wescott	1927	0	780666	The Grandmothers: A Family Portrait	1927	WORK_BASE	WORK_BASE|BOOK_BASE	"[""794687""]"	"[""The Grandmothers: A Family Portrait""]"	28	11	REVIEW_BASE	EXACT_NAME	Glenway Wescott
/works/OL3237059W	Pacific Island legends	Bo Flood	1901	0	528848	Pacific Island Legends: Tales from Micronesia, Melanesia, Polynesia and Austrialia	1901	WORK_BASE	WORK_BASE|BOOK_BASE	"[""541490""]"	"[""Pacific Island Legends: Tales from Micronesia, Melanesia, Polynesia, and Australia""]"	22	2	REVIEW_BASE	EXACT_NAME	Bo Flood
/works/OL3253369W	Calico, the wonder horse	Virginia Lee Burton	1941	0	978456	Calico the Wonder Horse, or the Saga of Stewy Stinker	1990	BOOK_BASE	BOOK_BASE	"[""28114596""]"	"[""Calico the Wonder Horse: Christmas Gift Edition""]"	131	15	REVIEW_BASE	EXACT_NAME	Virginia Lee Burton
/works/OL3296458W	Village	Robert McAlmon	1924	0	695401	Village: As It Happened Through a Fifteen-Year Period	1924	WORK_BASE	WORK_BASE|BOOK_BASE	"[""709127""]"	"[""Village: As It Happened Through a Fifteen Year Period""]"	14	1	REVIEW_BASE	EXACT_NAME	Robert McAlmon
/works/OL33135762W	Bruin	Mayne Reid	1889	0	14184543	Bruin: The Grand Bear Hunt	1861	WORK_BASE	WORK_BASE|BOOK_BASE	"[""27475776""]"	"[""Bruin: The Grand Bear Hunt""]"	3	2	REVIEW_BASE	EXACT_NAME	Mayne Reid
/works/OL33136359W	The prodigious hickey	Johnson, Owen	1919	0	13359937	The Eternal Boy: Being the Story of the Prodigious Hickey	1909	BOOK_BASE	BOOK_BASE	"[""8494319""]"	"[""The Prodigious Hickey: A Lawrenceville Story""]"	12	1	REVIEW_BASE	EXACT_NAME	Owen Johnson
/works/OL33136500W	Toby Tyler	Otis, James	1923	0	1090955	Toby Tyler, or Ten Weeks with a Circus	1880	BOOK_BASE	BOOK_BASE	"[""22448771""]"	"[""Toby Tyler;: Or, Ten weeks with a circus,""]"	304	43	REVIEW_BASE	EXACT_NAME	James Otis
/works/OL33160518W	Death in the woods	Sherwood Anderson	1933	0	77429	Death in the Woods: Stories	1933	WORK_BASE	WORK_BASE	[]	[]	279	24	REVIEW_BASE	EXACT_NAME	Sherwood Anderson
/works/OL3334932W	High bonnet	Idwal Jones	1945	0	55993	High Bonnet: A Novel of Epicurean Adventures	2001	WORK_BASE	WORK_BASE|BOOK_BASE	"[""57473""]"	"[""High Bonnet: A Novel of Epicurean Adventures""]"	55	8	REVIEW_BASE	EXACT_NAME	Idwal Jones
/works/OL33360901W	The Arabian nights	Hale, Edward Everett	1888	0	50677938			BOOK_BASE	BOOK_BASE	"[""7303165""]"	"[""The Arabian Nights; A Selection of Stories from Alif Laila Wa Laila""]"	10	2	REVIEW_BASE	EXACT_NAME	Edward Everett Hale
