work_key	title	author_name	canonical	test_reason	total_candidates	sampled_n	oa_id	oa_title	oa_abstract	oa_year	oa_type	oa_lang	oa_lit	oa_topic	visibility_label	broad_visibility_include	reason	evidence	model	prompt_version
/works/OL82930W	Sartoris	William Faulkner	0	top_C	79		W2347754027	Faulkner's Myth and the ″Peculiar Institution″: Shaping Yoknapatawpha	During the 1930s, Faulkner made radical adjustments in the shaping of his mythical Yoknapatawpha country to accommodate his deepening understanding of America's ″peculiar institution.″ That peculiar institution, of course, was slavery, and in his fiction of the period Faulkner portrays it through a radical critique of the myth of ″the Old Plantation.″Doing so meant he both had to challenge the myths about plantation slavery in which he had been raised and had to alter his own apocryphal vision of the institution that haunted America like a ghost. Replacing the Sartoris family with the McCaslin family as the family that would represent the Falkners' in his fiction, Faulkner created a fiction better able to bear the weight of history, both the history of the South and of his own family.	2005.0	article	en		Race, History, and American Society	include_substantive	1	Scholarly article analyzing Faulkner's reshaping of Yoknapatawpha and explicitly discussing the replacement of the Sartoris family with the McCaslin family to address slavery — a substantive interpretive claim about Sartoris-related material.	"Abstract states Faulkner ""made radical adjustments"" to portray slavery and ""replacing the Sartoris family with the McCaslin family"" so as to create fiction that ""would represent the Falkners' in his fiction,"" indicating direct analytical treatment of Sartoris-related content."	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL17638106W	Sir Gawain and the Green knight	S. O. Andrew	0	top_B	17		W2981440161	Arthurian romance and gender : selected proceedings of the XVIIth International Arthurian Congress = Masculin/fémenin dans le roman arthurien médiéval : actes choisis du XVIIe Congrès international arthurien = Geschlechterrollen im mittelalterlichen Artusroman : Ausgewählte Akten des XVII. Internationalen Artuskongresses	1. COMPREHENSIVE/GENERALITES/ALLGEMEIN. Danielle REGNIER-BOHLER: La fonction symbolique du feminin: Le savoir des meres, le secret des soeurs et le devenir des heros. Rosemarie DEIST: The role and function of the confidante in Arthurian literature. Siegfried CHRISTOPH: Honor, shame and gender. Ad PUTTER: Arthurian literature and rhetoric of effeminacy. 2. CLASSICAL ARTHURIAN ROMANCE/LE ROMAN ARTHURIEN CLASSIQUE/KLASSISCHER ARTUSROMAN. Charlotte A.T. WULF: A comparative study of Wace's Guenevere. Angelica RIEGER: D'ou viennent toutes ces demoiselles? Essai sur l'entree en scence des personnages dans les romans arthuriens de Chretien de Troyes. Jeanne NIGHTINGALE: Erec in the Mirror: the feminization of the self and the reinvention of the chivalric hero in Chretien's romances Chretien de Troyes. Catherine BLONS-PIERRE: Discours feminin et discours masculin dans les romans de Chretien de Troyes. Peter IHRING: Die uberlistete Laudine. Korrektur eines antihoefischen Weiblichkeitskonzepts in Chretiens Yvain. Antoinette SALY: Masculin-feminin dans le Conte du Graal de Chretien de Troyes: Le romancier et ses personnages. J.G. GOUTTEBROZE: Un phenomene d'intertextualite biblique dans le Con	1995.0	book	fr		Medieval Literature and History	unclear	0	This is an edited volume of scholarly proceedings on Arthurian romance and gender (eligible), but the supplied title and abstract do not mention Sir Gawain or the Green Knight specifically. The metadata is insufficient to determine whether the volume contains substantive analysis of that particular work.	Record type: book; topic: Medieval Literature and History. Abstract lists papers on Guenevere, Chrétien de Troyes (Erec, Yvain, Conte du Graal), general gender topics in Arthurian literature, but no explicit reference to 'Sir Gawain', 'Gawain', or 'Green Knight' in the supplied text.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL17638106W	Sir Gawain and the Green knight	S. O. Andrew	0	top_B	17		W4237080507	Literacy Activities for Classic and Contemporary Texts 7-14	English teachers are always keen to explore new ways of motivating their pupils to engage with reading, both for learning and for pleasure. Literacy Activities for Classic and Contemporary Texts 7-14 is a practical, friendly book which uses the ‘whoosh’ to cover some of our best known classic and contemporary texts and offers a thoroughly enjoyable way for pupils to become part of the story, rather than just passive recipients of it. As an innovative and active learning strategy, the whoosh technique allows all students, regardless of gender, age, ability, learning need or command of language, to partake on an equal footing. For younger pupils, the activities in this book provide an ideal way to internalise structure and key elements in story telling through physical response. For older students, they provide an enjoyable way to engage with challenging texts as well as facilitating the analysis of themes, issues, characterisation and setting. Students themselves become the story as its characters, sounds and even objects – once they are familiar with whooshing, many students will want to write and produce a whoosh of their own. Classic authors and texts covered by this book include	2016.0	book	en		Educational Methods and Media Use	exclude_non_scholarly	0	The record is a practical classroom/activity book (pedagogical resource/study-guide) rather than an independent scholarly analysis or critical study of the literary work.	Abstract describes a 'practical, friendly book' of classroom 'whoosh' activities for ages 7–14, aimed at motivating pupils and engaging them with 'classic authors and texts'; language and purpose indicate a teaching resource rather than scholarly criticism.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL81295W	Sons and Lovers	Lawrence, D. H.	1	canonical	299		W173272710	"Values Education through D. H. Lawrence's ""Sons and Lovers"""		1984.0	article	en		Jewish and Middle Eastern Studies	include_substantive	1	"The article title explicitly frames an analytical/educational use of D. H. Lawrence's Sons and Lovers (""Values Education through D. H. Lawrence's 'Sons and Lovers'""), indicating substantive engagement with the work rather than a mere mention; record type is an article."	"Record title: ""Values Education through D. H. Lawrence's \""Sons and Lovers\""""; Record type: article; Abstract: [No abstract available]."	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL44014215W	Strange case of Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	1	canonical	196		W1523102475	"""Down With the Door, Poole"": Designating Deviance in Stevenson's Strange Case of Dr Jekyll and Mr Hyde"	"Analyzes the novel ""Strange Case of Dr. Jekyll and Mr. Hyde,"" by Robert Louis Stevenson. Qualities of Edward Hyde, a character in the book; Effort of Stevenson to contest the hegemony of realism; Information on the plot and polemic of the novel."	1996.0	article	en		Gothic Literature and Media Analysis	include_substantive	1	Scholarly article providing explicit analytical claims about the novel and its character, arguing about Stevenson’s contestation of realism and discussing plot and polemic—constitutes substantive analysis of the target work.	Record title names the novel; abstract: “Analyzes the novel 'Strange Case of Dr. Jekyll and Mr. Hyde'... Qualities of Edward Hyde, a character in the book; Effort of Stevenson to contest the hegemony of realism; Information on the plot and polemic of the novel.”	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL44014215W	Strange case of Dr. Jekyll and Mr. Hyde	Robert Louis Stevenson	1	canonical	196		W2163492496	Minor Characters Have Their Day: The Imaginary and Actual Politics of a Contemporary Genre	Minor Characters Have Their Day:The Imaginary and Actual Politics of a Contemporary Genre Jeremy M. Rosen (bio) Of course, fair's fair, men will have to set about reclaiming the Heathcliffs and Rochesters from romantic stereotyping too, to say nothing of poor old dusty Casaubon. It will be a grand spectacle. J. M. Coetzee, Elizabeth Costello Over the last several decades, a vibrant transnational genre—a genre constituted by the conversion of minor characters from canonical works into protagonists—has been simultaneously flourishing and hiding in plain sight. In 1966, Jean Rhys's Wide Sargasso Sea was published and Tom Stoppard's Rosencrantz and Guildenstern Are Dead was first performed. Aimé Césaire's A Tempest (1969) and John Gardner's Grendel (1971) followed close behind. While scholars are well acquainted with these radically experimental antecedents, they have been slow to notice the highly conventional popular genre that has surfaced in their wake, a genre perhaps most visible in Gregory Maguire's Wicked: The Life and Times of the Wicked Witch of the West (1995) and the Broadway musical adapted from that novel. Since the early 1980s, a series of writers have followed Rhys's pa	2013.0	article	en		Shakespeare, Adaptation, and Literary Criticism	exclude_unrelated	0	The article treats a transnational genre of minor-character spin-offs and lists specific examples (Wide Sargasso Sea; Rosencrantz and Guildenstern Are Dead; A Tempest; Grendel; Wicked) but the title/abstract contain no mention of Strange Case of Dr. Jekyll and Mr. Hyde or Robert Louis Stevenson, so there is no evident connection to the target work.	Abstract cites genre examples (Jean Rhys’s Wide Sargasso Sea; Tom Stoppard’s Rosencrantz and Guildenstern Are Dead; Aimé Césaire’s A Tempest; John Gardner’s Grendel; Gregory Maguire’s Wicked) and does not mention ‘Jekyll’, ‘Hyde’, or ‘Stevenson’.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL98586W	Summer	Edith Wharton	0	top_C	131		W2973999178	Assessing demography, habitat use, and flow regime effects on spawning migrations of Blue Sucker in the lower Colorado River, Texas	Blue Sucker Cycleptus elongatus is widely distributed throughout the United States. Even though it was once a commercially-harvested species, Blue Sucker is currently listed in 19 of 23 states as a species of greatest conservation need, threatened, presumed extirpated, or endangered. They are associated with riffle-run habitat where flows are generally swifter, rendering them vulnerable to alterations to the natural flow regime. Within Texas they are known to occur in three major watersheds; the Red River, Neches-Sabine, and the Colorado River. The population in the lower Colorado River therefore likely represents the southwestern extent of the species range, as the next nearest neighbor occurs in the Sabine-Neches Rivers approximately 400 km east. The lower Colorado River between Austin, Texas and Garwood Dam near Altair, Texas is the only known population of Blue Sucker in the Colorado River and has been presumed to suffer from a lack of recruitment for the last several years. Unfortunately, the lower Colorado River has experienced drastic changes in hydrology with a significant increase in extreme low flow (&lt; 4.53 m3s-1 or 160 ft3s-1) frequency and decrease in small flood pul	2019.0	dissertation	en		Fish Ecology and Management Studies	exclude_unrelated	0	Record is a fish-ecology dissertation about Blue Sucker spawning migrations in the Colorado River and has no connection to Edith Wharton's novel 'Summer'.	Record title: 'Assessing demography, habitat use, and flow regime effects on spawning migrations of Blue Sucker in the lower Colorado River, Texas'; OpenAlex topic: Fish Ecology and Management Studies; abstract discusses Blue Sucker Cycleptus elongatus distribution, habitats, and hydrology, with no literary content.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL468485W	Tender is the Night	F. Scott Fitzgerald	1	canonical	185		W2489858034	Epilogue — The Diver Requiem ‘“Good-bye, my father — good-bye, all my fathers”’	After the brilliant success and remarkable reception of The Great Gatsby, Fitzgerald struggled for nearly nine years to complete his next novel. Finally, Tender Is the Night was ready for serialization in Scribner’s Magazine from January to April 1934. Unfortunately, Fitzgerald came to feel that the serialization was a mistake. Although his friends, such as John Peale Bishop and Edmund Wilson, seemed favorably inclined toward the magazine form, Fitzgerald soon made major changes in the book version because he thought the installments ruined the novel’s continuity and fostered a negative critical preconception of it. Thus, as James R. Mellow notes, ‘From the beginning, the critics treated Tender Is the Night as a flawed novel’.1 Aside from concern for technical problems, critics such as Philip Rahv read the novel from the perspective of the radical politics and Marxism of the 1930s, thereby seeing it as a study of the degenerate rich whose lives and loves seemed irrelevant to the great social and economic issues of the depression.2 Accordingly, the novel did not give Fitzgerald the professional or personal boost he desperately needed during this stage of his life. In a relatively br	1990.0	book-chapter	en		American and British Literature Analysis	include_substantive	1	The chapter is a scholarly analysis discussing Tender Is the Night’s composition, serialization, revisions, and critical reception—constituting substantive interpretation of the work.	Abstract: 'Tender Is the Night was ready for serialization... Fitzgerald soon made major changes in the book version because he thought the installments ruined the novel’s continuity' ; 'From the beginning, the critics treated Tender Is the Night as a flawed novel' ; 'Philip Rahv read the novel... as a study of the degenerate rich'.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL468485W	Tender is the Night	F. Scott Fitzgerald	1	canonical	185		W2822620813	Zelda and Scott Fitzgerald and psychoanalysis: The construction of Tender Is the Night (1934)	This article analyzes the biographical and contextual elements which enabled Fitzgerald to incorporate the psychiatry of the time into Tender Is the Night (1934). The content of the novel is linked to Zelda Fitzgerald’s mental illness and her admission to a Swiss psychiatric clinic in 1930. It also identifies the parallels between the doctors who treated the couple and those that appear in the novel, examining the elements used to construct fictional characters inspired by major figures in psychiatry during this period, including Oscar Forel, Eugen Bleuler and Carl Gustav Jung. Lastly, it evaluates the weight and significance of the discourse and the psychiatric and psychoanalytic concepts utilized by Fitzgerald in the novel.	2018.0	article	en		American and British Literature Analysis	include_substantive	1	Scholarly article offering in-depth analysis of how psychiatry and biographical context inform Fitzgerald’s construction of Tender Is the Night, including character parallels and evaluation of psychoanalytic concepts used in the novel.	Title names Tender Is the Night; abstract states the article 'analyzes the biographical and contextual elements' enabling Fitzgerald to 'incorporate the psychiatry of the time into Tender Is the Night,' links novel content to Zelda’s illness and clinic admission, identifies parallels between real doctors and novel characters, and 'evaluates the weight and significance of the discourse and the psychiatric and psychoanalytic concepts utilized by Fitzgerald in the novel.'	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL40434746W	Tess of the D'Urbervilles	Thomas Hardy	1	canonical|top_A	504		W2604896551	“Thomas Hardy’s Dialect in Spanish Translation: The Reception of ‘Tess of the D’Urbervilles’”	Thomas Hardy’s use of the Wessex county dialect plays a key role in much of his narrative fictional dialogue, as shown in Tess of the D’Urbervilles (1891). By analysing the two existing Spanish translations of this novel (one by M. Ortega y Gasset, first published in 1924 and recently reedited and revised by Carmen Criado; the other by Javier Franco Aixelá in 1994), this paper is intended to illustrate how the grammatical structures, vocabulary, and phonological characteristics of such dialect are rendered into Spanish. Attempts will be made to show the mechanisms that the translators resort to in order to convey those dialectal features and the extent to which they have managed to portray both Tess’s rural quality and social evolution as reflected in her idiom.	2017.0	article	en		Comparative Literary Analysis and Criticism	include_substantive	1	Scholarly article providing focused analysis of how Hardy’s dialect in Tess is rendered in two Spanish translations, addressing grammatical, lexical, and phonological strategies and their effects on Tess’s characterization.	Title: “Thomas Hardy’s Dialect in Spanish Translation: The Reception of ‘Tess of the D’Urbervilles’”. Abstract: “By analysing the two existing Spanish translations of this novel... this paper is intended to illustrate how the grammatical structures, vocabulary, and phonological characteristics of such dialect are rendered into Spanish... the mechanisms that the translators resort to... the extent to which they have managed to portray both Tess’s rural quality and social evolution as reflected in her idiom.”	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL40434746W	Tess of the D'Urbervilles	Thomas Hardy	1	canonical|top_A	504		W2900912963	『더버빌가의 테스』: 소멸에서 생성으로	This paper attempts to approach Thomas Hardy`s Tess of the D`Urbervilles from a different angle. Previous discussions of the novel have focused on deterministic view of the heroine`s tragic life and on proving Tess`s purity. They have kept the heroine on the center of the discussion and attempted to find the causes of the tragedy or to defend her purity. However, in this paper Angel Claire takes the center of the discussion. It is necessary to reconstruct the narrative around Angel`s project of ``new beginning`` to rescue the novel from deterministic fetter. Disappointed at degeneration of his family and society, Angel set a strategy to start reviving them by making a new start in a country with a pure girl. Tess was the right person for this purpose until he was told Tess`s story about Alec. From his response to her confession, we can find the limit of his conception of purity: it is confined within physical virginity. Even if he tried to set himself off of the tradition and convention, he was still harnessed by them. On the other hand, Tess is represented as a person who practiced becoming-nature and becoming-animal. In her experiences of becoming, we can recognize the germinalit	2012.0	article	ko		Thomas Hardy Literature Studies	include_substantive	1	Scholarly article offering an interpretive re-reading of Tess of the D'Urbervilles with sustained analysis of characters, themes, and narrative (Angel Clare-centered reconstruction; Tess as becoming-nature).	Record type: article; Title: 『더버빌가의 테스』: 소멸에서 생성으로. Abstract states a focused analytical approach: “Angel Claire takes the center of the discussion,” “reconstruct the narrative,” and represents Tess as “a person who practiced becoming-nature and becoming-animal,” indicating substantive interpretive claims about the novel.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL40434746W	Tess of the D'Urbervilles	Thomas Hardy	1	canonical|top_A	504		W623527261	Tess in the theatre : two dramatizations of Tess of the D'Urbervilles by Thomas Hardy, one by Lorimer Stoddard		1950.0	book	en		Thomas Hardy Literature Studies	exclude_non_scholarly	0	The record is a book presenting two dramatizations (adaptations) of Tess of the D'Urbervilles—i.e., primary/reproduced dramatic texts rather than an independent scholarly analysis or critique.	Record title: 'Tess in the theatre: two dramatizations of Tess of the D'Urbervilles by Thomas Hardy, one by Lorimer Stoddard' (book); no abstract available to indicate scholarly commentary.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL276470W	The Ambassadors	James, Henry	1	canonical|top_A	207		W2036259997	Fictions of Autonomy: Modernism from Wilde to de Man by Andrew Goldstone (review)	Reviewed by: Fictions of Autonomy: Modernism from Wilde to de Man by Andrew Goldstone Marius Hentea Andrew Goldstone . Fictions of Autonomy: Modernism from Wilde to de Man. Oxford : Oxford UP , 2013 . 224 pp. $65.00 (hardback). The wonderfully wide-ranging and incisive Fictions of Autonomy is a major study of “an idea whose time has passed” (1), aesthetic autonomy. Literary modernists were, as Andrew Goldstone points out, “the twentieth century’s most strident advocates of aesthetic autonomy for literature” (1). If most critics dismiss autonomy as philosophically incoherent and politically reactionary, Goldstone utilizes institutional studies of modernism (most notably Peter Bürger, Lawrence Rainey, and Pierre Bourdieu) to work out the complex ways in which autonomy becomes formally embedded within literary works and modernist criticism. In a certain sense, Goldstone’s work is far removed from the expansive contextualizing favored by New Modernist Studies (NMS), the institutionally dominant approach in modernist criticism today. He focuses on the high modernist canon as opposed to undiscovered or unknown writers; his close readings emphasize literary form rather than social or poli	2014.0	article	en		Irish and British Studies	exclude_non_scholarly	0	Record is a book review (review notice) rather than an independent scholarly contribution on the target work.	Record title includes “(review)” and abstract begins “Reviewed by: Fictions of Autonomy...” and summarizes Andrew Goldstone’s book; no substantive treatment of Henry James’s The Ambassadors is indicated in the supplied metadata.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL7710777W	The American	Dillon, Mary	0	known_noise_case	179		W2886822141	Abstract 3280: Utah somatic variant calling pipeline featuring multi-sample joint calling, variant-graph based accurate allele frequency estimation and subclone analysis	Abstract Current tumor variant detection software tools are focused on the identification of somatic mutations in a single tumor sample (e.g. the primary tumor) compared to normal control tissue, and are not adequate for studies where multiple samples from the same patient, either at consecutive time points or at different metastatic sites are collected. Here we present a software framework that facilitates simultaneous analysis of such multi-sample datasets. Our framework utilizes our FreeBayes variant caller for jointly calling all tumor samples and normal controls from the patient. This ensures that even very low frequency mutations are called because read evidence is aggregated across all samples; and that allele frequency information for a called somatic variant is provided uniformly for all samples. Short and medium-length INDELs, and structural variants are identified by our RUFUS software, a new reference-free mutation calling algorithm for both germline and somatic mutation detection, with extremely high sensitivity and specificity. We use our Graphite tool, a graph-genome based read realignment algorithm, to eliminate false positive somatic calls i.e. inherited variants m	2018.0	article	en		Cancer Genomics and Diagnostics	exclude_unrelated	0	The record is a biomedical genomics article about somatic variant calling and tumor sequencing, not a scholarly contribution about the literary work 'The American' by Mary Dillon.	Record title: 'Utah somatic variant calling pipeline...'; Record type: article; OpenAlex topic: Cancer Genomics and Diagnostics; Abstract discusses tumor variant detection, joint calling, FreeBayes, RUFUS, and Graphite—no mention of the literary work or related literary topics.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL7710777W	The American	Dillon, Mary	0	known_noise_case	179		W575492246	The public and its possibilities: triumphs and tragedies in the American city	Preface: Public and Its Possibilities Introduction: Liberalism and the Civic Strand in the American Past Civic Aspirations and Liberal Values An Urban Thesis Part I. Civic Aspirations and Market Development in a Long Age of Revolution 1.Democratizing the Republican Ideal of Citizenship: Virtue, Interests, and the Citizen-Proprietor in the Revolutionary Era Seaport Cities: Crucibles of Market and Public People Out of Doors and the Imperial Crisis A More Democratic Public: Consumer Boycotts Politicize the Household Threat of Enslavement and the Need for Virtue: Unifying Myth of the American Revolution Virtue and Vice in an Overheated Market Redeeming the Revolution: Virtues or Mechanisms? Citizen-Proprietors and the Democratization of Competence Revolutionary Legacies, Democratic Futures 2. Creating Citizens in a Commercial Republic: Market 33 Transformation and the Free Labor Ideal, 1812-1873 Origins of the Free Labor Ideal Market Revolution and the Public Purpose Labor Politics in the Jacksonian City: Unjust Government and a Conspiracy to Enslave A Crippled Democracy: Jacksonian Fears and Whig Paternalism Free Labor Ideology and the Transformation of Northern Whiggery Positive Libe	2011.0	article	en		Race, History, and American Society	exclude_unrelated	0	The record is a scholarly historical/urban study about civic life and market development in American cities and does not reference the target literary work or its author.	Record title and abstract focus on 'the public,' 'the American city,' civic aspirations, market transformation, and Revolutionary/19th-century topics; neither the title 'The American' nor author 'Dillon, Mary' appears in the title, record type, or abstract.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL37277W	The Autobiography of Alice B. Toklas	Gertrude Stein	1	canonical	70		W2031859195	Staging Gertrude Stein: Absence, Culture, and the Landscape of American Alternative Theatre (review)	Reviewed by: Staging Gertrude Stein: Absence, Culture, and the Landscape of American Alternative Theatre Sarah Bay-Cheng Staging Gertrude Stein: Absence, Culture, and the Landscape of American Alternative Theatre. By Leslie Atkins Durham . New York: Palgrave Macmillan, 2005; pp. viii + 182. $65.00 cloth. The last twenty years have been good to Gertrude Stein, particularly her theatrical reputation. Although she endured years of ridicule and saw only two of her plays produced during her lifetime, Stein reemerged in the late twentieth century as a major theatrical figure underpinning a wide range of experimental theatres. In his American Avant-Garde Theatre: A History (2000), Arnold Aronson cited Stein as one of the fundamental influences on the US avant-garde theatre, and American Theatre magazine covered the recurrence of Stein as a character on US stages. Throughout the 1990s Stein experienced a kind of theatrical comeback, as adaptations of her novels, plays, and biography proliferated in professional and academic theatres. Building from this theatrical attention, Leslie Atkins Durham's Staging Gertrude Stein is a timely consideration of the theatrical legacy of Gertrude Stein in	2007.0	article	en		Theatre and Performance Studies	exclude_non_scholarly	0	Record is a book review (not an independent scholarly secondary contribution).	Record title includes “(review)”; abstract begins “Reviewed by:” and gives bibliographic details of Leslie Atkins Durham’s Staging Gertrude Stein, indicating this is a review notice rather than original scholarship.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL37277W	The Autobiography of Alice B. Toklas	Gertrude Stein	1	canonical	70		W292542879	No Joke: Making Jewish Humor by Ruth R. Wisse (review)	Ruth R. Wisse. No Joke: Making Jewish Humor. Princeton, NJ: Princeton UP, 2013. 296 pp. Cloth. $24.95/ £16.95.About ten years ago I learned that can't explain jokes without actually telling jokes. I also discovered that joking itself inevitably trumps explaining (Bloom xv). No matter how cogent and illuminating explanations, they tend to lose traction in face of explainer's evidence. Whatever moves us to share our evidence-usually lifetime of schlimazel stories, puns about moils who kept tips, wordplay about shamosim who resemble Moses, Shakespeare and God, memories of mothers kvelling about son doctor or kvetching about my daughter-in-law shiksa, etc.-the explainer and her audience can't help taking so much interest in jokes themselves that objects of her inquiry end up eclipsing even most perspicacious explanations and analyses. Though often overlooked as Jewish jokester-by Ruth Wisse among many other Jewish humor mavens-Gertrude Stein quipped, in her Autobiography of Alice B. Toklas (1933), that problem with Ezra Pound is that he always came across as the village explainer, phrase that prepares us to expect Stein to disparage fascist-friendly poet as village idiot, making substi	2014.0	article	en		American Jewish Fiction Analysis	exclude_non_scholarly	0	Record is a book review (primary function is to review Ruth R. Wisse's book), not an independent scholarly secondary contribution on the target work.	Record title: 'No Joke: Making Jewish Humor by Ruth R. Wisse (review)'. Abstract is a review of Wisse's book and includes reviewer commentary; the mention of Gertrude Stein's Autobiography of Alice B. Toklas appears within that review context.	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL37277W	The Autobiography of Alice B. Toklas	Gertrude Stein	1	canonical	70		W4229844029	Information design, emergent culture and experimental form in the novel	Written autobiography and memoir include works as diverse as classical apologia and confessions, from Augustine of Hippo’s Confessions (c. 397) and the Book of Margery Kempe (1436) to Harriet Jacobs’ Incidents in the Life of a Slave Girl (1861), Zitkalasa’s Impressions of an Indian Childhood (1900), and Primo Levi’s Survival in Auschwitz (1958). But life-writing can also be “experimental” (see Kacandes, this volume): one can point to fictional autobiographies and mixed-genre memoirs such as Gertrude Stein’s The Autobiography of Alice B. Toklas (1933), Maxine Hong Kingston’s A Woman Warrior: Memories of a Girlhood Among Ghosts (1975), Gao Xingjian’s Soul Mountain (1990/2000), N. Scott Momaday’s The Way to Rainy Mountain (1969), or Lyn Hejinian’s My Life (2002) (see McHale, this volume). Often the experimentation of autobiographical writing is linked to the aims of specific literary movements or groups: the Beat ethos is apparent in Jack Kerouac’s autobiographical nonfiction (see Lee, this volume); Georges Perec’s W (1975) has a clear link to OuLiPo experimentation (see Baetens, this volume); Raymond Federman’s The Twofold Vibration (1982) illustrates the precepts of surfiction (see 	2012.0	book-chapter	en		Digital Games and Media	include_mention	1	Scholarly book chapter that cites The Autobiography of Alice B. Toklas as an example of experimental/fixed-genre autobiography but the abstract only lists it among examples without substantive analysis of the work itself.	"Abstract: ""one can point to fictional autobiographies and mixed-genre memoirs such as Gertrude Stein’s The Autobiography of Alice B. Toklas (1933)""; Record type: book-chapter."	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL468362W	The Beautiful and Damned	F. Scott Fitzgerald	1	canonical	52		W181434144	A Study of the character traits of the main characters that lead to their downfall as seen in Fitzgerald's The Beautiful And Damned	In the Fitzgerald?s world, the American rich were a class who bad been given the opportunity to become a n ari stot racy and hsd always failed (Way, 37:). As in The Beautiful and Damned Anthony and Gloria, the main characters are given the opportunity to become an aristocracy from Anthony's grand father Yet they failed. That is why the thesis writer is curious to know whether their character traits lead them to their downfall or not. In the analysis the thesis writer uses literary approach in the case she uses characterization in order to trait the main characters in The Beautiful and Damned. Furthermore, she uses conflict to analyze the process that lead to their downfall. After she analyzes the story, she finally finds out that Anthony and Gloria has similar character traits that lead them to their downfall. At the end of the story they finally get what they want from the inheritance; however, it is too late since Anthony is insane already. Anthony's and Gloria?s downfal1 are because of their character traits. At the beginning Gloria is a sparkling woman who likes to divide people anto clean and unclean but at the end of the story, she loses her beauty and appears unclean. Anthon	1998.0	dissertation	en		American and British Literature Analysis	include_substantive	1	Dissertation presents original literary analysis of The Beautiful and Damned, using characterization and conflict to argue that Anthony and Gloria's traits lead to their downfall—a substantive interpretive study of the target work.	"Record title: ""A Study of the character traits of the main characters that lead to their downfall as seen in Fitzgerald's The Beautiful And Damned""; Abstract: ""the thesis writer uses literary approach...she uses characterization in order to trait the main characters...she uses conflict to analyze the process that lead to their downfall...she finally finds out that Anthony and Gloria has similar character traits that lead them to their downfall."""	gpt-5-mini	literary_visibility_v4_heldout150_20260818
/works/OL98585W	The Custom of the Country	Edith Wharton	1	canonical	65		W2799111368	Edith Wharton : The house of mirth : The custom of the country : The age of innocence	Edith Wharton's three New York novels are central to her reputation as a major woman novelist. In them, she recorded the mannered traditional world of her upbringing, and traced its inevitable decline as the American twentieth century began. The novels deal with a transitional period in which all values are questioned, and share as a continuing theme the question of how women and men should relate. Consumerism may be all they have to sustain them - a consoling world has been lost and little gained in return. If not nostalgia, then reflexive satire may be Wharton's only resource. In this Readers' Guide, Stuart Hutchinson analyses the most significant writings on The House of Mirth (1905), The Custom of the Country (1913) and The Age of Innocence (1920). Beginning with Wharton's own comments on the novels, he moves on to the contemporary responses of Henry James and challenging reviews such as Katherine Mansfield's, before turning to stimulating critical writing from later perspectives. Geoffrey Walton, Blake Nevius and R. W. B. Lewis feature among others, followed by feminist insights from Cynthia Griffin Wolff, Elizabeth Ammons and Elaine Showalter. This Guide is an essential resou	1998.0	book	en		American and British Literature Analysis	include_substantive	1	The record is a scholarly Readers' Guide that explicitly analyzes critical writings on The Custom of the Country (among two other novels), indicating substantive interpretive and critical treatment of the target work.	Title lists The Custom of the Country; abstract: 'Stuart Hutchinson analyses the most significant writings on The House of Mirth (1905), The Custom of the Country (1913) and The Age of Innocence (1920).' Also: 'Beginning with Wharton's own comments... contemporary responses... turning to stimulating critical writing... followed by feminist insights.'	gpt-5-mini	literary_visibility_v4_heldout150_20260818
