OL19725A	Robert Louis Stevenson
OL19725A	George Gissing
OL19725A	Mary Elizabeth Coleridge
OL19725A	Hubert Crackenthorpe
OL19725A	Hugh Walker
OL19725A	Hugh (ed.) Walker
OL19725A	Hugh (introduction) Walker
OL26681A	Walker, Hugh
OL26681A	Sir Walter Scott
OL26681A	Charles Lamb
OL26681A	Washington Irving
OL26681A	Nathaniel Hawthorne
OL26681A	Benjamin Disraeli
OL26681A	Edgar Allan Poe
OL26681A	Elizabeth Cleghorn Gaskell
OL26681A	John Brown
OL26681A	Charles Dickens
OL26681A	Anthony Trollope
OL26681A	George Meredith
OL26681A	W.H. White
OL26681A	William Morris
OL26681A	Richard Garnett
OL26681A	F.B. Miggles Harte
OL26681A	Robert Louis Stevenson
OL26681A	George Gissing
OL26681A	Mary Elizabeth Coleridge
OL26681A	Hubert Crackenthorpe
OL26681A	Hugh Walker
OL26681A	Hugh (ed.) Walker
OL26681A	Hugh (introduction) Walker
OL279395A	Walker, Hugh
OL279395A	Sir Walter Scott
OL279395A	Charles Lamb
OL279395A	Washington Irving
OL279395A	Nathaniel Hawthorne
OL279395A	Benjamin Disraeli
OL279395A	Edgar Allan Poe
OL279395A	Elizabeth Cleghorn Gaskell
OL279395A	John Brown
OL279395A	Charles Dickens
OL279395A	Anthony Trollope
OL279395A	George Meredith
OL279395A	W.H. White
OL279395A	William Morris
OL279395A	Richard Garnett
OL279395A	F.B. Miggles Harte
OL279395A	Robert Louis Stevenson
OL279395A	George Gissing
OL279395A	Mary Elizabeth Coleridge
OL279395A	Hubert Crackenthorpe
OL279395A	Hugh Walker
OL279395A	Hugh (ed.) Walker
OL279395A	Hugh (introduction) Walker
OL28127A	Walker, Hugh
OL28127A	Sir Walter Scott
OL28127A	Charles Lamb
OL28127A	Washington Irving
OL28127A	Nathaniel Hawthorne
OL28127A	Benjamin Disraeli
OL28127A	Edgar Allan Poe
OL28127A	Elizabeth Cleghorn Gaskell
OL28127A	John Brown
OL28127A	Charles Dickens
OL28127A	Anthony Trollope
OL28127A	George Meredith
OL28127A	W.H. White
OL28127A	William Morris
OL28127A	Richard Garnett
OL28127A	F.B. Miggles Harte
OL28127A	Robert Louis Stevenson
OL28127A	George Gissing
OL28127A	Mary Elizabeth Coleridge
OL28127A	Hubert Crackenthorpe
OL28127A	Hugh Walker
OL28127A	Hugh (ed.) Walker
OL28127A	Hugh (introduction) Walker
OL113828A	Walker, Hugh
OL113828A	Sir Walter Scott
OL113828A	Charles Lamb
OL113828A	Washington Irving
OL113828A	Nathaniel Hawthorne
OL113828A	Benjamin Disraeli
OL113828A	Edgar Allan Poe
OL113828A	Elizabeth Cleghorn Gaskell
OL113828A	John Brown
OL113828A	Charles Dickens
OL113828A	Anthony Trollope
OL113828A	George Meredith
OL113828A	W.H. White
OL113828A	William Morris
OL113828A	Richard Garnett
OL113828A	F.B. Miggles Harte
OL113828A	Robert Louis Stevenson
OL113828A	George Gissing
OL113828A	Mary Elizabeth Coleridge
OL113828A	Hubert Crackenthorpe
OL113828A	Hugh Walker
OL113828A	Hugh (ed.) Walker
OL113828A	Hugh (introduction) Walker
OL1242256A	Walker, Hugh
OL1242256A	Sir Walter Scott
OL1242256A	Charles Lamb
OL1242256A	Washington Irving
OL1242256A	Nathaniel Hawthorne
OL1242256A	Benjamin Disraeli
OL1242256A	Edgar Allan Poe
OL1242256A	Elizabeth Cleghorn Gaskell
OL1242256A	John Brown
OL1242256A	Charles Dickens
OL1242256A	Anthony Trollope
OL1242256A	George Meredith
OL1242256A	W.H. White
OL1242256A	William Morris
OL1242256A	Richard Garnett
OL1242256A	F.B. Miggles Harte
OL1242256A	Robert Louis Stevenson
OL1242256A	George Gissing
OL1242256A	Mary Elizabeth Coleridge
OL1242256A	Hubert Crackenthorpe
OL1242256A	Hugh Walker
OL1242256A	Hugh (ed.) Walker
OL1242256A	Hugh (introduction) Walker
OL24638A	Walker, Hugh
OL24638A	Sir Walter Scott
OL24638A	Charles Lamb
OL24638A	Washington Irving
OL24638A	Nathaniel Hawthorne
OL24638A	Benjamin Disraeli
OL24638A	Edgar Allan Poe
OL24638A	Elizabeth Cleghorn Gaskell
OL24638A	John Brown
OL24638A	Charles Dickens
OL24638A	Anthony Trollope
OL24638A	George Meredith
OL24638A	W.H. White
OL24638A	William Morris
OL24638A	Richard Garnett
OL24638A	F.B. Miggles Harte
OL24638A	Robert Louis Stevenson
OL24638A	George Gissing
OL24638A	Mary Elizabeth Coleridge
OL24638A	Hubert Crackenthorpe
OL24638A	Hugh Walker
OL24638A	Hugh (ed.) Walker
OL24638A	Hugh (introduction) Walker
OL29698A	Walker, Hugh
OL29698A	Sir Walter Scott
OL29698A	Charles Lamb
OL29698A	Washington Irving
OL29698A	Nathaniel Hawthorne
OL29698A	Benjamin Disraeli
OL29698A	Edgar Allan Poe
OL29698A	Elizabeth Cleghorn Gaskell
OL29698A	John Brown
OL29698A	Charles Dickens
OL29698A	Anthony Trollope
OL29698A	George Meredith
OL29698A	W.H. White
OL29698A	William Morris
OL29698A	Richard Garnett
OL29698A	F.B. Miggles Harte
OL29698A	Robert Louis Stevenson
OL29698A	George Gissing
OL29698A	Mary Elizabeth Coleridge
OL29698A	Hubert Crackenthorpe
OL29698A	Hugh Walker
OL29698A	Hugh (ed.) Walker
OL29698A	Hugh (introduction) Walker
OL78805A	Walker, Hugh
OL78805A	Sir Walter Scott
OL78805A	Charles Lamb
OL78805A	Washington Irving
OL78805A	Nathaniel Hawthorne
OL78805A	Benjamin Disraeli
OL78805A	Edgar Allan Poe
OL78805A	Elizabeth Cleghorn Gaskell
OL78805A	John Brown
OL78805A	Charles Dickens
OL78805A	Anthony Trollope
OL78805A	George Meredith
OL78805A	W.H. White
OL78805A	William Morris
OL78805A	Richard Garnett
OL78805A	F.B. Miggles Harte
OL78805A	Robert Louis Stevenson
OL78805A	George Gissing
OL78805A	Mary Elizabeth Coleridge
OL78805A	Hubert Crackenthorpe
OL78805A	Hugh Walker
OL78805A	Hugh (ed.) Walker
OL78805A	Hugh (introduction) Walker
OL3394361A	Walker, Hugh
OL3394361A	Sir Walter Scott
OL3394361A	Charles Lamb
OL3394361A	Washington Irving
OL3394361A	Nathaniel Hawthorne
OL3394361A	Benjamin Disraeli
OL3394361A	Edgar Allan Poe
OL3394361A	Elizabeth Cleghorn Gaskell
OL3394361A	John Brown
OL3394361A	Charles Dickens
OL3394361A	Anthony Trollope
OL3394361A	George Meredith
OL3394361A	W.H. White
OL3394361A	William Morris
OL3394361A	Richard Garnett
OL3394361A	F.B. Miggles Harte
OL3394361A	Robert Louis Stevenson
OL3394361A	George Gissing
OL3394361A	Mary Elizabeth Coleridge
OL3394361A	Hubert Crackenthorpe
OL3394361A	Hugh Walker
OL3394361A	Hugh (ed.) Walker
OL3394361A	Hugh (introduction) Walker
OL28409A	Walker, Hugh
OL28409A	Sir Walter Scott
OL28409A	Charles Lamb
OL28409A	Washington Irving
OL28409A	Nathaniel Hawthorne
OL28409A	Benjamin Disraeli
OL28409A	Edgar Allan Poe
OL28409A	Elizabeth Cleghorn Gaskell
OL28409A	John Brown
OL28409A	Charles Dickens
OL28409A	Anthony Trollope
OL28409A	George Meredith
OL28409A	W.H. White
OL28409A	William Morris
OL28409A	Richard Garnett
OL28409A	F.B. Miggles Harte
OL28409A	Robert Louis Stevenson
OL28409A	George Gissing
OL28409A	Mary Elizabeth Coleridge
OL28409A	Hubert Crackenthorpe
OL28409A	Hugh Walker
OL28409A	Hugh (ed.) Walker
OL28409A	Hugh (introduction) Walker
OL1773791A	Walker, Hugh
OL1773791A	Sir Walter Scott
OL1773791A	Charles Lamb
OL1773791A	Washington Irving
OL1773791A	Nathaniel Hawthorne
OL1773791A	Benjamin Disraeli
OL1773791A	Edgar Allan Poe
OL1773791A	Elizabeth Cleghorn Gaskell
OL1773791A	John Brown
OL1773791A	Charles Dickens
OL1773791A	Anthony Trollope
OL1773791A	George Meredith
OL1773791A	W.H. White
OL1773791A	William Morris
OL1773791A	Richard Garnett
OL1773791A	F.B. Miggles Harte
OL1773791A	Robert Louis Stevenson
OL1773791A	George Gissing
OL1773791A	Mary Elizabeth Coleridge
OL1773791A	Hubert Crackenthorpe
OL1773791A	Hugh Walker
OL1773791A	Hugh (ed.) Walker
OL1773791A	Hugh (introduction) Walker
OL9880679A	Walker, Hugh
OL9880679A	Sir Walter Scott
OL9880679A	Charles Lamb
OL9880679A	Washington Irving
OL9880679A	Nathaniel Hawthorne
OL9880679A	Benjamin Disraeli
OL9880679A	Edgar Allan Poe
OL9880679A	Elizabeth Cleghorn Gaskell
OL9880679A	John Brown
OL9880679A	Charles Dickens
OL9880679A	Anthony Trollope
OL9880679A	George Meredith
OL9880679A	W.H. White
OL9880679A	William Morris
OL9880679A	Richard Garnett
OL9880679A	F.B. Miggles Harte
OL9880679A	Robert Louis Stevenson
OL9880679A	George Gissing
OL9880679A	Mary Elizabeth Coleridge
OL9880679A	Hubert Crackenthorpe
OL9880679A	Hugh Walker
OL9880679A	Hugh (ed.) Walker
OL9880679A	Hugh (introduction) Walker
OL25963A	Walker, Hugh
OL25963A	Sir Walter Scott
OL25963A	Charles Lamb
OL25963A	Washington Irving
OL25963A	Nathaniel Hawthorne
OL25963A	Benjamin Disraeli
OL25963A	Edgar Allan Poe
OL25963A	Elizabeth Cleghorn Gaskell
OL25963A	John Brown
OL25963A	Charles Dickens
OL25963A	Anthony Trollope
OL25963A	George Meredith
OL25963A	W.H. White
OL25963A	William Morris
OL25963A	Richard Garnett
OL25963A	F.B. Miggles Harte
OL25963A	Robert Louis Stevenson
OL25963A	George Gissing
OL25963A	Mary Elizabeth Coleridge
OL25963A	Hubert Crackenthorpe
OL25963A	Hugh Walker
OL25963A	Hugh (ed.) Walker
OL25963A	Hugh (introduction) Walker
OL57263A	Walker, Hugh
OL57263A	Sir Walter Scott
OL57263A	Charles Lamb
OL57263A	Washington Irving
OL57263A	Nathaniel Hawthorne
OL57263A	Benjamin Disraeli
OL57263A	Edgar Allan Poe
OL57263A	Elizabeth Cleghorn Gaskell
OL57263A	John Brown
OL57263A	Charles Dickens
OL57263A	Anthony Trollope
OL57263A	George Meredith
OL57263A	W.H. White
OL57263A	William Morris
OL57263A	Richard Garnett
OL57263A	F.B. Miggles Harte
OL57263A	Robert Louis Stevenson
OL57263A	George Gissing
OL57263A	Mary Elizabeth Coleridge
OL57263A	Hubert Crackenthorpe
OL57263A	Hugh Walker
OL57263A	Hugh (ed.) Walker
OL57263A	Hugh (introduction) Walker
OL4453593A	Walker, Hugh
OL4453593A	Sir Walter Scott
OL4453593A	Charles Lamb
OL4453593A	Washington Irving
OL4453593A	Nathaniel Hawthorne
OL4453593A	Benjamin Disraeli
OL4453593A	Edgar Allan Poe
OL4453593A	Elizabeth Cleghorn Gaskell
OL4453593A	John Brown
OL4453593A	Charles Dickens
OL4453593A	Anthony Trollope
OL4453593A	George Meredith
OL4453593A	W.H. White
OL4453593A	William Morris
OL4453593A	Richard Garnett
OL4453593A	F.B. Miggles Harte
OL4453593A	Robert Louis Stevenson
OL4453593A	George Gissing
OL4453593A	Mary Elizabeth Coleridge
OL4453593A	Hubert Crackenthorpe
OL4453593A	Hugh Walker
OL4453593A	Hugh (ed.) Walker
OL4453593A	Hugh (introduction) Walker
OL3466046A	Walker, Hugh
OL3466046A	Sir Walter Scott
OL3466046A	Charles Lamb
OL3466046A	Washington Irving
OL3466046A	Nathaniel Hawthorne
OL3466046A	Benjamin Disraeli
OL3466046A	Edgar Allan Poe
OL3466046A	Elizabeth Cleghorn Gaskell
OL3466046A	John Brown
OL3466046A	Charles Dickens
OL3466046A	Anthony Trollope
OL3466046A	George Meredith
OL3466046A	W.H. White
OL3466046A	William Morris
OL3466046A	Richard Garnett
OL3466046A	F.B. Miggles Harte
OL3466046A	Robert Louis Stevenson
OL3466046A	George Gissing
OL3466046A	Mary Elizabeth Coleridge
OL3466046A	Hubert Crackenthorpe
OL3466046A	Hugh Walker
OL3466046A	Hugh (ed.) Walker
OL3466046A	Hugh (introduction) Walker
OL1475610A	Walker, Hugh
OL1475610A	Sir Walter Scott
OL1475610A	Charles Lamb
OL1475610A	Washington Irving
OL1475610A	Nathaniel Hawthorne
OL1475610A	Benjamin Disraeli
OL1475610A	Edgar Allan Poe
OL1475610A	Elizabeth Cleghorn Gaskell
OL1475610A	John Brown
OL1475610A	Charles Dickens
OL1475610A	Anthony Trollope
OL1475610A	George Meredith
OL1475610A	W.H. White
OL1475610A	William Morris
OL1475610A	Richard Garnett
OL1475610A	F.B. Miggles Harte
OL1475610A	Robert Louis Stevenson
OL1475610A	George Gissing
OL1475610A	Mary Elizabeth Coleridge
OL1475610A	Hubert Crackenthorpe
OL1475610A	Hugh Walker
OL1475610A	Hugh (ed.) Walker
OL1475610A	Hugh (introduction) Walker
OL11961050A	Walker, Hugh
OL11961050A	Sir Walter Scott
OL11961050A	Charles Lamb
OL11961050A	Washington Irving
OL11961050A	Nathaniel Hawthorne
OL11961050A	Benjamin Disraeli
OL11961050A	Edgar Allan Poe
OL11961050A	Elizabeth Cleghorn Gaskell
OL11961050A	John Brown
OL11961050A	Charles Dickens
OL11961050A	Anthony Trollope
OL11961050A	George Meredith
OL11961050A	W.H. White
OL11961050A	William Morris
OL11961050A	Richard Garnett
OL11961050A	F.B. Miggles Harte
OL11961050A	Robert Louis Stevenson
OL11961050A	George Gissing
OL11961050A	Mary Elizabeth Coleridge
OL11961050A	Hubert Crackenthorpe
OL11961050A	Hugh Walker
OL11961050A	Hugh (ed.) Walker
OL11961050A	Hugh (introduction) Walker
OL12802716A	Walker, Hugh
OL12802716A	Sir Walter Scott
OL12802716A	Charles Lamb
OL12802716A	Washington Irving
OL12802716A	Nathaniel Hawthorne
OL12802716A	Benjamin Disraeli
OL12802716A	Edgar Allan Poe
OL12802716A	Elizabeth Cleghorn Gaskell
OL12802716A	John Brown
OL12802716A	Charles Dickens
OL12802716A	Anthony Trollope
OL12802716A	George Meredith
OL12802716A	W.H. White
OL12802716A	William Morris
OL12802716A	Richard Garnett
OL12802716A	F.B. Miggles Harte
OL12802716A	Robert Louis Stevenson
OL12802716A	George Gissing
OL12802716A	Mary Elizabeth Coleridge
OL12802716A	Hubert Crackenthorpe
OL12802716A	Hugh Walker
OL12802716A	Hugh (ed.) Walker
OL12802716A	Hugh (introduction) Walker
OL25968A	George Barr McCutcheon
OL25968A	H. Devill Welsh
OL10604823A	George Barr McCutcheon
OL10604823A	H. Devill Welsh
OL28127A	Edgar Allan Poe
OL28127A	John Montgomery Gambrill
OL2502501A	Edgar Allan Poe
OL2502501A	John Montgomery Gambrill
OL39937A	Lord Dunsany
OL19447A	Albert Payson Terhune
OL24527A	Stephen Crane
OL10240A	Ivan Sergeevich Turgenev
OL21219A	Franklin W. Dixon
OL2074323A	Boyd Cable
OL1770A	Rabindranath Tagore
OL583194A	Jessie Redmon Fauset
OL240421A	George Samuel Schuyler
OL23048A	Gertrude Chandler Warner
OL21219A	Franklin W. Dixon
OL20243A	Graham Greene
OL2205533A	Cornell Woolrich
OL123298A	Franz Werfel
OL19482A	Louis L'Amour
OL22256A	Evan Hunter
OL773783A	D. E. Stevenson
OL2688089A	Gertrude Atherton
OL19024A	Upton Sinclair
OL136197A	P. G. Wodehouse
OL2385394A	Chester K. Steele
OL19441A	Joseph Conrad
OL13066A	H. G. Wells
OL118139A	Jakob Wassermann
OL954408A	Willard Motley
OL1460816A	Henry Harland
OL21219A	Franklin W. Dixon
OL26582A	David Graham Phillips
OL1195429A	Mabel Collins
OL220263A	Jacob A. Riis
OL9914368A	Aleksey Tolstoy
OL9914368A	Alexei Nikolayevich Tolstoy
OL9914368A	Alexei Tolstoy
OL9914368A	Alexei Tolstoy
OL2660555A	Aleksey Tolstoy
OL2660555A	Alexei Nikolayevich Tolstoy
OL2660555A	Alexei Tolstoy
OL2660555A	Alexei Tolstoy
OL9895020A	Aleksey Tolstoy
OL9895020A	Alexei Nikolayevich Tolstoy
OL9895020A	Alexei Tolstoy
OL9895020A	Alexei Tolstoy
OL3699732A	Aleksey Tolstoy
OL3699732A	Alexei Nikolayevich Tolstoy
OL3699732A	Alexei Tolstoy
OL3699732A	Alexei Tolstoy
OL33682A	Mary Eleanor Wilkins Freeman
OL25968A	George Barr McCutcheon
OL578337A	Maud Hart Lovelace
OL2893404A	Arthur B. Reeve
OL125391A	Georges Simenon
OL150942A	Clarence Day
OL37752A	Elizabeth Goudge
OL119416A	Jean de Brunhoff
OL15377595A	Ross MacDonald
OL118734A	Dennis Wheatley
OL33575A	Malcolm Lowry
OL47492A	Christopher Morley
OL27272A	Joseph Roth
OL121846A	Ivy Compton-Burnett
OL955424A	Munro Leaf
OL19499A	Christopher Isherwood
OL19767A	Aldous Huxley
OL342146A	Kenneth Millar
OL1910964A	Howard Overing Sturgis
OL577783A	Elizabeth Daly
OL4353595A	Richmal Crompton
OL4353595A	Thomas Henry
OL4353595A	Louise Rennison
OL1189026A	Richmal Crompton
OL1189026A	Thomas Henry
OL1189026A	Louise Rennison
OL29282A	Richmal Crompton
OL29282A	Thomas Henry
OL29282A	Louise Rennison
OL4336199A	Raymond Postgate
OL4728946A	Barbara Pym
OL23767A	Frances Hodgson Burnett
OL24461A	Rudyard Kipling
OL7184407A	Der Nister
OL232498A	Denise Robins
OL68704A	Benito Pérez Galdós
OL34047A	Daphne du Maurier
OL833641A	Lee Kingman
OL2985946A	John Cowper Powys
OL1340154A	Norman Hunter
OL50109A	E. F. Benson
OL19441A	Joseph Conrad
OL19164A	Thornton W. Burgess
OL113611A	Jules Verne
OL1345636A	Anthony Berkeley
OL4326986A	E. OE. Somerville
OL4326986A	Martin Ross
OL5983176A	E. OE. Somerville
OL5983176A	Martin Ross
OL761501A	Laura Lee Hope
OL160777A	Howard Roger Garis
OL233569A	Arna Bontemps
OL233569A	Andrew L. Barnes
OL233569A	JoAnn M. Mirlenbrink
OL2865746A	Arna Bontemps
OL2865746A	Andrew L. Barnes
OL2865746A	JoAnn M. Mirlenbrink
OL9769832A	Arna Bontemps
OL9769832A	Andrew L. Barnes
OL9769832A	JoAnn M. Mirlenbrink
OL1173641A	Bertha von Suttner
OL1173641A	Timothy Holmes
OL2517810A	Bertha von Suttner
OL2517810A	Timothy Holmes
OL26681A	Nathaniel Hawthorne
OL1057958A	Gladys Mitchell
OL577783A	Elizabeth Daly
OL37752A	Elizabeth Goudge
OL560317A	Michael Innes
OL465130A	John Dickson Carr
OL56636A	Mikhail Evgrafovich Saltykov-Shchedrin
OL583194A	Jessie Redmon Fauset
OL20922A	Ellery Queen
OL47639A	Isaak Babel
OL232498A	Denise Robins
OL385813A	Edna Ferber
OL465130A	John Dickson Carr
OL243789A	Herminie Templeton Kavanagh
OL30350A	Zane Grey
OL2101770A	Manning Coles
OL76009A	Walter Farley
OL125391A	Georges Simenon
OL126038A	Jorge Leal Amado de Faria
OL50251A	James Leslie Mitchell
OL150312A	Grazia Deledda
OL71308A	Ernst Cassirer
OL1800686A	Dorothy Baker
OL560317A	Michael Innes
OL5991559A	Lafcadio Hearn
OL232499A	C. S. Forester
OL709550A	Patricia Wentworth
OL22736A	Martin Buber
OL434658A	Anna Banti
OL1125093A	Denton Welch
OL125391A	Georges Simenon
OL2309742A	Frank L. Packard
OL57263A	George Gissing
OL30150A	Dorothy B. Hughes
OL30150A	Dorothy B. Hughes
OL13663140A	Dorothy B. Hughes
OL13663140A	Dorothy B. Hughes
OL113271A	Richard Harding Davis
OL28127A	Edgar Allan Poe
OL161167A	Arthur Conan Doyle
OL115231A	Bret Harte
OL161167A	Arthur Conan Doyle
OL21001A	Henry James
OL906030A	Pierre Souvestre
OL906030A	Marcel Allain
OL906030A	Emile Souvestre
OL2415993A	Pierre Souvestre
OL2415993A	Marcel Allain
OL2415993A	Emile Souvestre
OL13002404A	Pierre Souvestre
OL13002404A	Marcel Allain
OL13002404A	Emile Souvestre
OL430972A	Elizabeth Jenkins
OL1256632A	Helen Eustis
OL578783A	Edwin Lefèvre
OL26370A	Tasha Tudor
OL19464A	Mickey Spillane
OL31574A	C.S. Lewis
OL242646A	Wanda Gág
OL24452A	Danielle Steel
OL24457A	Claude McKay
OL24457A	Wayne F. Cooper
OL1010980A	Claude McKay
OL1010980A	Wayne F. Cooper
OL44391A	Pierre Loti
OL2101770A	Manning Coles
OL21831A	William Faulkner
OL19767A	Aldous Huxley
OL4328696A	Pearl S. Buck
OL21207A	William Butler Yeats
OL30771A	Meg Cabot
OL19024A	Upton Sinclair
OL20646A	Oscar Wilde
OL39937A	Lord Dunsany
OL19164A	Thornton W. Burgess
OL19164A	Harrison Cady
OL19164A	George Kerr
OL2711632A	Thornton W. Burgess
OL2711632A	Harrison Cady
OL2711632A	George Kerr
OL5025643A	Thornton W. Burgess
OL5025643A	Harrison Cady
OL5025643A	George Kerr
OL1105629A	Helen Wells
OL161160A	Edgar Wallace
OL115231A	Bret Harte
OL21093A	Ambrose Bierce
OL19826A	Bradford, Richard
OL19826A	Richard Bradford
OL19826A	Richard bradford
OL2748725A	Bradford, Richard
OL2748725A	Richard Bradford
OL2748725A	Richard bradford
OL2751790A	Bradford, Richard
OL2751790A	Richard Bradford
OL2751790A	Richard bradford
OL9161902A	Anna Katharine Green
OL777790A	Stuart Palmer
OL694360A	Arthur Quiller-Couch
OL1917858A	Elizabeth Louisa "Lily" Moresby
OL65682A	Katherine Mansfield
OL839555A	Sarah Grand
OL118734A	Dennis Wheatley
OL20928A	Robert Penn Warren
OL673748A	Bertolt Brecht
OL316828A	Harry W. French
OL160822A	Stanisław Przybyszewski
OL5703637A	Agnès Castiglione
OL5703637A	Jean Giono
OL5703637A	Alyson Waters
OL5703637A	Susan Stewart
OL21051A	Agnès Castiglione
OL21051A	Jean Giono
OL21051A	Alyson Waters
OL21051A	Susan Stewart
OL3417821A	Agnès Castiglione
OL3417821A	Jean Giono
OL3417821A	Alyson Waters
OL3417821A	Susan Stewart
OL4799333A	Agnès Castiglione
OL4799333A	Jean Giono
OL4799333A	Alyson Waters
OL4799333A	Susan Stewart
OL115231A	Bret Harte
OL7552034A	James Oliver Curwood
OL125391A	Georges Simenon
OL18092A	Walter Crane
OL57263A	George Gissing
OL2658897A	Joris-Karl Huysmans
OL30350A	Zane Grey
OL48119A	Stephen Leacock
OL25966A	Henry Adams
OL2688089A	Gertrude Atherton
OL21001A	Henry James
OL113831A	John Masefield
OL20922A	Ellery Queen
OL29465A	Nelson Algren
OL430694A	Georges Eekhoud
OL4452557A	Anthony Price
OL4452557A	Anthony Price
OL6968990A	Anthony Price
OL6968990A	Anthony Price
OL161167A	Arthur Conan Doyle
OL19464A	Mickey Spillane
OL113611A	Jules Verne
OL578337A	Maud Hart Lovelace
OL317224A	John Fox Jr.
OL794534A	C. H. B. Kitchin
OL766555A	Georgette Heyer
OL50741A	André Malraux
OL1452096A	Margery Sharp
OL146605A	Edgar Rice Burroughs
OL233814A	Enid Blyton
OL2242548A	Helen Dore Boylston
OL129171A	Rómulo Gallegos
OL21001A	Henry James
OL1475076A	Jeffery Farnol
OL578337A	Maud Hart Lovelace
OL578337A	Lois Lenski
OL578337A	Judy Blume
OL162026A	Maud Hart Lovelace
OL162026A	Lois Lenski
OL162026A	Judy Blume
OL220198A	Maud Hart Lovelace
OL220198A	Lois Lenski
OL220198A	Judy Blume
OL215819A	Robert Barr
OL215819A	Bert Barr
OL2893356A	Robert Barr
OL2893356A	Bert Barr
OL68704A	Benito Pérez Galdós
OL21001A	Henry James
OL146605A	Edgar Rice Burroughs
OL136197A	P. G. Wodehouse
OL1173056A	Rackham Holt
OL316976A	Winston Churchill
OL9161902A	Anna Katharine Green
OL215743A	Hamlin Garland
OL114139A	Oliver Wendell Holmes, Sr.
OL2688089A	Gertrude Atherton
OL4389142A	Kurd Laßwitz
OL19164A	Thornton W. Burgess
OL19164A	Maddie Frost
OL19164A	Harrison Cady
OL7532933A	Thornton W. Burgess
OL7532933A	Maddie Frost
OL7532933A	Harrison Cady
OL2711632A	Thornton W. Burgess
OL2711632A	Maddie Frost
OL2711632A	Harrison Cady
OL2688998A	夏目漱石
OL2688998A	Alan Turney
OL2795965A	夏目漱石
OL2795965A	Alan Turney
OL6274279A	Dawn Powell
OL581882A	Robert Lewis May
OL120803A	Cecil Day-Lewis
OL37752A	Elizabeth Goudge
OL33585A	William Somerset Maugham
OL5580111A	Samuel Rutherford Crockett
OL5580111A	Neil Campbell
OL7656712A	Samuel Rutherford Crockett
OL7656712A	Neil Campbell
OL990216A	Rosamond Lehmann
OL13066A	H. G. Wells
OL21003A	Joyce Cary
OL4435794A	J. Jefferson Farjeon
OL118929A	Richard Jefferies
OL162057A	Robert W. Chambers
OL1657287A	W. R. Burnett
OL21001A	Henry James
OL391958A	Julia Mood Peterkin
OL6899222A	Molière
OL7552034A	James Oliver Curwood
OL49026A	Emilia Pardo Bazán
OL139074A	Dylan Thomas
OL471601A	Dorothy Richardson
OL317331A	Joel Chandler Harris
OL1389835A	Harry Leon Wilson
OL215689A	G. A. Henty
OL316976A	Winston Churchill
OL1664498A	Burton Egbert Stevenson
OL390842A	Elizabeth Jane Coatsworth
OL79039A	Gustave Flaubert
OL41785A	Knut Hamsun
OL119715A	Colette
OL1693654A	M. P. Shiel
OL127932A	Russell Thorndike
OL21001A	Henry James
OL4342369A	Arthur Michell Ransome
OL215808A	Gilbert Parker
OL33439A	Henryk Sienkiewicz
OL22122A	Margaret Wise Brown
OL2101175A	O. Henry
OL440124A	Sheridan Le Fanu
OL26681A	Nathaniel Hawthorne
OL23681A	William Dean Howells
OL23681A	Mark Twain
OL23681A	Edith Wharton
OL23681A	Ambrose Bierce
OL23681A	Theodore Dreiser
OL18319A	William Dean Howells
OL18319A	Mark Twain
OL18319A	Edith Wharton
OL18319A	Ambrose Bierce
OL18319A	Theodore Dreiser
OL20188A	William Dean Howells
OL20188A	Mark Twain
OL20188A	Edith Wharton
OL20188A	Ambrose Bierce
OL20188A	Theodore Dreiser
OL21093A	William Dean Howells
OL21093A	Mark Twain
OL21093A	Edith Wharton
OL21093A	Ambrose Bierce
OL21093A	Theodore Dreiser
OL32271A	William Dean Howells
OL32271A	Mark Twain
OL32271A	Edith Wharton
OL32271A	Ambrose Bierce
OL32271A	Theodore Dreiser
OL21093A	Ambrose Bierce
OL161167A	Arthur Conan Doyle
OL20903A	James Thurber
OL252577A	Paul Bowles
OL548483A	Edward Eggleston
OL28331A	Charles Tazewell
OL1010397A	Fannie Hurst
OL2143631A	Mary Jane Ward
OL19164A	Thornton W. Burgess
OL589400A	George Francis Lowther
OL26370A	Tasha Tudor
OL18319A	Mark Twain
OL225246A	Sidney Sheldon
OL7490356A	Ring Lardner
OL891488A	Rose Macaulay
OL13066A	H. G. Wells
OL891758A	Mary O'Hara
OL49934A	Grant Morrison
OL1658996A	Dorothea Brande
OL2205533A	Cornell Woolrich
OL6571234A	Yuri Herrera
OL6571234A	Lisa Dillman
OL8013654A	Yuri Herrera
OL8013654A	Lisa Dillman
OL2688089A	Gertrude Atherton
OL157323A	Marguerite Henry
OL157323A	Wesley Dennis
OL955613A	Marguerite Henry
OL955613A	Wesley Dennis
OL10240A	Ivan Sergeevich Turgenev
OL2101371A	Charles Tritten
OL19024A	Upton Sinclair
OL120803A	Cecil Day-Lewis
OL449104A	A. B. Guthrie
OL548483A	Edward Eggleston
OL896624A	Leslie Charteris
OL39160A	Ernest Thompson Seton
OL79039A	Gustave Flaubert
OL710654A	Mary Renault
OL623734A	Richard Hull
OL119416A	Jean de Brunhoff
OL4335284A	Amy Le Feuvre
OL4328696A	Pearl S. Buck
OL763964A	Anthony Gilbert
OL371194A	Marjorie Flack
OL840183A	Leo Bruce
OL27272A	Joseph Roth
